absorbance_3.1_1,3.1_1,3.1_2,3.1_3,3.1_4
2136.741,0.06990398,0.04922631,0.05509317,0.05668624
2137.223,0.06984416,0.04854705,0.055794,0.05605369
2137.706,0.0697021,0.04786763,0.05669691,0.05512561
2138.188,0.06958327,0.04722818,0.05770127,0.05398976
2138.67,0.06957994,0.04667094,0.05866463,0.05275788
2139.152,0.06972682,0.04624936,0.05944064,0.05154758
2139.634,0.06998878,0.04602725,0.05991816,0.05046613
2140.116,0.07026988,0.04607404,0.06003538,0.04961475
2140.598,0.07045561,0.04643786,0.05979579,0.04907281
2141.08,0.07046241,0.04712116,0.05925127,0.04889366
2141.563,0.07026785,0.04805948,0.05849195,0.04909734
2142.044,0.06992369,0.04912253,0.05761923,0.04965987
2142.527,0.06952874,0.05013792,0.0567307,0.05050581
2143.009,0.06919419,0.05091117,0.05592197,0.05149715
2143.491,0.068987,0.0512896,0.05527257,0.05245996
2143.973,0.06890173,0.0511989,0.05484309,0.0532219
2144.455,0.06885861,0.05066312,0.05467373,0.05364842
2144.937,0.06874042,0.04979502,0.05477696,0.05369622
2145.419,0.06843872,0.04876659,0.05513963,0.05342694
2145.901,0.06789923,0.04777385,0.05572321,0.05299862
2146.384,0.06715048,0.04697838,0.0564773,0.0526073
2146.866,0.06630114,0.04648616,0.05734486,0.05243339
2147.348,0.06551816,0.04632683,0.05826818,0.05258112
2147.83,0.06496938,0.04645697,0.05920276,0.05303907
2148.312,0.0647925,0.04677656,0.06010985,0.0536893
2148.794,0.06506403,0.04715523,0.06095462,0.05434484
2149.276,0.06578697,0.04747399,0.06170423,0.0548293
2149.758,0.0668929,0.04764101,0.06231953,0.05501811
2150.24,0.06824785,0.04761249,0.06276061,0.0548811
2150.723,0.06968375,0.04740054,0.06299782,0.0544807
2151.205,0.07100456,0.04707006,0.06301683,0.0539494
2151.687,0.07203007,0.04672255,0.062826,0.0534395
2152.169,0.07264055,0.04646213,0.06245355,0.05306055
2152.651,0.07278787,0.04637933,0.06194112,0.05286127
2153.133,0.07250578,0.04652265,0.06133568,0.0528141
2153.615,0.07187958,0.04689291,0.06068279,0.05284313
2154.097,0.07102033,0.04744796,0.06003249,0.05285081
2154.58,0.07002314,0.04811876,0.05943596,0.05275845
2155.062,0.06894146,0.04883854,0.05894061,0.0525332
2155.544,0.06780197,0.04955451,0.05858259,0.05219645
2156.026,0.06663188,0.05024662,0.05836799,0.05182092
2156.508,0.06550384,0.05092095,0.05826635,0.05150118
2156.99,0.06457062,0.05159776,0.0582079,0.05133829
2157.472,0.06404364,0.05228466,0.05810437,0.05139828
2157.954,0.06411812,0.05296213,0.05788376,0.0516877
2158.437,0.06487732,0.05357464,0.05751318,0.0521387
2158.919,0.06620284,0.05404566,0.05701083,0.05262614
2159.401,0.06779474,0.05430105,0.05643141,0.05300466
2159.883,0.06925403,0.05428817,0.05582565,0.05315149
2160.365,0.07026145,0.0539924,0.05521034,0.05301588
2160.847,0.07067125,0.05343637,0.05456995,0.05262761
2161.329,0.07054188,0.05267999,0.05388163,0.05209447
2161.811,0.07008613,0.05181047,0.05315878,0.05156472
2162.293,0.06958286,0.05093452,0.05248685,0.05119802
2162.776,0.06927448,0.05016768,0.05203062,0.05112574
2163.258,0.06927028,0.04959639,0.05197854,0.05140447
2163.74,0.06953711,0.04926622,0.05249253,0.05200547
2164.222,0.06992676,0.04916323,0.05362571,0.0528158
2164.704,0.07026568,0.04922581,0.0552782,0.05367913
2165.186,0.07041727,0.04936151,0.05719641,0.0544243
2165.668,0.0703318,0.04948247,0.05901724,0.0549123
2166.15,0.07004923,0.04954067,0.0603931,0.05508159
2166.633,0.06966186,0.04953983,0.06105952,0.05495435
2167.115,0.06926754,0.04953223,0.06092765,0.05463732
2167.597,0.06892172,0.0495835,0.06009137,0.05427804
2168.079,0.06863517,0.04974097,0.05878409,0.05403453
2168.561,0.06838077,0.04999494,0.05729423,0.05402388
2169.043,0.06812285,0.05027536,0.05586014,0.05429126
2169.525,0.06783552,0.05046134,0.05464661,0.05480792
2170.007,0.06751332,0.05042903,0.05370831,0.05547998
2170.49,0.06716498,0.05010774,0.05301467,0.05619172
2170.972,0.06680437,0.04951072,0.05249643,0.05683227
2171.454,0.06644347,0.04875119,0.05209054,0.05733825
2171.936,0.06609398,0.04800338,0.05177134,0.057704
2172.418,0.06577786,0.04746955,0.0515518,0.05796896
2172.9,0.06553081,0.04730396,0.05146896,0.05818982
2173.382,0.06539433,0.04756971,0.05155887,0.05841023
2173.864,0.06540446,0.04821923,0.05184278,0.05863934
2174.346,0.06556705,0.0491078,0.05232023,0.05884429
2174.829,0.06585023,0.05004103,0.05297594,0.05896487
2175.311,0.06619055,0.0508185,0.05379029,0.05893048
2175.793,0.06652207,0.0513002,0.05474283,0.05868977
2176.275,0.06680223,0.05142141,0.05580173,0.05822464
2176.757,0.06702595,0.05119225,0.05690788,0.05755058
2177.239,0.06721693,0.05067904,0.05797155,0.05670947
2177.721,0.06739981,0.04998235,0.05887641,0.05576099
2178.203,0.06756794,0.04922285,0.05950707,0.05477383
2178.686,0.06767213,0.04851252,0.05979457,0.05381345
2179.167,0.06763341,0.04795067,0.05974044,0.05294251
2179.65,0.0673849,0.04761113,0.05942589,0.05221666
2180.132,0.06692635,0.0475244,0.0589781,0.05167212
2180.614,0.06635416,0.04767511,0.05853304,0.05132233
2181.096,0.06585791,0.0479953,0.05818757,0.05114624
2181.578,0.06564917,0.04838348,0.0579688,0.05109029
2182.06,0.06589814,0.04871956,0.05784206,0.05107595
2182.542,0.06664564,0.04890076,0.05774677,0.05102425
2183.024,0.06778201,0.0488753,0.05764599,0.05088701
2183.507,0.0690648,0.04865056,0.05755598,0.05066344
2183.989,0.07019856,0.04829303,0.05754856,0.05040729
2184.471,0.07094219,0.04789821,0.0577076,0.05020411
2184.953,0.07114868,0.04757138,0.05807837,0.05015445
2185.435,0.0708137,0.04739267,0.05861021,0.05033181
2185.917,0.0700483,0.04739607,0.05915118,0.05075651
2186.399,0.06903625,0.04757065,0.05946046,0.05138826
2186.881,0.06796572,0.04786799,0.05929685,0.05213546
2187.364,0.06698292,0.04822357,0.05850901,0.05288684
2187.846,0.06619602,0.04856984,0.05708855,0.05353058
2188.328,0.0656739,0.04885337,0.05520454,0.05398786
2188.81,0.06546146,0.04904234,0.05315929,0.05422191
2189.292,0.06558523,0.04912362,0.05133798,0.05423746
2189.774,0.0660314,0.04910654,0.05007751,0.05407647
2190.256,0.06673039,0.04901706,0.04958374,0.0538002
2190.738,0.06754041,0.04889484,0.04989384,0.05348109
2191.22,0.06828069,0.04878299,0.05087796,0.05318132
2191.703,0.06877303,0.04871883,0.05230017,0.05294457
2192.185,0.06889266,0.04872617,0.05387926,0.05279262
2192.667,0.06862281,0.04880782,0.05538034,0.05272392
2193.149,0.06806208,0.04894459,0.0566419,0.05271814
2193.631,0.0674033,0.0491,0.057591,0.05274671
2194.113,0.06685026,0.04923483,0.05823457,0.05278454
2194.595,0.06656054,0.0493153,0.05862862,0.05281783
2195.077,0.06658505,0.04932466,0.05884627,0.05284736
2195.56,0.06685961,0.04926896,0.05894544,0.05288619
2196.042,0.06723573,0.04917534,0.05896302,0.05295084
2196.524,0.06754042,0.04908953,0.0589083,0.05305646
2197.006,0.06765115,0.04906213,0.05877072,0.05321171
2197.488,0.06752531,0.04914359,0.05852949,0.05342371
2197.97,0.06721467,0.04937073,0.05816504,0.05370472
2198.452,0.0668291,0.0497531,0.05766795,0.05407765
2198.934,0.06650221,0.05026601,0.05704667,0.05457565
2199.417,0.06634115,0.05084527,0.05633244,0.05523129
2199.898,0.06639533,0.05140121,0.0555755,0.05605675
2200.381,0.06665707,0.0518263,0.05484468,0.05702488
2200.863,0.06706531,0.05202965,0.05421288,0.05805827
2201.345,0.06753122,0.05196916,0.05373615,0.05904269
2201.827,0.06795171,0.05166526,0.05344558,0.05983889
2202.309,0.0682376,0.05120319,0.05333453,0.06032635
2202.791,0.06833275,0.05070113,0.05336493,0.06043561
2203.273,0.06822214,0.05028301,0.05347623,0.06015977
2203.755,0.06794459,0.05002828,0.05360726,0.05955993
2204.238,0.06758551,0.04994973,0.05371217,0.05874676
2204.72,0.06727089,0.0499908,0.05376685,0.05786607
2205.202,0.06712742,0.05005195,0.05377424,0.05705845
2205.684,0.06724472,0.05003586,0.05375506,0.05643789
2206.166,0.06764631,0.04988521,0.05373995,0.05607837
2206.648,0.06827115,0.04961329,0.05375746,0.05600126
2207.13,0.06898702,0.04929776,0.05382796,0.05618204
2207.612,0.06961925,0.04905315,0.0539623,0.05655535
2208.094,0.07001529,0.04897771,0.05416237,0.05703449
2208.577,0.07008186,0.0491196,0.05442119,0.05752233
2209.059,0.06981447,0.04945464,0.05472511,0.05792605
2209.541,0.06929298,0.0498992,0.05505559,0.05818227
2210.023,0.068651,0.05033817,0.05538929,0.05826442
2210.505,0.06803214,0.0506649,0.05570213,0.0581881
2210.987,0.0675359,0.0508205,0.05597586,0.05800154
2211.469,0.06720511,0.05079942,0.05620103,0.05777359
2211.951,0.06702129,0.0506449,0.05638186,0.0575731
2212.434,0.06693049,0.05042055,0.05653578,0.05744642
2212.916,0.06686847,0.05019085,0.05668912,0.05741319
2213.398,0.06679143,0.0499967,0.05686804,0.05746225
2213.88,0.06669067,0.04984839,0.05708889,0.05756143
2214.362,0.06658839,0.04973247,0.05735175,0.0576667
2214.844,0.06652312,0.0496244,0.05763797,0.05773303
2215.326,0.06652829,0.04950298,0.05791712,0.05772309
2215.808,0.0666208,0.04935764,0.05815134,0.05760523
2216.291,0.06679286,0.0491932,0.05830576,0.05735786
2216.773,0.06701919,0.04902647,0.05835842,0.05697342
2217.255,0.06726515,0.04888504,0.05830056,0.05646181
2217.737,0.06750263,0.04879902,0.05813823,0.05585519
2218.219,0.06771905,0.04879351,0.05788957,0.05520395
2218.701,0.06791801,0.0488826,0.05758231,0.05457387
2219.183,0.06811561,0.04905953,0.05725008,0.05402825
2219.665,0.0683309,0.04929341,0.05692887,0.05361166
2220.147,0.0685781,0.04952824,0.05665516,0.05334389
2220.63,0.06885754,0.04969863,0.05645474,0.05321536
2221.112,0.06915683,0.04974678,0.05633678,0.05319756
2221.594,0.06945205,0.04963819,0.05628527,0.05325737
2222.076,0.06971801,0.04937562,0.0562603,0.05337495
2222.558,0.06993643,0.0489963,0.05620511,0.05354604
2223.04,0.07009934,0.04856152,0.05605772,0.05377792
2223.522,0.07021109,0.04813145,0.0557739,0.05407479
2224.004,0.07028246,0.04775111,0.05534466,0.05442266
2224.487,0.07032131,0.04744333,0.05480298,0.05478187
2224.969,0.07032442,0.04721014,0.05421768,0.05509764
2225.451,0.07027449,0.04704878,0.05367906,0.05531284
2225.933,0.07014422,0.04696511,0.05327483,0.0553908
2226.415,0.06991056,0.04697815,0.05305692,0.05532971
2226.897,0.06956816,0.04711404,0.05303497,0.05516397
2227.379,0.06914487,0.047387,0.05316875,0.05495314
2227.861,0.06869806,0.04778233,0.05338698,0.05475783
2228.344,0.06831101,0.0482461,0.05360702,0.05462572
2228.826,0.06806751,0.04869482,0.05376303,0.0545763
2229.308,0.06802019,0.04904562,0.05382813,0.05460262
2229.79,0.06817693,0.04923794,0.05381631,0.05467749
2230.272,0.06849156,0.04926362,0.05377475,0.05476695
2230.754,0.06887715,0.04916013,0.05375732,0.05483684
2231.236,0.06922589,0.04900344,0.05380709,0.05485415
2231.718,0.06944578,0.04887531,0.05393463,0.05478963
2232.2,0.06948871,0.04883172,0.05411452,0.0546189
2232.683,0.06935851,0.04889352,0.05429498,0.05432524
2233.165,0.06910843,0.04904348,0.05441993,0.0539098
2233.647,0.06881537,0.04924803,0.05445359,0.05339826
2234.129,0.06855857,0.04947704,0.05439503,0.05284696
2234.611,0.06838863,0.04972206,0.05428286,0.05233247
2235.093,0.06831463,0.04999607,0.05418108,0.05193321
2235.575,0.06830663,0.05032199,0.05416226,0.05171276
2236.057,0.0683105,0.05071152,0.05427696,0.05169397
2236.54,0.06827127,0.05115203,0.05453669,0.05185391
2237.021,0.06815327,0.05160284,0.05491026,0.05212983
2237.504,0.06795662,0.05201054,0.05533671,0.0524466
2237.986,0.06771746,0.05232751,0.05574544,0.05274074
2238.468,0.06749915,0.05252764,0.05607849,0.05298052
2238.95,0.06736824,0.05261453,0.0563122,0.05317451
2239.432,0.06737671,0.0526132,0.05645849,0.05336205
2239.914,0.06754316,0.05255279,0.05655897,0.05359415
2240.396,0.0678456,0.05244842,0.05666238,0.05390489
2240.878,0.0682249,0.05229345,0.0568065,0.05429756
2241.361,0.06859765,0.05206371,0.05700381,0.05473734
2241.843,0.06888573,0.05173523,0.05723948,0.05516356
2242.325,0.06902858,0.05130218,0.05748031,0.05550413
2242.807,0.06900351,0.05079106,0.05769257,0.05569715
2243.289,0.06882956,0.05025584,0.05785911,0.05571127
2243.771,0.06856467,0.04976761,0.05798488,0.05555039
2244.253,0.06829003,0.0493921,0.05809465,0.05525343
2244.735,0.06808312,0.0491659,0.05821634,0.05487836
2245.218,0.06800327,0.04909502,0.05836665,0.05449342
2245.7,0.06807004,0.04915621,0.05853629,0.05415786
2246.182,0.06825899,0.04931341,0.0586912,0.05390907
2246.664,0.0685055,0.04952815,0.05877855,0.05376166
2247.146,0.06872129,0.04976967,0.05874855,0.05370653
2247.628,0.06882451,0.05001457,0.05857508,0.05371854
2248.11,0.0687539,0.05023757,0.05826497,0.05376445
2248.592,0.06849501,0.05040676,0.05786041,0.05381344
2249.074,0.06808206,0.05048463,0.05742225,0.05384504
2249.557,0.06759463,0.05043304,0.05701713,0.05384949
2250.039,0.06713431,0.05023107,0.05669352,0.05382623
2250.521,0.06679764,0.04988769,0.05647309,0.05377806
2251.003,0.06665744,0.04945002,0.05635033,0.05370631
2251.485,0.06674036,0.04899333,0.0563003,0.05360721
2251.967,0.06702557,0.04860097,0.05629199,0.05347433
2252.449,0.06745525,0.04834556,0.05629644,0.05330132
2252.931,0.06795796,0.04826179,0.0562956,0.05308989
2253.414,0.0684704,0.04834084,0.05628094,0.05285221
2253.896,0.06894889,0.048535,0.05624979,0.05261298
2254.378,0.06937619,0.04878014,0.05620069,0.05240352
2254.86,0.06974894,0.04901426,0.05613296,0.05225703
2255.342,0.0700625,0.0491965,0.05604716,0.05220219
2255.824,0.07029985,0.04931709,0.0559492,0.05225642
2256.306,0.07042857,0.04939146,0.05585245,0.05242473
2256.788,0.07041129,0.0494483,0.05577837,0.05270084
2257.271,0.07022722,0.04951275,0.05574959,0.05306903
2257.752,0.06989034,0.04959705,0.05578638,0.05350475
2258.235,0.06946055,0.04969749,0.05590025,0.05397528
2258.717,0.06902865,0.04979942,0.05609015,0.05444445
2259.199,0.06870087,0.04988443,0.0563443,0.05487292
2259.681,0.06856087,0.04993882,0.05664395,0.05522469
2260.163,0.06863839,0.04995863,0.05696931,0.05547819
2260.645,0.06890056,0.04994813,0.05730169,0.05562754
2261.127,0.06925763,0.04991664,0.05762488,0.05568714
2261.609,0.06959876,0.04987434,0.05792486,0.05568571
2262.092,0.06981694,0.04982996,0.05818563,0.05566096
2262.574,0.06984949,0.04979086,0.05839059,0.05564682
2263.056,0.06969304,0.04976436,0.05852457,0.05566281
2263.538,0.06940047,0.04975875,0.05857664,0.05571095
2264.02,0.06905902,0.04978146,0.05854565,0.0557745
2264.502,0.06875654,0.04983659,0.05844055,0.0558264
2264.984,0.06856598,0.04992073,0.05828132,0.05583443
2265.466,0.06852468,0.05002108,0.05809307,0.05577391
2265.948,0.06863659,0.05011885,0.05789944,0.05563434
2266.431,0.06888248,0.05019285,0.05771906,0.05542338
2266.913,0.06923232,0.05023042,0.05756046,0.05516811
2267.395,0.06965277,0.05023284,0.05742183,0.05491214
2267.877,0.07010605,0.05021815,0.05729399,0.05471292
2268.359,0.07055064,0.05021548,0.05716505,0.05462691
2268.841,0.07093699,0.05025584,0.05702517,0.05470082
2269.323,0.07120809,0.05036061,0.05686994,0.05496085
2269.805,0.07131538,0.05053057,0.05670338,0.05539984
2270.288,0.07122938,0.05074481,0.05653663,0.05597673
2270.77,0.07095454,0.05096281,0.05638624,0.05661741
2271.252,0.07053214,0.05113994,0.05626826,0.05723573
2271.734,0.07003455,0.05123733,0.05619342,0.05774675
2272.216,0.0695489,0.05123311,0.05616141,0.05808536
2272.698,0.06914839,0.05112765,0.05615973,0.05822295
2273.18,0.06887966,0.05093875,0.05616419,0.05816605
2273.662,0.06875172,0.05069436,0.05614484,0.05795284
2274.145,0.06873919,0.05042084,0.05607874,0.05763518
2274.627,0.06879423,0.05013892,0.0559576,0.05726918
2275.109,0.06886371,0.04986167,0.05579695,0.05690096
2275.591,0.06890874,0.0495967,0.05563283,0.05655765
2276.073,0.06890989,0.0493542,0.05551693,0.05625149
2276.555,0.06887155,0.04915104,0.05549967,0.05598114
2277.037,0.06881484,0.04900857,0.05561138,0.05573872
2277.519,0.06877115,0.04895201,0.05585309,0.05551435
2278.001,0.06877067,0.04899936,0.0561903,0.05530061
2278.484,0.06883466,0.04915475,0.05656606,0.05509443
2278.966,0.06897287,0.04940311,0.05691175,0.05489904
2279.448,0.06918228,0.04971166,0.05717241,0.05472423
2279.93,0.06944944,0.05003755,0.05732297,0.05458513
2280.412,0.06975326,0.05033283,0.05737142,0.05450112
2280.894,0.07007158,0.0505564,0.05735271,0.05448987
2281.376,0.07038608,0.05068094,0.057313,0.05456228
2281.858,0.07068271,0.05069279,0.05729406,0.0547192
2282.341,0.07095419,0.05059325,0.05731636,0.05495124
2282.823,0.07119608,0.05039556,0.05737586,0.05524096
2283.305,0.07140068,0.05012262,0.05744881,0.0555684
2283.787,0.07155315,0.04980201,0.05750517,0.05591729
2284.269,0.07163016,0.04946423,0.0575227,0.05627652
2284.751,0.07160141,0.04914209,0.05749576,0.05663793
2285.233,0.07144228,0.04886433,0.05743718,0.05699209
2285.715,0.07114279,0.04865428,0.05737308,0.05732385
2286.198,0.07071886,0.04852698,0.05733306,0.05760849
2286.68,0.07021271,0.04848554,0.05733733,0.05781873
2287.162,0.06968863,0.04852225,0.05739304,0.0579303
2287.644,0.06921995,0.0486208,0.05749298,0.05793018
2288.126,0.06886493,0.04876113,0.05762221,0.05782362
2288.608,0.06865729,0.04892391,0.05776476,0.05763302
2289.09,0.06859594,0.04909465,0.05790975,0.05739252
2289.572,0.06864989,0.04926642,0.05805332,0.05713467
2290.054,0.06876857,0.04943882,0.05819574,0.05688494
2290.537,0.06889914,0.04961563,0.05833436,0.05665599
2291.019,0.06900501,0.04979936,0.05845977,0.05644932
2291.501,0.06906917,0.04998769,0.05855286,0.05626385
2291.983,0.06909731,0.05016867,0.05858777,0.05610398
2292.465,0.06910749,0.05032171,0.05854108,0.05598251
2292.947,0.06912266,0.05041928,0.05839881,0.05592037
2293.429,0.0691602,0.05043394,0.05816472,0.05593692
2293.911,0.06922837,0.05034953,0.05786107,0.05604009
2294.394,0.06932899,0.05016713,0.05752714,0.05621856
2294.875,0.06946117,0.04991162,0.0572094,0.05644118
2295.358,0.06962541,0.04962743,0.0569487,0.05666557
2295.84,0.06982449,0.04937454,0.05677666,0.05684622
2296.322,0.07006069,0.04921038,0.05670749,0.05695015
2296.804,0.07033005,0.04917452,0.05673967,0.05696439
2297.286,0.07061885,0.04927962,0.05685958,0.05689698
2297.768,0.0709025,0.04950446,0.05704728,0.05677175
2298.25,0.07115056,0.04980172,0.05728148,0.05661967
2298.732,0.07133161,0.05010756,0.057539,0.05647213
2299.215,0.07142374,0.05036385,0.05779765,0.05635294
2299.697,0.07141912,0.05053084,0.05803434,0.05627811
2300.179,0.07132562,0.05059277,0.05822498,0.05625699
2300.661,0.07116402,0.05055871,0.05834959,0.05629312
2301.143,0.07096259,0.05045212,0.05839601,0.05638532
2301.625,0.07075173,0.05030181,0.0583645,0.05652704
2302.107,0.07055666,0.05012957,0.05826956,0.05670663
2302.589,0.07039561,0.04994952,0.05813812,0.05690717
2303.072,0.0702791,0.04977094,0.05800341,0.0571086
2303.554,0.07020874,0.04960389,0.05789443,0.05729321
2304.036,0.07017883,0.04946597,0.05782943,0.05744666
2304.518,0.07017694,0.04938412,0.05781201,0.05756073
2305.0,0.07018781,0.04938509,0.05783172,0.05763235
2305.482,0.07019453,0.04948914,0.05786866,0.05766098
2305.964,0.07018332,0.04969616,0.05790159,0.0576475
2306.446,0.07014871,0.04998266,0.05791493,0.05759328
2306.928,0.07009424,0.05030174,0.05790101,0.05750293
2307.411,0.07003255,0.05059595,0.05785981,0.05738754
2307.893,0.06998025,0.05081578,0.05779634,0.05726492
2308.375,0.06995327,0.05092872,0.05771651,0.05715944
2308.857,0.06995896,0.05093089,0.05762671,0.05709497
2309.339,0.06999248,0.05084306,0.05753329,0.05708576
2309.821,0.07003744,0.05070479,0.05744635,0.05713014
2310.303,0.07006981,0.05055878,0.05738016,0.05720733
2310.785,0.07006705,0.05043771,0.05735073,0.05728387
2311.268,0.07001209,0.05035949,0.05737341,0.05732115
2311.75,0.06990018,0.05032377,0.05745415,0.05729139
2312.232,0.06973929,0.05031689,0.05758644,0.0571878
2312.714,0.06954804,0.05031779,0.05774916,0.05702815
2313.196,0.06935094,0.05030688,0.05791369,0.05684994
2313.678,0.06917273,0.05027009,0.05805377,0.0566969
2314.16,0.0690381,0.05020088,0.05815359,0.05660833
2314.642,0.06896558,0.05010092,0.05821522,0.05660444
2315.125,0.06896719,0.04997888,0.05825687,0.05668369
2315.606,0.06904656,0.04984969,0.05830623,0.05682457
2316.089,0.06919558,0.04973128,0.05838612,0.0569954
2316.571,0.06939385,0.04964229,0.05850646,0.05716253
2317.053,0.06960833,0.04959914,0.05865724,0.0572977
2317.535,0.06980053,0.0496104,0.05881275,0.05738425
2318.017,0.0699328,0.04967523,0.05893918,0.05741721
2318.499,0.0699787,0.04978275,0.05900738,0.05740278
2318.981,0.06993226,0.04991573,0.05900479,0.05735463
2319.463,0.06981202,0.05005382,0.0589391,0.05729221
2319.946,0.06965855,0.05017883,0.05883674,0.05723678
2320.428,0.06952108,0.05027941,0.05872992,0.05720529
2320.91,0.06944792,0.05034905,0.0586489,0.05720786
2321.392,0.0694702,0.05038413,0.05861048,0.05724343
2321.874,0.06959336,0.05038238,0.0586145,0.05729996
2322.356,0.06979725,0.05033994,0.05864744,0.05735821
2322.838,0.07004136,0.05025464,0.05868911,0.05739941
2323.32,0.07028069,0.05012945,0.05872191,0.05741429
2323.802,0.07047143,0.04997662,0.05873446,0.0574075
2324.285,0.07058451,0.04981875,0.05872456,0.05739731
2324.767,0.07060895,0.04968337,0.05869696,0.05740823
2325.249,0.07055012,0.04959885,0.05866105,0.05746138
2325.731,0.0704274,0.04958422,0.05862661,0.05756477
2326.213,0.07026657,0.04964267,0.05860147,0.05770882
2326.695,0.07009853,0.04976059,0.05858928,0.05786658
2327.177,0.06995147,0.04990874,0.05858801,0.05800192
2327.659,0.06984697,0.05005122,0.05858839,0.0580814
2328.142,0.0697993,0.05015241,0.05857397,0.05808302
2328.624,0.06981443,0.05019111,0.0585242,0.05800581
2329.106,0.06989208,0.05016737,0.0584214,0.0578693
2329.588,0.07002835,0.05010443,0.05825699,0.05770972
2330.07,0.07021843,0.0500415,0.05803982,0.05756319
2330.552,0.0704555,0.05002254,0.05779831,0.05745446
2331.034,0.07072742,0.0500841,0.05757684,0.05738608
2331.516,0.07101476,0.05024257,0.05742169,0.0573386
2331.999,0.07128751,0.05049107,0.05736741,0.0572753
2332.481,0.07150611,0.05079876,0.05742444,0.05715476
2332.963,0.07163133,0.05111916,0.05757402,0.05694848
2333.445,0.0716317,0.05140018,0.05777271,0.0566485
2333.927,0.071495,0.05159467,0.05796457,0.05627606
2334.409,0.07123287,0.05167247,0.05810322,0.0558753
2334.891,0.07088203,0.05162327,0.05816172,0.05550609
2335.373,0.07049669,0.05145672,0.05814302,0.05522735
2335.855,0.07013181,0.05119832,0.05807658,0.05507515
2336.338,0.06983449,0.05088485,0.05800809,0.05505938
2336.82,0.06963119,0.05055804,0.05798114,0.05515781
2337.302,0.0695254,0.05025585,0.05801916,0.05532977
2337.784,0.06950095,0.05001315,0.05811856,0.05552665
2338.266,0.06953015,0.04985288,0.05824732,0.0557071
2338.748,0.06958539,0.04978369,0.05836076,0.05584631
2339.23,0.06964166,0.04979795,0.05841072,0.05593194
2339.712,0.06968294,0.04987529,0.05836648,0.05596405
2340.195,0.06970195,0.04998782,0.05822321,0.0559466
2340.677,0.06969891,0.05009969,0.05800435,0.05588409
2341.159,0.06967892,0.05017149,0.05775379,0.05577813
2341.641,0.06965373,0.05017487,0.05752202,0.05563534
2342.123,0.06964755,0.05011271,0.05735772,0.05547537
2342.605,0.06969174,0.0500231,0.05729361,0.05533069
2343.087,0.06981009,0.04995425,0.05734205,0.05523033
2343.569,0.07000233,0.04993364,0.05749539,0.05518851
2344.052,0.0702378,0.04995463,0.05772765,0.05520149
2344.534,0.07046839,0.04998572,0.05800063,0.05524989
2345.016,0.07064913,0.04999119,0.05826844,0.05530842
2345.498,0.07076196,0.04995005,0.05848972,0.05535325
2345.98,0.07081783,0.04986466,0.05863469,0.05537698
2346.462,0.07084705,0.04975832,0.05868847,0.05538817
2346.944,0.07088192,0.04966291,0.05865325,0.05540362
2347.426,0.0709445,0.04960609,0.05854337,0.05543044
2347.908,0.07104163,0.04960006,0.05838113,0.055461
2348.391,0.0711653,0.04963869,0.05818974,0.05548258
2348.873,0.07129931,0.04970056,0.0579931,0.05548405
2349.355,0.07142551,0.04975699,0.05781424,0.05546409
2349.837,0.07153114,0.0497821,0.05767112,0.05542943
2350.319,0.07161036,0.04976229,0.05757841,0.05539543
2350.801,0.07166672,0.04970535,0.05754368,0.05537997
2351.283,0.07171305,0.04964211,0.0575649,0.0553971
2351.765,0.07176543,0.04961466,0.0576296,0.055456
2352.248,0.07183365,0.04965125,0.05771584,0.05555631
2352.729,0.07191119,0.04974303,0.05779911,0.05568842
2353.212,0.07197623,0.0498486,0.05785675,0.05582266
2353.694,0.07200145,0.04992443,0.0578742,0.05592161
2354.176,0.07197018,0.04995443,0.05784746,0.05595766
2354.658,0.07188089,0.04994941,0.05778372,0.05592907
2355.14,0.07175042,0.04992821,0.05769859,0.05586386
2355.622,0.0716062,0.04989519,0.05761132,0.05580333
2356.104,0.07148273,0.04982826,0.05754354,0.05578343
2356.586,0.07141095,0.04969646,0.05751371,0.05581077
2357.069,0.07141005,0.04949511,0.05753412,0.05586715
2357.551,0.07148365,0.04927361,0.05760903,0.0559304
2358.033,0.07160838,0.04911363,0.05773206,0.05599242
2358.515,0.07173215,0.04907377,0.05788578,0.05605489
2358.997,0.07178468,0.04914584,0.05804206,0.05610154
2359.479,0.07171451,0.04926117,0.05816975,0.05608965
2359.961,0.0715267,0.04935678,0.05824286,0.05597579
2360.443,0.07129841,0.04945239,0.05825096,0.05579368
2360.926,0.07114261,0.04962965,0.05820548,0.05565402
2361.408,0.07115576,0.04994373,0.05813985,0.05566726
2361.89,0.0713701,0.05035629,0.05810558,0.05586986
2362.372,0.07174006,0.0507568,0.05815335,0.05622009
2362.854,0.07216141,0.05101196,0.0583184,0.05662648
2363.336,0.07251335,0.05103207,0.05860527,0.05698
2363.818,0.07271482,0.05082294,0.05898122,0.05720474
2364.3,0.07274279,0.05048062,0.05938093,0.057274
2364.782,0.07262831,0.0501399,0.05972158,0.05720574
2365.265,0.07242804,0.04989858,0.0599329,0.05703397
2365.747,0.07219688,0.04979334,0.05996986,0.05680141
2366.229,0.0719714,0.04979717,0.05983077,0.05655252
2366.711,0.07176352,0.04984614,0.05955536,0.05632348
2367.193,0.07157236,0.04987517,0.05921499,0.05614765
2367.675,0.07139388,0.04984527,0.05889186,0.05605032
2368.157,0.07123009,0.04975678,0.05865139,0.05604796
2368.639,0.07109115,0.04963854,0.0585328,0.05614664
