absorbance_3.6_1,3.6_1,3.6_2,3.6_3,3.6_4,3.6_5,5.12_1,5.12_2,5.12_3,5.12_4,5.12_5,5.12_6
619.0379,0.02784641,0.02789127,0.03044014,0.02513912,0.05845512,0.04969418,0.03942515,0.02762444,0.06274982,0.03767513,0.02605688
619.52,0.03205264,0.03028328,0.02990587,0.02640248,0.0608946,0.05124514,0.04047792,0.02773012,0.06398705,0.03832076,0.02404694
620.0021,0.03613639,0.03274932,0.02864563,0.02854213,0.06262891,0.05207391,0.04109712,0.02664843,0.06495193,0.03905392,0.02221705
620.4843,0.03967326,0.03479657,0.02694234,0.03137143,0.06360956,0.05210518,0.04120314,0.02440522,0.06556478,0.03977744,0.02084429
620.9664,0.04233623,0.03601028,0.02515992,0.03457873,0.06398206,0.05138049,0.04083916,0.02124445,0.06582039,0.04039034,0.02013589
621.4485,0.04393657,0.03617063,0.02366973,0.03775314,0.06399003,0.05003533,0.04018342,0.01764078,0.06577372,0.04081035,0.02018015
621.9306,0.04443082,0.03531111,0.02274891,0.04047845,0.06384328,0.04824827,0.03948712,0.01418109,0.06550723,0.04100145,0.02092926
622.4127,0.04388526,0.03368893,0.02255976,0.04237423,0.06367072,0.04622696,0.03902011,0.01149607,0.06511829,0.04098802,0.02221058
622.8948,0.0424425,0.03171196,0.02311116,0.04320233,0.06350024,0.0441957,0.03897242,0.01008704,0.06471525,0.04086107,0.02376042
623.377,0.04027766,0.02979576,0.02427124,0.04294379,0.0632986,0.04237242,0.03938837,0.01017168,0.06440861,0.04074376,0.02530224
623.8591,0.037598,0.02831682,0.02579073,0.04181559,0.06302243,0.04097874,0.04015685,0.01164362,0.06432248,0.04075744,0.0265739
624.3412,0.03463691,0.02753145,0.02735369,0.0402401,0.06265584,0.04019741,0.0410401,0.01407132,0.06457132,0.04096171,0.02738643
624.8233,0.03163439,0.02755319,0.02866217,0.03870124,0.0622131,0.04011946,0.04176342,0.01686002,0.0652182,0.04132086,0.02765873
625.3054,0.02885882,0.02838978,0.02946255,0.0376498,0.06172023,0.04071275,0.04206712,0.01936416,0.06624327,0.04170189,0.02741287
625.7875,0.02656668,0.02996378,0.02961749,0.03732957,0.06118932,0.04180589,0.04178222,0.02110319,0.06751417,0.04192886,0.02676907
626.2697,0.02495252,0.03215206,0.0291324,0.03770465,0.06061664,0.04314439,0.04086081,0.02188322,0.06881669,0.0418694,0.02589969
626.7518,0.0241378,0.03478238,0.02815197,0.03848463,0.06000369,0.04444004,0.03935598,0.02178131,0.06988707,0.04149149,0.02500269
627.2339,0.02413286,0.03763412,0.02692594,0.03923862,0.05939331,0.04547159,0.03739089,0.02108306,0.07050394,0.0408976,0.02424217
627.716,0.02484418,0.04044468,0.02573583,0.03957557,0.05888294,0.04614291,0.03511316,0.02013524,0.07055846,0.04027945,0.0237063
628.1981,0.02608584,0.04289432,0.02486093,0.03923324,0.05862694,0.04647776,0.03268826,0.01927318,0.07007236,0.039864,0.02340053
628.6802,0.02761662,0.04467212,0.02449701,0.03817684,0.05878194,0.04659177,0.03028925,0.01872447,0.06919438,0.03981633,0.02324821
629.1624,0.02918579,0.04555279,0.02472079,0.03657367,0.05944195,0.0466239,0.02809912,0.01859048,0.06813798,0.04018163,0.02312914
629.6445,0.03054816,0.04544565,0.02548572,0.03474346,0.06058875,0.04669189,0.02633362,0.01886725,0.06713526,0.04087659,0.02291529
630.1266,0.03152115,0.04445571,0.02663797,0.0330404,0.06206084,0.04684982,0.02520024,0.0194636,0.06635272,0.0417266,0.02252906
630.6087,0.0320068,0.04285113,0.02797104,0.03175024,0.06359029,0.04709659,0.024856,0.02023782,0.06585582,0.04254318,0.0219701
631.0908,0.03199629,0.04101373,0.02927036,0.03104734,0.06484053,0.04740488,0.02536907,0.02101318,0.06560656,0.04318188,0.02132348
631.5729,0.03156751,0.03930114,0.03038676,0.03095137,0.0655157,0.04775765,0.02667042,0.02161894,0.06549054,0.04359893,0.02073324
632.0551,0.0308552,0.03795873,0.03125966,0.03136387,0.06541885,0.04816518,0.02856123,0.02190946,0.06536721,0.04383813,0.02036131
632.5372,0.03002897,0.03708393,0.03191575,0.03211099,0.06447593,0.04865333,0.03073086,0.0217757,0.06510607,0.04399326,0.02035677
633.0193,0.02924136,0.03662792,0.03244172,0.03301103,0.06274733,0.04922456,0.03285047,0.02117189,0.0646321,0.04414347,0.02080981
633.5014,0.02860284,0.03647137,0.03294282,0.03391055,0.06040071,0.04982395,0.03463074,0.0201191,0.06393467,0.04431444,0.02174319
633.9835,0.02816503,0.03651054,0.03350659,0.03470249,0.05768851,0.05031775,0.03587261,0.01871037,0.06307247,0.0444652,0.02310666
634.4656,0.02791197,0.03673284,0.03416889,0.03534517,0.0548877,0.05053395,0.03650765,0.01709203,0.06215714,0.04451829,0.02478598
634.9478,0.02777984,0.03722911,0.03491267,0.03585193,0.05227888,0.05031086,0.03657483,0.01545054,0.06133701,0.04440134,0.02660565
635.4299,0.02768455,0.03814666,0.03567836,0.03628326,0.05011575,0.04956303,0.03618327,0.01398914,0.0607669,0.04408903,0.02833007
635.912,0.02756304,0.03958284,0.03639097,0.03672052,0.04857158,0.04832512,0.0354506,0.0128777,0.06055222,0.04361901,0.02970611
636.3941,0.02739113,0.04150263,0.03697575,0.03724803,0.04773423,0.04674932,0.03447079,0.0122356,0.06071797,0.04307497,0.03047905
636.8762,0.02718881,0.04369079,0.0373649,0.03793039,0.04759087,0.0450647,0.03330214,0.01210276,0.06117699,0.04255216,0.03044641
637.3583,0.02700078,0.04581418,0.03750543,0.0387927,0.04804286,0.04349212,0.03198108,0.01243153,0.06174836,0.04211516,0.02952869
637.8405,0.0268731,0.04749076,0.03734961,0.03982162,0.04892574,0.04220865,0.03056458,0.01309238,0.06218366,0.04178951,0.02779929
638.3226,0.02682767,0.04841714,0.03686569,0.04097509,0.05004548,0.04131144,0.02916481,0.01390134,0.06224383,0.04156848,0.0255085
638.8047,0.02685496,0.04847652,0.03605623,0.04220387,0.05122562,0.04082261,0.02794762,0.01468245,0.06179704,0.04143934,0.02301883
639.2868,0.02691959,0.04775855,0.03498207,0.0434669,0.05230825,0.04072436,0.02713091,0.01530438,0.06087131,0.04140768,0.02076435
639.7689,0.02697973,0.04653991,0.0337808,0.04473995,0.0531684,0.04098565,0.02692672,0.01573836,0.05968841,0.04150818,0.01913158
640.251,0.02700726,0.04516929,0.03264143,0.04600963,0.05371848,0.0415744,0.02746525,0.0160672,0.05858537,0.04178746,0.0183452
640.7332,0.02699025,0.04399423,0.03178297,0.04724992,0.05389671,0.04244397,0.02875349,0.01646238,0.05794251,0.04228022,0.01844043
641.2153,0.02692838,0.04324999,0.03137657,0.04839869,0.05368797,0.04351096,0.03064051,0.01710781,0.05803238,0.04297747,0.01925073
641.6974,0.02681691,0.04302113,0.03147792,0.04935157,0.05314235,0.04465205,0.03286005,0.01810446,0.05892012,0.04381942,0.02049486
642.1795,0.02663301,0.04327499,0.03199572,0.04995716,0.05240555,0.04570372,0.03505948,0.01940975,0.0604442,0.04469806,0.02183958
642.6616,0.0263359,0.04390867,0.03269223,0.05005334,0.05171928,0.04651184,0.03689643,0.02081381,0.06225958,0.04548923,0.02300571
643.1437,0.02588886,0.04481414,0.03325508,0.04951613,0.05137292,0.04698628,0.03812027,0.02200905,0.06397387,0.04608604,0.02382221
643.6259,0.02528324,0.04589338,0.03335258,0.04828756,0.05166736,0.04712874,0.03859431,0.02265776,0.06524109,0.0464044,0.0242102
644.108,0.02456757,0.04706243,0.03276145,0.04641582,0.05280039,0.04704202,0.03833351,0.02254037,0.06590701,0.04639192,0.02417076
644.5901,0.02384997,0.04822748,0.03144478,0.04404641,0.05479388,0.04688185,0.03747433,0.02164005,0.06604264,0.04601521,0.02374797
645.0722,0.02329095,0.04925235,0.02958551,0.04141911,0.05745648,0.04680913,0.03624267,0.02016693,0.06591293,0.04524264,0.02301829
645.5543,0.02304955,0.04997201,0.02754852,0.03881297,0.06041737,0.04691411,0.03488319,0.0184848,0.06585915,0.04405145,0.02209272
646.0364,0.02323597,0.05023118,0.02577366,0.036497,0.06322955,0.04719257,0.03360378,0.01697217,0.06616199,0.04244593,0.0211296
646.5186,0.02388054,0.04992566,0.02469147,0.03471384,0.06545326,0.04755996,0.03256363,0.01591063,0.06696121,0.0404924,0.02035577
647.0007,0.02491928,0.04906243,0.02457474,0.03362035,0.0668079,0.04790772,0.03184463,0.01536292,0.06820047,0.03834242,0.0200201
647.4828,0.02621953,0.04776904,0.02548863,0.03327085,0.06721931,0.04816509,0.03146691,0.01517947,0.06967247,0.03623004,0.02033491
647.9649,0.02760968,0.04628019,0.02727795,0.03360323,0.06681803,0.04834084,0.0313996,0.01505226,0.07108574,0.03445378,0.02140209
648.447,0.02893884,0.04484839,0.02962437,0.03444915,0.06586769,0.04852451,0.03157803,0.0146691,0.07218625,0.03328197,0.02313801
648.9291,0.03010012,0.04366788,0.03213013,0.03556263,0.06467316,0.04884031,0.0319107,0.01382908,0.07281996,0.03288508,0.02526476
649.4113,0.03103181,0.04280911,0.03439875,0.03666265,0.06351006,0.04938677,0.03228071,0.0125231,0.07295796,0.03328007,0.02734102
649.8934,0.03171097,0.04219619,0.0361519,0.03752501,0.06255576,0.05017398,0.03256482,0.01093813,0.07267585,0.03432332,0.02891366
650.3755,0.03212773,0.04164932,0.0372487,0.0380227,0.06190587,0.05111145,0.03263715,0.009390758,0.07209862,0.0357568,0.02961748
650.8576,0.03227331,0.04096039,0.03768725,0.03816378,0.06159984,0.05203193,0.03238286,0.008232232,0.07135238,0.03728274,0.02928539
651.3397,0.03214205,0.03999314,0.03756497,0.03807747,0.06164276,0.05276254,0.03172543,0.007711944,0.07052756,0.03867403,0.02799806
651.8218,0.03174908,0.03873024,0.03702908,0.03796677,0.06201342,0.05317487,0.03063909,0.007936299,0.06968823,0.03980985,0.02605762
652.304,0.03115049,0.03729043,0.03623382,0.03803199,0.06264476,0.05322425,0.02916788,0.008834808,0.06889308,0.04069037,0.02390701
652.7861,0.03044161,0.03587542,0.03530236,0.03838193,0.06341431,0.05294694,0.02742245,0.01020176,0.06820644,0.0413963,0.02197249
653.2682,0.02975127,0.03471904,0.03433835,0.0390027,0.0641301,0.05242352,0.02558278,0.01174067,0.067707,0.04202954,0.02059713
653.7503,0.029211,0.03401674,0.03343413,0.03975496,0.06456298,0.05173173,0.02387719,0.01314094,0.06746404,0.04265122,0.01996302
654.2324,0.02891183,0.03386956,0.03267526,0.04044425,0.06452031,0.05091146,0.02252945,0.01417182,0.0675025,0.04325471,0.02008183
654.7145,0.02889116,0.03428977,0.03215119,0.04088003,0.0638905,0.04996774,0.02174178,0.014707,0.06777848,0.04377539,0.02083924
655.1967,0.02912038,0.03520797,0.03193496,0.04095866,0.06270061,0.0488978,0.02163723,0.01476622,0.06817187,0.04413103,0.02204242
655.6788,0.02952499,0.03651021,0.03205342,0.04070377,0.06110447,0.04772613,0.02222172,0.01449447,0.06852613,0.04427468,0.02348557
656.1609,0.03000333,0.03805359,0.0324673,0.04025579,0.05935326,0.04653107,0.02337226,0.0141367,0.06868064,0.04422031,0.02495972
656.643,0.03045588,0.03968675,0.03306163,0.0398241,0.05771343,0.04543858,0.02484738,0.01396244,0.06853418,0.04404405,0.0262838
657.1251,0.03080479,0.04126524,0.03368144,0.03959813,0.05638445,0.04457938,0.02635604,0.01417368,0.06807662,0.04384721,0.02732526
657.6072,0.03098543,0.04263551,0.03416035,0.03970357,0.05548434,0.0440585,0.0275888,0.01485683,0.06738698,0.04372156,0.02799135
658.0894,0.03094766,0.04365462,0.03438852,0.0401505,0.05503669,0.04391142,0.02831115,0.015927,0.06660471,0.04370893,0.02824979
658.5715,0.03065739,0.04421248,0.03435156,0.0408475,0.05500405,0.04410074,0.02841615,0.017156,0.06587183,0.0437965,0.02812671
659.0536,0.03010606,0.0442482,0.03414004,0.04163032,0.0553198,0.04453567,0.02793951,0.01821355,0.06529854,0.04393721,0.02770074
659.5357,0.02933407,0.04378668,0.03391883,0.04232895,0.05591168,0.04511776,0.02705134,0.01878911,0.06491819,0.04408795,0.0270765
660.0178,0.02843831,0.04293765,0.03385787,0.04282803,0.05670572,0.04578532,0.0259907,0.0186982,0.064691,0.04424357,0.02635069
660.4999,0.02757687,0.04189463,0.03408211,0.04308711,0.0576077,0.04652794,0.0250178,0.01792794,0.06452583,0.04444542,0.02559537
660.9821,0.02692565,0.04088895,0.03461139,0.04315203,0.05850439,0.04737865,0.02432854,0.01664881,0.06432881,0.0447585,0.0248442
661.4642,0.02662398,0.04014289,0.03536046,0.04312384,0.05927562,0.04837339,0.02402155,0.01514373,0.06404661,0.04522874,0.02410951
661.9463,0.0267326,0.03985156,0.03615896,0.04313013,0.05981487,0.04950745,0.0241016,0.0137437,0.06368701,0.04584052,0.0234109
662.4284,0.02719326,0.04012971,0.0368188,0.04327269,0.06007771,0.05070914,0.02449713,0.01270905,0.06331874,0.04649458,0.0227965
662.9105,0.02784632,0.04099383,0.03719476,0.04359782,0.06010409,0.05185193,0.02510123,0.01217298,0.06304397,0.04702767,0.02234451
663.3926,0.02847366,0.04235469,0.03722224,0.04408095,0.06002046,0.05278826,0.02580254,0.01212862,0.06296466,0.04724861,0.02214722
663.8748,0.0288977,0.04403865,0.03693199,0.04463303,0.05999323,0.05341936,0.02652345,0.01246187,0.06313784,0.04701515,0.02226564
664.3569,0.02903391,0.04582275,0.03641387,0.04512949,0.06018079,0.0537245,0.02722323,0.01301788,0.0635661,0.04626482,0.02270705
664.839,0.02891332,0.04745971,0.0357721,0.04544324,0.06069623,0.05376537,0.02788893,0.0136544,0.06419908,0.04502427,0.02341609
665.3211,0.0286567,0.04873541,0.03507072,0.04549097,0.0615837,0.05364769,0.02851856,0.01427747,0.06496126,0.0433834,0.02428919
665.8032,0.02843509,0.04946323,0.03432271,0.04525457,0.06282257,0.05348744,0.02910089,0.01482742,0.06576574,0.04148568,0.02518415
666.2853,0.02844006,0.04951428,0.03349826,0.04479812,0.06431887,0.05338836,0.02961423,0.01526901,0.06652066,0.03954134,0.02591693
666.7675,0.02881647,0.0488741,0.03256557,0.04426837,0.06591058,0.05340453,0.03003087,0.01556731,0.06715674,0.03782099,0.02628716
667.2496,0.02962754,0.04775541,0.03157006,0.04385384,0.06734037,0.05355735,0.03035893,0.01571645,0.06763972,0.03667991,0.02610012
667.7317,0.03077352,0.04668318,0.03071408,0.04368285,0.06830624,0.05383459,0.03068476,0.01579329,0.0680092,0.03644803,0.02531062
668.2138,0.03201784,0.04628982,0.03030654,0.04369399,0.06862395,0.0542427,0.03119129,0.01606982,0.06833751,0.03721146,0.02421324
668.6959,0.03308891,0.04694144,0.0305756,0.04366295,0.06837776,0.05476828,0.03202058,0.01684768,0.0687143,0.03868003,0.02337284
669.178,0.03379776,0.0484526,0.03148482,0.04344129,0.06786746,0.05524744,0.03303199,0.01800377,0.06925094,0.04035676,0.02319287
669.6602,0.03410773,0.05029923,0.03279036,0.04305865,0.06737419,0.05543925,0.03388193,0.01901966,0.07003277,0.04185968,0.02364287
670.1423,0.03414836,0.05194217,0.03420652,0.04258405,0.06705914,0.05524715,0.03432751,0.01950117,0.07102504,0.04301666,0.02448448
670.6244,0.03412481,0.0530184,0.03550965,0.04205568,0.06696469,0.05477313,0.03435278,0.01941197,0.07205512,0.0438178,0.0254888
671.1065,0.03418202,0.05337309,0.03656778,0.04151702,0.06707054,0.05417462,0.0340651,0.01890062,0.0729144,0.04432014,0.02651018
671.5886,0.03436311,0.0529848,0.03730246,0.04106381,0.06733333,0.05358937,0.03360984,0.01816931,0.07339093,0.04459413,0.02747848
672.0707,0.03461499,0.05196963,0.03769442,0.04082841,0.06769398,0.05309708,0.03312483,0.01739345,0.07334127,0.0447136,0.02837117
672.5529,0.03484578,0.05054372,0.03777701,0.04093502,0.06808495,0.0527226,0.03271904,0.01669495,0.07273229,0.04475836,0.02919361
673.035,0.03498407,0.04900831,0.03762106,0.0414637,0.06842897,0.05246276,0.03247973,0.01615829,0.07166055,0.04482871,0.02995211
673.5171,0.03503165,0.04766807,0.0373076,0.04241615,0.06866037,0.05229479,0.03245413,0.01580717,0.07034494,0.04503233,0.03064322
673.9992,0.03506749,0.04674621,0.03688754,0.0437282,0.06874621,0.05219268,0.03265103,0.01561576,0.06905342,0.04545814,0.03124745
674.4813,0.03521773,0.04636026,0.03636165,0.04529545,0.06869407,0.05213467,0.03304967,0.01551839,0.06805921,0.04615814,0.03172563
674.9634,0.03558533,0.04650016,0.03568273,0.04701229,0.06855308,0.05211236,0.03361383,0.01544707,0.06755394,0.04711617,0.03203805
675.4456,0.03619494,0.04706899,0.0347963,0.0487891,0.06839437,0.05212913,0.03430223,0.01536301,0.06762183,0.04824745,0.03216481
675.9277,0.03696936,0.04791405,0.03369091,0.05053455,0.06829615,0.052195,0.0350596,0.01526617,0.06825269,0.04940446,0.03212384
676.4098,0.03775232,0.04887334,0.03244813,0.05215193,0.06831755,0.05231987,0.03581595,0.01519721,0.06936028,0.0504216,0.03198144
676.8919,0.03837261,0.0498004,0.03124592,0.0535391,0.06848942,0.05250683,0.03648758,0.01521203,0.07082053,0.05116463,0.03183835
677.374,0.03869912,0.0505629,0.03034261,0.05460227,0.06881891,0.05274984,0.03697922,0.01535477,0.07249138,0.05156521,0.03180737
677.8561,0.03869976,0.05106318,0.02998638,0.0552967,0.0692993,0.05303739,0.03721574,0.01562911,0.07424599,0.05164773,0.03196345
678.3383,0.03843726,0.05124177,0.0303408,0.0556492,0.06992232,0.05335997,0.03716444,0.01599471,0.07597625,0.05151113,0.03231506
678.8204,0.03803578,0.05108219,0.03142923,0.05576586,0.0706775,0.05372021,0.03685158,0.01637782,0.07758494,0.05130103,0.03279411
679.3025,0.03761503,0.05062245,0.03310933,0.05579532,0.07154165,0.05413901,0.03636176,0.01670655,0.07899175,0.05115147,0.03327981
679.7846,0.03724864,0.04995526,0.03510364,0.05587759,0.07246356,0.05465382,0.03581827,0.01694028,0.08013266,0.05115269,0.03364021
680.2667,0.03694704,0.04922076,0.03705805,0.05608709,0.07335204,0.05531014,0.03535239,0.01708993,0.08097003,0.0513337,0.03377892
680.7488,0.03667239,0.04856575,0.03867528,0.05638798,0.07409938,0.05613837,0.03504935,0.0172179,0.08150579,0.05166236,0.03368213
681.231,0.03638049,0.04811574,0.03978688,0.05664083,0.0746085,0.05713465,0.03492914,0.01741816,0.08178097,0.05207015,0.03342444
681.7131,0.03606497,0.04794619,0.04040015,0.05664985,0.07483242,0.05824146,0.03494146,0.01778492,0.08186451,0.05247978,0.03314956
682.1952,0.03577892,0.04807018,0.04066592,0.056259,0.07479642,0.05935704,0.03500182,0.01837186,0.08182242,0.05283574,0.03300608
682.6773,0.03563096,0.04845715,0.04080511,0.05541328,0.07459274,0.06034376,0.03503107,0.01917645,0.08170305,0.053108,0.03310439
683.1594,0.0357536,0.04905504,0.04101514,0.05420769,0.07434706,0.06106199,0.03499943,0.02013076,0.08152559,0.05328985,0.03347138
683.6415,0.03624708,0.04982005,0.04138491,0.05285818,0.07416096,0.06142011,0.03494552,0.02112461,0.08128554,0.05338763,0.03404153
684.1237,0.03714946,0.05072336,0.04188026,0.05165409,0.07407892,0.06139906,0.03497217,0.0220261,0.08097211,0.05341322,0.03467429
684.6058,0.03841155,0.05174814,0.04236405,0.05085715,0.07406671,0.06107272,0.03521299,0.02272223,0.08058633,0.05338576,0.03519989
685.0879,0.03991532,0.05287496,0.04267997,0.0506002,0.07403939,0.06058121,0.03577446,0.02315854,0.08014787,0.05333414,0.03548833
685.57,0.04149304,0.05406398,0.04271689,0.05085799,0.07390304,0.06010047,0.03670593,0.02334956,0.0796937,0.05330601,0.03547934
686.0521,0.0429649,0.05524591,0.04247312,0.05145385,0.07361476,0.05978426,0.03796649,0.02338207,0.0792672,0.05336543,0.03520823
686.5342,0.04417659,0.05633692,0.04205473,0.05214574,0.07321259,0.05971612,0.03943644,0.02338157,0.07890444,0.05357545,0.03478578
687.0164,0.04499728,0.05724941,0.04164685,0.05268859,0.07281575,0.05990429,0.04092779,0.02349299,0.07863756,0.05398349,0.03438099
687.4985,0.04534214,0.05792323,0.04143747,0.05292508,0.07258023,0.06028926,0.04223286,0.02383129,0.07849917,0.05459546,0.03417438
687.9806,0.04519114,0.05834702,0.04153951,0.0528281,0.07262619,0.06079014,0.04318749,0.02444561,0.07852991,0.05536747,0.0343072
688.4627,0.04460367,0.05856163,0.0419578,0.05248988,0.07299307,0.06134199,0.04370291,0.0253089,0.07878529,0.05620733,0.03485794
688.9448,0.04372714,0.05864475,0.04258333,0.05207735,0.0736085,0.06193617,0.04380538,0.02632394,0.07932091,0.05700594,0.03580558
689.4269,0.04276554,0.058676,0.04325281,0.05175538,0.07432777,0.062617,0.04361714,0.02736702,0.08016528,0.05767705,0.03703503
689.9091,0.04195742,0.05871536,0.04380035,0.05164579,0.07498561,0.06345576,0.04332613,0.02831699,0.08129121,0.05817599,0.03834668
690.3912,0.04150094,0.05878078,0.04413005,0.05179032,0.07547531,0.06449609,0.04311409,0.02910189,0.08259428,0.05851405,0.03951104
690.8733,0.04149821,0.05885657,0.04423741,0.05216358,0.07578383,0.06571484,0.04309703,0.02970863,0.08390567,0.0587386,0.04033221
691.3554,0.04193412,0.05891054,0.04419895,0.05269821,0.07598528,0.06700213,0.04330112,0.03017343,0.08500697,0.0589093,0.04068827
691.8375,0.04267218,0.05891838,0.04413309,0.05332089,0.07619517,0.06818648,0.04365165,0.03055442,0.08570498,0.0590679,0.04059039
692.3196,0.04350659,0.0588781,0.04415182,0.05397657,0.07650772,0.06909037,0.04401273,0.03090013,0.08589169,0.05922415,0.04018319
692.8018,0.04421376,0.05881017,0.04433407,0.05463415,0.07695204,0.06957567,0.04423485,0.03123218,0.08557856,0.0593612,0.03972632
693.2839,0.04464526,0.05874338,0.04470401,0.05528741,0.07746973,0.06960298,0.04423336,0.03153999,0.08490271,0.05945632,0.03950289
