absorbance_1.11_1A,1.11_1A,1.11_2A,1.11_3A,1.11_4A,1.11_5A,6.9_1,6.9_2,6.9_2_NoCbbes_DiffDrop_Drop1,6.9_2_NoCbbes_DiffDrop_Drop2_1,6.9_2_NoCbbes_DiffDrop_Drop2_2,6.9_2_NoCbbes_DiffDrop_Drop2_3,6.9_2_NoCbbes_SameDrop_1,6.9_2_NoCbbes_SameDrop_2,6.9_3,6.9_4,6.9_5
586.7361,0.03639594,0.04504068,0.07473857,0.01737253,0.06429069,0.05215349,0.0627203,0.0553473,0.007197133,0.05758504,0.08501337,0.04561602,0.0328007,0.04965465,0.02184193,0.01537841
587.2182,0.03242631,0.04894048,0.07440522,0.01599867,0.06831474,0.05202047,0.0660583,0.05738537,0.01068891,0.0599143,0.0862885,0.0489916,0.03205885,0.05575782,0.02432988,0.01614665
587.7003,0.02928973,0.0528148,0.07322907,0.01476965,0.07199375,0.05175561,0.06911714,0.05944146,0.01410984,0.06231031,0.08776887,0.05222949,0.03187779,0.06079585,0.02690424,0.01681292
588.1824,0.02709165,0.05613536,0.07142995,0.01397218,0.0745692,0.05185417,0.07119541,0.06128598,0.01724488,0.06460907,0.08920855,0.05491331,0.03226119,0.06424445,0.02892993,0.01725382
588.6646,0.02594107,0.05851458,0.0694158,0.01392976,0.07555105,0.05273361,0.07173903,0.06261319,0.01990142,0.06648492,0.0903734,0.05658691,0.03311085,0.06584966,0.02996459,0.01734559
589.1467,0.02594056,0.05977338,0.06766231,0.01486223,0.07480009,0.05460944,0.07049539,0.06310093,0.02191573,0.06756126,0.091032,0.05681346,0.03424638,0.06565657,0.02985902,0.01704183
589.6288,0.02711838,0.05995943,0.06653101,0.01676127,0.07250682,0.05742789,0.06758709,0.06251533,0.02315767,0.06758073,0.09096652,0.05529407,0.03546659,0.0639488,0.02875199,0.01642395
590.1109,0.02935807,0.05930164,0.06620032,0.01933959,0.0691141,0.06087714,0.06347725,0.06076061,0.02348732,0.06647728,0.08996428,0.05193115,0.03657462,0.06115265,0.0269866,0.01570402
590.593,0.03233019,0.0581412,0.06660638,0.02206421,0.06522945,0.06443854,0.05887557,0.05796046,0.02275599,0.06442928,0.08789194,0.04695066,0.03742007,0.05771672,0.02501007,0.01516615
591.0751,0.03554392,0.05679804,0.06750081,0.02435287,0.06145867,0.06756014,0.0545004,0.05446178,0.02086774,0.06178581,0.08480726,0.04092209,0.03793956,0.05396419,0.02322824,0.01504554
591.5573,0.03840728,0.05549933,0.06853735,0.02573112,0.05834872,0.06974731,0.05094761,0.0508239,0.01786975,0.05898351,0.08106247,0.03476602,0.0381683,0.05006505,0.02196797,0.01544951
592.0394,0.04041563,0.05429487,0.06941507,0.02603433,0.05625962,0.07070228,0.04851899,0.04768642,0.01406054,0.05640119,0.07732458,0.02956787,0.03825155,0.0460346,0.02141681,0.01631247
592.5215,0.04132672,0.05306865,0.06999124,0.02543014,0.0552824,0.07037227,0.04720841,0.04555723,0.009964555,0.0542501,0.07436942,0.02623372,0.0384056,0.04184041,0.02161041,0.01746321
593.0036,0.04119049,0.05162181,0.07029061,0.02430261,0.05525624,0.06889721,0.04683454,0.04473637,0.00628211,0.05260088,0.07292995,0.02536385,0.03889393,0.03752633,0.02245798,0.01872679
593.4857,0.04030806,0.04980318,0.07046418,0.02305287,0.05581988,0.06653142,0.04721949,0.04525829,0.003704912,0.05144838,0.07345003,0.02710803,0.0399603,0.03331338,0.02376124,0.02003387
593.9678,0.03907619,0.04762123,0.07069309,0.02193536,0.05654842,0.06354591,0.04830079,0.04695419,0.002721064,0.05079203,0.07597041,0.03120994,0.04176075,0.02957117,0.02525411,0.02144373
594.45,0.03790893,0.04529069,0.07113486,0.02104875,0.05700721,0.06021354,0.05009591,0.0495159,0.003563142,0.05065977,0.08012848,0.03705996,0.04432942,0.02676995,0.02658834,0.02309396
594.9321,0.03713676,0.04320628,0.07187232,0.02037158,0.05688028,0.05679366,0.05258103,0.052563,0.00609547,0.05107136,0.085198,0.0437739,0.04752876,0.02530473,0.02738114,0.02509728
595.4142,0.03695489,0.04179934,0.07290384,0.01986516,0.05605292,0.05353289,0.05557731,0.05572299,0.009843261,0.05198257,0.09028971,0.0503717,0.05107392,0.02532984,0.02729778,0.02744446
595.8963,0.03743919,0.04143985,0.07416376,0.01954647,0.05464127,0.05071905,0.05868996,0.05863918,0.01402324,0.05325253,0.09446202,0.05582474,0.05455649,0.02668301,0.02608967,0.02995352
596.3784,0.03853362,0.04226354,0.07554991,0.01950411,0.05298743,0.0486627,0.06141138,0.06105423,0.01774772,0.0546734,0.09703341,0.0593406,0.05757211,0.02888595,0.02369636,0.03229527
596.8605,0.04008187,0.04412424,0.07695693,0.01983877,0.05154366,0.04765869,0.06333678,0.06285564,0.0203014,0.05606094,0.09777546,0.06055386,0.05985654,0.0313238,0.02025979,0.03411313
597.3427,0.04183202,0.04661873,0.07828037,0.02058808,0.0507877,0.04796584,0.06430973,0.06406543,0.02126864,0.05731539,0.09693122,0.05955361,0.06132064,0.0333852,0.01611012,0.03509562
597.8248,0.04348171,0.04920429,0.0794181,0.0216621,0.05106231,0.04970292,0.06455697,0.06482208,0.02071725,0.05848282,0.09514113,0.05687319,0.06208072,0.0347,0.01168694,0.03509814
598.3069,0.04472667,0.05135011,0.08025683,0.02285443,0.05249261,0.05277687,0.06459756,0.06531114,0.0191426,0.05971547,0.09320554,0.05330511,0.06236845,0.03522356,0.007446993,0.0341623
598.789,0.04527783,0.05259774,0.08064701,0.02388778,0.05498493,0.05680699,0.06509148,0.06570211,0.01737789,0.06119546,0.09192985,0.04979032,0.06243853,0.03522769,0.003853569,0.03249348
599.2711,0.04494796,0.05268971,0.08042122,0.02454802,0.05826903,0.06115674,0.06650242,0.06605861,0.01628839,0.06300242,0.09182982,0.04713205,0.0624394,0.03518565,0.001286034,0.03038037
599.7532,0.04369481,0.05159336,0.07942524,0.02478119,0.06201137,0.06507345,0.06887078,0.06630737,0.01648168,0.06503858,0.09300244,0.04581954,0.06236679,0.03557561,0.0,0.02809917
600.2354,0.04164005,0.04949912,0.0775588,0.02472451,0.06589074,0.06783814,0.07172658,0.06624158,0.01811873,0.06701808,0.09511019,0.0459533,0.06208756,0.03672033,9.854324e-05,0.02585874
600.7175,0.03903863,0.04675845,0.07483704,0.0246287,0.06968951,0.06904837,0.07428408,0.06561343,0.02081895,0.06859043,0.09753414,0.0472445,0.06144779,0.03862406,0.001478251,0.02375357
601.1996,0.0362117,0.04379308,0.07140796,0.02471486,0.07327767,0.06870531,0.07578798,0.06423888,0.02382623,0.06948495,0.09962489,0.04918212,0.06038434,0.04099953,0.003843488,0.02179554
601.6817,0.03350434,0.04104243,0.06756364,0.02505274,0.07653559,0.06718863,0.07580429,0.06207006,0.02621088,0.06960168,0.100885,0.05118087,0.05897676,0.04336925,0.006727099,0.01997485
602.1638,0.03121185,0.03886333,0.06368329,0.02550512,0.07929286,0.06507227,0.07441855,0.05923885,0.02722197,0.06903563,0.1011299,0.05277617,0.05741702,0.04527685,0.009616574,0.01830945
602.6459,0.02957959,0.03751128,0.06018788,0.02579036,0.08128791,0.06292918,0.0721442,0.05603605,0.02644903,0.06800205,0.1004495,0.05366515,0.05592286,0.04640979,0.0120499,0.0168668
603.1281,0.02880548,0.03711765,0.05749445,0.02559832,0.08219346,0.06118056,0.06973158,0.05288032,0.02391439,0.06674439,0.09912544,0.05370204,0.0546439,0.04666634,0.01370999,0.01574941
603.6102,0.02900484,0.03765207,0.05590408,0.0247607,0.08175908,0.05997618,0.06782821,0.05020018,0.02004256,0.06542408,0.09748556,0.05288789,0.05358557,0.04616143,0.01453223,0.01504463
604.0923,0.03019047,0.03892221,0.05556343,0.0233309,0.07992087,0.0592439,0.06680236,0.04838359,0.01553139,0.06409433,0.09581828,0.05134128,0.05262557,0.04515589,0.01470259,0.01479117
604.5744,0.03223533,0.04059456,0.05642663,0.02158992,0.07690912,0.05879948,0.06663331,0.04770575,0.01117376,0.06271707,0.09431589,0.04929373,0.05159362,0.04396955,0.01461098,0.01495725
605.0565,0.03487775,0.04230426,0.05828188,0.01990886,0.07321002,0.05850524,0.06699184,0.04826675,0.007588171,0.06123711,0.09305748,0.0470526,0.05041388,0.04285915,0.0146857,0.01545606
605.5386,0.03773613,0.04372717,0.06080498,0.01861865,0.06948405,0.05837128,0.06742562,0.05000825,0.005148213,0.05966367,0.09206152,0.04500238,0.04920734,0.04198061,0.0152715,0.0161758
606.0208,0.04037307,0.04468072,0.06364498,0.01787422,0.06639347,0.0585742,0.06758958,0.05272284,0.003923866,0.05812235,0.0913282,0.0435511,0.04831908,0.0413771,0.01649116,0.01701868
606.5029,0.04242915,0.04517016,0.06652933,0.01761523,0.06437746,0.05935187,0.06740533,0.05611212,0.003738165,0.05681981,0.09085932,0.04301457,0.04817984,0.04101991,0.01820566,0.01793388
606.985,0.04367835,0.04535865,0.06927767,0.01763564,0.06358384,0.06088089,0.06704395,0.05979453,0.004263341,0.05598889,0.09064326,0.04355596,0.04916677,0.04087687,0.02005749,0.01891955
607.4671,0.04410936,0.04550146,0.07181457,0.01771574,0.06382044,0.06313098,0.06680041,0.06334461,0.005131368,0.0557919,0.09061999,0.04508765,0.05140032,0.04096835,0.02159413,0.02001607
607.9492,0.04390548,0.04583316,0.07413469,0.01776631,0.0646681,0.06582868,0.06689443,0.06638,0.006052397,0.05625442,0.09066706,0.04728004,0.05465822,0.0413809,0.02244615,0.02128144
608.4313,0.04338279,0.04651616,0.07623967,0.01788758,0.06559247,0.06847348,0.06737793,0.06859383,0.006843408,0.05727113,0.09061052,0.04960406,0.05839745,0.04224809,0.02239744,0.02277175
608.9135,0.04286216,0.04759058,0.07808892,0.01834183,0.06612475,0.07047702,0.06811347,0.06985231,0.007458789,0.05865288,0.090293,0.05148851,0.061917,0.04368161,0.02144014,0.02450774
609.3956,0.04254153,0.04898613,0.07958634,0.01940711,0.06600319,0.0713711,0.06889017,0.07023651,0.007962728,0.06021554,0.08965395,0.05252804,0.06463522,0.04569647,0.01972677,0.02644983
609.8777,0.04246507,0.0505473,0.08059275,0.02125882,0.06518213,0.07089835,0.06954241,0.07005057,0.008494595,0.06181622,0.08877651,0.05257757,0.06622988,0.04816447,0.01751264,0.02846487
610.3598,0.04253232,0.05207587,0.08098817,0.02384186,0.06382366,0.06912363,0.07005829,0.06975219,0.009215178,0.06337576,0.0878887,0.0518272,0.06677116,0.05080348,0.01509186,0.03031264
610.8419,0.04258966,0.05337581,0.08073778,0.0268712,0.06219143,0.06638037,0.07056411,0.06979378,0.01024323,0.06484393,0.08726681,0.05069236,0.06662773,0.05324453,0.01274895,0.03168417
611.324,0.04251431,0.05424542,0.07992336,0.02987203,0.06058105,0.06319872,0.07123399,0.07052382,0.0116285,0.06613688,0.08715126,0.04969244,0.06632053,0.05506689,0.01079427,0.03222115
611.8062,0.04229444,0.05451075,0.07874592,0.03233668,0.05921873,0.0601409,0.0721315,0.07202258,0.01331142,0.06710117,0.08761299,0.049224,0.06626671,0.05591531,0.009542916,0.03162974
612.2883,0.0420315,0.05405194,0.07746083,0.03388562,0.05821819,0.05765026,0.07311379,0.07407662,0.01513569,0.06753283,0.08851543,0.04941943,0.06660911,0.0555868,0.009273823,0.02977978
612.7704,0.04189024,0.05281675,0.07633076,0.03432454,0.05759822,0.05602425,0.07381783,0.07621539,0.01686094,0.06720974,0.08953514,0.05012984,0.06718649,0.05405965,0.01020283,0.02675915
613.2525,0.04200275,0.05086084,0.07553326,0.03369134,0.05730788,0.055356,0.07379286,0.07787853,0.01822838,0.06599125,0.09028342,0.05099259,0.06760998,0.05151738,0.0123821,0.02290078
613.7346,0.04238902,0.04834639,0.07512027,0.0321825,0.05727384,0.05556535,0.07269731,0.07861579,0.01902701,0.06388158,0.09045079,0.05159722,0.06745108,0.04829766,0.0156532,0.01870787
614.2167,0.04292449,0.04554036,0.07502583,0.03008918,0.05742825,0.05642488,0.07044235,0.07820275,0.01912678,0.06107082,0.08988652,0.05160056,0.06638291,0.04486935,0.01960863,0.01481316
614.6989,0.04336786,0.04274635,0.07511374,0.02770972,0.05773071,0.05761104,0.06730443,0.07675248,0.01853617,0.05791944,0.08866931,0.05086716,0.06434442,0.04172302,0.02365941,0.01179471
615.181,0.04344632,0.0402303,0.07525629,0.0253121,0.05816658,0.05876358,0.06385922,0.07466352,0.01740648,0.05488874,0.08706682,0.04948821,0.06156722,0.03928462,0.02715782,0.01003723
615.6631,0.04293072,0.03817458,0.07539045,0.02315528,0.0587378,0.05951453,0.06088166,0.07253443,0.01603371,0.05249188,0.08547578,0.04775669,0.0585518,0.03786807,0.02949061,0.009641116
616.1452,0.04174058,0.03662669,0.07555129,0.0214649,0.05945355,0.05960041,0.05905283,0.07092772,0.0147784,0.0511345,0.08427478,0.04604886,0.05589691,0.03757228,0.03028781,0.01035446
616.6273,0.03996662,0.03553218,0.07583858,0.0204177,0.06032081,0.05891661,0.05876026,0.07019605,0.01397292,0.05102339,0.08372098,0.04470786,0.05412631,0.03826882,0.02949218,0.0116534
617.1094,0.03784961,0.03479794,0.07635518,0.02011297,0.06133308,0.0575526,0.05999943,0.07039093,0.01384584,0.05211251,0.08389916,0.04396371,0.05356023,0.03961144,0.02736302,0.01286206
617.5916,0.03568644,0.0343769,0.07712456,0.02051511,0.06246456,0.05576542,0.06239064,0.07126323,0.01442986,0.05410894,0.08471107,0.04386973,0.05420069,0.04114462,0.0243639,0.01341846
618.0737,0.03374214,0.03430322,0.0780606,0.02143896,0.06365725,0.05390266,0.06534152,0.07239109,0.01556212,0.05654743,0.08593373,0.04432143,0.05576226,0.04240573,0.02102214,0.01302018
618.5558,0.03218988,0.03467441,0.07897368,0.0225637,0.06481133,0.05231152,0.06821842,0.07332551,0.01691057,0.05887762,0.08728069,0.04509461,0.05774022,0.04301625,0.01781859,0.01171127
619.0379,0.03107101,0.03556896,0.07965144,0.02353666,0.06580044,0.05121729,0.0705688,0.07376619,0.01807982,0.06063163,0.08849136,0.04592156,0.05958916,0.04278934,0.01507013,0.009847861
619.52,0.03032293,0.03696598,0.07992838,0.02405463,0.06648339,0.05069273,0.07216436,0.07360352,0.01867981,0.06149004,0.08935865,0.04652779,0.06082695,0.04173172,0.01294499,0.007987875
620.0021,0.02981976,0.03868402,0.07975966,0.02396494,0.06672516,0.05065963,0.07301088,0.07291974,0.0184213,0.06135262,0.08975806,0.04666869,0.06114901,0.0400304,0.0114847,0.006742571
620.4843,0.02943456,0.04042339,0.07925443,0.02332244,0.06643016,0.0509508,0.07328169,0.07191564,0.01721792,0.06035744,0.0896709,0.04618077,0.06050794,0.03796947,0.01064109,0.006559855
620.9664,0.02907365,0.04182944,0.07865259,0.02236999,0.06556209,0.05137789,0.07322767,0.07083404,0.01520838,0.05883917,0.0891832,0.04500302,0.05909683,0.03586812,0.01031392,0.007643975
621.4485,0.02870312,0.04262056,0.07825826,0.02146063,0.0641721,0.05180039,0.07309037,0.06988715,0.01275443,0.05724702,0.08848327,0.0432209,0.05729748,0.03400321,0.01037318,0.009878097
621.9306,0.02834729,0.04270559,0.07832249,0.02090495,0.06240087,0.05217386,0.07301606,0.06919522,0.01031652,0.05598724,0.08780666,0.04105911,0.05552461,0.03254509,0.01069151,0.01288018
622.4127,0.02806261,0.04220752,0.07899303,0.02088664,0.06047718,0.05254063,0.07304026,0.06879079,0.008374607,0.05535464,0.08739618,0.03886666,0.05413634,0.03157029,0.01114808,0.01607165
622.8948,0.02790022,0.04142525,0.08025747,0.02138285,0.05867979,0.05300014,0.07308077,0.0686275,0.007292446,0.0554521,0.087427,0.03704321,0.05332232,0.03108148,0.01164865,0.0188197
623.377,0.02787042,0.04069256,0.08195886,0.0221923,0.05725951,0.05364852,0.07298572,0.0686163,0.007216955,0.05619311,0.08794726,0.03591709,0.05307095,0.03105107,0.01213818,0.02062474
623.8591,0.02792704,0.04028525,0.08381872,0.02299947,0.05639861,0.05454085,0.07257432,0.06864529,0.008070535,0.05734997,0.08886693,0.03569643,0.05321268,0.03145349,0.01258858,0.02117611
624.3412,0.02797753,0.04031077,0.08549649,0.02349725,0.05614312,0.0556536,0.07171199,0.06860921,0.009566883,0.05863839,0.08997893,0.03639761,0.05350659,0.03227725,0.01298542,0.02045751
624.8233,0.02793223,0.04070114,0.08667587,0.02350928,0.05639235,0.05689126,0.07037438,0.06843615,0.01132408,0.0598244,0.09104458,0.03785801,0.05376126,0.03351298,0.01331257,0.0187293
625.3054,0.02774954,0.04126529,0.08708804,0.02301919,0.05691664,0.0580974,0.06867532,0.06809372,0.01293354,0.06075472,0.0918505,0.0397702,0.05388527,0.0351254,0.01353816,0.01648843
625.7875,0.02748482,0.04179315,0.08657985,0.02216429,0.05743385,0.05909919,0.06686214,0.0676061,0.01409817,0.0613925,0.09229196,0.0417837,0.05391649,0.03703301,0.01362866,0.01432704
626.2697,0.0272841,0.04215682,0.08514448,0.02114216,0.05771885,0.05976039,0.06523613,0.06704374,0.01470445,0.06178486,0.09238786,0.04361992,0.05395724,0.03910971,0.01357753,0.01274655
626.7518,0.02735431,0.04233484,0.08292153,0.02013455,0.05765146,0.05999708,0.06409905,0.06650934,0.01481042,0.06201816,0.09224483,0.04510908,0.05409895,0.04118866,0.01343207,0.01208977
627.2339,0.0278721,0.04239754,0.08017907,0.01922573,0.05726754,0.05980839,0.06365091,0.06610206,0.01459669,0.06217085,0.09198837,0.04622046,0.05434545,0.04309566,0.01330081,0.01244943
627.716,0.02889774,0.04243916,0.07724851,0.01839621,0.05672729,0.05927179,0.06394287,0.06588493,0.01426776,0.0622884,0.09169805,0.04701284,0.05460425,0.04467904,0.01332163,0.01370175
628.1981,0.03032471,0.04252753,0.07450236,0.01755435,0.05627307,0.05853978,0.06487828,0.06587272,0.01399735,0.0623837,0.09138893,0.04757125,0.0547183,0.04580835,0.0136226,0.01556439
628.6802,0.03187545,0.04267328,0.07226227,0.01660361,0.0561429,0.05781169,0.06623759,0.06602965,0.01387595,0.06244251,0.09102268,0.04795111,0.05455102,0.04640049,0.01425208,0.01768278
629.1624,0.03318841,0.04284605,0.07074012,0.01550298,0.05650166,0.0572905,0.0677436,0.06629056,0.01390934,0.06243374,0.09055091,0.04815548,0.05405461,0.04642846,0.0151448,0.01971583
629.6445,0.03389072,0.04301297,0.07002316,0.01429812,0.05741575,0.05715814,0.06909176,0.06658137,0.01404165,0.06230689,0.08995032,0.04814177,0.05329761,0.04592792,0.01611459,0.02135088
630.1266,0.03375788,0.04317752,0.07005105,0.01311857,0.05883392,0.05751013,0.07003279,0.0668487,0.01419031,0.06200388,0.08924732,0.04785218,0.05244446,0.04500729,0.0169159,0.02237015
630.6087,0.03278668,0.043392,0.07065634,0.0121314,0.06061935,0.05833424,0.07041244,0.06706798,0.01428094,0.06147453,0.08850419,0.04724526,0.05168423,0.04383211,0.01733891,0.02266515
631.0908,0.03121261,0.04374544,0.07160892,0.01150015,0.06257625,0.05950341,0.07018244,0.06723462,0.01426986,0.06070148,0.08779891,0.04631664,0.05117196,0.04261933,0.01728446,0.02223302
631.5729,0.02943004,0.04431788,0.07269562,0.01132248,0.06450262,0.06081289,0.0694108,0.0673454,0.01416331,0.0597351,0.08719001,0.04511064,0.05096464,0.0415796,0.01682786,0.02117439
632.0551,0.02786787,0.0451432,0.07376178,0.01161494,0.06621136,0.06203461,0.06825758,0.06737942,0.01401746,0.05870855,0.08670685,0.0437169,0.05102413,0.04087625,0.01619423,0.01966701
632.5372,0.0268853,0.04618696,0.07471442,0.01232259,0.06752457,0.06295636,0.06695302,0.06728559,0.01393108,0.05783843,0.0863587,0.04226867,0.0512525,0.04059851,0.01569787,0.0179448
633.0193,0.02664178,0.04735585,0.07551382,0.01334949,0.06829552,0.06344219,0.06573646,0.06699885,0.01401427,0.05735712,0.08615178,0.04091654,0.05155866,0.0407345,0.01560294,0.01623303
633.5014,0.02708441,0.04852133,0.07613347,0.01459267,0.06840929,0.06344081,0.06481446,0.06646515,0.01435381,0.05744424,0.08610395,0.03980979,0.05190467,0.04119014,0.01603614,0.01471312
633.9835,0.02796757,0.04955195,0.0765319,0.0159577,0.06780249,0.06298137,0.06431732,0.06566927,0.01496981,0.05814417,0.08623762,0.03906864,0.05231781,0.04182042,0.01693401,0.01349008
634.4656,0.02896073,0.05035082,0.07665692,0.01737253,0.06649678,0.06214946,0.06425209,0.06464919,0.01578194,0.05931958,0.0865519,0.03873679,0.05285649,0.04249451,0.01807793,0.01257404
634.9478,0.02973783,0.05086348,0.07647321,0.0187676,0.06461592,0.06106338,0.06450613,0.0634836,0.01660133,0.06066797,0.0869917,0.03875959,0.05355186,0.04312588,0.01918331,0.01190849
635.4299,0.0300647,0.05107474,0.07600561,0.02005642,0.06238907,0.05985124,0.06486687,0.0622566,0.01715391,0.06179368,0.08742753,0.03897335,0.05435089,0.04368946,0.02001246,0.0114176
635.912,0.02986312,0.05100027,0.07536222,0.02113239,0.06008997,0.05862498,0.06510536,0.06101419,0.01717654,0.06236281,0.08769163,0.03915381,0.05510925,0.04420386,0.02048053,0.01106581
636.3941,0.02919552,0.05068164,0.07472941,0.02187188,0.05799618,0.05748149,0.06502772,0.05975002,0.0164794,0.06218384,0.08762068,0.03906081,0.05561799,0.04468986,0.02066532,0.01088594
636.8762,0.0282355,0.05019022,0.0743251,0.02216256,0.05631972,0.05649902,0.06453422,0.05841593,0.01502834,0.0612677,0.08712503,0.03850986,0.05566879,0.04513155,0.02076943,0.01097895
637.3583,0.02719774,0.04962546,0.07430717,0.0219492,0.05515132,0.05573038,0.06364186,0.05696795,0.01297077,0.0598006,0.08623697,0.0374415,0.05514216,0.04546781,0.02101308,0.01145995
637.8405,0.02631711,0.04911976,0.07472558,0.02125799,0.05446854,0.05521089,0.06247089,0.05541752,0.0106282,0.05808787,0.08511709,0.03593818,0.05404342,0.04560247,0.02156636,0.01241022
638.3226,0.02580667,0.04881494,0.07547713,0.02021602,0.05415776,0.05495726,0.06120926,0.05387691,0.008435445,0.0564697,0.08401621,0.0342214,0.05252427,0.04544718,0.02248249,0.01381723
638.8047,0.02581527,0.04881292,0.0763458,0.01901854,0.05408039,0.05497137,0.06004956,0.05254506,0.006810019,0.0552258,0.08317973,0.0325781,0.05083299,0.04496768,0.02369181,0.01556077
639.2868,0.02641707,0.0491409,0.07704665,0.01791006,0.05411223,0.05524673,0.05916623,0.05168471,0.006095085,0.05456871,0.08278936,0.03131656,0.0492794,0.0442024,0.02503,0.01742104
639.7689,0.02756883,0.04970869,0.07732889,0.01711399,0.05418436,0.05577024,0.05867608,0.05152961,0.006450813,0.05461283,0.08288747,0.03067469,0.04815076,0.0432599,0.02628946,0.01914003
640.251,0.02911284,0.05032681,0.07706737,0.01676504,0.05428735,0.05652004,0.0586233,0.05218418,0.007822676,0.05537676,0.08337317,0.03075292,0.04763147,0.04227205,0.02729055,0.02050795
640.7332,0.03078003,0.05073383,0.07629146,0.01688787,0.05444798,0.05745605,0.05899156,0.0535777,0.009961228,0.05679462,0.08403781,0.03151263,0.04778917,0.0413609,0.02790177,0.02139515
641.2153,0.03225613,0.05068781,0.07518531,0.01738485,0.05469599,0.05850851,0.05971203,0.05545549,0.0124949,0.05871344,0.08464573,0.03278947,0.04855498,0.04059666,0.0280757,0.02178221
641.6974,0.03327922,0.05005543,0.07401004,0.01808284,0.0550385,0.05957859,0.06068432,0.05747152,0.01505129,0.06091162,0.08502294,0.03436453,0.04976217,0.03999442,0.02784762,0.02172761
642.1795,0.03368605,0.04884974,0.07305253,0.0187737,0.0554505,0.06053212,0.06177877,0.05925465,0.01729364,0.06308687,0.08507844,0.03599796,0.0511687,0.03954339,0.02733089,0.02132307
642.6616,0.0334769,0.04724216,0.07253371,0.01928508,0.05588612,0.06122443,0.062856,0.06054001,0.01899306,0.06490865,0.08482096,0.03749292,0.05251679,0.03924478,0.02669674,0.02064614
643.1437,0.03280125,0.04550024,0.072566,0.01952694,0.05630247,0.06153511,0.06379163,0.06123576,0.02003543,0.06609751,0.08432332,0.03872472,0.0535879,0.03913819,0.02613632,0.01973937
