absorbance_5.11_1A (2),5.11_1A (2),5.11_1A,5.11_2A (2),5.11_2A,5.11_3A (2),5.11_3A,5.11_4A (2),5.11_4A
3784.134,0.01630173,0.02394753,0.10569,0.05500168,0.0214873,0.05379672,0.05513659,0.01085194
3784.616,0.01646527,0.02394573,0.1056803,0.05515244,0.0215847,0.05396939,0.05511156,0.01094679
3785.098,0.01667081,0.02394013,0.1056671,0.05510876,0.0216476,0.05421653,0.05512587,0.01097541
3785.58,0.01690586,0.02392648,0.1056401,0.05486601,0.02163774,0.05449748,0.05520445,0.01093535
3786.063,0.01715009,0.02390502,0.1055988,0.05446509,0.02154312,0.05477825,0.05535308,0.01084116
3786.545,0.01737998,0.02387867,0.105552,0.05397455,0.02137543,0.05503909,0.05555743,0.01072207
3787.027,0.01757499,0.0238492,0.1055155,0.05346909,0.02116381,0.05527766,0.05578755,0.01061637
3787.509,0.0177233,0.02381642,0.1055059,0.05300711,0.02094044,0.05549953,0.05600877,0.01056079
3787.991,0.01782278,0.0237768,0.1055352,0.05262983,0.02073511,0.05570794,0.05618642,0.01058739
3788.473,0.01788249,0.02372616,0.1056038,0.05235503,0.02056672,0.05589514,0.05629474,0.01071271
3788.955,0.01791906,0.02366126,0.1056977,0.05218197,0.02043986,0.0560426,0.05632259,0.01093129
3789.437,0.01795418,0.02358282,0.1057892,0.05209897,0.02034901,0.05612317,0.05627181,0.01121411
3789.919,0.01800794,0.02349701,0.1058443,0.05209126,0.02028388,0.05611329,0.05615671,0.0115131
3790.402,0.01809283,0.02341396,0.105835,0.05214704,0.02023621,0.05600496,0.05599883,0.01177595
3790.884,0.01821182,0.02334573,0.1057476,0.05225617,0.02020442,0.0558125,0.05582445,0.01195407
3791.366,0.01835581,0.0233025,0.1055907,0.05240745,0.02019368,0.05557407,0.05565998,0.01201922
3791.848,0.01850666,0.02328806,0.1053919,0.05258497,0.02021243,0.05533983,0.05552773,0.01196851
3792.33,0.01863796,0.0232988,0.1051932,0.0527633,0.02026752,0.05516517,0.05544593,0.01182165
3792.812,0.01872154,0.02332425,0.1050371,0.05291211,0.02035938,0.05509318,0.05542452,0.01161206
3793.294,0.01873197,0.02335108,0.1049564,0.05300204,0.02048167,0.05514662,0.0554642,0.01137338
3793.776,0.01864948,0.02336536,0.1049716,0.05300963,0.0206212,0.05532565,0.05555351,0.01113795
3794.259,0.01846748,0.02335858,0.1050862,0.05292712,0.02076134,0.05560526,0.05566733,0.01092881
3794.741,0.01820015,0.02332991,0.1052879,0.05276905,0.02088433,0.05593718,0.05576797,0.01076155
3795.223,0.01789248,0.02328878,0.1055445,0.05258012,0.02097113,0.05624568,0.05580752,0.01064465
3795.705,0.01761463,0.02325476,0.1058128,0.05242547,0.02100724,0.05644832,0.05574609,0.01058144
3796.187,0.01744302,0.02325121,0.1060504,0.05236991,0.02098724,0.05648016,0.0555718,0.01057208
3796.669,0.01742928,0.02329614,0.1062312,0.05245022,0.02091803,0.0563206,0.05531279,0.01061481
3797.151,0.01757427,0.02338955,0.1063562,0.05265809,0.02081446,0.05599781,0.05502327,0.01070673
3797.633,0.01783277,0.02351395,0.106448,0.05294957,0.0206904,0.05556802,0.05476019,0.01084039
3798.115,0.01813189,0.02364336,0.1065415,0.0532658,0.02055484,0.05509128,0.05456282,0.01100415
3798.598,0.01839705,0.02375636,0.1066726,0.0535529,0.02040945,0.05461146,0.05444513,0.01118454
3799.08,0.0185578,0.02384512,0.1068793,0.05376172,0.02025695,0.05416346,0.05440036,0.01137043
3799.562,0.01854932,0.02391729,0.1071938,0.05384566,0.02010703,0.05378334,0.05440614,0.0115491
3800.044,0.01832522,0.02399546,0.1076264,0.05376813,0.01997755,0.0535131,0.0544323,0.01169957
3800.526,0.0178825,0.02410348,0.1081283,0.05352427,0.01988916,0.05339795,0.05444822,0.01177529
3801.008,0.01729946,0.02424962,0.1085756,0.05317836,0.01985257,0.05345704,0.05443989,0.01171807
3801.49,0.01671993,0.02441507,0.1088292,0.05285121,0.01986888,0.0536554,0.05442185,0.01151372
3801.972,0.0162825,0.02456145,0.1088228,0.05266112,0.01993372,0.05391074,0.05442625,0.01122036
3802.455,0.01604163,0.02464769,0.1085956,0.05265356,0.02004608,0.05414254,0.05447543,0.01092856
3802.937,0.01597058,0.02464319,0.1082291,0.05280525,0.02020097,0.05430843,0.05456978,0.01069035
3803.419,0.01601464,0.02453007,0.1077946,0.05306712,0.02038694,0.05439566,0.05469438,0.01051003
3803.901,0.01612627,0.02430558,0.1073369,0.05338925,0.02058848,0.05440754,0.05482876,0.01036638
3804.383,0.01627844,0.02398199,0.1068812,0.05372711,0.020789,0.05435293,0.05495257,0.01023745
3804.865,0.01645836,0.02359248,0.1064576,0.05402738,0.02097152,0.05424401,0.05504488,0.01011997
3805.347,0.01665794,0.0231887,0.1061036,0.05422612,0.02111566,0.05410054,0.05508795,0.0100238
3805.829,0.01686439,0.02283275,0.1058585,0.05426007,0.0212014,0.05395265,0.05507438,0.009962534
3806.312,0.01705293,0.02258294,0.1057484,0.05409425,0.0212146,0.05384094,0.05501503,0.009936843
3806.793,0.01719885,0.02246819,0.1057646,0.05376182,0.02116712,0.05380032,0.05494121,0.009934247
3807.276,0.01729452,0.02247684,0.1058636,0.05335938,0.02110128,0.05383904,0.05488859,0.009944915
3807.758,0.01735541,0.02256982,0.1059854,0.053005,0.02106937,0.05393613,0.05488152,0.009965705
3808.24,0.01740649,0.02270641,0.1060814,0.05277936,0.02110218,0.05405578,0.05492233,0.009999033
3808.722,0.017465,0.02285936,0.1061236,0.05271246,0.02119684,0.05416618,0.05499833,0.01004378
3809.204,0.01753752,0.02301736,0.1060987,0.05280111,0.02132696,0.05424751,0.05509001,0.01009749
3809.686,0.01761756,0.02317726,0.1060051,0.05302214,0.02145546,0.0542936,0.05517771,0.01015944
3810.168,0.0176919,0.02333729,0.1058505,0.05334341,0.02154731,0.0543077,0.05524415,0.01023438
3810.65,0.01774352,0.02348984,0.1056522,0.05372477,0.02157585,0.05429811,0.05527536,0.01033204
3811.133,0.01775738,0.02362192,0.1054354,0.05412593,0.02152976,0.05427265,0.05526522,0.01046119
3811.615,0.01772283,0.02371947,0.1052316,0.05450934,0.02141315,0.05423429,0.05521705,0.01062402
3812.097,0.01763538,0.02377322,0.1050781,0.0548427,0.02124254,0.05417835,0.05514568,0.01081258
3812.579,0.0174958,0.0237867,0.1050106,0.0551039,0.02103942,0.05409341,0.05507544,0.01101064
3813.061,0.01730972,0.023778,0.1050643,0.05527668,0.02082611,0.0539647,0.05504046,0.01119677
3813.543,0.01708943,0.02377823,0.1052706,0.05534507,0.02062588,0.05378142,0.05508344,0.01134754
3814.025,0.01685639,0.02382252,0.1056472,0.05529211,0.02046072,0.05354479,0.05524813,0.01144232
3814.507,0.01664675,0.02393577,0.1061761,0.05510668,0.02035292,0.05328175,0.05556656,0.01146407
3814.99,0.01650993,0.02411342,0.1067742,0.05480528,0.02031705,0.05305077,0.05602989,0.01140262
3815.472,0.01648906,0.02432072,0.1073046,0.05444679,0.02035328,0.05292351,0.05656878,0.01126813
3815.954,0.01659598,0.02451167,0.1076283,0.05412901,0.02044191,0.05294845,0.05706328,0.01109825
3816.436,0.01679687,0.02466346,0.1076844,0.05394218,0.02055266,0.05311316,0.05740372,0.01094313
3816.918,0.01703451,0.02478161,0.107506,0.05392505,0.02065779,0.05335834,0.05754635,0.01082935
3817.4,0.0172499,0.02488561,0.1071724,0.05406586,0.02073175,0.05361107,0.05750581,0.01074369
3817.882,0.01739973,0.02498888,0.1067576,0.05432364,0.02075446,0.05381661,0.05732547,0.01064472
3818.364,0.01746051,0.02508982,0.1063054,0.05465071,0.02071276,0.0539488,0.05704758,0.0104886
3818.846,0.01742669,0.02516763,0.1058484,0.05498812,0.02061232,0.05400339,0.05671599,0.01025655
3819.329,0.01731557,0.02517702,0.1054192,0.05526308,0.02048541,0.05399963,0.05638495,0.009971668
3819.811,0.01716966,0.02505779,0.1050627,0.05539652,0.02038911,0.05398022,0.05612688,0.009698778
3820.293,0.01705345,0.02476227,0.1048353,0.05532848,0.02038716,0.05401047,0.05602877,0.009520974
3820.775,0.01702155,0.02432416,0.1047744,0.05507638,0.02050126,0.05414807,0.0561357,0.009483746
3821.257,0.01708237,0.02386784,0.10487,0.05474405,0.0206899,0.05440278,0.05640388,0.009563124
3821.739,0.01719794,0.02352982,0.1050641,0.0544582,0.02087686,0.05473338,0.05671915,0.009686518
3822.221,0.01731988,0.02336254,0.1052886,0.05428771,0.02100524,0.05508124,0.05697584,0.009787453
3822.703,0.01741729,0.02333202,0.1054924,0.05423593,0.02105299,0.05540275,0.05711914,0.009828306
3823.186,0.01747873,0.02336946,0.1056421,0.05427606,0.02102378,0.0556715,0.05713138,0.00979984
3823.667,0.01750888,0.02340862,0.1057215,0.05437567,0.02094144,0.05587229,0.05701828,0.009720729
3824.15,0.01751971,0.02340561,0.1057277,0.05450727,0.02084195,0.05599416,0.05679792,0.009631587
3824.632,0.01752724,0.02334003,0.1056702,0.05464527,0.02077629,0.05602411,0.05650145,0.009595864
3825.114,0.01754416,0.0232179,0.1055725,0.05476398,0.02079092,0.05595483,0.05617495,0.0096734
3825.596,0.01757574,0.02306606,0.105468,0.05483677,0.02091077,0.05579202,0.05587732,0.009899024
3826.078,0.01761843,0.02292451,0.1053951,0.05483743,0.02112181,0.05556336,0.05567116,0.01025822
3826.56,0.01766326,0.02282821,0.1053811,0.05475184,0.02137095,0.05531397,0.05559435,0.01068903
3827.042,0.0177032,0.0227923,0.1054331,0.05458478,0.02158868,0.05509341,0.05564549,0.0111096
3827.524,0.01773619,0.02280606,0.1055361,0.05436072,0.02171706,0.05493833,0.05578426,0.01144969
3828.007,0.01776476,0.02284142,0.1056626,0.05411557,0.02173404,0.0548591,0.05595326,0.01167701
3828.489,0.01779066,0.0228673,0.1057822,0.05388945,0.02165062,0.05484578,0.0560972,0.0117911
3828.971,0.01780897,0.02286058,0.1058692,0.05372358,0.02150129,0.05487515,0.05617221,0.01181008
3829.453,0.01780682,0.02281518,0.1059069,0.05365169,0.02132734,0.05492117,0.05615452,0.01175391
3829.935,0.01776159,0.02274207,0.1058873,0.0536975,0.02116816,0.05495984,0.05603959,0.01163843
3830.417,0.01764809,0.02266855,0.1058127,0.05386278,0.02104921,0.05497279,0.05584568,0.01147243
3830.899,0.01744951,0.02262894,0.1056957,0.05412072,0.02097357,0.05495216,0.05561037,0.01126178
3831.381,0.01716951,0.0226544,0.1055588,0.05441318,0.02092166,0.05490238,0.05538788,0.01101874
3831.864,0.01683911,0.02275863,0.1054317,0.05466524,0.02086165,0.05483886,0.05523272,0.01076919
3832.346,0.01650734,0.02293195,0.1053418,0.05481413,0.02076938,0.05478109,0.05518138,0.01054825
3832.828,0.0162301,0.0231443,0.1053108,0.05482412,0.02063811,0.05475109,0.0552479,0.01039344
3833.31,0.01605452,0.02335575,0.1053514,0.05469453,0.02048378,0.05476872,0.05542355,0.01033097
3833.792,0.01600893,0.02353087,0.1054661,0.05445165,0.02033498,0.05485241,0.05568702,0.01036764
3834.274,0.0161031,0.0236439,0.105648,0.05414353,0.02022621,0.05501927,0.05600748,0.01048985
3834.756,0.01632561,0.0236855,0.1058794,0.0538304,0.02018325,0.05528014,0.05634999,0.01066312
3835.238,0.01664732,0.0236627,0.106135,0.05357394,0.02021159,0.05563225,0.05668112,0.01084163
3835.72,0.01701717,0.02359721,0.1063816,0.05343481,0.02028709,0.05604609,0.05696712,0.01096923
3836.203,0.01737135,0.02351797,0.1065879,0.0534579,0.02035434,0.0564582,0.05718054,0.01099455
3836.685,0.01764781,0.02345104,0.106738,0.05365913,0.02034306,0.05678025,0.05730202,0.01088516
3837.167,0.01779753,0.02341382,0.106837,0.05401333,0.02018548,0.05691277,0.05732053,0.01063603
3837.649,0.0178067,0.02341418,0.1069129,0.05445088,0.01985731,0.05679088,0.05723271,0.01027996
3838.131,0.01770145,0.02345724,0.1070008,0.05487604,0.0194017,0.05642228,0.05704198,0.009881419
3838.613,0.0175435,0.02355261,0.1071251,0.0551897,0.0189287,0.05590219,0.05676306,0.00952421
3839.095,0.01739999,0.02371033,0.1072817,0.05533277,0.01857044,0.05537347,0.05642337,0.009278795
3839.577,0.01731615,0.02392777,0.1074414,0.05530171,0.01842318,0.05495856,0.05606014,0.009177318
3840.06,0.01730569,0.02418141,0.107564,0.05513565,0.01852452,0.05472255,0.05571471,0.00921106
3840.542,0.01735455,0.02442707,0.1076187,0.05489136,0.01884759,0.0546596,0.05542292,0.009340057
3841.024,0.0174358,0.02460895,0.1075911,0.05462117,0.01932813,0.05472066,0.05520905,0.009512754
3841.506,0.01752166,0.02467064,0.1074828,0.05436577,0.01988149,0.05483906,0.05508616,0.009680874
3841.988,0.01759106,0.02457709,0.1073078,0.05414797,0.02042241,0.05495361,0.05505121,0.009810047
3842.47,0.0176317,0.02432846,0.1070856,0.05397581,0.02087307,0.05502002,0.05508552,0.009884776
3842.952,0.01763916,0.02396979,0.1068353,0.05384424,0.02117041,0.05501375,0.05515726,0.009908349
3843.434,0.01761664,0.02358325,0.1065704,0.05373789,0.0212876,0.05493397,0.05523279,0.009901765
3843.917,0.0175716,0.02326232,0.1062982,0.05363786,0.02123656,0.05479547,0.05528579,0.009893186
3844.399,0.01751445,0.02307867,0.1060223,0.05352785,0.02106374,0.05462041,0.05530772,0.009908699
3844.881,0.01745554,0.02305184,0.1057476,0.0534011,0.02082922,0.05442781,0.05530785,0.009960809
3845.363,0.01740549,0.02315342,0.1054847,0.05326209,0.02058817,0.05423197,0.05530621,0.01004847
3845.845,0.0173752,0.02332183,0.1052527,0.05312616,0.02037973,0.05404486,0.0553237,0.01016211
3846.327,0.01737416,0.02349046,0.1050741,0.05301403,0.02021836,0.05387907,0.05537358,0.01028999
3846.809,0.01741224,0.02360201,0.1049752,0.05295081,0.02010342,0.05375376,0.05545818,0.01042503
3847.291,0.01749632,0.02362193,0.1049783,0.05296038,0.02002026,0.05369451,0.05556816,0.01056711
3847.773,0.0176289,0.02354456,0.1050936,0.05305835,0.01994751,0.05372717,0.05568712,0.01072141
3848.256,0.01780625,0.02338799,0.1053137,0.05324678,0.01985979,0.05387249,0.05579426,0.01089365
3848.738,0.01801848,0.02318635,0.1056092,0.05350681,0.01973194,0.05413465,0.05587118,0.01108363
3849.22,0.01825514,0.02297155,0.1059373,0.05380165,0.01954455,0.05449895,0.05590744,0.01128378
3849.702,0.0185078,0.02276564,0.1062434,0.05407301,0.0192864,0.05492342,0.05590204,0.01147736
3850.184,0.01877578,0.02257206,0.1064757,0.05424889,0.01896227,0.05534333,0.05586322,0.01164591
3850.666,0.0190677,0.02238131,0.1065942,0.05425146,0.01859482,0.05567672,0.05580363,0.01178013
3851.148,0.0193913,0.02218332,0.1065756,0.05400546,0.01824237,0.05581756,0.0557409,0.01188682
3851.63,0.01972968,0.02199105,0.1064177,0.05347036,0.01800317,0.05565198,0.05569666,0.01198624
3852.113,0.02000826,0.02186515,0.1061459,0.05269678,0.01799491,0.05510778,0.05569862,0.01208528
3852.595,0.02008776,0.02191206,0.1058309,0.05190416,0.01827453,0.05427494,0.0557735,0.01213761
3853.077,0.01986778,0.02221419,0.1055714,0.05139262,0.0187473,0.05345199,0.05592335,0.01206055
3853.559,0.01941398,0.02273845,0.1054418,0.05130288,0.01922955,0.05294394,0.0561108,0.01183552
3854.041,0.01891826,0.02335327,0.1054542,0.0515234,0.01960618,0.05283727,0.05628184,0.01153839
3854.523,0.0185365,0.02392197,0.1055737,0.05185433,0.01987765,0.05301437,0.05639726,0.01125507
3855.005,0.01832142,0.02436084,0.1057533,0.05216139,0.02008173,0.05332199,0.05643929,0.01101651
3855.487,0.01825568,0.0246354,0.1059531,0.05239132,0.02024401,0.05364899,0.05640311,0.01081658
3855.969,0.01828779,0.0247528,0.1061425,0.05254578,0.02036905,0.05393853,0.0562984,0.0106453
3856.452,0.01836089,0.02474508,0.1063,0.05264591,0.02045058,0.05416886,0.0561474,0.01050478
3856.934,0.01842314,0.02465845,0.1064087,0.05271491,0.02047991,0.05433673,0.05598495,0.01041184
3857.416,0.01844009,0.02453684,0.1064591,0.05276864,0.02045323,0.05445184,0.05584943,0.01038117
3857.898,0.01839763,0.02441347,0.1064489,0.05281427,0.02037459,0.05452995,0.05577502,0.0104195
3858.38,0.01830227,0.0243074,0.1063829,0.05285516,0.02025785,0.05459141,0.05578559,0.01052176
3858.862,0.01817511,0.02422277,0.1062732,0.05289456,0.02012396,0.05465746,0.05588598,0.01067247
3859.344,0.01804588,0.02415595,0.1061372,0.05294228,0.0199984,0.05474988,0.05606335,0.01084891
3859.826,0.01794654,0.02409954,0.1059977,0.05301668,0.01990901,0.0548881,0.0562851,0.01102326
3860.309,0.01790028,0.02404762,0.1058775,0.0531419,0.01987704,0.05508454,0.05650581,0.01116859
3860.791,0.0179182,0.02399595,0.1057967,0.05334017,0.01991312,0.05533989,0.05667004,0.01125718
3861.273,0.01799227,0.02394165,0.1057663,0.05361844,0.02001162,0.05563631,0.05672327,0.01126415
3861.755,0.01809839,0.02388261,0.1057849,0.05395696,0.02015477,0.05594138,0.05662842,0.01117334
3862.237,0.01820224,0.02381775,0.1058346,0.05430115,0.02031905,0.05621077,0.0563767,0.01098027
3862.719,0.01827026,0.02375022,0.1058863,0.05456837,0.02048984,0.05640151,0.05599551,0.01069709
3863.201,0.01828232,0.02369021,0.1059103,0.05467827,0.02066826,0.05648775,0.05554224,0.0103505
3863.683,0.01823696,0.02365682,0.1058856,0.05458139,0.02086882,0.0564697,0.05509687,0.009981787
3864.166,0.01815058,0.02367335,0.105811,0.05429304,0.0211027,0.05637743,0.05473931,0.009637654
3864.647,0.01804819,0.02375412,0.1057079,0.05388894,0.02136445,0.05625441,0.05451844,0.009358949
3865.13,0.01795342,0.02389577,0.1056108,0.05347402,0.02162762,0.05614194,0.05444231,0.009167599
3865.612,0.01787885,0.02407436,0.1055513,0.0531296,0.02185561,0.05606027,0.05448186,0.009061079
3866.094,0.01782576,0.02425471,0.1055456,0.05288611,0.0220154,0.05600668,0.05459543,0.009015809
3866.576,0.01779039,0.02440014,0.1055994,0.05273495,0.02207915,0.05596684,0.05474382,0.009000282
3867.058,0.017771,0.02447915,0.1057114,0.05264419,0.02202907,0.055923,0.05489982,0.008988858
3867.54,0.01777468,0.02447017,0.1058794,0.05258,0.02185669,0.05586201,0.05504733,0.008974783
3868.022,0.0178224,0.02435513,0.106095,0.05251704,0.02157032,0.05577569,0.05517391,0.00897525
3868.504,0.01794356,0.02412494,0.1063331,0.0524522,0.02120153,0.05566549,0.05526767,0.009023696
3868.987,0.01815988,0.02379016,0.1065438,0.05241004,0.02080851,0.05554356,0.05531611,0.009149364
3869.469,0.01845762,0.02340246,0.1066585,0.05243224,0.02047003,0.05543132,0.05531148,0.009347937
3869.951,0.01878167,0.02304737,0.1066385,0.0525433,0.02024979,0.05534624,0.05525817,0.009585266
3870.433,0.01906317,0.02279776,0.1065002,0.05272301,0.02016776,0.05528864,0.05517184,0.009824554
3870.915,0.01924918,0.02268026,0.1062977,0.05291644,0.02019915,0.05524125,0.05507143,0.01004023
3871.397,0.01931197,0.02267572,0.1060786,0.05306491,0.02030024,0.05518259,0.05497199,0.01021412
3871.879,0.01923882,0.02275096,0.105869,0.05312455,0.02043281,0.05509967,0.05488463,0.01032786
3872.361,0.01902683,0.02287664,0.10568,0.05306903,0.02057196,0.05499285,0.05482158,0.01036822
3872.844,0.01869258,0.02302921,0.1055153,0.05289934,0.02070531,0.0548792,0.05479637,0.01033254
3873.326,0.01828158,0.02318377,0.1053771,0.05264752,0.02082547,0.05478786,0.05481892,0.01023588
3873.808,0.01787086,0.02330912,0.1052663,0.05237974,0.02092426,0.05475147,0.05489016,0.01011205
3874.29,0.01753792,0.02338014,0.1051813,0.05216934,0.0209965,0.05478732,0.05499741,0.0100055
3874.772,0.0173285,0.02338687,0.1051175,0.05206816,0.02104131,0.05488952,0.0551193,0.009956202
3875.254,0.01723728,0.02333787,0.1050687,0.05208988,0.021062,0.05503257,0.05523538,0.009983643
3875.736,0.01721975,0.0232525,0.1050299,0.05221595,0.02106009,0.0551855,0.05533561,0.01008143
3876.218,0.01721569,0.02315345,0.1049996,0.05241499,0.02103293,0.05532165,0.05541787,0.01022695
3876.7,0.01716927,0.02306503,0.1049835,0.05265665,0.02097316,0.0554219,0.05548459,0.01039466
3877.183,0.0170443,0.02300873,0.104994,0.05291999,0.02087077,0.05547611,0.05553816,0.01056472
3877.665,0.01682893,0.02300476,0.1050529,0.05318974,0.02071869,0.05547907,0.05557661,0.0107269
3878.147,0.01654354,0.02306666,0.1051844,0.05345307,0.02051711,0.05543029,0.05559124,0.01087646
3878.629,0.01623902,0.02319596,0.1054059,0.05369683,0.02027964,0.05533486,0.05556949,0.01101078
3879.111,0.01599489,0.0233749,0.1057102,0.05390129,0.02003953,0.05520527,0.05549935,0.01111728
3879.593,0.01589,0.02356772,0.1060512,0.05404183,0.01984884,0.05506355,0.0553802,0.01117411
3880.075,0.01596123,0.02373755,0.1063536,0.05409784,0.01976138,0.05493572,0.05523156,0.01116374
3880.557,0.01617641,0.02386291,0.10654,0.05406304,0.01980898,0.054845,0.05508892,0.01108908
3881.04,0.01644998,0.02394636,0.1065728,0.05395153,0.01998325,0.0548019,0.05498663,0.01098291
3881.521,0.01669603,0.0240011,0.1064637,0.05378745,0.02024267,0.05480454,0.05494076,0.01088918
3882.004,0.01685642,0.02403808,0.1062576,0.05359613,0.02053134,0.05484558,0.05494873,0.01084895
3882.486,0.01691558,0.02405805,0.1060086,0.0533949,0.02080007,0.05492015,0.05499611,0.01088768
3882.968,0.01688675,0.02405523,0.1057648,0.0531927,0.02101848,0.0550292,0.0550689,0.0110161
3883.45,0.01680313,0.02402437,0.1055766,0.05299579,0.02117752,0.05517693,0.05515685,0.0112371
3883.932,0.01670721,0.02396616,0.1054912,0.05281276,0.02128981,0.05536319,0.05525684,0.01153506
3884.414,0.01664129,0.02389153,0.1055442,0.05265732,0.02138405,0.05557512,0.05536902,0.01186833
3884.896,0.01663943,0.02382029,0.1057411,0.05254971,0.02149335,0.05577849,0.0554907,0.01215797
3885.378,0.01671277,0.02377589,0.1060426,0.05250669,0.02163675,0.05592945,0.05560968,0.01232652
