absorbance_3.8_1A,3.8_1A,3.8_2A,3.8_3A
817.1879,0.02497218,0.04992345,0.04568839
817.67,0.02496802,0.0502132,0.04542818
818.1521,0.02490987,0.05044451,0.04527951
818.6342,0.02481842,0.05057041,0.04526797
819.1163,0.02473687,0.05055865,0.0453835
819.5984,0.02470899,0.05040598,0.045577
820.0806,0.02476363,0.05014183,0.04577109
820.5627,0.0249009,0.04982577,0.04588562
821.0448,0.02509339,0.04952792,0.04587605
821.5269,0.02529663,0.04931827,0.04575201
822.009,0.0254656,0.0492502,0.04558479
822.4911,0.0255715,0.04934712,0.04547774
822.9733,0.02560226,0.04960125,0.04553628
823.4554,0.02555702,0.04997404,0.04582011
823.9375,0.02543442,0.0504099,0.04631343
824.4196,0.02522379,0.05084358,0.04692159
824.9017,0.02490835,0.05121822,0.04749515
825.3839,0.02447901,0.05149974,0.04788812
825.866,0.02395388,0.05168139,0.04798982
826.3481,0.02339289,0.05178488,0.04777033
826.8302,0.02288857,0.05184864,0.04728345
827.3123,0.02255521,0.05191498,0.0466516
827.7944,0.02248822,0.05200962,0.04602451
828.2766,0.02272992,0.05212944,0.04552853
828.7587,0.02325637,0.05224181,0.04525276
829.2408,0.02397831,0.05229673,0.04522855
829.7229,0.02477156,0.05225141,0.04544209
830.205,0.02549873,0.05208898,0.04585062
830.6871,0.02605411,0.05183601,0.04640217
831.1693,0.02638246,0.05155663,0.04704745
831.6514,0.02647876,0.05134052,0.04773907
832.1335,0.02637887,0.0512672,0.0484335
832.6156,0.02613655,0.05138303,0.04908775
833.0977,0.02580867,0.05168908,0.04965479
833.5798,0.02543889,0.05214241,0.05009326
834.062,0.02505855,0.05267445,0.05037069
834.5441,0.02469272,0.05321036,0.05046979
835.0262,0.02436433,0.05369519,0.05039295
835.5083,0.02410134,0.0540992,0.05015988
835.9904,0.02393905,0.05441438,0.04980519
836.4725,0.02391495,0.05464509,0.04936984
836.9547,0.02406529,0.05479513,0.04890139
837.4368,0.02441582,0.05486404,0.04845157
837.9189,0.02496934,0.05485044,0.04806907
838.401,0.02569462,0.05476153,0.04779926
838.8831,0.02651777,0.05462102,0.04767432
839.3652,0.02733449,0.05446569,0.04770499
839.8474,0.02801572,0.0543399,0.04787711
840.3295,0.02843976,0.05427871,0.04815207
840.8116,0.02853149,0.05429385,0.04847955
841.2937,0.02828076,0.05437109,0.04880353
841.7758,0.0277613,0.05447313,0.04907824
842.2579,0.02710884,0.05455688,0.04927837
842.7401,0.02650297,0.05458347,0.04939831
843.2222,0.02611158,0.05453221,0.0494515
843.7043,0.02604402,0.05440165,0.04946122
844.1864,0.02633817,0.05420416,0.04945593
844.6685,0.0269505,0.05395788,0.04946147
845.1506,0.02778372,0.05368049,0.0494977
845.6328,0.02870765,0.05339101,0.04957953
846.1149,0.0295993,0.05311124,0.04971353
846.597,0.03036522,0.05286956,0.04989811
847.0791,0.03094219,0.05270133,0.05012294
847.5612,0.03130303,0.05263912,0.05037152
848.0433,0.03144883,0.05270208,0.05062557
848.5255,0.03140442,0.05288613,0.05086978
849.0076,0.03121554,0.05316069,0.0510979
849.4897,0.03094603,0.05347428,0.05131301
849.9718,0.03067354,0.05376445,0.05152412
850.4539,0.03046564,0.05397933,0.05173808
850.936,0.03036606,0.05408799,0.05195386
851.4182,0.03037747,0.05408608,0.05215752
851.9003,0.03046202,0.05399372,0.05232862
852.3824,0.03055471,0.05384792,0.05244823
852.8645,0.03058865,0.05369538,0.05251081
853.3466,0.03052587,0.05358113,0.0525304
853.8287,0.03036849,0.05354846,0.05253928
854.3109,0.03015765,0.0536326,0.05257642
854.793,0.02994782,0.05385355,0.05266739
855.2751,0.02978459,0.05421042,0.05281347
855.7572,0.0296818,0.05467556,0.05298381
856.2393,0.02962117,0.05519801,0.05312818
856.7214,0.02957014,0.05570721,0.05318917
857.2036,0.02951062,0.05613259,0.05312833
857.6857,0.02946016,0.05642579,0.05294245
858.1678,0.02947628,0.05657074,0.05266985
858.6499,0.02963466,0.05659121,0.05238058
859.132,0.02998912,0.05653746,0.05215239
859.6141,0.03054193,0.05647221,0.05205557
860.0963,0.0312225,0.05644607,0.05212776
860.5784,0.03190457,0.05648363,0.05236713
861.0605,0.03243045,0.05658386,0.05273434
861.5426,0.0326712,0.05672682,0.05316449
862.0247,0.03256515,0.05688879,0.0535856
862.5068,0.03213302,0.05705077,0.0539308
862.989,0.0314665,0.0572025,0.05415875
863.4711,0.0306915,0.05733632,0.05426118
863.9532,0.02993779,0.05743733,0.05426329
864.4353,0.02929768,0.05748038,0.05421524
864.9174,0.02882124,0.05743361,0.05417686
865.3995,0.02852306,0.05726958,0.0542
865.8817,0.02839639,0.05698293,0.05430495
866.3638,0.02842756,0.05659808,0.05447265
866.8459,0.02860088,0.05616995,0.05464543
867.328,0.02889697,0.055765,0.05474909
867.8101,0.0292826,0.05544614,0.05471527
868.2922,0.02970632,0.05525466,0.05450951
868.7744,0.03010862,0.0551997,0.05414779
869.2565,0.03042966,0.05526315,0.05369421
869.7386,0.03062925,0.05541134,0.05324177
870.2207,0.03070031,0.05561112,0.05287292
870.7028,0.03066805,0.05583532,0.05263951
871.1849,0.03057997,0.0560634,0.05254307
871.6671,0.03048249,0.05627605,0.05254597
872.1492,0.03040935,0.05644412,0.05259073
872.6313,0.03036768,0.0565281,0.05263231
873.1134,0.03034322,0.05648809,0.05265902
873.5955,0.03030957,0.05629539,0.05269391
874.0776,0.03024498,0.05595035,0.05277973
874.5598,0.03014465,0.0554873,0.05294976
875.0419,0.03002381,0.05497457,0.05320781
875.524,0.02991428,0.05449535,0.05351739
876.0061,0.02985211,0.05412456,0.05381613
876.4882,0.02986799,0.05391787,0.05403626
876.9703,0.02997319,0.05389296,0.05413682
877.4525,0.03015658,0.0540337,0.05412025
877.9346,0.03038158,0.05429441,0.05403073
878.4167,0.03059545,0.05461612,0.05393361
878.8988,0.0307404,0.0549391,0.05388607
879.3809,0.03076251,0.05520881,0.05391648
879.863,0.03063092,0.05538981,0.05401219
880.3452,0.03034726,0.05546805,0.05412986
880.8273,0.0299527,0.05545614,0.05421437
881.3094,0.02951982,0.05539071,0.05422737
881.7915,0.02914223,0.05532685,0.05415853
882.2736,0.02891532,0.05532571,0.05402853
882.7557,0.02890539,0.05543134,0.05387383
883.2379,0.02913844,0.05565817,0.05373067
883.72,0.02958901,0.05597901,0.05361841
884.2021,0.03018927,0.05633277,0.05353308
884.6842,0.03083987,0.05663706,0.0534525
885.1663,0.03143272,0.05681413,0.05334862
885.6484,0.03188257,0.05681951,0.05320353
886.1306,0.03213276,0.05665086,0.0530181
886.6127,0.03216882,0.05634974,0.05281459
887.0948,0.03201423,0.05598136,0.05262885
887.5769,0.03172336,0.05561904,0.05250276
888.059,0.0313683,0.05531925,0.05246953
888.5411,0.03101869,0.05510788,0.05254281
889.0233,0.03073767,0.05498396,0.05271377
889.5054,0.03056528,0.05492699,0.05295111
889.9875,0.03051283,0.05491353,0.05321244
890.4696,0.0305651,0.05492647,0.05345166
890.9517,0.03068537,0.05496259,0.05363626
891.4338,0.03082995,0.0550295,0.05375653
891.916,0.03095741,0.05513927,0.05382874
892.3981,0.03104427,0.05529994,0.05388916
892.8802,0.03108994,0.05550884,0.05397903
893.3623,0.03111346,0.05574957,0.05412959
893.8444,0.03114268,0.05599364,0.05434426
894.3265,0.03120014,0.05620551,0.05459468
894.8087,0.03129225,0.05634703,0.0548252
895.2908,0.03140344,0.05639018,0.05497561
895.7729,0.03150282,0.05632449,0.05500141
896.255,0.03155398,0.05616495,0.05489048
896.7371,0.03153355,0.05595171,0.05466891
897.2192,0.03143917,0.05574241,0.05439053
897.7014,0.0312928,0.05559842,0.05411625
898.1835,0.03112992,0.05556034,0.05388701
898.6656,0.03098809,0.05563596,0.05371231
899.1477,0.03089145,0.0557925,0.05356758
899.6298,0.03084246,0.05596965,0.05341095
900.1119,0.03082228,0.05609547,0.05320071
900.5941,0.03080002,0.05611277,0.05291687
901.0762,0.03074849,0.05600048,0.05256994
901.5583,0.03065339,0.05577546,0.05219845
902.0404,0.03051946,0.05548392,0.05185566
902.5225,0.03036577,0.05517662,0.05158927
903.0046,0.03021717,0.05489408,0.0514326
903.4868,0.03009075,0.05465137,0.05139457
903.9689,0.0299883,0.05444147,0.05146207
904.451,0.02989518,0.05424795,0.0516036
904.9331,0.02978674,0.05406252,0.05177676
905.4152,0.02964167,0.05389396,0.05193669
905.8973,0.02945096,0.05376774,0.05203621
906.3795,0.02922594,0.05371207,0.05203629
906.8616,0.0289952,0.0537411,0.05191553
907.3437,0.02879906,0.05384458,0.05167749
907.8258,0.02867522,0.05398799,0.05135864
908.3079,0.02864809,0.05412763,0.05102263
908.79,0.02872473,0.05422655,0.05075234
909.2722,0.02889415,0.054273,0.05062115
909.7543,0.02913302,0.05428259,0.05067221
910.2364,0.02941168,0.05429024,0.05090403
910.7185,0.02970228,0.0543293,0.05126997
911.2006,0.02997977,0.05441689,0.05169323
911.6827,0.03022167,0.05454469,0.05209025
912.1649,0.03040965,0.05468517,0.05240377
912.647,0.03052978,0.05480595,0.05261536
913.1291,0.03057626,0.05488617,0.05274701
913.6112,0.03055593,0.05492723,0.05284283
914.0933,0.03049106,0.05495111,0.0529468
914.5754,0.03041837,0.05498965,0.05308088
915.0576,0.03037662,0.05506773,0.05323453
915.5397,0.03039767,0.05519525,0.05337083
916.0218,0.03049138,0.05536462,0.05344314
916.5039,0.03063954,0.05555845,0.05341931
916.986,0.03079841,0.05575912,0.0532935
917.4681,0.0309119,0.05595632,0.05309227
917.9503,0.03093575,0.05614842,0.05286168
918.4324,0.03085076,0.056335,0.05265573
918.9145,0.03067563,0.05650925,0.05251499
919.3966,0.03045871,0.05665465,0.05245484
919.8787,0.03026627,0.05674681,0.05246357
920.3608,0.03015496,0.05676337,0.05250808
920.843,0.03015155,0.05669577,0.05254829
921.3251,0.0302461,0.05655423,0.05254599
921.8072,0.03039582,0.05636697,0.05247815
922.2893,0.03054497,0.05616941,0.05234216
922.7714,0.03064152,0.05599504,0.05215703
923.2535,0.03065895,0.05586357,0.0519597
923.7357,0.03060154,0.05577918,0.05179569
924.2178,0.03049949,0.05573615,0.05171474
924.6999,0.03039322,0.05572762,0.05175501
925.182,0.03031647,0.05575307,0.05193628
925.6641,0.03028647,0.05582032,0.05225541
926.1462,0.03029831,0.0559408,0.05268664
926.6284,0.03033067,0.05612095,0.05318693
927.1105,0.03035312,0.05635479,0.05370413
927.5926,0.03033893,0.056622,0.05419124
928.0747,0.03026957,0.0568903,0.05461232
928.5568,0.03013883,0.05712242,0.05494536
929.0389,0.02995323,0.05728716,0.05518322
929.5211,0.02973081,0.05736282,0.0553286
930.0032,0.02950133,0.05734124,0.05539063
930.4853,0.0293001,0.05722877,0.0553831
930.9674,0.02916669,0.05704613,0.05532545
931.4495,0.02913712,0.05682915,0.05524396
931.9316,0.0292327,0.05662258,0.05516613
932.4138,0.02945605,0.05647821,0.05511896
932.8959,0.0297871,0.05644273,0.0551182
933.378,0.03019006,0.05654214,0.05516189
933.8601,0.03061864,0.05677462,0.0552272
934.3422,0.03102985,0.0571043,0.05527516
934.8243,0.03139537,0.05747453,0.05526572
935.3065,0.03170152,0.0578197,0.05516896
935.7886,0.03194961,0.05809239,0.05498175
936.2707,0.03214777,0.05828076,0.05473115
936.7528,0.03230451,0.05841089,0.05447343
937.2349,0.03242392,0.05853671,0.05427724
937.717,0.03250717,0.05871424,0.05420253
938.1992,0.03255651,0.05898253,0.05428889
938.6813,0.03257974,0.05934312,0.05453914
939.1634,0.03258939,0.05976193,0.05492183
939.6455,0.0326006,0.06017981,0.055377
940.1276,0.03262227,0.06053767,0.0558359
940.6097,0.03265294,0.06079514,0.05623757
941.0919,0.03268041,0.06093783,0.05653785
941.574,0.03268882,0.06097642,0.05672053
942.0561,0.03266823,0.06093466,0.05679199
942.5382,0.03262458,0.06083871,0.0567767
943.0203,0.03258197,0.06070807,0.05670399
943.5024,0.03257735,0.06055961,0.05660095
943.9846,0.03264944,0.0604149,0.05648817
944.4667,0.03282114,0.06030384,0.05637904
944.9488,0.0330925,0.0602656,0.05628559
945.4309,0.03343782,0.06033953,0.05622467
945.913,0.03381665,0.06054669,0.0562192
946.3951,0.03418353,0.06087937,0.05629817
946.8773,0.03450158,0.06129475,0.05648733
947.3594,0.03475076,0.06172838,0.05679802
947.8415,0.03492388,0.06210654,0.05721807
948.3236,0.03502062,0.06237125,0.05770866
948.8057,0.03504006,0.0624967,0.05821472
949.2878,0.03497816,0.06249055,0.05867373
949.77,0.03483168,0.06238898,0.05903637
950.2521,0.03460657,0.06223914,0.05928193
950.7342,0.03432597,0.06209064,0.05942024
951.2163,0.03403237,0.0619835,0.05948636
951.6984,0.03377805,0.06194463,0.05952191
952.1805,0.03361814,0.06199221,0.05956076
952.6627,0.03359229,0.06213453,0.05961384
953.1448,0.03371485,0.06236869,0.05966857
953.6269,0.03397319,0.06267522,0.05969713
954.109,0.03433336,0.06301699,0.05967306
954.5911,0.03475155,0.06334347,0.05958628
955.0732,0.0351824,0.06359779,0.05944883
955.5554,0.03559078,0.06373829,0.05929103
956.0375,0.03595334,0.06375137,0.05914816
956.5196,0.03625544,0.06365942,0.05904842
957.0017,0.03649126,0.06351425,0.05900064
957.4838,0.03666097,0.06338016,0.05899499
957.9659,0.03677232,0.0633151,0.05900898
958.4481,0.03684033,0.06334637,0.05902219
958.9302,0.03688671,0.06346557,0.05902456
959.4123,0.03693527,0.06363237,0.05902233
959.8944,0.03700389,0.06379665,0.05903267
960.3765,0.03709915,0.06391481,0.05907665
960.8586,0.03721327,0.06396838,0.05916857
961.3408,0.03732767,0.06396877,0.05931023
961.8229,0.03742047,0.06395072,0.05949025
962.305,0.03747602,0.06395595,0.05968793
962.7871,0.0374933,0.06401366,0.05988062
963.2692,0.03748605,0.06413168,0.06004616
963.7513,0.03747887,0.06429194,0.06016541
964.2335,0.03749579,0.06446119,0.06022355
964.7156,0.03755336,0.06459936,0.06020913
965.1977,0.03765301,0.06467519,0.06011701
965.6798,0.03778137,0.06467517,0.05995285
966.1619,0.03791327,0.06460388,0.05973691
966.644,0.03802027,0.06448024,0.05950402
967.1262,0.03807736,0.0643277,0.05929492
967.6083,0.03806605,0.0641676,0.05915111
968.0904,0.03797822,0.06401086,0.05909932
968.5725,0.03781618,0.06385737,0.05914408
969.0546,0.03759407,0.06369766,0.05926583
969.5367,0.03733686,0.0635192,0.0594271
970.0189,0.03707737,0.06331354,0.05958468
970.501,0.03685485,0.06308099,0.05969805
970.9831,0.03670286,0.0628339,0.05974281
971.4652,0.03664172,0.06259419,0.05971251
971.9473,0.03667109,0.06239077,0.05961824
972.4294,0.03676745,0.06224985,0.05948327
972.9116,0.03689003,0.06218982,0.05933852
973.3937,0.03698982,0.06221752,0.05921943
973.8758,0.0370294,0.0623269,0.05915771
974.3579,0.03699321,0.06250216,0.05917838
974.84,0.03689412,0.06272181,0.05929266
975.3221,0.03676723,0.0629642,0.0594921
975.8043,0.03665982,0.06320854,0.05974609
976.2864,0.03661487,0.06343438,0.06000417
976.7685,0.03665468,0.06362381,0.06021217
977.2506,0.03677712,0.06375962,0.06032288
977.7327,0.03695631,0.06382974,0.06031455
978.2148,0.03715536,0.06383146,0.06019931
978.697,0.03733689,0.0637753,0.0600214
979.1791,0.03747579,0.06368606,0.05984402
979.6612,0.03756524,0.06359627,0.05972402
980.1433,0.03761385,0.06354102,0.05969938
980.6254,0.03763924,0.06354561,0.05977354
981.1075,0.03765736,0.06361668,0.05991954
981.5897,0.03767676,0.06374031,0.06008935
982.0718,0.03769495,0.06388591,0.06023426
982.5539,0.03770204,0.06401794,0.0603225
983.036,0.03768653,0.06410515,0.06034321
983.5181,0.03764413,0.06413238,0.06030648
984.0002,0.03758153,0.06410366,0.06023125
984.4824,0.03751795,0.06403932,0.06013455
984.9645,0.03747851,0.06396782,0.06002167
985.4466,0.03748433,0.06391465,0.05988676
985.9287,0.03754494,0.06389672,0.05971873
986.4108,0.03765026,0.06391636,0.05951232
986.8929,0.03777264,0.06396319,0.05927631
987.3751,0.03787171,0.0640173,0.05903795
987.8572,0.03790985,0.06405722,0.05883656
988.3393,0.03786354,0.06406534,0.0587147
988.8214,0.03773259,0.06403287,0.05870797
989.3035,0.03754145,0.06396379,0.05883167
989.7856,0.03733254,0.06387447,0.05907819
990.2678,0.03715468,0.06379233,0.05941648
990.7499,0.03704533,0.06374672,0.0598027
991.232,0.03702344,0.06376395,0.06018704
991.7141,0.03708605,0.06385795,0.0605248
992.1962,0.03721439,0.0640248,0.06078761
992.6783,0.03738279,0.06424199,0.06096494
993.1605,0.03756922,0.06447366,0.06106419
993.6426,0.03776257,0.06468389,0.06110425
994.1247,0.03796062,0.06484414,0.06110822
994.6068,0.03816438,0.06494386,0.06109454
995.0889,0.03837115,0.06499176,0.06107124
995.571,0.03856941,0.06501185,0.06103732
996.0532,0.03873968,0.06503318,0.06098792
996.5353,0.0388628,0.06507826,0.0609224
997.0174,0.03892666,0.0651582,0.06085133
997.4995,0.03893404,0.06526855,0.06079886
997.9816,0.03890272,0.06539496,0.06079569
998.4637,0.03886142,0.0655181,0.06087234
998.9459,0.03883904,0.06562164,0.06104552
999.428,0.03885462,0.06569773,0.06131046
999.9101,0.03891432,0.06574779,0.06163965
1000.392,0.03901021,0.06578295,0.06199069
1000.874,0.03912726,0.06582148,0.0623201
1001.356,0.03924925,0.06588854,0.06259277
1001.839,0.03936558,0.0660114,0.06279385
1002.321,0.03947236,0.06621432,0.06292863
1002.803,0.03956901,0.06651235,0.06301765
1003.285,0.03965539,0.06690257,0.06308616
1003.767,0.0397289,0.06735833,0.06315654
1004.249,0.03978616,0.06782751,0.06324383
1004.731,0.03982712,0.06824562,0.06335368
1005.213,0.03986005,0.06854849,0.06348484
1005.695,0.03990417,0.06869081,0.06363144
1006.178,0.03998427,0.06866422,0.06378403
1006.66,0.04012451,0.06850117,0.06392934
1007.142,0.040338,0.06827056,0.0640501
1007.624,0.04061938,0.06805263,0.06412939
1008.106,0.04094283,0.0679222,0.06415477
1008.588,0.04126815,0.06792476,0.06412622
1009.07,0.04155532,0.06806383,0.0640589
1009.552,0.04177388,0.0683051,0.06398373
1010.035,0.04191452,0.06858916,0.06393915
1010.517,0.04198974,0.06885643,0.06395685
1010.999,0.0420294,0.06905937,0.06405333
1011.481,0.0420693,0.06917785,0.06422131
1011.963,0.04213673,0.06921945,0.06443429
1012.445,0.04224527,0.06921346,0.06465323
1012.927,0.04239037,0.06919822,0.06484259
1013.409,0.04255531,0.06920708,0.06498313
1013.891,0.04271736,0.06926277,0.06507442
1014.374,0.04285949,0.06937102,0.0651344
1014.856,0.04297603,0.06952126,0.06518854
1015.338,0.04307462,0.06968956,0.06526254
1015.82,0.04317277,0.06984608,0.06537212
1016.302,0.04329032,0.06996338,0.06552063
1016.784,0.04344334,0.07002157,0.06569946
1017.266,0.04363637,0.07001676,0.06589103
1017.748,0.04386198,0.06996046,0.06607168
1018.231,0.04410195,0.0698785,0.06621193
1018.713,0.04433479,0.06980053,0.06628288
1019.195,0.04454303,0.06975094,0.06626084
1019.677,0.04471791,0.06974184,0.06613648
1020.159,0.04486278,0.06976842,0.06592453
1020.641,0.04499017,0.06981365,0.06566787
1021.123,0.04511643,0.0698567,0.0654356
1021.605,0.04525377,0.0698846,0.06530021
1022.087,0.04540547,0.06989659,0.0653218
1022.57,0.04556423,0.06990604,0.06552292
1023.052,0.04571507,0.06993123,0.06587844
1023.534,0.04583887,0.06998806,0.06631717
1024.016,0.04591807,0.0700809,0.06674203
1024.498,0.04594164,0.07020064,0.06706704
1024.98,0.04590482,0.07032863,0.06723788
1025.462,0.04580983,0.07044444,0.06725335
1025.944,0.0456646,0.07053704,0.06716055
1026.427,0.04548386,0.07060675,0.06704208
1026.909,0.04529063,0.07066675,0.06698561
1027.391,0.04511351,0.07073548,0.06705265
1027.873,0.04498863,0.07083105,0.06726882
1028.355,0.04494991,0.07096568,0.06761713
1028.837,0.04501998,0.07114377,0.06805224
1029.319,0.04520351,0.07136554,0.06851389
1029.801,0.04548045,0.07162909,0.06894641
1030.283,0.04581187,0.0719313,0.06930893
1030.766,0.04614499,0.07226475,0.06957243
1031.248,0.04643129,0.07261391,0.06972114
1031.73,0.04664053,0.07295299,0.06974792
1032.212,0.04676676,0.07324493,0.06965256
1032.694,0.04682876,0.07345113,0.06944345
1033.176,0.04685947,0.07354118,0.06913891
1033.658,0.04689359,0.0734999,0.06877067
1034.14,0.04695207,0.07333382,0.06837821
1034.623,0.04703692,0.07306802,0.06800507
1035.105,0.04713251,0.0727392,0.06769462
1035.587,0.04721456,0.07238255,0.06747885
1036.069,0.04725972,0.07202502,0.06737705
1036.551,0.04725225,0.07168346,0.0673933
1037.033,0.04718576,0.07136521,0.06751663
1037.515,0.04705958,0.07107584,0.06772188
1037.997,0.04687253,0.07082382,0.06797068
1038.479,0.04662073,0.07062075,0.06821921
1038.962,0.0463004,0.07047975,0.06842007
1039.444,0.04591532,0.07041013,0.06853254
1039.926,0.04548305,0.07041423,0.06853467
1040.408,0.04504192,0.07048828,0.06842835
1040.89,0.04464614,0.0706258,0.068244
1041.372,0.04435124,0.07082196,0.06803171
1041.854,0.04420591,0.07107402,0.06785547
1042.336,0.04423403,0.07137833,0.06777342
1042.818,0.04442905,0.07172433,0.06782137
1043.301,0.04475494,0.07208779,0.06800583
1043.783,0.04515614,0.07243148,0.06830059
1044.265,0.04557405,0.07271402,0.06865837
1044.747,0.04595332,0.07289873,0.06901874
1045.229,0.04625414,0.07297046,0.06932842
1045.711,0.04645492,0.07294184,0.06955323
1046.193,0.04655096,0.07285476,0.06968251
1046.675,0.0465532,0.07276592,0.06973044
1047.157,0.04648654,0.07272922,0.06972843
