absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5,2.8_1A,2.8_2A,2.8_3A,2.8_4A,3.10_1A,3.10_2A,3.10_3A,3.10_4A,3.10_5A,3.1_1,3.1_2,3.1_3,3.1_4,4.3_1A,4.3_2A,4.3_3A,4.3_4A,4.3_5A,5.1_1A,5.1_2A,5.1_3A,5.1_4A,5.1_5A
1516.257,0.06998578,0.07066366,0.05262342,0.06062895,0.07383763,0.04603863,0.06027776,0.03119729,0.02671035,0.06119256,0.04598583,0.04059898,0.06098716,0.01782852,0.06741943,0.04769461,0.05666476,0.0524561,0.07161526,0.1354092,0.04925386,0.01640798,0.06909292,0.1182674,0.08367116,0.02723159,0.04265986,0.1016616
1516.739,0.07017758,0.07097012,0.05246915,0.06044015,0.07357949,0.04612863,0.06037519,0.03088057,0.02647977,0.06093138,0.04597818,0.04029559,0.06060745,0.01788505,0.0673639,0.04775611,0.05630463,0.0523286,0.07130963,0.1354447,0.04978163,0.0161026,0.0689757,0.1179542,0.08322814,0.02723109,0.04257827,0.1021673
1517.221,0.07041937,0.07127808,0.05231728,0.06039994,0.0734439,0.04622473,0.06040565,0.03067823,0.02620738,0.0608427,0.04598685,0.03996507,0.06024131,0.01792288,0.06719587,0.04764102,0.05568931,0.05220843,0.07107488,0.1355153,0.05020153,0.01589664,0.0688086,0.1176276,0.08266941,0.02716929,0.04257474,0.1026427
1517.703,0.07065857,0.07153407,0.05222367,0.06053767,0.07347208,0.04633331,0.06034089,0.03060973,0.02595357,0.06094547,0.04601493,0.03968046,0.05991477,0.01799839,0.06697771,0.04738549,0.05495171,0.052141,0.07093839,0.1355863,0.05043399,0.01580847,0.06865034,0.1173881,0.08208586,0.02705587,0.04266676,0.103007
1518.186,0.07086664,0.07172895,0.05224734,0.06082581,0.07366151,0.04647288,0.06020814,0.0306773,0.02576394,0.06120716,0.04607206,0.03948185,0.05962882,0.01815744,0.06677474,0.04705422,0.05422688,0.05214478,0.07089254,0.1356268,0.05048636,0.015815,0.06856075,0.1172911,0.08154161,0.02691958,0.04285236,0.1032472
1518.668,0.0710392,0.07187834,0.05244085,0.06120464,0.07398479,0.04666026,0.06006801,0.03089013,0.02565238,0.06156883,0.04616871,0.03936891,0.05936348,0.0184173,0.06662667,0.04670366,0.0536131,0.0522001,0.07090297,0.1355988,0.05041951,0.01586724,0.06857921,0.1173405,0.08105449,0.02678944,0.04312018,0.1033898
1519.15,0.07118292,0.0719917,0.05284695,0.06161181,0.07441105,0.04689505,0.05998851,0.03128486,0.02559932,0.06196944,0.04630916,0.03930849,0.05909093,0.0187593,0.06653468,0.04636268,0.05316227,0.05225211,0.07092007,0.1354432,0.05029497,0.01591062,0.06871279,0.1175052,0.08060578,0.02667901,0.0434535,0.1034574
1519.632,0.07130226,0.0720555,0.05350474,0.06200358,0.07492238,0.04715752,0.06003119,0.03192994,0.02556388,0.06236079,0.04649007,0.03925705,0.05879319,0.01913716,0.06647131,0.0460386,0.05290222,0.05222609,0.07088946,0.1350697,0.05013792,0.01590171,0.06893906,0.1177506,0.08016504,0.02658228,0.04382912,0.1034398
1520.114,0.07139008,0.07203582,0.05442594,0.06234846,0.07550016,0.04741514,0.06025407,0.03290463,0.02548696,0.06269985,0.04669323,0.03918181,0.05848592,0.01947298,0.06639084,0.04574779,0.05285758,0.05203686,0.0707543,0.1343662,0.0499345,0.01583332,0.06919225,0.1180518,0.07971863,0.02647532,0.04419022,0.1033069
1520.596,0.07141368,0.0718918,0.05554184,0.06261905,0.07610453,0.04762775,0.06068766,0.03422707,0.02531316,0.06294213,0.04688188,0.03908325,0.05825128,0.01966515,0.06623555,0.04552652,0.05303698,0.05162123,0.07046403,0.1332552,0.04963788,0.0157565,0.06935276,0.1183908,0.07930199,0.0263204,0.04442275,0.1030321
1521.078,0.07131842,0.07161254,0.05664771,0.06278498,0.07665072,0.04775226,0.06129081,0.03573386,0.025039,0.0630381,0.04700609,0.03901075,0.05824259,0.01962175,0.06595416,0.04542353,0.05339412,0.05099374,0.0699981,0.1318085,0.0492084,0.01577505,0.06927547,0.1187375,0.07902174,0.02608906,0.04436444,0.1026348
1521.56,0.07106219,0.07126694,0.05741343,0.06282803,0.07701854,0.04774541,0.06189659,0.03698837,0.02477467,0.06294852,0.04702781,0.03904666,0.05861993,0.01932788,0.06552684,0.04544706,0.05377163,0.05030613,0.0694059,0.1303685,0.04867935,0.0159723,0.06888428,0.1190194,0.07902177,0.02580018,0.04389379,0.1022096
1522.042,0.07069593,0.07101099,0.0576117,0.06278806,0.07715131,0.04759832,0.06229272,0.0375419,0.02470148,0.06269944,0.04695909,0.03925193,0.05938239,0.01889988,0.06500473,0.04553578,0.05396343,0.04979547,0.0688269,0.1294069,0.04818793,0.01631474,0.06829512,0.1191759,0.07934524,0.02553002,0.04308098,0.101893
1522.525,0.07034835,0.07097979,0.05729743,0.0627439,0.0771092,0.04735035,0.0623849,0.03731967,0.02491137,0.0623825,0.0468514,0.03961612,0.06032848,0.01850301,0.06448027,0.04560338,0.05386196,0.0496076,0.06840662,0.1291651,0.04788931,0.01667939,0.06773614,0.1192173,0.07987323,0.02534709,0.04215033,0.10177
1523.007,0.070131,0.07119389,0.05670536,0.06274216,0.07699551,0.04704807,0.06222012,0.03660459,0.02535171,0.0620961,0.04674709,0.04007152,0.06119796,0.0182307,0.06402221,0.04558991,0.05349591,0.04971608,0.0682071,0.12955,0.04786686,0.01695689,0.0673682,0.1191984,0.08042695,0.02525611,0.04129037,0.101834
1523.489,0.07007287,0.07156527,0.05602541,0.06275707,0.07685321,0.04670456,0.06187895,0.03571955,0.02589985,0.06189254,0.04664887,0.04053498,0.06181892,0.01807054,0.06365594,0.04547833,0.05295763,0.0500006,0.06820697,0.1303307,0.04812314,0.0171065,0.06720728,0.1191496,0.08089337,0.0252118,0.04055514,0.1020212
1523.971,0.07014703,0.07196638,0.05533419,0.06272762,0.07665703,0.0463034,0.06140412,0.0348597,0.02644395,0.06179078,0.04653313,0.04093337,0.06212029,0.01796435,0.06339298,0.04527562,0.05232848,0.05035167,0.06836058,0.1313211,0.04862023,0.0171334,0.06719326,0.1190674,0.08123506,0.02516199,0.03992661,0.1022547
1524.453,0.07030953,0.07226223,0.05464983,0.06259781,0.07635144,0.04582297,0.06081002,0.03412697,0.02688969,0.06180916,0.04637147,0.04119702,0.06208325,0.01785776,0.06326794,0.04500666,0.05168135,0.05070313,0.06863126,0.1323894,0.04928895,0.01706339,0.06724842,0.1189405,0.08144957,0.02506534,0.03939152,0.1024483
1524.935,0.07051435,0.0723429,0.05398357,0.06234665,0.07589562,0.04526585,0.06011985,0.03356436,0.02717351,0.06196473,0.04615277,0.04126578,0.06173942,0.0177305,0.06333719,0.04471421,0.05109192,0.05103177,0.06899038,0.1334321,0.05002172,0.01693406,0.06731015,0.1187724,0.08155243,0.0249063,0.03897937,0.1025172
1525.417,0.07071973,0.07215597,0.05337486,0.06200049,0.07530461,0.04467784,0.05939904,0.03318826,0.02727285,0.06225651,0.04589543,0.04110209,0.0611748,0.0176026,0.06365326,0.04445619,0.05064706,0.05134065,0.06940551,0.1343473,0.05067645,0.01679185,0.06734308,0.1185926,0.08156995,0.02470182,0.03875834,0.1024003
1525.899,0.07088882,0.07173845,0.05289692,0.06163256,0.07467402,0.04415154,0.05876793,0.03299358,0.027223,0.06263769,0.04565014,0.04070913,0.06053706,0.01752285,0.0642217,0.04429764,0.05043667,0.05163591,0.06982718,0.1350298,0.05109301,0.01668516,0.06734084,0.1184513,0.08154181,0.02450307,0.03880744,0.1020916
1526.382,0.07100473,0.07122082,0.05261892,0.06133029,0.07415283,0.04377893,0.0583466,0.03294742,0.02711131,0.06301238,0.0454754,0.04014497,0.0599831,0.01753062,0.06496305,0.04427907,0.05050555,0.05190895,0.07020008,0.1354208,0.05116984,0.01664027,0.06732136,0.1183883,0.08151232,0.02437361,0.03914857,0.10166
1526.864,0.07107261,0.070766,0.05256233,0.06115005,0.0738714,0.04360076,0.0581907,0.03299809,0.02703482,0.06327014,0.04540297,0.0395016,0.05961515,0.01762141,0.06573247,0.0444007,0.05082997,0.05213368,0.07048316,0.1355376,0.05090517,0.01664925,0.0673079,0.1184076,0.08151927,0.02435893,0.03971716,0.1012199
1527.346,0.07111236,0.07049621,0.05268939,0.06109339,0.07388354,0.04358995,0.05826461,0.03309144,0.02705696,0.06333165,0.04542024,0.03887311,0.05944876,0.01774108,0.06637652,0.04462875,0.05132855,0.0522772,0.07066213,0.1354676,0.05038396,0.01667897,0.06731276,0.1184719,0.08158481,0.02447081,0.04038456,0.1008779
1527.828,0.07114449,0.07044227,0.05292796,0.06111837,0.07414617,0.04367975,0.05847174,0.03319075,0.0271853,0.06318759,0.04548013,0.03832592,0.0594311,0.01781867,0.06680311,0.0449199,0.05190407,0.05232298,0.07074982,0.135322,0.04972221,0.01669677,0.06733289,0.1185322,0.08171237,0.02469076,0.04102222,0.1006857
1528.31,0.07118138,0.07056432,0.05320782,0.0611717,0.07456055,0.04380361,0.05871182,0.03327673,0.0273926,0.06288825,0.0455277,0.03789878,0.05949213,0.01780035,0.06699419,0.04523942,0.0524754,0.05227867,0.07077043,0.1351973,0.04901866,0.01668589,0.06736083,0.1185528,0.081895,0.02499082,0.04154371,0.100641
1528.792,0.07122739,0.07079068,0.05348279,0.06121345,0.07501175,0.04391728,0.05891695,0.03334075,0.02764299,0.06251848,0.0455207,0.03761428,0.05957998,0.01766733,0.06699027,0.04556692,0.05298818,0.05217304,0.07074726,0.1351597,0.04833961,0.01664686,0.06739391,0.1185251,0.08212018,0.0253459,0.04191299,0.1007082
1529.274,0.07128044,0.0710558,0.0537383,0.06122647,0.07540789,0.04400627,0.0590688,0.03337752,0.02791145,0.06215952,0.04544369,0.03747931,0.05967529,0.01743695,0.06686072,0.04589171,0.05341999,0.05204164,0.07069443,0.135238,0.04771594,0.01658889,0.06743728,0.1184632,0.08237404,0.02573863,0.04213766,0.1008412
1529.756,0.07133627,0.07131495,0.05397817,0.06121067,0.07568628,0.04407468,0.059187,0.03337836,0.0281859,0.06187256,0.04530404,0.03749011,0.05977881,0.01714745,0.06667706,0.04620702,0.05376738,0.05191452,0.07061689,0.135435,0.04715829,0.01652034,0.06750082,0.118394,0.08264227,0.02615444,0.04224546,0.1009984
1530.239,0.07138842,0.07154698,0.05421235,0.06117467,0.07581176,0.044136,0.05931414,0.03332666,0.02846185,0.06169136,0.04512839,0.03762862,0.05989594,0.01684297,0.0664991,0.04650341,0.05403729,0.05180795,0.0705142,0.1357336,0.04666545,0.01644218,0.06759103,0.1183452,0.08290987,0.02657337,0.04226789,0.1011461
1530.721,0.07142836,0.0717504,0.05444518,0.06112684,0.0757705,0.04420282,0.05949626,0.03319689,0.02873308,0.06161993,0.04495341,0.03786108,0.06002137,0.01655608,0.06636165,0.04676842,0.05423858,0.05171816,0.07038264,0.1361025,0.04622664,0.01634357,0.06770486,0.1183337,0.08316426,0.0269683,0.04222624,0.1012576
1531.203,0.07144246,0.0719339,0.05466314,0.06107559,0.07556006,0.0442847,0.05976942,0.03295267,0.02897615,0.06164845,0.04482748,0.03813453,0.06012871,0.01630794,0.06628206,0.04698312,0.05437102,0.05162776,0.07022402,0.136491,0.04583018,0.01620661,0.06782266,0.1183674,0.08339214,0.02729177,0.04212891,0.1013024
1531.685,0.07140753,0.07211164,0.05482374,0.06103075,0.07518906,0.04438848,0.06014045,0.03255376,0.02913515,0.06176165,0.0448124,0.03837159,0.06016626,0.01611189,0.06626584,0.04712006,0.05441717,0.05151296,0.0700562,0.1368182,0.04547417,0.01601576,0.0679023,0.1184404,0.08357847,0.02746984,0.04197611,0.1012408
1532.167,0.07129264,0.07229818,0.0548579,0.06100914,0.07468395,0.04452411,0.06056764,0.03197704,0.02911902,0.06194769,0.04497387,0.03848215,0.06007185,0.01598182,0.06631423,0.04714976,0.05434218,0.0513601,0.06992172,0.1369773,0.04518098,0.01577633,0.06788528,0.1185362,0.08370724,0.02741302,0.04177143,0.1010295
1532.649,0.0710651,0.07250257,0.05468587,0.06103287,0.07411422,0.04470505,0.06093819,0.03126603,0.02882186,0.06218678,0.04535725,0.03838071,0.05980608,0.01594036,0.06642519,0.04704925,0.05410774,0.05118115,0.06988986,0.1368487,0.04501933,0.01553521,0.06771594,0.1186207,0.08376572,0.02705445,0.04154862,0.1006482
1533.131,0.07072507,0.07272104,0.05428461,0.0611262,0.07359934,0.04493616,0.06110137,0.03057243,0.02820914,0.06243673,0.04592797,0.03805086,0.05941392,0.01600975,0.0665888,0.04683208,0.05371789,0.05102478,0.07002123,0.1363849,0.04508422,0.01537823,0.06739463,0.1186558,0.08375786,0.02643906,0.04138412,0.1001422
1533.613,0.07033874,0.07294183,0.05374667,0.06130916,0.07325859,0.04519752,0.06098185,0.03009196,0.02739592,0.06264123,0.04655061,0.03759395,0.05903281,0.01618767,0.06678656,0.04656639,0.0532507,0.05095134,0.0703152,0.1356906,0.04541786,0.01537682,0.06700816,0.1186366,0.0837103,0.02575345,0.04135721,0.0996291
1534.095,0.07001544,0.07315683,0.0532447,0.06158892,0.07313375,0.04544959,0.0606534,0.02992563,0.02659533,0.06275386,0.0470523,0.03718553,0.05881285,0.01643367,0.06699616,0.0463492,0.05282763,0.05098925,0.07069436,0.1349892,0.04595467,0.01552837,0.06668435,0.1186091,0.08366156,0.02522159,0.04148593,0.09923274
1534.578,0.0698298,0.07336397,0.05290775,0.06195021,0.07316653,0.04566109,0.06027314,0.03001441,0.02595629,0.06276128,0.04733742,0.03694887,0.05880649,0.01669263,0.06720135,0.04624137,0.05253293,0.05111128,0.0710593,0.1344622,0.04656791,0.01575825,0.06649561,0.1186345,0.08363528,0.02493889,0.04171225,0.09900282
1535.06,0.06977988,0.07355512,0.05276127,0.06235303,0.07326164,0.0458246,0.05995383,0.0302328,0.02549804,0.06267046,0.047413,0.03689835,0.05896559,0.01692633,0.06739233,0.04624352,0.0523815,0.05126154,0.0713424,0.1341612,0.04716361,0.01598283,0.06643516,0.1187387,0.0836349,0.02485904,0.04195887,0.09891811
1535.542,0.06981771,0.0737156,0.05276939,0.06275141,0.07334015,0.0459464,0.05973816,0.03047283,0.02516548,0.06249446,0.04733491,0.03699039,0.05920311,0.01711858,0.06756414,0.04632746,0.05234998,0.05139007,0.07150751,0.1340565,0.04769641,0.01614333,0.06646135,0.1189215,0.08365703,0.02488135,0.04216734,0.09893647
1536.024,0.06988422,0.07382924,0.05288195,0.06310749,0.0733608,0.04603372,0.05961563,0.03067603,0.02488892,0.06224922,0.04716599,0.03717636,0.05943919,0.01726802,0.06771471,0.04646243,0.05240648,0.05147114,0.07153566,0.1340939,0.04814744,0.01621461,0.06653769,0.1191751,0.08370248,0.0249136,0.04231009,0.09902152
1536.506,0.06993005,0.07388254,0.05306507,0.06340246,0.07331354,0.04608012,0.05955339,0.03082604,0.024613,0.06195038,0.04695712,0.03743228,0.05961962,0.01737601,0.06784128,0.04662525,0.05252836,0.05150031,0.07140452,0.1342243,0.04849575,0.01618839,0.06665263,0.1194988,0.08378185,0.0248927,0.04238517,0.09913865
1536.988,0.06991713,0.07387234,0.05329859,0.06363839,0.07321305,0.04605547,0.05950854,0.03093309,0.02429983,0.06162348,0.04676068,0.0377654,0.05970553,0.01743804,0.06793731,0.04679361,0.05270228,0.05149104,0.07107806,0.1344045,0.04868924,0.01606782,0.06682539,0.1199044,0.08391953,0.02477172,0.04241013,0.0992399
1537.47,0.06982323,0.07381846,0.05356881,0.06384477,0.07309368,0.04590587,0.05943255,0.0310369,0.02392715,0.06130099,0.04663722,0.03822016,0.05967794,0.01743973,0.06798899,0.04693756,0.05292805,0.05146994,0.07050399,0.1346,0.04864146,0.01587568,0.06711234,0.1204148,0.08415719,0.02451566,0.04242667,0.09925893
1537.952,0.06965078,0.07378382,0.05384915,0.06408744,0.07300743,0.04556065,0.05927076,0.03121252,0.0234791,0.06102397,0.04666609,0.03888373,0.05953798,0.01735301,0.06797282,0.04701427,0.05322483,0.05147521,0.06962245,0.134793,0.0482286,0.01568053,0.06761093,0.121066,0.08455976,0.02408849,0.04249982,0.09911916
1538.434,0.06944316,0.07390664,0.05405023,0.06446179,0.07301696,0.04497141,0.05896118,0.03159363,0.02293913,0.06084068,0.04695384,0.03987236,0.05932233,0.01713666,0.06784841,0.04695414,0.05363611,0.05154924,0.06841739,0.1350014,0.04732473,0.01566298,0.06844786,0.1218793,0.08521526,0.02345632,0.04272271,0.09877247
1538.917,0.06929518,0.07438354,0.05398732,0.06504214,0.07315874,0.04416779,0.0584538,0.03237541,0.02227473,0.06078105,0.04760793,0.04124888,0.05911479,0.01673494,0.06754702,0.04666433,0.05423243,0.05169962,0.06699515,0.1352919,0.04588466,0.01613999,0.06971123,0.1227922,0.08620901,0.0226061,0.04318001,0.09825663
1539.399,0.06932263,0.07534401,0.05340644,0.06575362,0.07337581,0.04333463,0.05776618,0.03375009,0.02144234,0.0608203,0.04865368,0.04284883,0.0590407,0.0160998,0.06697409,0.04606183,0.05507226,0.05183663,0.06569663,0.135749,0.04410449,0.01746404,0.07128624,0.1235326,0.08753318,0.02161982,0.04385934,0.09775711
1539.881,0.06955125,0.07657201,0.05220504,0.06621615,0.0734641,0.04282627,0.05708209,0.03567586,0.02044308,0.06085287,0.04988523,0.04409588,0.05920709,0.01525817,0.06607429,0.04519135,0.05609403,0.05174089,0.06510994,0.1363565,0.04259474,0.01962106,0.07263132,0.123567,0.08891653,0.02080914,0.04451158,0.09758626
1540.363,0.06982232,0.07747247,0.05072051,0.06594925,0.07323759,0.04293314,0.05671064,0.03766718,0.01942795,0.06081095,0.05088669,0.04432375,0.05958619,0.01438567,0.0649734,0.04433494,0.05704132,0.05126562,0.06568396,0.1369098,0.04206938,0.0218935,0.07300033,0.122553,0.08985137,0.02064876,0.04474229,0.09794706
1540.845,0.06991788,0.0775912,0.04956639,0.06488559,0.07277956,0.04358098,0.05681455,0.03911127,0.01865127,0.06077691,0.05134235,0.0434489,0.0600199,0.0137294,0.06396104,0.04384752,0.05762601,0.05056113,0.0672439,0.1371733,0.04266521,0.02336273,0.07217448,0.1208809,0.09001974,0.02137143,0.04441354,0.09870786
1541.327,0.06976507,0.07703149,0.04909487,0.06344552,0.07238343,0.04443317,0.05727211,0.03981759,0.01826497,0.06090195,0.05126225,0.04205085,0.06036951,0.01342327,0.0632633,0.04386237,0.05775674,0.04994586,0.06915791,0.1371031,0.04385781,0.02373937,0.07067855,0.1193631,0.0895649,0.02277249,0.04380043,0.0995636
1541.809,0.06944874,0.07618848,0.04923071,0.06206946,0.07225206,0.04523768,0.05787284,0.03996102,0.01827331,0.06122538,0.05083928,0.040743,0.06060875,0.01344061,0.06290986,0.04424194,0.05752389,0.04960093,0.07090837,0.1368028,0.04510434,0.02331426,0.06914406,0.1184605,0.08879603,0.02449024,0.04325063,0.1003263
1542.291,0.06909587,0.07537033,0.04973581,0.0609716,0.07240705,0.0459073,0.05847209,0.03972875,0.01862871,0.06165643,0.0502386,0.03982436,0.06077244,0.01368758,0.06281704,0.04475802,0.05705625,0.04952485,0.07225683,0.1363757,0.04615821,0.02243628,0.06790575,0.11819,0.08791299,0.02624241,0.04294628,0.1009567
1542.773,0.06882408,0.07472305,0.05039099,0.06020356,0.07275915,0.04643587,0.05898273,0.03918137,0.01929897,0.06203924,0.04954761,0.03933953,0.06089547,0.01407513,0.06288572,0.04519993,0.0564554,0.04963473,0.07311075,0.1358798,0.04697588,0.02130807,0.06705923,0.1183658,0.08699791,0.02780719,0.04292339,0.10147
1543.256,0.06871788,0.07426097,0.05105104,0.05973759,0.07317092,0.04683341,0.05934361,0.03829797,0.02025135,0.06222592,0.04880736,0.03918637,0.06098993,0.01453816,0.06303997,0.04542169,0.0557963,0.04984158,0.07344401,0.135344,0.04758668,0.0200153,0.06657141,0.1187515,0.08608801,0.02898134,0.0431232,0.1018729
1543.738,0.06882112,0.07393388,0.05163162,0.05952406,0.07349999,0.04710251,0.05950186,0.03707061,0.0214235,0.06212506,0.04806222,0.03921227,0.06105086,0.01502916,0.06323259,0.04535101,0.05514794,0.05008583,0.07327175,0.1347964,0.0480124,0.01862635,0.06636687,0.119124,0.08523796,0.02957771,0.04343993,0.1021452
1544.22,0.06911713,0.07366998,0.05209417,0.05950136,0.07363611,0.04724296,0.05942898,0.03559088,0.0226973,0.06174663,0.04738512,0.0392644,0.0610707,0.01551211,0.06343724,0.04500538,0.05457863,0.05034779,0.07268532,0.1342815,0.04825459,0.01726195,0.06635369,0.119309,0.08453748,0.02949533,0.04374887,0.102254
1544.702,0.06952212,0.07341746,0.052442,0.05960227,0.07355516,0.0472694,0.05915461,0.03406328,0.02392266,0.06121601,0.04685623,0.03925056,0.06105394,0.01596534,0.06364487,0.04449773,0.05413633,0.05063894,0.07186696,0.1338504,0.04831794,0.01608457,0.06644147,0.1192446,0.08406758,0.02882591,0.04395811,0.1021931
1545.184,0.06991918,0.07316205,0.05270161,0.05976252,0.07331656,0.04721333,0.0587565,0.03272405,0.0249739,0.06071725,0.04652912,0.03915549,0.06102113,0.01638055,0.06385259,0.04398423,0.05383471,0.05097678,0.07103194,0.1335382,0.04822735,0.01523765,0.06655866,0.1189756,0.08385839,0.02782345,0.04403489,0.1019961
1545.666,0.07020724,0.07291865,0.05289908,0.05993167,0.07302399,0.04711038,0.05832725,0.03173955,0.02579203,0.06040813,0.04640165,0.03902344,0.06099976,0.01676009,0.06405465,0.04359575,0.05365185,0.05135922,0.07034241,0.1333493,0.04802909,0.01478279,0.06666405,0.1186061,0.0838732,0.02679095,0.04400474,0.101724
1546.148,0.07033874,0.07270522,0.05304346,0.06007697,0.07276186,0.04698471,0.05793275,0.0311509,0.02638768,0.06034863,0.04642082,0.03890752,0.06100879,0.01710956,0.06423939,0.04338536,0.0535471,0.05175732,0.06984977,0.1332601,0.04777218,0.0146847,0.06674687,0.1182266,0.08403394,0.02594148,0.04391745,0.1014327
1546.63,0.07031231,0.07252584,0.05312307,0.06017776,0.07257508,0.0468499,0.0576079,0.03092151,0.026799,0.06051875,0.04650977,0.03883885,0.06105517,0.01743191,0.06439218,0.0433482,0.05348207,0.0521226,0.06952332,0.1332392,0.04749373,0.01486309,0.06681338,0.1178898,0.08425464,0.02538515,0.04381724,0.1011617
1547.113,0.07016073,0.07236715,0.05310825,0.06022428,0.0724709,0.04671305,0.05736593,0.0309778,0.02705991,0.06085007,0.04658962,0.03881586,0.0611339,0.0177225,0.06450006,0.04345021,0.05342887,0.05239924,0.06929282,0.1332638,0.04721257,0.0152311,0.06687836,0.1176197,0.08445665,0.02515178,0.04373171,0.1009324
1547.595,0.06993449,0.07220066,0.05296493,0.06021705,0.07243293,0.0465796,0.05721017,0.0312432,0.02718625,0.06126175,0.04659792,0.03881023,0.06123265,0.01796786,0.06455833,0.04365442,0.05337212,0.05253835,0.06908817,0.1333259,0.04692921,0.01571871,0.06695957,0.1174262,0.08457449,0.02522527,0.04367169,0.1007493
