absorbance_5.10_3A,5.10_3A,5.10_4A,5.9_1A_16,5.9_2A,5.9_2AA,5.9_3A,5.9_4A
1202.881,0.1530089,0.09580331,0.05313368,0.1146182,0.08040249,0.1129493,0.06427619
1203.363,0.1524948,0.09538906,0.0528583,0.1143612,0.08014341,0.1127518,0.06426739
1203.845,0.1520495,0.09493465,0.05264969,0.1141494,0.07985531,0.1125391,0.06430968
1204.328,0.1516406,0.09443536,0.05250432,0.1139742,0.07953082,0.1123057,0.06435194
1204.81,0.1512325,0.09390256,0.05240776,0.1138211,0.07918192,0.1120495,0.06435027
1205.292,0.1508044,0.09336092,0.0523405,0.1136742,0.07883465,0.1117744,0.06428082
1205.774,0.1503574,0.09284281,0.05228163,0.1135206,0.07851993,0.111492,0.0641403
1206.256,0.1499144,0.09237774,0.05221263,0.1133552,0.07826139,0.1112188,0.06394346
1206.738,0.1495085,0.09198196,0.05212159,0.113181,0.07806338,0.1109699,0.06371441
1207.22,0.1491696,0.09165461,0.05200341,0.113007,0.07791086,0.1107554,0.0634784
1207.702,0.148912,0.09137771,0.05186186,0.1128454,0.07777277,0.110577,0.06325435
1208.185,0.1487281,0.09112513,0.05170948,0.1127062,0.07761744,0.1104299,0.06304976
1208.667,0.1485913,0.0908706,0.05156697,0.1125961,0.07742257,0.1103051,0.06286259
1209.149,0.1484659,0.09059663,0.05146176,0.1125177,0.07718574,0.1101931,0.06268343
1209.631,0.1483218,0.09030148,0.05142,0.1124697,0.07692462,0.1100871,0.06250219
1210.113,0.1481416,0.08999922,0.05146244,0.1124473,0.07667255,0.1099817,0.06231166
1210.595,0.147928,0.08971647,0.0515962,0.1124433,0.07646674,0.1098728,0.06211228
1211.077,0.1477018,0.08948373,0.05181024,0.1124472,0.07633471,0.1097561,0.06191302
1211.559,0.1474978,0.08933039,0.05207432,0.1124466,0.07628931,0.1096271,0.06173129
1212.042,0.1473557,0.08927634,0.05234398,0.1124287,0.07632355,0.1094834,0.06158952
1212.524,0.1473077,0.08932599,0.05257417,0.1123846,0.07641585,0.1093263,0.06150874
1213.006,0.1473754,0.08946869,0.05272496,0.1123121,0.07653552,0.1091634,0.06150395
1213.488,0.1475613,0.08968042,0.05277545,0.1122179,0.07665215,0.1090076,0.06157719
1213.97,0.1478502,0.08993246,0.052726,0.112116,0.07674402,0.1088743,0.06171514
1214.452,0.1482104,0.09019648,0.05259613,0.1120272,0.07680026,0.1087799,0.06188803
1214.934,0.148603,0.09045555,0.05241682,0.111972,0.07682338,0.1087376,0.06205693
1215.416,0.1489909,0.09070798,0.05222031,0.1119659,0.07682748,0.1087557,0.0621837
1215.898,0.1493451,0.09096826,0.052035,0.1120175,0.07683648,0.1088372,0.06223886
1216.38,0.1496541,0.09126092,0.05187911,0.1121249,0.07687709,0.1089795,0.06221364
1216.863,0.1499229,0.09160773,0.05176087,0.1122788,0.07697265,0.1091734,0.06212229
1217.345,0.1501687,0.09201844,0.05168266,0.1124638,0.0771389,0.1094026,0.06200092
1217.827,0.150411,0.09247872,0.05164583,0.1126631,0.07737762,0.1096456,0.06189395
1218.309,0.1506601,0.09295096,0.05165359,0.112862,0.07767755,0.1098781,0.06184142
1218.791,0.1509115,0.09337668,0.05171221,0.1130481,0.07801531,0.1100765,0.061868
1219.273,0.1511456,0.09369716,0.05182777,0.1132135,0.0783644,0.1102265,0.06197321
1219.755,0.1513351,0.09386773,0.05200104,0.1133534,0.07870024,0.1103276,0.06213435
1220.237,0.1514545,0.09387137,0.05222258,0.1134658,0.07900469,0.1103963,0.06231248
1220.719,0.1514923,0.09372516,0.05247208,0.1135506,0.07926857,0.1104607,0.06246825
1221.202,0.151455,0.09347403,0.05271964,0.11361,0.07948728,0.1105536,0.06257141
1221.684,0.1513666,0.09318054,0.05293081,0.113648,0.0796577,0.1107016,0.0626085
1222.166,0.1512585,0.09290383,0.05307746,0.1136717,0.07977442,0.1109147,0.06258539
1222.648,0.1511627,0.09269138,0.0531424,0.1136901,0.07983109,0.1111834,0.06252288
1223.13,0.1511024,0.09257223,0.0531253,0.1137151,0.07982512,0.1114814,0.06245131
1223.612,0.1510866,0.09255481,0.05304207,0.1137588,0.07976361,0.1117775,0.06240077
1224.094,0.1511113,0.09263329,0.0529216,0.1138312,0.07966918,0.1120435,0.06239824
1224.576,0.1511627,0.09279232,0.05279848,0.1139386,0.07957929,0.1122644,0.06246333
1225.059,0.1512241,0.09301417,0.05270237,0.1140796,0.07953515,0.112441,0.06260461
1225.541,0.1512792,0.09327903,0.0526538,0.1142456,0.07957448,0.1125845,0.06282132
1226.023,0.1513167,0.09356723,0.0526601,0.114422,0.07971708,0.1127094,0.06310229
1226.505,0.1513327,0.09386161,0.05271728,0.1145931,0.07995953,0.112824,0.0634301
1226.987,0.15133,0.09414583,0.05281457,0.1147449,0.08027515,0.1129281,0.06378228
1227.469,0.1513177,0.09440941,0.05294002,0.1148696,0.08062266,0.1130149,0.06413686
1227.951,0.1513081,0.0946482,0.05308587,0.114967,0.08096053,0.1130774,0.064477
1228.433,0.1513146,0.09486514,0.05324977,0.1150425,0.0812542,0.1131145,0.0647922
1228.916,0.151347,0.09506796,0.05343495,0.1151038,0.08148518,0.1131341,0.0650787
1229.398,0.1514082,0.09526405,0.0536466,0.1151569,0.08165175,0.1131495,0.06533527
1229.88,0.1514927,0.09545766,0.0538878,0.1152044,0.0817636,0.1131761,0.06555852
1230.362,0.1515889,0.09564681,0.05415513,0.1152455,0.08183613,0.1132218,0.06573886
1230.844,0.1516839,0.09582448,0.05443767,0.1152803,0.08188368,0.1132858,0.065862
1231.326,0.1517684,0.09598117,0.05471454,0.115313,0.08191756,0.1133577,0.06591215
1231.808,0.1518424,0.0961095,0.05495943,0.1153545,0.08194537,0.113425,0.06588108
1232.29,0.1519158,0.09620777,0.05514542,0.1154201,0.08197108,0.1134791,0.06577547
1232.772,0.1520061,0.09627882,0.05524842,0.1155265,0.08199759,0.1135208,0.06561936
1233.255,0.1521321,0.09632789,0.05525536,0.115683,0.08202551,0.1135593,0.06544886
1233.737,0.1523066,0.09635965,0.05516723,0.1158872,0.08205386,0.1136085,0.06530145
1234.219,0.1525343,0.09637555,0.05500128,0.1161214,0.08207761,0.1136797,0.06520596
1234.701,0.1528096,0.09637357,0.05478835,0.1163564,0.08208953,0.1137744,0.06517104
1235.183,0.1531192,0.09635086,0.05456707,0.1165582,0.08207925,0.1138819,0.06518446
1235.665,0.1534446,0.09630602,0.05437792,0.1166947,0.08203533,0.113981,0.0652191
1236.147,0.1537673,0.09624203,0.05425077,0.1167461,0.08194704,0.1140482,0.06524753
1236.629,0.1540673,0.09616558,0.05419946,0.1167069,0.08180592,0.1140646,0.06525324
1237.112,0.1543238,0.09608578,0.05421983,0.1165869,0.08160719,0.1140224,0.0652386
1237.594,0.1545168,0.0960101,0.05429235,0.116405,0.08135259,0.113928,0.06522289
1238.076,0.1546276,0.09594204,0.05438891,0.1161861,0.08105414,0.1137993,0.0652324
1238.558,0.1546445,0.09587994,0.05448068,0.1159553,0.08073691,0.1136621,0.06528652
1239.04,0.1545675,0.09581783,0.05454796,0.1157322,0.0804354,0.1135391,0.0653853
1239.522,0.1544105,0.09574652,0.05458137,0.11553,0.08019096,0.1134461,0.0655048
1240.004,0.1541993,0.09565604,0.05458156,0.1153531,0.08004047,0.1133856,0.06560229
1240.486,0.1539612,0.09553851,0.05455418,0.1151982,0.08000115,0.113346,0.06563304
1240.969,0.1537178,0.09538899,0.05450425,0.1150541,0.08006364,0.113304,0.06556191
1241.451,0.1534758,0.09520795,0.05443192,0.1149065,0.08018662,0.1132305,0.06537777
1241.933,0.1532275,0.09500103,0.05433214,0.1147429,0.08031031,0.1131011,0.06509541
1242.415,0.1529556,0.09478,0.05419727,0.1145555,0.08036482,0.1129003,0.0647513
1242.897,0.1526451,0.09456024,0.05402233,0.1143448,0.08029415,0.1126283,0.06439056
1243.379,0.1522928,0.09435494,0.0538085,0.1141174,0.08007404,0.112299,0.06405006
1243.861,0.1519103,0.09417097,0.05356446,0.1138822,0.07971483,0.1119368,0.06375225
1244.343,0.1515196,0.09400247,0.05330351,0.1136433,0.07925665,0.1115661,0.06349856
1244.825,0.1511401,0.09383062,0.05303771,0.1133953,0.07874861,0.1112016,0.06327415
1245.307,0.1507788,0.09362494,0.0527742,0.1131219,0.07823443,0.1108449,0.06305454
1245.79,0.1504232,0.09335276,0.05251212,0.1128001,0.0777332,0.1104836,0.06281582
1246.272,0.1500449,0.09298921,0.05224336,0.1124096,0.07723773,0.1100981,0.06254104
1246.754,0.1496075,0.09252273,0.05195603,0.1119393,0.07672074,0.1096685,0.06222158
1247.236,0.1490821,0.09195954,0.05163998,0.1113937,0.07615142,0.109184,0.06185772
1247.718,0.1484578,0.09131832,0.051291,0.1107911,0.07551103,0.1086462,0.06145552
1248.2,0.1477443,0.09062517,0.0509138,0.1101598,0.07480252,0.1080683,0.06102479
1248.682,0.1469677,0.08990262,0.0505221,0.1095269,0.07405238,0.1074693,0.06057692
1249.164,0.1461623,0.08916629,0.05013629,0.1089124,0.07330368,0.1068668,0.06012315
1249.646,0.1453627,0.08842622,0.0497814,0.108328,0.072607,0.1062743,0.05967449
1250.129,0.1445971,0.08769074,0.04948032,0.107778,0.07200374,0.1056983,0.05923941
1250.611,0.1438871,0.08697169,0.0492506,0.1072651,0.07151966,0.1051419,0.05882293
1251.093,0.1432495,0.08628718,0.04909927,0.106794,0.07116115,0.1046079,0.0584257
1251.575,0.1426956,0.0856571,0.04902117,0.1063715,0.07091559,0.1041021,0.05804455
1252.057,0.1422299,0.08509676,0.04899906,0.1060032,0.07075737,0.1036329,0.05767511
1252.539,0.1418467,0.08461118,0.04900686,0.1056898,0.07065277,0.1032105,0.05731463
1253.021,0.1415285,0.08419365,0.04901798,0.105424,0.07057007,0.1028435,0.05696569
1253.503,0.1412465,0.08382793,0.04901023,0.1051922,0.07048093,0.1025372,0.05663676
1253.986,0.1409666,0.08349777,0.04897169,0.1049791,0.07036345,0.1022938,0.05634248
1254.468,0.1406616,0.08319528,0.04890294,0.1047757,0.07020466,0.1021133,0.05609757
1254.95,0.1403175,0.08292422,0.04881379,0.1045807,0.06999712,0.1019944,0.05591439
1255.432,0.1399393,0.08269709,0.04871821,0.1043996,0.06973875,0.1019333,0.05579853
1255.914,0.1395459,0.08252639,0.04862639,0.1042369,0.06943192,0.1019243,0.05574743
1256.396,0.1391644,0.08241585,0.04854107,0.1040886,0.06908442,0.1019556,0.05574988
1256.878,0.1388183,0.08235363,0.0484562,0.103936,0.06871167,0.1020088,0.05578791
1257.36,0.1385215,0.08231696,0.04836122,0.1037504,0.06833769,0.1020622,0.05583969
1257.843,0.13828,0.08227701,0.04824491,0.103499,0.06799826,0.1020929,0.0558778
1258.325,0.1380964,0.08221214,0.04810176,0.1031596,0.06773482,0.1020838,0.05587122
1258.807,0.137977,0.08211704,0.04793362,0.1027318,0.06758262,0.1020294,0.05579016
1259.289,0.1379352,0.08200327,0.04774813,0.1022409,0.06756008,0.1019369,0.05560871
1259.771,0.1379868,0.081893,0.04755447,0.1017308,0.06765333,0.101823,0.05531485
1260.253,0.1381412,0.08180594,0.04735895,0.1012483,0.06781609,0.101705,0.05491769
1260.735,0.1383906,0.08174971,0.04716372,0.1008317,0.06797367,0.1015935,0.05445109
1261.217,0.1387058,0.08171517,0.04696897,0.1004985,0.0680472,0.1014862,0.05396806
1261.699,0.1390435,0.08168363,0.04677678,0.1002477,0.06798039,0.1013686,0.05352583
1262.182,0.1393556,0.08163608,0.04659593,0.1000691,0.06775288,0.1012202,0.05317395
1262.664,0.1396068,0.08156523,0.0464412,0.09995416,0.06738752,0.1010238,0.05293535
1263.146,0.1397824,0.08147804,0.04632984,0.09990129,0.0669375,0.100774,0.05280074
1263.628,0.1398863,0.08139145,0.04627551,0.09991378,0.06646924,0.1004789,0.05273145
1264.11,0.1399311,0.08132019,0.04628122,0.09998977,0.0660349,0.1001583,0.05267444
1264.592,0.1399246,0.08126687,0.04633741,0.1001121,0.06566037,0.09983692,0.05258076
1265.074,0.1398595,0.08121524,0.04642222,0.1002421,0.06534348,0.09953792,0.05241894
1265.556,0.139715,0.08113472,0.04650952,0.1003274,0.06506415,0.09927611,0.05218687
1266.039,0.1394642,0.08099046,0.04657554,0.1003154,0.06480032,0.09905545,0.05190732
1266.521,0.1390893,0.08075399,0.04660334,0.1001684,0.06454081,0.09886993,0.05161662
1267.003,0.1385933,0.08041431,0.04658621,0.09987936,0.06428958,0.09870631,0.05134551
1267.485,0.1380017,0.07997788,0.04652347,0.0994718,0.06405917,0.0985473,0.05110759
1267.967,0.1373568,0.07946414,0.04641702,0.09899248,0.06385779,0.09837274,0.05089352
1268.449,0.1366991,0.07889551,0.04626726,0.09849106,0.06367925,0.09816508,0.05067885
1268.931,0.1360588,0.07829373,0.04607384,0.09800901,0.0635022,0.09790958,0.05043496
1269.413,0.1354492,0.07767966,0.04583804,0.09757072,0.06329928,0.09760011,0.05014502
1269.896,0.1348715,0.07707484,0.04556679,0.09718288,0.06305454,0.0972424,0.04981291
1270.378,0.1343268,0.07650834,0.04527506,0.09684274,0.06277563,0.09685586,0.0494647
1270.86,0.1338284,0.07601713,0.04498543,0.09654791,0.06249815,0.0964716,0.0491403
1271.342,0.1334049,0.07563798,0.04472101,0.09630176,0.06226867,0.0961219,0.04887661
1271.824,0.1330966,0.0753997,0.04450191,0.0961137,0.06212847,0.09583255,0.04869755
1272.306,0.1329389,0.07530953,0.04433963,0.09599227,0.06208946,0.095612,0.04860451
1272.788,0.1329449,0.07534869,0.04423604,0.09593794,0.06212794,0.09544867,0.04857865
1273.27,0.1330979,0.07547333,0.04418534,0.09593937,0.06219226,0.09531555,0.04858749
1273.752,0.1333527,0.07562538,0.0441783,0.0959753,0.06222586,0.09518193,0.04859587
1274.234,0.1336525,0.07575221,0.04420336,0.09602372,0.06219422,0.095029,0.04857734
1274.717,0.1339407,0.07581408,0.0442469,0.09606777,0.06209654,0.09485847,0.04851609
1275.199,0.1341799,0.07579701,0.04429111,0.09610319,0.06196686,0.0946966,0.0484098
1275.681,0.1343575,0.07571194,0.04431451,0.09613694,0.06185414,0.09458346,0.04826689
1276.163,0.1344804,0.07558945,0.0442914,0.09618191,0.06180277,0.09456207,0.0481043
1276.645,0.1345636,0.07546815,0.04419985,0.09624839,0.06182734,0.09465757,0.04794408
1277.127,0.1346177,0.07538096,0.04403002,0.09633701,0.06190718,0.09486444,0.0478094
1277.609,0.1346399,0.07534842,0.04379061,0.09643562,0.06199181,0.09514254,0.04772434
1278.091,0.1346139,0.0753703,0.04351087,0.09652198,0.06202538,0.09542636,0.04770718
1278.573,0.1345158,0.075427,0.04323339,0.09657051,0.06196957,0.09564517,0.04776629
1279.056,0.1343227,0.0754813,0.04300538,0.09655635,0.06181623,0.09573641,0.04789582
1279.538,0.1340225,0.0754892,0.04286034,0.09646216,0.06158831,0.09566753,0.04807346
1280.02,0.1336175,0.07540999,0.04280877,0.09627964,0.06132525,0.09543899,0.04826244
1280.502,0.1331235,0.07521354,0.04283423,0.09600873,0.06106456,0.09507987,0.04841423
1280.984,0.1325651,0.0748917,0.0429013,0.09565808,0.06082293,0.09463273,0.04848288
1281.466,0.1319704,0.07445984,0.04296761,0.09524358,0.0605913,0.09413925,0.04843306
1281.948,0.1313684,0.07395559,0.04299762,0.09478932,0.06034076,0.09362964,0.04824898
1282.43,0.1307841,0.07342631,0.04297586,0.094323,0.06003943,0.0931168,0.04793977
1282.913,0.1302388,0.07291923,0.04290788,0.09387339,0.05966514,0.0926026,0.0475367
1283.395,0.1297493,0.07247017,0.04281597,0.09346506,0.05921534,0.09208757,0.04708728
1283.877,0.1293245,0.07209352,0.04272773,0.0931108,0.0587067,0.0915807,0.04664048
1284.359,0.1289638,0.07178329,0.0426664,0.09280872,0.05816928,0.09110405,0.04623945
1284.841,0.1286564,0.07151654,0.04264331,0.09254202,0.05763904,0.09069152,0.04591193
1285.323,0.1283825,0.07126409,0.04265471,0.09228383,0.05714672,0.09037682,0.04566409
1285.805,0.1281172,0.07099687,0.04268445,0.09200282,0.05671831,0.09018488,0.04548249
1286.287,0.127837,0.07069395,0.04270817,0.09167247,0.05637207,0.0901198,0.0453385
1286.77,0.1275276,0.07034525,0.04270187,0.09127914,0.05611669,0.09016228,0.04519971
1287.252,0.127186,0.06994954,0.0426445,0.0908245,0.05595027,0.09027122,0.04503674
1287.734,0.126822,0.06951147,0.04252282,0.09032593,0.05585552,0.09039446,0.04483166
1288.216,0.1264522,0.06903818,0.04233404,0.08981024,0.05580153,0.09048576,0.04458164
1288.698,0.1260956,0.0685389,0.04208666,0.08930965,0.05574364,0.09051137,0.04429607
1289.18,0.1257663,0.06802592,0.04179985,0.0888544,0.05563606,0.09045949,0.04399049
1289.662,0.1254718,0.06751535,0.04150013,0.08846628,0.05544763,0.09033751,0.04367922
1290.144,0.1252124,0.06703044,0.04122037,0.08815861,0.05517014,0.09016686,0.04337277
1290.626,0.1249856,0.06659865,0.04099271,0.08793493,0.05482571,0.08997431,0.04307573
1291.109,0.1247881,0.06624734,0.04084189,0.08778961,0.05445917,0.08978395,0.04279007
1291.591,0.1246181,0.06600133,0.04078282,0.08771067,0.05412934,0.08961743,0.04251914
1292.073,0.1244752,0.06587489,0.04081446,0.08768224,0.05388848,0.08949031,0.04226992
1292.555,0.1243587,0.065869,0.04092054,0.08768947,0.05376588,0.08941315,0.04205146
1293.037,0.1242677,0.06596895,0.0410702,0.08772017,0.05376254,0.08939095,0.04187344
1293.519,0.1241998,0.06614746,0.04122597,0.08776803,0.05385047,0.08942138,0.04174012
1294.001,0.124153,0.06637006,0.04135133,0.08783243,0.05398599,0.08949332,0.04164941
1294.483,0.1241259,0.06659722,0.04141574,0.08791457,0.05411921,0.08958537,0.04159251
1294.966,0.1241195,0.06679296,0.04140242,0.08801252,0.05421211,0.08967024,0.04155865
1295.448,0.1241338,0.06692885,0.04131194,0.08811887,0.0542439,0.08971986,0.04153939
1295.93,0.1241682,0.06698642,0.04116194,0.08821741,0.05421118,0.08971157,0.04153175
1296.412,0.1242182,0.06696154,0.04098337,0.08828969,0.05412538,0.0896363,0.04153792
1296.894,0.1242744,0.06686376,0.0408143,0.08832071,0.05400596,0.08950123,0.04156209
1297.376,0.1243234,0.06671385,0.04069246,0.08830526,0.053875,0.08932774,0.04160384
1297.858,0.1243514,0.06653611,0.040643,0.08825187,0.05375077,0.08914225,0.04165444
1298.34,0.1243469,0.06635296,0.04067465,0.08817928,0.05364592,0.0889672,0.04169697
1298.823,0.1243027,0.06617965,0.0407766,0.08811008,0.05356701,0.08881439,0.04171
1299.305,0.1242176,0.06602196,0.04092351,0.08805931,0.05351293,0.0886814,0.04167688
1299.787,0.1240957,0.06587853,0.04108078,0.08802962,0.05347577,0.08855411,0.04159234
1300.269,0.1239445,0.06574498,0.04121359,0.08800922,0.05344172,0.08841369,0.04146658
1300.751,0.1237735,0.06561834,0.04129754,0.08797857,0.05339558,0.08824494,0.04132173
1301.233,0.1235915,0.06549904,0.04132185,0.08791808,0.05332464,0.0880408,0.04118563
1301.715,0.1234067,0.06539001,0.04129073,0.08781706,0.05322357,0.08780363,0.04108044
1302.197,0.1232252,0.06529351,0.04121663,0.08767767,0.05309753,0.08754269,0.04101435
1302.679,0.1230522,0.06520613,0.04111556,0.08751251,0.05296052,0.08726911,0.04097951
1303.161,0.1228917,0.06511641,0.04099844,0.08733626,0.05283131,0.08699249,0.0409558
1303.644,0.1227468,0.06500795,0.04086802,0.08715758,0.05272538,0.08671818,0.04092111
1304.126,0.1226185,0.06486175,0.04072086,0.086974,0.05265092,0.08644967,0.04085838
1304.608,0.1225053,0.06466614,0.04055091,0.08677318,0.05260377,0.08619098,0.04076311
1305.09,0.1224027,0.0644215,0.04035723,0.08654086,0.05257085,0.08594888,0.04064255
1305.572,0.1223031,0.06414409,0.04014678,0.08626848,0.05253306,0.08573469,0.04051148
1306.054,0.1221984,0.06386219,0.03993654,0.08596186,0.0524727,0.0855617,0.04038393
1306.536,0.1220824,0.06360751,0.03974811,0.08564052,0.05237971,0.08544084,0.04026615
1307.018,0.1219529,0.0634098,0.03960461,0.08533471,0.05225279,0.08537793,0.04015598
1307.5,0.1218143,0.06328664,0.03952169,0.08507323,0.0520993,0.08536922,0.0400437
1307.983,0.121677,0.06323937,0.03950273,0.08487367,0.05193204,0.08540227,0.03991833
1308.465,0.1215552,0.06325442,0.0395377,0.08473787,0.0517654,0.08545674,0.03977212
1308.947,0.1214611,0.06330833,0.03960577,0.08465278,0.05161171,0.08551065,0.03960548
1309.429,0.1214014,0.06337629,0.03968209,0.08459931,0.0514781,0.08554564,0.03942524
1309.911,0.121374,0.0634359,0.03974222,0.08455995,0.05136736,0.0855497,0.03924409
1310.393,0.1213675,0.06347243,0.03976928,0.08452674,0.05127813,0.08552059,0.03907657
1310.875,0.1213647,0.06347817,0.03975566,0.08450095,0.05120535,0.08546436,0.0389365
1311.357,0.1213452,0.06345125,0.03970302,0.08448929,0.05114143,0.08539576,0.0388376
1311.84,0.121294,0.06339453,0.03962148,0.08449618,0.05107772,0.08533405,0.03879045
1312.322,0.1212049,0.06331513,0.03952558,0.08451855,0.05100679,0.08529873,0.03880101
1312.804,0.1210836,0.06322378,0.03943222,0.08454482,0.05092462,0.08530533,0.03886796
1313.286,0.1209443,0.06313245,0.03935367,0.08456074,0.05083283,0.08535861,0.03898033
1313.768,0.120803,0.06305242,0.03929613,0.08455656,0.05073769,0.08545107,0.03911804
1314.25,0.1206703,0.06299124,0.03925809,0.08453478,0.05064714,0.08556464,0.03925541
1314.732,0.1205462,0.06295114,0.03923367,0.08450894,0.05056664,0.08567722,0.03936867
1315.214,0.1204219,0.06292902,0.03921495,0.0844992,0.05049576,0.08576804,0.03944001
1315.697,0.1202853,0.06291845,0.03919619,0.08452371,0.05042779,0.08582336,0.03946119
1316.179,0.1201281,0.06291208,0.03917501,0.08458833,0.05035297,0.08584017,0.03943428
1316.661,0.119952,0.06290258,0.03915257,0.08468286,0.050262,0.08582415,0.03936876
1317.143,0.1197716,0.06288412,0.0391316,0.08477896,0.05015145,0.0857866,0.03927641
1317.625,0.1196088,0.06285091,0.03911346,0.08484013,0.05002656,0.08573665,0.03916615
1318.107,0.1194864,0.06279647,0.03909566,0.08482845,0.04990008,0.08567662,0.03904195
1318.589,0.1194165,0.06271209,0.03907248,0.08471853,0.04978718,0.08559872,0.03890409
1319.071,0.1193931,0.06259004,0.039037,0.08450624,0.04969709,0.08548927,0.03875355
1319.553,0.1193917,0.06242469,0.03898507,0.08420902,0.04962922,0.085335,0.0385969
1320.036,0.1193775,0.0622175,0.03891874,0.08385995,0.04957288,0.08513188,0.03844863
1320.518,0.1193198,0.06197733,0.03884618,0.08349457,0.04951521,0.08488823,0.03832544
1321.0,0.1191989,0.06171994,0.03877885,0.08314554,0.04944638,0.08462313,0.03824094
1321.482,0.1190118,0.0614631,0.03872694,0.0828345,0.04936594,0.08435813,0.03819615
1321.964,0.1187696,0.06122108,0.0386944,0.08257131,0.04928141,0.0841089,0.03817694
1322.446,0.1184928,0.06100237,0.03867747,0.08235826,0.04920439,0.08388044,0.03815375
1322.928,0.1182052,0.0608061,0.03866544,0.08219032,0.04914278,0.08366523,0.03809024
1323.41,0.117928,0.06062372,0.03864425,0.08205847,0.04909639,0.08344758,0.03795584
