absorbance_3.9_0,3.9_0,3.9_1,3.9_2A,3.9_3A,3.9_4,3.9_5
687.4985,0.02404744,0.03944906,0.07634303,0.0568771,0.03218014,0.05529742
687.9806,0.02431155,0.03951371,0.07569228,0.05751459,0.03205268,0.05654202
688.4627,0.02460946,0.03960919,0.07500072,0.05831315,0.03231038,0.05777118
688.9448,0.02490534,0.03977109,0.07450886,0.05918485,0.03295805,0.0587913
689.4269,0.02518051,0.04000742,0.07434678,0.05999538,0.03393766,0.05948097
689.9091,0.02543847,0.0403021,0.07450218,0.0605964,0.03514046,0.05980676
690.3912,0.02569909,0.04062746,0.07483052,0.06087999,0.03644073,0.05982162
690.8733,0.02598318,0.0409553,0.0751347,0.06080307,0.0377261,0.05962436
691.3554,0.02629794,0.04126414,0.07523613,0.06037957,0.03890081,0.05932885
691.8375,0.0266306,0.04154333,0.07506503,0.05966498,0.03989704,0.05902386
692.3196,0.02695669,0.04179175,0.0746809,0.05872938,0.04066713,0.05875691
692.8018,0.02725494,0.0420146,0.07425679,0.05765022,0.04117056,0.05853657
693.2839,0.02752588,0.04221967,0.07400204,0.05650553,0.04137882,0.05834043
693.766,0.02779801,0.04241237,0.07408334,0.05538675,0.0412802,0.05813451
694.2481,0.02812133,0.04259335,0.0745692,0.05441556,0.04089669,0.05788966
694.7302,0.02854132,0.0427553,0.0753985,0.05372994,0.04029513,0.05759901
695.2123,0.02907568,0.04288092,0.07640356,0.05346489,0.03959286,0.05728421
695.6945,0.02969479,0.04294476,0.07735036,0.05371968,0.03895265,0.05699842
696.1766,0.03032594,0.04292211,0.07802734,0.0545143,0.03853513,0.05681137
696.6587,0.03087227,0.04279763,0.07829017,0.05577532,0.03846769,0.05679468
697.1408,0.03124266,0.04257935,0.07810535,0.05734213,0.03880403,0.05700083
697.6229,0.03139025,0.04230631,0.07755747,0.0590179,0.0395033,0.05744299
698.105,0.03132415,0.04205233,0.07683247,0.06060495,0.04043614,0.05809254
698.5872,0.03110932,0.04191983,0.07618134,0.06194932,0.04140919,0.05888458
699.0693,0.03083874,0.04201149,0.07584281,0.06297469,0.04222687,0.05974673
699.5514,0.03061047,0.04241474,0.0760061,0.06366999,0.04271899,0.06061457
700.0335,0.03049591,0.04317394,0.07675128,0.06407537,0.04278601,0.06144985
700.5156,0.03052187,0.04427601,0.07802851,0.06424914,0.04242306,0.06224305
700.9977,0.03067601,0.04565079,0.07966965,0.06425126,0.04171521,0.06299427
701.4799,0.0309189,0.04718605,0.08143339,0.06413046,0.04082492,0.06369147
701.962,0.03120824,0.04876008,0.08308886,0.06392533,0.03994766,0.06429796
702.4441,0.03151197,0.05025242,0.08445036,0.06368047,0.03929682,0.06474996
702.9262,0.03182069,0.05156867,0.08543425,0.06345598,0.03905383,0.06498187
703.4083,0.03214695,0.05265436,0.08606236,0.06332455,0.03932358,0.06496301
703.8904,0.03251822,0.05348797,0.0864317,0.06337171,0.04012188,0.06472075
704.3726,0.03296438,0.05408028,0.08665728,0.06367112,0.04136012,0.06434739
704.8547,0.03350469,0.05446099,0.08681144,0.06426337,0.04288006,0.06396518
705.3368,0.03414142,0.05467334,0.08690242,0.06514241,0.04447822,0.06369609
705.8189,0.03485502,0.05476636,0.0868829,0.06624706,0.04597431,0.06361237
706.301,0.03560908,0.0547928,0.08670288,0.06747287,0.04725552,0.06372474
706.7831,0.03635438,0.05481514,0.08636349,0.06868005,0.04828947,0.06399975
707.2653,0.03704522,0.05489881,0.08595605,0.06973317,0.04912351,0.06439744
707.7474,0.03765201,0.0551025,0.085647,0.07053348,0.04984584,0.06490882
708.2295,0.03817073,0.05547173,0.08564237,0.07103921,0.05054364,0.06557243
708.7116,0.03862664,0.05602159,0.08609571,0.07128304,0.05125577,0.06645184
709.1937,0.03906694,0.05673514,0.08705208,0.07136111,0.05196115,0.06759186
709.6758,0.039551,0.05756849,0.08842126,0.07141802,0.05259052,0.06896989
710.158,0.04012786,0.05847217,0.09001279,0.07160332,0.05307031,0.07047649
710.6401,0.04082662,0.05941337,0.09160243,0.07204542,0.05336498,0.07193634
711.1222,0.04165132,0.06039645,0.09300717,0.07283063,0.05351332,0.07316061
711.6043,0.04258813,0.06146941,0.09416287,0.07398307,0.05362811,0.07404058
712.0864,0.04361928,0.0627145,0.09513193,0.07547116,0.05387481,0.07459812
712.5685,0.04474054,0.06422334,0.09607968,0.07721664,0.05442719,0.0750064
713.0507,0.04596941,0.06605539,0.09719293,0.07911966,0.05540198,0.07552324
713.5328,0.04734246,0.06821533,0.09862404,0.08106759,0.05683602,0.07642059
714.0149,0.04890125,0.07063463,0.1004385,0.08294923,0.0586736,0.07788248
714.497,0.05066906,0.07319173,0.102603,0.08467811,0.06079749,0.07993555
714.9791,0.05263315,0.07572718,0.1050029,0.08619772,0.06305962,0.08244775
715.4612,0.054735,0.07808421,0.1074755,0.08750354,0.0653249,0.08517298
715.9434,0.05688496,0.08015046,0.1098607,0.0886473,0.06750742,0.08785793
716.4255,0.05897065,0.08186129,0.1120073,0.08973689,0.069566,0.09029156
716.9076,0.06088445,0.08320031,0.1137905,0.09090965,0.0714963,0.09235701
717.3897,0.06254806,0.08418116,0.1151236,0.09228343,0.07330915,0.09402648
717.8718,0.06391363,0.08482845,0.1159559,0.09392493,0.07501204,0.09531966
718.3539,0.06497266,0.08516672,0.1162997,0.09580779,0.0766023,0.09627038
718.8361,0.06574773,0.08522049,0.1162424,0.09781443,0.07806929,0.09690325
719.3182,0.06628834,0.0850269,0.1159645,0.09974675,0.07940069,0.09724799
719.8003,0.06665544,0.08464094,0.1157081,0.1013858,0.08058229,0.09735357
720.2824,0.06690458,0.08412904,0.1157046,0.1025595,0.0815905,0.09729338
720.7645,0.06708086,0.08356486,0.1161209,0.1031738,0.08237629,0.09716386
721.2466,0.06720504,0.08300935,0.1169768,0.1032362,0.08285883,0.09703534
721.7288,0.06726966,0.08250146,0.1181345,0.1028261,0.08293798,0.09691262
722.2109,0.06723976,0.0820643,0.1193153,0.1020581,0.08251254,0.09670819
722.693,0.06706158,0.08170965,0.1201913,0.1010347,0.08152738,0.09627196
723.1751,0.06667548,0.0814432,0.1204799,0.09982402,0.08000398,0.09545368
723.6572,0.06602214,0.0812611,0.1199957,0.09846613,0.07805357,0.09415683
724.1393,0.06505788,0.08113562,0.1187041,0.09698371,0.07585572,0.09239368
724.6215,0.063762,0.08100065,0.1167035,0.09540024,0.07361516,0.09027785
725.1036,0.06214207,0.0807398,0.1141918,0.09374899,0.07153025,0.08799501
725.5857,0.06023911,0.08021582,0.111402,0.09206203,0.06973285,0.0857302
726.0678,0.05812735,0.07930414,0.1085637,0.0903576,0.06827749,0.08362564
726.5499,0.05591322,0.07794084,0.1058835,0.08862711,0.06713844,0.08176517
727.032,0.05371165,0.0761657,0.1035079,0.0868376,0.06622856,0.0801737
727.5142,0.05163323,0.07412595,0.1015275,0.08495038,0.06542444,0.07885276
727.9963,0.04976641,0.07205138,0.09996974,0.08295025,0.06459394,0.07780921
728.4784,0.0481565,0.07016964,0.0987953,0.08086915,0.06363302,0.07706091
728.9605,0.04680768,0.06865391,0.09790166,0.0787955,0.06246948,0.07662244
729.4426,0.04568544,0.06756597,0.09713447,0.07685645,0.06107365,0.07646783
729.9247,0.04473508,0.06684577,0.09632888,0.07516664,0.05945418,0.07650854
730.4069,0.04389279,0.06634118,0.09533231,0.0737929,0.05765034,0.07658197
730.889,0.04310189,0.06586867,0.09404662,0.0727144,0.05572129,0.07648251
731.3711,0.042324,0.06529064,0.09245257,0.07183073,0.05372835,0.07603377
731.8532,0.04153496,0.06453759,0.09060693,0.07098997,0.05173299,0.07512648
732.3353,0.04072172,0.06361636,0.08862644,0.07004934,0.04979159,0.0737644
732.8174,0.03987503,0.06257209,0.08664612,0.06893905,0.04795656,0.07204965
733.2996,0.03898352,0.06144902,0.08480498,0.06768418,0.04628859,0.07015585
733.7817,0.0380343,0.06026089,0.08321433,0.06640482,0.04485947,0.06826514
734.2638,0.03701846,0.05899552,0.08194109,0.06525894,0.04374088,0.06651025
734.7459,0.03593709,0.05764249,0.08101019,0.06439662,0.04299529,0.06495997
735.228,0.03480851,0.05622698,0.08039898,0.06389175,0.04264421,0.06361333
735.7101,0.03366563,0.05481894,0.08004899,0.06371921,0.04264788,0.06243047
736.1923,0.03255472,0.05352027,0.07987018,0.0637654,0.04288659,0.06136483
736.6744,0.03152211,0.05241464,0.07976344,0.06387039,0.04317328,0.06039144
737.1565,0.03060102,0.05152114,0.07964665,0.06388726,0.04329395,0.05951291
737.6386,0.02980557,0.05077109,0.07946923,0.06371071,0.0430331,0.05875162
738.1207,0.02912477,0.05002636,0.07923321,0.0633138,0.04224851,0.05813305
738.6028,0.02852772,0.04913813,0.07898536,0.06273764,0.0409101,0.05767013
739.085,0.02796971,0.04800548,0.07879756,0.06207119,0.0391198,0.05735511
739.5671,0.02741001,0.04663727,0.07872242,0.06140755,0.03709332,0.05715564
740.0492,0.02682164,0.04515444,0.07875624,0.06081028,0.03510776,0.05701794
740.5313,0.02619741,0.04376036,0.07881426,0.0602934,0.03345174,0.0568656
741.0134,0.02555035,0.04265381,0.07874694,0.05981459,0.03232894,0.05661291
741.4955,0.02490721,0.04196595,0.0783799,0.05929175,0.03182201,0.05617545
741.9777,0.02429865,0.04172291,0.07757036,0.05862708,0.03187354,0.05548777
742.4598,0.02374777,0.04185098,0.07627554,0.05775145,0.03231723,0.05453376
742.9419,0.02326368,0.04222563,0.07457421,0.05664944,0.03292817,0.05336045
743.424,0.02284,0.04272853,0.07266153,0.05538057,0.0334843,0.05208438
743.9061,0.02245878,0.04329466,0.07077818,0.05406601,0.03383989,0.05085912
744.3882,0.02209669,0.04390433,0.06915877,0.0528715,0.03393791,0.04984698
744.8704,0.02173262,0.04454438,0.06796609,0.05196504,0.0338094,0.04917151
745.3525,0.02135643,0.04516321,0.06725106,0.05145803,0.03353403,0.04887618
745.8346,0.02097053,0.04563917,0.06696925,0.0513779,0.03320133,0.04891969
746.3167,0.02059265,0.04579804,0.06701669,0.0516444,0.03287094,0.04918976
746.7988,0.02024843,0.04548628,0.06729131,0.05209774,0.0325579,0.0495528
747.2809,0.01996695,0.04462848,0.06771939,0.05252647,0.03224557,0.04988279
747.7631,0.01976945,0.0432883,0.06827012,0.05273018,0.0319127,0.0500936
748.2452,0.01965965,0.04165311,0.0689306,0.05258087,0.03155994,0.05014417
748.7273,0.01961807,0.03999957,0.06966599,0.05203937,0.03122384,0.05001674
749.2094,0.01960148,0.03859583,0.07038984,0.05116824,0.03096808,0.04970055
749.6915,0.01955572,0.03760647,0.07097061,0.05009752,0.0308525,0.04918364
750.1736,0.01942436,0.03706535,0.07124751,0.04899411,0.03090727,0.04845741
750.6558,0.01917003,0.03687023,0.07109331,0.0480053,0.03110692,0.04753824
751.1379,0.01878813,0.03685341,0.07046558,0.04721905,0.03137612,0.04647945
751.62,0.01830968,0.03683967,0.06943022,0.04666154,0.0316043,0.04538097
752.1021,0.01779445,0.03671873,0.06815707,0.04629959,0.03168841,0.04436522
752.5842,0.01731166,0.03646239,0.06686658,0.04606986,0.03156971,0.04354037
753.0663,0.01692516,0.0361004,0.06579161,0.04590257,0.03124914,0.0429755
753.5485,0.01667033,0.03567895,0.06509431,0.04575064,0.03079142,0.04267372
754.0306,0.01654764,0.03521971,0.06482835,0.04560079,0.03029686,0.04258144
754.5127,0.01652417,0.03470736,0.06493066,0.0454703,0.02987698,0.04261312
754.9948,0.01654886,0.03410431,0.06524653,0.04539326,0.02960945,0.04269305
755.4769,0.01657027,0.03338365,0.06558335,0.04540081,0.02952045,0.04278082
755.959,0.01654942,0.03255743,0.06575675,0.04550697,0.02958019,0.04287494
756.4412,0.01647202,0.03168254,0.06565687,0.04569822,0.02971537,0.04299704
756.9233,0.01634662,0.03084322,0.06526761,0.04593734,0.02982964,0.04316217
757.4054,0.0161986,0.03012024,0.06467064,0.04617272,0.0298222,0.04335586
757.8875,0.01605792,0.02955362,0.06400892,0.04636014,0.02961695,0.04353279
758.3696,0.01595094,0.0291341,0.06344461,0.04647512,0.02917079,0.04363137
758.8517,0.01589475,0.02881518,0.06310876,0.04652041,0.02848148,0.0436028
759.3339,0.01589351,0.02854613,0.06305185,0.04651937,0.02758681,0.04343766
759.816,0.01594043,0.0282975,0.06323486,0.04650296,0.02655812,0.0431683
760.2981,0.01602547,0.02807512,0.06353832,0.04650216,0.02548551,0.04286681
760.7802,0.01611751,0.0279107,0.0638141,0.04649816,0.02447803,0.04257042
761.2623,0.01618739,0.02783494,0.06392411,0.04645934,0.02363241,0.04229853
761.7444,0.01620835,0.02785091,0.06379597,0.04634621,0.02301749,0.04203325
762.2266,0.01616249,0.02792618,0.06344798,0.04613474,0.02266259,0.04173717
762.7087,0.01604373,0.02800074,0.0629826,0.04583072,0.02256174,0.04137857
763.1908,0.01585921,0.02801629,0.06255084,0.04547857,0.02268057,0.04096248
763.6729,0.01562787,0.02794656,0.06228686,0.0451469,0.02297217,0.04053972
764.155,0.01537723,0.02780915,0.0622721,0.04491614,0.02338161,0.0402005
764.6371,0.01513636,0.02766143,0.06249787,0.04484688,0.02385153,0.04004025
765.1193,0.01492758,0.02757027,0.0628789,0.04495798,0.02432444,0.0401171
765.6014,0.01476434,0.0275886,0.06328072,0.04521816,0.0247347,0.04042769
766.0835,0.01464812,0.02772906,0.06358065,0.04555058,0.02501789,0.04089785
766.5656,0.01457122,0.02796569,0.06371627,0.04585852,0.02512328,0.04141197
767.0477,0.01452204,0.02824828,0.0636999,0.04604149,0.02502598,0.0418405
767.5298,0.01448899,0.02853074,0.06361039,0.04602915,0.02474281,0.04209106
768.012,0.01446407,0.02879068,0.06354962,0.04579823,0.02433216,0.04213416
768.4941,0.01444116,0.02903339,0.06360716,0.04537684,0.02388822,0.04200406
768.9762,0.01441328,0.02928461,0.06381866,0.04483764,0.02351151,0.04178042
769.4583,0.01437056,0.02957293,0.06416139,0.0442772,0.02327882,0.04155307
769.9404,0.01429798,0.02991552,0.06456585,0.04379753,0.02322803,0.04139414
770.4225,0.01417872,0.03031046,0.06494967,0.04347166,0.02334546,0.04132946
770.9047,0.01399872,0.03073829,0.06524252,0.04332618,0.02358091,0.04133531
771.3868,0.01375103,0.03116539,0.06539533,0.04333228,0.02386486,0.04134717
771.8689,0.01343883,0.03155275,0.06538174,0.04341307,0.02413823,0.04128484
772.351,0.01307493,0.03185554,0.06518439,0.04346287,0.02436228,0.04107479
772.8331,0.01267865,0.03202294,0.06478583,0.04337179,0.02451962,0.04066955
773.3152,0.01226931,0.03200801,0.06417385,0.0430677,0.02460542,0.04006406
773.7974,0.0118631,0.03177688,0.06335761,0.04253353,0.0246153,0.03929692
774.2795,0.01147469,0.03132666,0.0623894,0.04181836,0.02453825,0.03844541
774.7616,0.01111837,0.03069804,0.06136636,0.04101831,0.02436185,0.03760255
775.2437,0.01081368,0.02997978,0.06042697,0.04025346,0.02408326,0.0368652
775.7258,0.01058845,0.02929544,0.05971792,0.03963214,0.0237231,0.03631619
776.2079,0.01047173,0.02876081,0.05933969,0.03921416,0.02332607,0.03600393
776.6901,0.01048743,0.02845666,0.05931892,0.03900482,0.02295629,0.03594281
777.1722,0.01064118,0.02839385,0.0595869,0.0389581,0.0226756,0.03610937
777.6543,0.01091192,0.0285108,0.06001173,0.03900849,0.02251879,0.03645559
778.1364,0.01124907,0.02869037,0.06043287,0.03909658,0.0224818,0.03691628
778.6185,0.0115811,0.02880262,0.0607247,0.03919705,0.02252026,0.0374237
779.1006,0.01183681,0.02875728,0.0608402,0.03932616,0.02257009,0.03792153
779.5828,0.01195669,0.02852263,0.06081244,0.03952949,0.02256529,0.03836221
780.0649,0.01191303,0.0281382,0.06073164,0.03985722,0.02246344,0.03871157
780.547,0.01171458,0.02768614,0.06068919,0.04033502,0.02225674,0.03894996
781.0291,0.01140249,0.02726347,0.06073952,0.04094935,0.02196684,0.03907054
781.5112,0.01103414,0.02693984,0.06086716,0.04164474,0.02163212,0.03908092
781.9933,0.01066216,0.02673618,0.06100093,0.0423437,0.02128702,0.03900042
782.4755,0.01032339,0.02662565,0.06104171,0.04296105,0.02095419,0.03885581
782.9576,0.01002842,0.02655,0.06091552,0.04343211,0.02063775,0.03867147
783.4397,0.009766498,0.02644565,0.06060742,0.043724,0.02032978,0.03846038
783.9218,0.009514718,0.02625784,0.06016997,0.04383203,0.02001661,0.03822118
784.4039,0.009252066,0.02595598,0.05970153,0.04377079,0.01968705,0.03794045
784.886,0.008969309,0.02553355,0.0593022,0.04355948,0.01933439,0.03760392
785.3682,0.008672403,0.02500345,0.05904245,0.04321134,0.0189566,0.03721066
785.8503,0.008380121,0.02439428,0.05893244,0.0427295,0.01855781,0.03678406
786.3324,0.008117262,0.02374778,0.05893046,0.04211346,0.01814991,0.03637088
786.8145,0.007909109,0.02312389,0.05896452,0.04136986,0.01775792,0.03603386
787.2966,0.007773858,0.0225911,0.05896935,0.04052296,0.01741832,0.03582411
787.7787,0.007720966,0.02222189,0.05890712,0.039621,0.01717284,0.03576105
788.2609,0.007751076,0.02207995,0.05877366,0.03873693,0.01705598,0.03581569
788.743,0.007856708,0.0221997,0.05858804,0.03795098,0.01707605,0.03591498
789.2251,0.008023866,0.02257852,0.05837276,0.03733756,0.01720432,0.0359582
789.7072,0.008232865,0.02317465,0.05813814,0.03694727,0.01737589,0.03584501
790.1893,0.008462096,0.02392162,0.05787706,0.03679109,0.01751367,0.03551395
790.6714,0.00868811,0.02473988,0.05757571,0.03683809,0.01755114,0.03495689
791.1536,0.008889521,0.02555021,0.05722915,0.03701992,0.01746254,0.03422534
791.6357,0.009050617,0.02629039,0.05685497,0.03725605,0.01727631,0.03340841
792.1178,0.009161867,0.02691049,0.05649596,0.037469,0.01706979,0.03261494
792.5999,0.009220614,0.02737648,0.05620964,0.03761083,0.01694345,0.03194289
793.082,0.009229188,0.02767107,0.05604339,0.0376782,0.01697669,0.03145329
793.5641,0.009191975,0.02779483,0.05602137,0.03770847,0.01720608,0.0311709
794.0463,0.009114056,0.02777025,0.05613194,0.03776336,0.0176092,0.03108806
794.5284,0.009000212,0.02763902,0.05633711,0.03789574,0.01812312,0.03118226
795.0105,0.008859449,0.02745978,0.05658324,0.03812637,0.01866701,0.03142989
795.4926,0.008707047,0.02729239,0.05682347,0.03842437,0.01917824,0.0318194
795.9747,0.008564854,0.02717804,0.05703211,0.03871784,0.01963147,0.03235319
796.4568,0.008460128,0.02713078,0.05720652,0.03891317,0.02003341,0.03304198
796.939,0.008416942,0.02713223,0.05736341,0.03893967,0.02040387,0.03389438
797.4211,0.008447227,0.02714617,0.0575266,0.03878293,0.02074914,0.03490499
797.9032,0.008543659,0.02713609,0.05771942,0.03849965,0.02104611,0.0360428
798.3853,0.008678356,0.0270891,0.05795636,0.03820536,0.0212456,0.03724502
798.8674,0.008811052,0.0270243,0.05824026,0.03803069,0.02129709,0.03842103
799.3495,0.008896811,0.02698786,0.0585621,0.03808689,0.02117457,0.03944901
799.8317,0.00890509,0.02702777,0.05889822,0.0384146,0.0209026,0.04020014
800.3138,0.008830518,0.0271676,0.05921021,0.0389747,0.02055587,0.04055992
800.7959,0.008697734,0.02738618,0.0594403,0.03966016,0.02024423,0.04044276
801.278,0.00855535,0.02761785,0.05952192,0.04034317,0.0200711,0.03981958
801.7601,0.008461898,0.02777304,0.05939334,0.04092141,0.02010185,0.03872578
802.2422,0.008473223,0.02776595,0.05901613,0.04134706,0.02034829,0.03726811
802.7244,0.008623322,0.02755378,0.05840124,0.04164102,0.02076813,0.03560674
803.2065,0.008917396,0.02715469,0.05762014,0.04187047,0.02128448,0.03393903
803.6886,0.009328385,0.02665002,0.05681014,0.04211601,0.021806,0.0324827
804.1707,0.009805839,0.02615593,0.05613712,0.0424264,0.02225472,0.03142167
804.6528,0.01028476,0.02579418,0.05576528,0.04279769,0.0225703,0.0308882
805.1349,0.01069652,0.02565671,0.05581312,0.04316887,0.02270724,0.03093601
805.6171,0.01098768,0.02577655,0.05631206,0.04345014,0.02263479,0.03152791
806.0992,0.01112384,0.0261267,0.05719976,0.04355152,0.02233411,0.03254082
806.5813,0.01109693,0.02662818,0.05832673,0.04341713,0.02180921,0.03378014
807.0634,0.01092588,0.02718078,0.05950509,0.0430477,0.02109866,0.03503313
807.5455,0.01065185,0.02767935,0.06053748,0.04249733,0.02028769,0.03608984
808.0276,0.01032895,0.02803753,0.06126668,0.04185728,0.01950339,0.03679375
808.5098,0.0100069,0.02820619,0.06161417,0.04121922,0.0188776,0.03707859
808.9919,0.009724186,0.02817041,0.06157896,0.04065909,0.01852336,0.03696847
809.474,0.00949905,0.02794851,0.06122998,0.04021765,0.01849082,0.036568
809.9561,0.009331439,0.02757943,0.0606697,0.03990158,0.01875185,0.0360164
810.4382,0.009212308,0.02711505,0.06001303,0.03969691,0.01920436,0.03545976
810.9203,0.009135802,0.02660774,0.05935529,0.03958502,0.01970592,0.03500627
811.4025,0.009108764,0.02609843,0.05875471,0.03955673,0.02013012,0.03470363
811.8846,0.009153004,0.02561706,0.05823905,0.03961612,0.02039699,0.03454574
812.3667,0.009297173,0.02517674,0.05781199,0.03977671,0.0205087,0.03448691
812.8488,0.00956035,0.02477778,0.05747029,0.04004947,0.02053733,0.03447257
813.3309,0.009938491,0.02441396,0.0572184,0.04043266,0.02060092,0.03445718
813.813,0.01039378,0.02408025,0.05707516,0.04090383,0.02081061,0.03442241
814.2952,0.01086253,0.02377888,0.05706776,0.04142325,0.02122761,0.03437575
814.7773,0.01126407,0.02352403,0.05722114,0.04193851,0.02184386,0.034342
815.2594,0.01153024,0.02333873,0.05753852,0.04240246,0.0225794,0.03435007
815.7415,0.01162526,0.02324807,0.05798867,0.04278635,0.02331215,0.03442173
816.2236,0.01155328,0.02327274,0.0584989,0.04308377,0.02390302,0.03456797
