absorbance_2.2_1,2.2_1,2.2_2,2.2_3,2.2_4,6.10_1 (1),6.10_2,6.10_3,6.10_4
650.3755,0.09339225,0.01424567,0.05228389,0.02014288,0.07696203,0.02915587,0.009725517,0.06235629
650.8576,0.09233547,0.01206606,0.05111057,0.02115097,0.07666565,0.02972296,0.01022099,0.06146767
651.3397,0.09086803,0.01022213,0.05029934,0.02258425,0.07586874,0.03042454,0.01075489,0.06093443
651.8218,0.08926745,0.008887793,0.05003376,0.02429155,0.0745743,0.03118607,0.01139577,0.06082475
652.304,0.08787531,0.008083757,0.05039252,0.02605073,0.0729413,0.03191534,0.01218159,0.06108727
652.7861,0.08699257,0.007711175,0.05133125,0.02761824,0.07121931,0.03252201,0.01311608,0.06157601
653.2682,0.08683062,0.007616135,0.05269552,0.02875862,0.06969523,0.03291305,0.01417726,0.06208925
653.7503,0.08743716,0.007670813,0.05425923,0.02931031,0.06861031,0.03300314,0.01531962,0.06243599
654.2324,0.08868565,0.00783113,0.05579736,0.02923558,0.06809249,0.03273585,0.01647453,0.0625011
654.7145,0.09030072,0.008135199,0.05710762,0.02862708,0.06815317,0.03210054,0.01753012,0.06225732
655.1967,0.09193414,0.008668,0.05805746,0.02768986,0.0686866,0.0311511,0.01833099,0.06176083
655.6788,0.09328234,0.009493921,0.05860174,0.02666693,0.06952193,0.02999454,0.01870688,0.06110495
656.1609,0.0941327,0.0106078,0.05876718,0.02579599,0.07045765,0.02877406,0.01849994,0.06038382
656.643,0.09442497,0.01190764,0.05863293,0.02523426,0.07133133,0.02761932,0.01763101,0.05965303
657.1251,0.09423167,0.01322677,0.05829428,0.02502931,0.07207008,0.02660441,0.01614816,0.05892307
657.6072,0.0937116,0.01436484,0.05784394,0.02514146,0.07270499,0.02574358,0.01424982,0.05818427
658.0894,0.09303384,0.01516027,0.05734968,0.02548368,0.07336331,0.02500572,0.01226116,0.05743882
658.5715,0.09231265,0.01553813,0.05685154,0.02598059,0.07420884,0.02435968,0.01054449,0.05672662
659.0536,0.091593,0.0155163,0.05637166,0.02659424,0.07538857,0.02381306,0.009443771,0.05613862
659.5357,0.09085771,0.01519362,0.05592367,0.02732941,0.07694595,0.0234305,0.00915576,0.05579277
660.0178,0.09007657,0.01469855,0.05552433,0.02819832,0.07878792,0.02330357,0.009681782,0.05579305
660.4999,0.08925666,0.01415674,0.0552018,0.02917391,0.08067913,0.02350463,0.01083133,0.05620208
660.9821,0.08847584,0.01365212,0.05499507,0.03016068,0.08231249,0.02402302,0.01229114,0.05701001
661.4642,0.08787087,0.01322972,0.05494895,0.03100589,0.08340115,0.02474323,0.01372943,0.05814165
661.9463,0.08760967,0.01291652,0.05510661,0.03153294,0.08374691,0.02545401,0.01485918,0.05947157
662.4284,0.08781151,0.01273711,0.05549121,0.03162425,0.08332507,0.02592621,0.01553067,0.0608658
662.9105,0.08849215,0.01272006,0.05609527,0.03127355,0.08227982,0.02599268,0.01574267,0.06221471
663.3926,0.08953533,0.01289031,0.0568718,0.03060723,0.0808881,0.0256056,0.0156235,0.06345585
663.8748,0.09072826,0.01324853,0.05774411,0.02983916,0.07943802,0.0248473,0.01537449,0.06459267
664.3569,0.09182523,0.01376373,0.05862381,0.02919949,0.07814963,0.02388361,0.01520123,0.06568431
664.839,0.09261191,0.01437628,0.05942579,0.02887236,0.07714425,0.0229136,0.01525425,0.06682891
665.3211,0.09298488,0.01501691,0.06009315,0.02894092,0.07643206,0.02210929,0.01557221,0.06813654
665.8032,0.09296577,0.01561858,0.06059929,0.02938923,0.07596962,0.02162259,0.01606097,0.06970396
666.2853,0.0927154,0.01611275,0.0609481,0.03010462,0.07568388,0.02157179,0.01651571,0.07156886
666.7675,0.09251004,0.01643156,0.06117452,0.03091718,0.07548901,0.02202628,0.0166771,0.07365029
667.2496,0.0926729,0.01648518,0.06133524,0.03163512,0.07522544,0.02289472,0.01642637,0.07564832
667.7317,0.09338902,0.01620421,0.06150019,0.03213581,0.07466286,0.02383868,0.01596867,0.07703818
668.2138,0.09443578,0.01566984,0.06174226,0.03240884,0.07376319,0.02437289,0.0157986,0.07734361
668.6959,0.09528405,0.0151504,0.06211683,0.0325588,0.07278639,0.02422135,0.01627306,0.07651812
669.178,0.09566069,0.01491144,0.06261572,0.0327423,0.07200721,0.02366392,0.01710468,0.07502457
669.6602,0.09577157,0.01500915,0.06315905,0.03307454,0.07139485,0.02324216,0.01768215,0.0734255
670.1423,0.09591256,0.01537441,0.06364974,0.03355504,0.07081546,0.02328675,0.01770087,0.0720825
670.6244,0.09620906,0.01591658,0.06400971,0.03407797,0.07022858,0.02378284,0.01733289,0.07108846
671.1065,0.09666511,0.01656419,0.06418979,0.03452319,0.06967118,0.02457012,0.01692383,0.07036144
671.5886,0.09723431,0.01727197,0.06416338,0.03478136,0.06926026,0.02549038,0.01677577,0.06974697
672.0707,0.09785716,0.01799446,0.06392046,0.03479604,0.06909993,0.02644265,0.01704236,0.06908324
672.5529,0.09847209,0.01868064,0.06346527,0.03456922,0.06923114,0.02738937,0.01770467,0.06826471
673.035,0.09900396,0.01926848,0.06281479,0.03414738,0.06960756,0.02832155,0.01860511,0.06727897
673.5171,0.09939227,0.01971076,0.0620022,0.03359632,0.07010198,0.02925448,0.01948373,0.06623229
673.9992,0.0996087,0.01999783,0.06107814,0.03296417,0.07057422,0.03021437,0.02007405,0.06531074
674.4813,0.09966817,0.02016449,0.06012104,0.03227303,0.07091865,0.03123402,0.02015809,0.06473963
674.9634,0.09961873,0.02028308,0.05923589,0.03152114,0.07113306,0.03233952,0.01965178,0.06469201
675.4456,0.09951794,0.02043177,0.05854531,0.03071505,0.07131574,0.03353867,0.01861955,0.06523448
675.9277,0.09941735,0.02066893,0.05818681,0.02990633,0.07163767,0.03480908,0.01726591,0.06630769
676.4098,0.09934299,0.02100079,0.05827183,0.02920292,0.07227289,0.0360921,0.01587573,0.06774106
676.8919,0.09929648,0.02137784,0.05885229,0.02875021,0.07333913,0.03730289,0.01473837,0.06931291
677.374,0.09926885,0.02170508,0.05989727,0.02869978,0.07487136,0.03834434,0.01409919,0.07080083
677.8561,0.0992561,0.02188107,0.06128963,0.02914597,0.07681333,0.03914146,0.01408624,0.07205684
678.3383,0.09927132,0.0218336,0.06285252,0.03009536,0.07904503,0.03966045,0.0147082,0.07302268
678.8204,0.09934841,0.02154321,0.06437464,0.03145687,0.08139619,0.03991587,0.01586854,0.0737104
679.3025,0.09952837,0.02105547,0.06567581,0.03306948,0.08367723,0.03995966,0.01740864,0.07416622
679.7846,0.09984311,0.02047133,0.06663546,0.03474144,0.08568411,0.03986258,0.01914311,0.07443596
680.2667,0.1002985,0.01993123,0.06721981,0.03628917,0.08721072,0.03969425,0.02088617,0.07454978
680.7488,0.1008663,0.01957176,0.0674892,0.03759315,0.08810566,0.0395008,0.02249531,0.07452473
681.231,0.1014889,0.01950296,0.06757816,0.03860586,0.08831009,0.0393052,0.0238797,0.07438441
681.7131,0.1020921,0.01978726,0.06766285,0.03934579,0.08790277,0.0391144,0.02500824,0.07417641
682.1952,0.1026117,0.02042532,0.06789906,0.03986645,0.08709391,0.03892988,0.02590361,0.07396842
682.6773,0.1030023,0.02136411,0.06839605,0.04022587,0.08620533,0.0387591,0.02661967,0.07384042
683.1594,0.1032496,0.02250931,0.06918547,0.04046503,0.08560073,0.03861294,0.02721671,0.07386321
683.6415,0.1033695,0.02375765,0.07021404,0.04060129,0.08556423,0.03849526,0.02773032,0.07407308
684.1237,0.1034032,0.02501429,0.07135232,0.04064149,0.08624204,0.03839184,0.02816311,0.07446904
684.6058,0.1034068,0.02622126,0.07242228,0.04059762,0.0875786,0.03826609,0.02848364,0.07501537
685.0879,0.1034321,0.02737036,0.07325331,0.04049507,0.08935246,0.03807533,0.0286507,0.07566246
685.57,0.1035221,0.02849149,0.07370506,0.04037612,0.09123144,0.03779107,0.02864034,0.07635904
686.0521,0.1037003,0.02962787,0.07370597,0.04029082,0.09288198,0.03742614,0.02847614,0.07706074
686.5342,0.1039705,0.03079974,0.07326522,0.04028085,0.09407051,0.03703877,0.02823523,0.0777257
687.0164,0.1043224,0.03197841,0.07247104,0.04037808,0.09468094,0.03672504,0.02804474,0.07829729
687.4985,0.1047382,0.03307701,0.07147937,0.0405992,0.09473156,0.03657873,0.02804036,0.07869838
687.9806,0.1052022,0.03398122,0.07047459,0.04094863,0.09433199,0.03664124,0.02830748,0.07884561
688.4627,0.1057041,0.03457976,0.0696511,0.04142289,0.0936449,0.03687175,0.02884698,0.07866627
688.9448,0.1062402,0.0348215,0.0691553,0.04201107,0.09283228,0.03714443,0.02955314,0.07813852
689.4269,0.106809,0.03473504,0.06904991,0.04269103,0.09202164,0.03730069,0.0302585,0.07730838
689.9091,0.1074044,0.03442327,0.06930618,0.04341827,0.09131458,0.0372015,0.03078049,0.07629694
690.3912,0.1080097,0.03401683,0.06981547,0.04412633,0.09078643,0.03680293,0.03100815,0.0752731
690.8733,0.1085991,0.03362152,0.07043087,0.04473479,0.09049204,0.03617834,0.0309403,0.07440907
691.3554,0.1091396,0.03328996,0.07099438,0.04515981,0.09046932,0.03551297,0.03069401,0.07385915
691.8375,0.1096038,0.03300686,0.07138889,0.04534857,0.0907197,0.03504091,0.03046088,0.07371296
692.3196,0.1099764,0.03271729,0.07156324,0.04530252,0.09119907,0.03496706,0.03043527,0.07398264
692.8018,0.1102574,0.03236778,0.07153825,0.04509027,0.09181792,0.03541947,0.03075791,0.07460479
693.2839,0.1104595,0.03195438,0.07139342,0.04483189,0.09246932,0.0364029,0.03145292,0.0754609
693.766,0.1105982,0.03154141,0.07123213,0.04466131,0.09306414,0.03781935,0.03243127,0.07640598
694.2481,0.1106851,0.0312553,0.07114365,0.04468406,0.09355783,0.03950583,0.0335173,0.07728735
694.7302,0.1107221,0.03123255,0.07115978,0.04492408,0.09396702,0.04130364,0.03452546,0.0779843
695.2123,0.1107049,0.0315707,0.07124415,0.04530792,0.09435347,0.04309072,0.0353155,0.07842191
695.6945,0.1106291,0.03228546,0.07130292,0.04567133,0.09479323,0.04479136,0.03583118,0.07858615
696.1766,0.1104961,0.03329615,0.07123509,0.04582506,0.09533301,0.04636689,0.03611055,0.07853143
696.6587,0.1103128,0.03444882,0.07098228,0.04561345,0.0959679,0.0477787,0.03625559,0.07837257
697.1408,0.1100844,0.03555966,0.0705783,0.04498271,0.09663583,0.04896201,0.03639185,0.07826853
697.6229,0.1098055,0.03648599,0.07015622,0.04401457,0.09724593,0.04982925,0.03661589,0.07837184
698.105,0.1094542,0.03715117,0.06992798,0.04291919,0.0977064,0.05028743,0.03697844,0.07880154
698.5872,0.1089988,0.03755928,0.07012039,0.04198868,0.09795754,0.05028257,0.03747786,0.07960547
699.0693,0.1084176,0.03777115,0.07087477,0.04149086,0.0979907,0.04984221,0.03807452,0.08074485
699.5514,0.1077199,0.03787244,0.07219471,0.04161443,0.09784146,0.04909147,0.0387077,0.08210135
700.0335,0.1069659,0.03793743,0.07390922,0.0423964,0.09757276,0.04824039,0.03931008,0.0835072
700.5156,0.1062573,0.03800538,0.07573055,0.04371797,0.09724572,0.04751049,0.03982507,0.08480547
700.9977,0.1057299,0.03808656,0.07730985,0.04532871,0.09691109,0.04709308,0.04020495,0.08587484
701.4799,0.1055128,0.03817429,0.07835308,0.04691626,0.09660546,0.04708416,0.04042096,0.08666347
701.962,0.1056869,0.0382618,0.07871593,0.04820701,0.09635993,0.04746731,0.04047107,0.08718885
702.4441,0.1062682,0.03835189,0.07842951,0.04900057,0.09621946,0.04812867,0.04038614,0.08751723
702.9262,0.1071942,0.03845582,0.07769889,0.0492328,0.09624939,0.04890271,0.04023243,0.087736
703.4083,0.1083508,0.03858338,0.07681623,0.04897384,0.09652717,0.04963867,0.04009151,0.08792167
703.8904,0.1095941,0.03873472,0.07610046,0.04840726,0.09713344,0.05022933,0.04004677,0.08813108
704.3726,0.1107976,0.0388982,0.07578658,0.04776777,0.09812187,0.05064545,0.04014667,0.08839188
704.8547,0.1118814,0.03905774,0.07597187,0.0472622,0.09949724,0.05091935,0.04039044,0.08871146
705.3368,0.112806,0.03920492,0.07662475,0.04703872,0.1012019,0.05111684,0.04073015,0.08908666
705.8189,0.1135622,0.03935074,0.07761709,0.04714425,0.1031138,0.05129877,0.0410987,0.08951168
706.301,0.1141467,0.03952555,0.07879289,0.04753755,0.1050665,0.05150145,0.04144854,0.0899799
706.7831,0.114548,0.03977435,0.0800049,0.04811921,0.1068551,0.0517446,0.04177954,0.09048015
707.2653,0.1147533,0.04013889,0.08115715,0.04878157,0.1082887,0.05205031,0.0421506,0.0909944
707.7474,0.1147677,0.04064215,0.0822036,0.04945555,0.1092317,0.05246462,0.04265809,0.09150171
708.2295,0.1146416,0.04128312,0.08312722,0.05013154,0.1096345,0.05306857,0.04340374,0.0919819
708.7116,0.1144778,0.0420367,0.08392473,0.05086552,0.109566,0.0539551,0.04444306,0.09242824
709.1937,0.1144184,0.04286611,0.08459521,0.05175147,0.1092058,0.05519239,0.04576216,0.09285434
709.6758,0.1146219,0.04373259,0.08514642,0.05288687,0.1088271,0.0567851,0.04727487,0.0932968
710.158,0.1152054,0.04461007,0.0856109,0.05432204,0.1087128,0.05864835,0.0488576,0.09380548
710.6401,0.1162143,0.04548673,0.08605856,0.05603574,0.109095,0.06061511,0.05039031,0.09443321
711.1222,0.1176067,0.04636525,0.08660392,0.05792522,0.1100925,0.06246375,0.05179316,0.09522218
711.6043,0.119272,0.04725634,0.08737603,0.05983982,0.1116677,0.06399994,0.05305393,0.09618851
712.0864,0.1210649,0.04817179,0.0884921,0.06161812,0.1136456,0.0651048,0.05421555,0.09732099
712.5685,0.1228493,0.04911895,0.09002154,0.06313325,0.1157619,0.06577387,0.05534866,0.09858328
713.0507,0.1245438,0.05009715,0.09195811,0.06433696,0.1177725,0.06610554,0.05650914,0.09992778
713.5328,0.1261243,0.05109936,0.09421904,0.06526255,0.1195144,0.06625992,0.05771741,0.1013075
714.0149,0.127616,0.05211718,0.0966599,0.06601657,0.1209608,0.06639684,0.05895279,0.1026856
714.497,0.1290635,0.05314956,0.09912382,0.06673715,0.1222139,0.0666142,0.06017596,0.1040446
714.9791,0.1305051,0.05421283,0.1014629,0.06756857,0.1234572,0.06693877,0.06135712,0.1053851
715.4612,0.1319533,0.05534681,0.1035733,0.06862494,0.1248731,0.06733913,0.06250209,0.106722
715.9434,0.1333953,0.05660832,0.1054101,0.06996559,0.1265549,0.06777119,0.06365353,0.1080749
716.4255,0.1348036,0.05806284,0.1069686,0.0715998,0.1284775,0.06821778,0.06487761,0.1094614
716.9076,0.1361548,0.05975693,0.1082669,0.07349141,0.1304964,0.0687139,0.06622806,0.1108854
717.3897,0.1374445,0.06169067,0.1093218,0.07558008,0.1324161,0.06933427,0.06771404,0.1123334
717.8718,0.1386902,0.06379348,0.1101394,0.07778341,0.1340424,0.0701652,0.06928289,0.1137712
718.3539,0.1399245,0.06591774,0.1107193,0.08000585,0.1352627,0.07125793,0.07082224,0.1151473
718.8361,0.1411751,0.06787202,0.1110691,0.08214724,0.1360854,0.07259769,0.0721993,0.116404
719.3182,0.1424535,0.06944229,0.1112225,0.08409701,0.1366271,0.07410204,0.07328066,0.1174821
719.8003,0.143737,0.07046117,0.1112447,0.08575115,0.137062,0.07564832,0.0739796,0.118333
720.2824,0.1449699,0.07085219,0.1112167,0.08703019,0.1375349,0.07712316,0.07427312,0.1189258
720.7645,0.1460715,0.07063665,0.1112161,0.08788505,0.1381009,0.07844757,0.07418992,0.1192467
721.2466,0.1469528,0.06991865,0.1112802,0.08830626,0.1386887,0.07958611,0.07379516,0.1193009
721.7288,0.1475376,0.06883226,0.1113892,0.08831644,0.1391377,0.08051892,0.07316037,0.1191089
722.2109,0.1477628,0.06751017,0.1114631,0.08795623,0.1392566,0.08119629,0.07235898,0.1187094
722.693,0.1475997,0.06604233,0.1113855,0.08727048,0.1389102,0.08152377,0.07144044,0.1181533
723.1751,0.1470543,0.06447835,0.1110441,0.08629738,0.138065,0.08137961,0.07042566,0.1174955
723.6572,0.1461601,0.06285803,0.1103589,0.08507078,0.1367987,0.08064712,0.0693088,0.1167871
724.1393,0.1449651,0.06124056,0.1093214,0.08362278,0.1352628,0.07928166,0.06806432,0.1160576
724.6215,0.1435168,0.05972591,0.1079995,0.08199306,0.1336267,0.07734089,0.06666406,0.1153076
725.1036,0.1418569,0.058459,0.106531,0.08023714,0.1320336,0.07499305,0.06509464,0.1145106
725.5857,0.1400173,0.05758134,0.10508,0.078419,0.1305537,0.07246489,0.06337683,0.1136258
726.0678,0.1380302,0.05718312,0.1037981,0.0766011,0.129184,0.06998355,0.06157224,0.1126161
726.5499,0.1359399,0.05725192,0.1027831,0.07482925,0.1278623,0.06771783,0.05978274,0.1114628
727.032,0.1338024,0.05765307,0.1020397,0.0731128,0.1265072,0.06572343,0.05812107,0.1101733
727.5142,0.1316838,0.05814604,0.101476,0.07142206,0.1250472,0.0639523,0.05668879,0.1087721
727.9963,0.1296519,0.05843394,0.1009158,0.0696962,0.123448,0.06228428,0.05554802,0.1072869
728.4784,0.1277577,0.05826843,0.1001592,0.06787184,0.121721,0.06059592,0.05470077,0.1057281
728.9605,0.126032,0.05750096,0.09902561,0.06590818,0.1199174,0.05880313,0.05409122,0.1040848
729.4426,0.1244854,0.05613973,0.09741367,0.06381333,0.1181137,0.05689264,0.05362043,0.1023317
729.9247,0.1231143,0.05434145,0.09534098,0.06164672,0.1163838,0.05491484,0.05318267,0.1004519
730.4069,0.1219111,0.05237938,0.09295025,0.0595092,0.1147875,0.05295643,0.05268569,0.09846057
730.889,0.1208719,0.05056746,0.09048609,0.0575121,0.1133541,0.05110428,0.05207544,0.09642323
731.3711,0.119995,0.04915201,0.08821431,0.05573689,0.1120788,0.04941549,0.05134285,0.09444316
731.8532,0.1192719,0.04827348,0.08638281,0.05422482,0.1109293,0.0479231,0.05051017,0.09264723
732.3353,0.1186718,0.04792099,0.08514582,0.05297209,0.1098585,0.04664867,0.04961399,0.09114628
732.8174,0.1181373,0.0479551,0.08452811,0.05195181,0.1088255,0.04561943,0.04868567,0.09000058
733.2996,0.1175815,0.04813822,0.08442838,0.05113678,0.1078033,0.04487787,0.04774112,0.08921026
733.7817,0.1169093,0.04820249,0.08464804,0.05051799,0.1067899,0.04446303,0.04677834,0.08871584
734.2638,0.116054,0.04792847,0.08496079,0.05010356,0.1058038,0.04438322,0.04578299,0.08842529
734.7459,0.1149985,0.04716907,0.08514778,0.04990195,0.1048758,0.04458945,0.04473567,0.08823217
735.228,0.1137956,0.04589166,0.08506064,0.04989654,0.1040312,0.04496898,0.04362036,0.08804534
735.7101,0.1125511,0.04416747,0.08464319,0.0500351,0.1032781,0.0453783,0.04243243,0.08780719
736.1923,0.1113994,0.04214939,0.08391392,0.05022541,0.1025993,0.04566705,0.04118259,0.0874838
736.6744,0.1104489,0.04002346,0.08294056,0.05036317,0.1019563,0.04573252,0.03990217,0.08706097
737.1565,0.109742,0.03795821,0.08179602,0.05036829,0.1013017,0.04554294,0.03864153,0.08653438
737.6386,0.109238,0.03608645,0.08053182,0.05020618,0.1005921,0.04513345,0.03747143,0.08590338
738.1207,0.1088204,0.03447363,0.07915882,0.04990373,0.09980807,0.04458032,0.03646458,0.08517348
738.6028,0.1083373,0.033126,0.07765666,0.04952984,0.0989627,0.04396083,0.0356769,0.08436099
739.085,0.1076411,0.03201229,0.07600017,0.04916636,0.09810513,0.04332636,0.03513203,0.08349606
739.5671,0.1066498,0.03109179,0.07419579,0.04886228,0.09730515,0.04268207,0.03480602,0.08261867
740.0492,0.1053728,0.03033725,0.07230481,0.04861044,0.09663165,0.04200116,0.03463051,0.08176952
740.5313,0.1039155,0.02974068,0.07045836,0.04834369,0.09613185,0.04124746,0.03450187,0.08098527
741.0134,0.1024427,0.02930416,0.06882243,0.04796446,0.09580599,0.04040535,0.03431287,0.08028899
741.4955,0.1011343,0.0290179,0.06755813,0.04738153,0.09560245,0.03949479,0.03397578,0.07969494
741.9777,0.1001415,0.02884017,0.06677049,0.04654677,0.09542195,0.03857166,0.03343955,0.07921536
742.4598,0.09953569,0.02869967,0.06645847,0.04547665,0.09515412,0.0377045,0.03270248,0.07886512
742.9419,0.09930489,0.02850837,0.06650896,0.04424238,0.09470739,0.03695634,0.03180478,0.07866406
743.424,0.09935871,0.02819305,0.06671836,0.04294508,0.09404545,0.03636478,0.03081911,0.07862862
743.9061,0.0995685,0.02772821,0.06686925,0.0416707,0.09320246,0.03593203,0.02982829,0.07875743
744.3882,0.09979555,0.02714667,0.06678156,0.04047288,0.09227687,0.03563044,0.02891908,0.07901852
744.8704,0.09992486,0.02653034,0.06637349,0.03936321,0.0914002,0.0354095,0.02817332,0.07934298
745.3525,0.09989567,0.02596883,0.06568694,0.03832465,0.09068107,0.03521255,0.02765227,0.07964162
745.8346,0.09969975,0.02552494,0.06486996,0.03733567,0.09017192,0.03498059,0.02739514,0.0798189
746.3167,0.09937616,0.02520167,0.0641313,0.03639397,0.08983881,0.03466385,0.02740463,0.07980193
746.7988,0.09898473,0.02494619,0.06365731,0.03552507,0.08957747,0.03423285,0.02764418,0.07956046
747.2809,0.09858583,0.02467435,0.06357364,0.03477796,0.08924058,0.03368449,0.02803691,0.07910651
747.7631,0.09821522,0.02431971,0.06390184,0.03420829,0.08869542,0.03305168,0.02847977,0.07848372
748.2452,0.09787287,0.02387254,0.06456891,0.03385471,0.08787767,0.03239647,0.02887302,0.07774249
748.7273,0.09752585,0.02339014,0.06543117,0.03373284,0.08681083,0.0318068,0.02913228,0.07692742
749.2094,0.09712334,0.02297926,0.06632294,0.03382942,0.08561197,0.03136999,0.02921281,0.07606697
749.6915,0.09662227,0.02274391,0.06711027,0.03411344,0.08444765,0.03114189,0.02911216,0.07517738
750.1736,0.09600518,0.02274776,0.06770715,0.03454472,0.08350651,0.03113281,0.02885877,0.0742766
750.6558,0.09529765,0.0229764,0.06809594,0.03508521,0.08293722,0.0312988,0.02849093,0.07339445
751.1379,0.0945618,0.02334588,0.06831218,0.03570044,0.08281328,0.03156187,0.02803507,0.0725702
751.62,0.09388885,0.02372757,0.06842183,0.03634924,0.0831288,0.03183265,0.02749708,0.07184875
