absorbance_6.4_1A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
2697.925,0.05327546,0.03160789,0.08685227,0.05989553
2698.407,0.05322267,0.03158832,0.08683359,0.05989087
2698.889,0.05319638,0.03152981,0.08684735,0.05989308
2699.372,0.05320341,0.03143948,0.08688603,0.05990715
2699.854,0.05324446,0.03133118,0.0869398,0.05993644
2700.336,0.05331383,0.03122161,0.08699999,0.05998119
2700.818,0.05340067,0.03112744,0.08706065,0.06003745
2701.3,0.05348977,0.03106107,0.08711921,0.06009832
2701.782,0.05356705,0.03102699,0.08717591,0.06015542
2702.264,0.05362116,0.03102071,0.08723355,0.06020112
2702.746,0.0536464,0.03102927,0.08729514,0.06023009
2703.229,0.05364347,0.0310379,0.08736221,0.06024094
2703.71,0.05361718,0.03103288,0.08743307,0.06023529
2704.193,0.05357456,0.03100767,0.0875023,0.06021707
2704.675,0.05352078,0.030965,0.08756135,0.06019087
2705.157,0.05345822,0.03091611,0.08760038,0.06016094
2705.639,0.05338646,0.0308763,0.08761147,0.06013152
2706.121,0.05330398,0.03085958,0.08759237,0.06010628
2706.603,0.05321171,0.03087474,0.0875477,0.06008906
2707.085,0.05311449,0.03092276,0.08748931,0.06008357
2707.567,0.05302159,0.03099824,0.08743203,0.06009195
2708.05,0.05294526,0.03109152,0.08739026,0.06011412
2708.532,0.05289753,0.03119265,0.08737304,0.06014642
2709.014,0.05288525,0.03129465,0.08738037,0.06018319
2709.496,0.05290981,0.03139262,0.08740458,0.06021773
2709.978,0.05296535,0.03148365,0.08743262,0.06024566
2710.46,0.05304122,0.0315652,0.08745212,0.06026726
2710.942,0.05312417,0.03163358,0.08745491,0.0602878
2711.424,0.05320181,0.03168397,0.08744005,0.06031566
2711.906,0.05326512,0.03171244,0.08741287,0.06035862
2712.389,0.05330922,0.03171635,0.08738218,0.06042018
2712.871,0.05333375,0.03169644,0.0873559,0.06049602
2713.353,0.05334236,0.03165561,0.08733785,0.06057593
2713.835,0.05334255,0.03159901,0.08732707,0.06064424
2714.317,0.05334394,0.03153171,0.0873194,0.06068736
2714.799,0.05335645,0.03145805,0.08731042,0.06069749
2715.281,0.0533886,0.03138155,0.08729813,0.0606757
2715.763,0.05344448,0.03130545,0.08728354,0.06063094
2716.246,0.05352205,0.03123283,0.08727049,0.06057713
2716.728,0.05361263,0.03116734,0.08726338,0.06052792
2717.21,0.05370333,0.03111187,0.08726439,0.06049199
2717.692,0.0537798,0.03106796,0.08727334,0.06047104
2718.174,0.05383049,0.03103496,0.08728717,0.06046023
2718.656,0.05385032,0.0310105,0.08730303,0.06045135
2719.138,0.05384074,0.03099124,0.08731867,0.06043632
2719.62,0.05380869,0.03097424,0.08733372,0.06041027
2720.103,0.05376278,0.0309589,0.08734889,0.06037312
2720.584,0.05371023,0.03094633,0.08736494,0.06032931
2721.067,0.0536552,0.03093847,0.08738084,0.06028648
2721.549,0.05359892,0.0309364,0.0873946,0.06025252
2722.031,0.05354214,0.03093925,0.08740364,0.0602344
2722.513,0.05348694,0.03094406,0.08740757,0.06023626
2722.995,0.05343748,0.03094697,0.08740917,0.06025806
2723.477,0.05339992,0.03094609,0.08741467,0.0602953
2723.959,0.05337826,0.03094281,0.08743243,0.06033946
2724.441,0.05337211,0.03094237,0.08746866,0.06037976
2724.924,0.05337532,0.03095226,0.08752558,0.06040543
2725.406,0.05337753,0.03097928,0.0876001,0.06040961
2725.888,0.05336905,0.03102599,0.08768471,0.06039183
2726.37,0.05334414,0.03108943,0.08776956,0.06035896
2726.852,0.05330532,0.03116128,0.08784623,0.06032386
2727.334,0.05326182,0.03123103,0.08790988,0.06029983
2727.816,0.05322731,0.03128858,0.08795888,0.06029729
2728.298,0.05321295,0.03132826,0.0879939,0.06031775
2728.781,0.05322322,0.03135006,0.08801482,0.06035412
2729.263,0.05325349,0.03135942,0.08801867,0.06039208
2729.745,0.05329223,0.03136428,0.08799978,0.06041641
2730.227,0.05332634,0.0313724,0.0879518,0.06041728
2730.709,0.05334602,0.0313889,0.08787046,0.06039361
2731.191,0.05334862,0.0314155,0.0877574,0.06035341
2731.673,0.05333953,0.03145002,0.08762175,0.06031032
2732.155,0.053328,0.03148803,0.0874811,0.06027741
2732.637,0.05332231,0.03152405,0.08735693,0.06026126
2733.12,0.05332587,0.03155304,0.08727162,0.06026017
2733.602,0.05333536,0.03157022,0.08724421,0.06026496
2734.084,0.05334336,0.03157187,0.08728395,0.0602653
2734.566,0.05334198,0.03155573,0.08738863,0.06025476
2735.048,0.0533266,0.03152039,0.08754288,0.06023518
2735.53,0.05329864,0.03146653,0.08772172,0.06021619
2736.012,0.05326498,0.03139652,0.08789323,0.06021243
2736.494,0.05323519,0.03131512,0.08802474,0.06023707
2736.977,0.05321658,0.03122893,0.0880929,0.06029575
2737.459,0.05321275,0.03114656,0.08808661,0.06038433
2737.941,0.05322224,0.03107834,0.08801161,0.06048917
2738.423,0.0532397,0.03103477,0.08788768,0.06059236
2738.905,0.05325817,0.03102519,0.08774504,0.06067587
2739.387,0.05327179,0.0310559,0.08761457,0.06072765
2739.869,0.0532766,0.0311268,0.08751801,0.06074451
2740.351,0.05327217,0.03122981,0.08746523,0.06073228
2740.833,0.05326083,0.03134822,0.08745176,0.06070391
2741.316,0.05324688,0.03146067,0.08746394,0.06067535
2741.798,0.05323784,0.03154282,0.08748504,0.06066348
2742.28,0.05324208,0.03157624,0.08750333,0.06068077
2742.762,0.05326737,0.03155306,0.0875151,0.06073294
2743.244,0.05331814,0.03147877,0.08752461,0.06081706
2743.726,0.0533914,0.03137163,0.08753899,0.06092125
2744.208,0.05347599,0.03125653,0.08756296,0.06102655
2744.69,0.05355152,0.03116049,0.087595,0.06110993
2745.173,0.05359529,0.03110319,0.08762719,0.06115088
2745.655,0.05358824,0.0310925,0.08764912,0.0611369
2746.137,0.05352285,0.03112412,0.08765324,0.06106696
2746.619,0.05340762,0.03118435,0.08763922,0.0609525
2747.101,0.05326696,0.03125418,0.08761571,0.06081417
2747.583,0.05313613,0.031314,0.08759738,0.06067732
2748.065,0.05304848,0.03134892,0.08759812,0.06056314
2748.547,0.05302696,0.03134913,0.08762612,0.0604852
2749.03,0.05307705,0.0313112,0.08767885,0.06044679
2749.512,0.05318626,0.03123737,0.08774514,0.06044273
2749.994,0.05332886,0.0311359,0.08780725,0.06046322
2750.476,0.05347506,0.03102131,0.08784742,0.06049804
2750.958,0.05360175,0.03091185,0.08785344,0.06053975
2751.44,0.05369612,0.03082814,0.08782145,0.06058469
2751.922,0.05375616,0.03078931,0.08775578,0.0606312
2752.404,0.05378634,0.03080511,0.08766667,0.06067864
2752.886,0.05379203,0.03087429,0.08756815,0.06072556
2753.369,0.0537747,0.03098115,0.08747566,0.06076951
2753.851,0.05373265,0.03110105,0.08740313,0.06080804
2754.333,0.05366319,0.03120487,0.08736313,0.06083949
2754.815,0.05356865,0.03126822,0.08736487,0.06086248
2755.297,0.05345898,0.03128029,0.08741107,0.06087568
2755.779,0.05335161,0.03124461,0.08749805,0.060876
2756.261,0.05326645,0.03117746,0.08761363,0.06085841
2756.743,0.05321814,0.0311007,0.08774149,0.06081758
2757.226,0.05321097,0.03103413,0.08786278,0.0607512
2757.708,0.05323506,0.03098862,0.08796288,0.06066307
2758.19,0.05327193,0.03096363,0.08803589,0.06056514
2758.672,0.0532987,0.03094955,0.08808482,0.06047718
2759.154,0.0532993,0.03093368,0.08812025,0.06042099
2759.636,0.05326907,0.03090706,0.08815405,0.06041355
2760.118,0.05321635,0.0308675,0.08819593,0.06046129
2760.6,0.0531576,0.03082098,0.088248,0.06055585
2761.083,0.05311027,0.03077811,0.08830575,0.06067702
2761.564,0.05308641,0.03074963,0.08835986,0.06079619
2762.047,0.05308781,0.03074193,0.08840217,0.06088714
2762.529,0.05310795,0.03075456,0.08842851,0.06093345
2763.011,0.0531357,0.03078096,0.08844073,0.06093065
2763.493,0.05316184,0.03081151,0.08844408,0.06088751
2763.975,0.05318238,0.03083754,0.08844549,0.06081977
2764.457,0.05319889,0.0308528,0.08844998,0.06074463
2764.939,0.05321445,0.03085578,0.08845963,0.06067429
2765.421,0.05322992,0.03084867,0.08847506,0.06061447
2765.904,0.05323935,0.0308359,0.08849788,0.06056514
2766.386,0.05323187,0.0308216,0.08853141,0.06052558
2766.868,0.05319482,0.03080966,0.08858119,0.06049721
2767.35,0.05312049,0.03080218,0.08865132,0.06048647
2767.832,0.05301159,0.03079994,0.08874138,0.06050282
2768.314,0.05288271,0.03080202,0.08884332,0.06055613
2768.796,0.05275758,0.0308063,0.0889417,0.06065086
2769.278,0.05265997,0.03081017,0.08901943,0.06078261
2769.76,0.05260864,0.03080959,0.08906254,0.06093631
2770.243,0.05260922,0.03080137,0.08906621,0.06108822
2770.725,0.05265541,0.03078413,0.08903718,0.0612133
2771.207,0.05273109,0.03075855,0.08899233,0.06128911
2771.689,0.05281801,0.03072876,0.08895242,0.06130378
2772.171,0.05290302,0.03070072,0.08893409,0.06125996
2772.653,0.05297987,0.03068216,0.08894576,0.06117526
2773.135,0.05304963,0.03067964,0.08898497,0.06107816
2773.617,0.0531157,0.03069772,0.08904098,0.06100029
2774.1,0.05317941,0.03073817,0.08909987,0.06097057
2774.582,0.05323695,0.03080029,0.08915006,0.06100594
2775.064,0.05328042,0.03088176,0.08918613,0.06110724
2775.546,0.05330088,0.03097977,0.08920897,0.06125813
2776.028,0.0532943,0.03109107,0.08922272,0.06143093
2776.51,0.05326448,0.03121202,0.08923239,0.06159393
2776.992,0.05322314,0.03133728,0.08924101,0.06171856
2777.474,0.05318572,0.03145942,0.08924872,0.0617891
2777.957,0.0531657,0.03156897,0.08925413,0.06180561
2778.438,0.05316983,0.03165557,0.08925594,0.06178309
2778.921,0.05319538,0.03171058,0.0892542,0.06174487
2779.403,0.05323346,0.03172972,0.08924911,0.06171619
2779.885,0.05327298,0.03171561,0.08924013,0.06171618
2780.367,0.05330797,0.03167747,0.08922451,0.0617526
2780.849,0.05333989,0.03162976,0.08919666,0.06182053
2781.331,0.05337769,0.03159019,0.08915024,0.06190521
2781.813,0.0534327,0.03157369,0.08908162,0.06198898
2782.295,0.05351379,0.03159088,0.08899347,0.06205504
2782.778,0.05362163,0.03164534,0.08889609,0.06209371
2783.26,0.0537486,0.03173346,0.08880624,0.06210427
2783.742,0.05388075,0.03184603,0.08874463,0.06209428
2784.224,0.05400335,0.03197015,0.08872999,0.06207655
2784.706,0.0541078,0.03209307,0.08877385,0.06206422
2785.188,0.05419254,0.03220285,0.08887886,0.06206793
2785.67,0.05426393,0.03228992,0.08903692,0.06209228
2786.152,0.05433095,0.03234848,0.08923358,0.06213488
2786.635,0.05440045,0.03237604,0.0894495,0.06218846
2787.117,0.05447357,0.03237466,0.0896657,0.06224316
2787.599,0.05454503,0.03235058,0.08986767,0.06229131
2788.081,0.05460532,0.03231509,0.09004518,0.06233028
2788.563,0.05464602,0.03228213,0.09019341,0.06236532
2789.045,0.05466392,0.03226568,0.09031244,0.06240753
2789.527,0.05466228,0.03227738,0.09040516,0.06247254
2790.009,0.05464986,0.03232228,0.09047569,0.06257379
2790.491,0.05463715,0.03239872,0.09052812,0.06271856
2790.974,0.05463349,0.03249752,0.09056599,0.06290348
2791.456,0.05464346,0.03260674,0.09059191,0.0631145
2791.938,0.05466842,0.03271553,0.09060769,0.06333081
2792.42,0.05470814,0.03281783,0.09061653,0.06352797
2792.902,0.05476319,0.03291455,0.09062286,0.063686
2793.384,0.05483682,0.03301205,0.09063388,0.06379342
2793.866,0.05493373,0.03311879,0.09065809,0.06384806
2794.348,0.05505669,0.03323963,0.09070359,0.06385645
2794.831,0.05520381,0.03337324,0.09077549,0.06383034
2795.313,0.05536531,0.03351002,0.09087357,0.06378403
2795.795,0.0555261,0.03363615,0.09099132,0.06373031
2796.277,0.05566877,0.03373698,0.09111782,0.06368116
2796.759,0.05577874,0.03380299,0.09123947,0.06364708
2797.241,0.05585079,0.03383317,0.0913461,0.06363712
2797.723,0.05589079,0.03383461,0.09143251,0.06365779
2798.205,0.0559149,0.03382105,0.09150125,0.06371093
2798.688,0.0559438,0.03380599,0.09156127,0.06379083
2799.17,0.05599767,0.03380143,0.09162443,0.06388358
2799.652,0.05609029,0.03381433,0.09170162,0.06396834
2800.134,0.05622467,0.03384655,0.09179814,0.06402479
2800.616,0.05639476,0.03389754,0.09191194,0.06403764
2801.098,0.0565879,0.03396551,0.09203447,0.06400456
2801.58,0.05679017,0.03404891,0.0921545,0.06393763
2802.062,0.05698948,0.0341449,0.09226066,0.06386232
2802.544,0.0571789,0.03424853,0.09234706,0.06380925
2803.027,0.05735538,0.0343522,0.09241474,0.06380375
2803.509,0.05751906,0.03444559,0.09247255,0.0638601
2803.991,0.0576706,0.0345199,0.09253444,0.06397662
2804.473,0.05780946,0.03457153,0.09261522,0.06413846
2804.955,0.05793413,0.03460496,0.09272779,0.06432305
2805.437,0.05804265,0.03463349,0.09287834,0.06451014
2805.919,0.05813429,0.03467524,0.09306477,0.06468801
2806.401,0.05821101,0.03474921,0.09327689,0.06485501
2806.884,0.05827677,0.03486747,0.09349884,0.06501753
2807.366,0.05833698,0.03503209,0.0937137,0.06518403
2807.848,0.05839676,0.03523364,0.09390634,0.06535958
2808.33,0.05845984,0.03545549,0.09406856,0.06554189
2808.812,0.05852827,0.03567927,0.09420007,0.06572255
2809.294,0.05860391,0.03588921,0.09430829,0.06589021
2809.776,0.05868927,0.03607745,0.09440432,0.06603687
2810.258,0.05878928,0.03624404,0.0944995,0.06616067
2810.74,0.05891069,0.0363949,0.0946013,0.0662678
2811.223,0.05906019,0.03653786,0.09471138,0.06636879
2811.705,0.05924121,0.03668083,0.09482572,0.06647553
2812.187,0.05945113,0.03682958,0.09493809,0.06659702
2812.669,0.0596804,0.03698798,0.09504376,0.066737
2813.151,0.05991318,0.03715895,0.09514327,0.06689523
2813.633,0.0601311,0.03734506,0.09524383,0.06706962
2814.115,0.06032062,0.03754839,0.095357,0.06725907
2814.597,0.06047557,0.03776948,0.09549618,0.06746393
2815.08,0.06060114,0.03800679,0.09567087,0.06768573
2815.562,0.06071123,0.03825684,0.09588312,0.06792447
2816.044,0.06082487,0.0385148,0.09612671,0.06817614
2816.526,0.06095891,0.03877661,0.09638832,0.06843237
2817.008,0.06112237,0.0390401,0.09665315,0.068683
2817.49,0.06131475,0.03930594,0.0969077,0.06891824
2817.972,0.06152748,0.03957585,0.0971452,0.06913374
2818.454,0.06174934,0.03985145,0.09736675,0.06933241
2818.937,0.06197265,0.04013238,0.09758066,0.06952357
2819.418,0.06219859,0.04041594,0.09779968,0.06971926
2819.901,0.0624369,0.04069771,0.09803732,0.06992876
2820.383,0.06270431,0.04097374,0.09830658,0.07015508
2820.865,0.06301614,0.04124228,0.09861726,0.07039247
2821.347,0.06337945,0.04150438,0.09897619,0.07062934
2821.829,0.06378905,0.04176296,0.09938759,0.07085158
2822.311,0.06422724,0.04202138,0.09985236,0.0710497
2822.793,0.06466984,0.04228159,0.1003685,0.07122227
2823.275,0.06509192,0.04254424,0.1009288,0.07137838
2823.758,0.06547866,0.04281046,0.1015221,0.07153519
2824.24,0.0658297,0.04308371,0.1021329,0.07171334
2824.722,0.06616013,0.04337294,0.1027433,0.07193285
2825.204,0.06649501,0.04369185,0.1033376,0.07220694
2825.686,0.06686293,0.04405656,0.1039046,0.07254035
2826.168,0.06728818,0.04448185,0.1044402,0.07292895
2826.65,0.06778349,0.04497494,0.1049476,0.07336188
2827.132,0.06834884,0.04553323,0.1054355,0.07382486
2827.615,0.06897275,0.0461427,0.1059151,0.07430308
2828.097,0.06963856,0.04678336,0.1063958,0.0747857
2828.579,0.07032861,0.04743192,0.1068843,0.07526724
2829.061,0.07102976,0.04806787,0.107384,0.07574955
2829.543,0.07173625,0.04867906,0.107897,0.07624132
2830.025,0.07244941,0.04926135,0.1084266,0.0767569
2830.507,0.07317519,0.04981943,0.10898,0.07731386
2830.989,0.07392114,0.05036394,0.1095677,0.07792692
2831.471,0.07469358,0.05091124,0.1102034,0.07860584
2831.954,0.07549553,0.0514823,0.1109008,0.07935111
2832.436,0.07632637,0.05210063,0.1116707,0.08015442
2832.918,0.07718368,0.05279399,0.1125206,0.08099917
2833.4,0.07806558,0.05359038,0.1134551,0.08186654
2833.882,0.07897431,0.05451341,0.1144776,0.08274162
2834.364,0.07991929,0.05558041,0.1155926,0.08361706
2834.846,0.08091867,0.05679758,0.1168064,0.0844975
2835.328,0.08199734,0.05816034,0.1181267,0.08539871
2835.811,0.08318704,0.05965456,0.1195598,0.08634684
2836.292,0.08451918,0.06126294,0.1211079,0.08737281
2836.775,0.08602,0.06297105,0.122769,0.08850861
2837.257,0.0877077,0.06477053,0.1245375,0.08978637
2837.739,0.08958922,0.06666359,0.1264102,0.09123511
2838.221,0.09166285,0.06866167,0.1283922,0.09288045
2838.703,0.09392181,0.07078378,0.1305027,0.09474506
2839.185,0.09636249,0.07305345,0.1327767,0.09684663
2839.667,0.09899049,0.07549609,0.1352628,0.09919766
2840.149,0.1018236,0.07813826,0.138018,0.1018027
2840.632,0.1048927,0.08100681,0.1410956,0.1046608
2841.114,0.1082367,0.08412937,0.144539,0.1077664
2841.596,0.1118931,0.0875319,0.1483737,0.1111118
2842.078,0.1158901,0.09123892,0.1526081,0.1146951
2842.56,0.1202372,0.09526944,0.1572341,0.1185205
2843.042,0.1249201,0.09963496,0.1622293,0.1225995
2843.524,0.1299098,0.1043417,0.1675684,0.126949
2844.006,0.1351626,0.1093881,0.1732184,0.1315831
2844.489,0.1406334,0.1147649,0.1791396,0.1365048
2844.971,0.1462895,0.1204604,0.185289,0.1417035
2845.453,0.1521108,0.1264504,0.191611,0.1471472
2845.935,0.1580901,0.1326957,0.1980378,0.1527844
2846.417,0.1642221,0.1391378,0.2044932,0.1585506
2846.899,0.1704893,0.1456876,0.2108876,0.1643666
2847.381,0.1768459,0.152226,0.2171232,0.170142
2847.863,0.1832109,0.158615,0.2230987,0.1757775
2848.345,0.1894661,0.1647018,0.228713,0.1811612
2848.828,0.1954662,0.1703387,0.2338744,0.1861735
2849.31,0.2010565,0.1753952,0.2385058,0.1906928
2849.792,0.2060799,0.1797629,0.2425529,0.1946041
2850.274,0.2103898,0.1833537,0.2459786,0.1978081
2850.756,0.2138536,0.1860934,0.2487506,0.2002277
2851.238,0.2163541,0.187924,0.2508353,0.2018156
2851.72,0.2178003,0.1888087,0.252185,0.2025545
2852.202,0.2181407,0.1887446,0.2527434,0.2024583
2852.685,0.2173786,0.1877774,0.2524549,0.2015747
2853.167,0.2155804,0.185997,0.2512874,0.199974
2853.649,0.212868,0.1835214,0.2492471,0.1977379
2854.131,0.2094081,0.1804779,0.2463852,0.1949486
2854.613,0.205376,0.1769724,0.2427934,0.1916756
2855.095,0.2009355,0.173082,0.2385906,0.1879764
2855.577,0.1962285,0.168862,0.2339112,0.1839057
2856.059,0.1913597,0.1643602,0.2288855,0.1795281
2856.542,0.1864062,0.1596366,0.2236354,0.1749299
2857.024,0.1814237,0.1547734,0.2182741,0.1702238
2857.506,0.1764502,0.1498637,0.2128965,0.1655294
2857.988,0.1715138,0.1450006,0.2075867,0.1609608
2858.47,0.1666352,0.1402588,0.2024177,0.156606
2858.952,0.161829,0.1356775,0.1974448,0.1525055
2859.434,0.1571097,0.1312673,0.1927112,0.1486585
2859.916,0.1524967,0.1270202,0.1882446,0.1450294
2860.398,0.148015,0.1229266,0.1840533,0.14157
2860.881,0.1437023,0.1189914,0.1801301,0.1382371
2861.363,0.1396046,0.1152398,0.1764524,0.1350091
2861.845,0.1357671,0.1117078,0.1729904,0.1318905
2862.327,0.1322336,0.1084349,0.1697136,0.1289114
2862.809,0.1290364,0.1054462,0.1666021,0.1261168
2863.291,0.126188,0.1027421,0.163653,0.1235512
2863.773,0.1236837,0.1003005,0.1608853,0.1212546
2864.255,0.1214986,0.09808382,0.1583357,0.1192521
2864.738,0.1195942,0.09605464,0.1560464,0.1175498
2865.22,0.1179222,0.0941871,0.1540571,0.1161374
2865.702,0.1164342,0.0924765,0.1523885,0.1149881
2866.184,0.1150901,0.09093679,0.1510358,0.1140639
2866.666,0.1138619,0.08959322,0.1499668,0.1133153
2867.148,0.1127394,0.08846742,0.1491301,0.1126894
2867.63,0.111728,0.08756384,0.1484666,0.1121356
2868.112,0.1108452,0.08686274,0.1479175,0.1116086
2868.594,0.1101106,0.08631975,0.147436,0.1110781
2869.077,0.1095339,0.085875,0.146989,0.1105311
2869.559,0.1091067,0.08546069,0.1465511,0.1099726
2870.041,0.1087973,0.08501994,0.1460998,0.1094201
2870.523,0.1085525,0.08451414,0.1456093,0.1088964
2871.005,0.1083033,0.0839261,0.1450475,0.1084198
2871.487,0.1079842,0.08325977,0.1443835,0.1079939
2871.969,0.1075438,0.08253244,0.1435941,0.107604
2872.451,0.1069547,0.08176681,0.1426743,0.1072156
2872.934,0.1062181,0.08098104,0.1416426,0.106785
2873.416,0.1053573,0.08018568,0.1405402,0.1062678
2873.898,0.1044077,0.07938234,0.1394239,0.1056315
2874.38,0.1034039,0.07856768,0.1383486,0.1048665
2874.862,0.102374,0.07773814,0.1373598,0.1039886
2875.344,0.1013389,0.07689535,0.1364838,0.1030387
2875.826,0.1003147,0.07604937,0.1357259,0.1020685
2876.308,0.0993209,0.07522071,0.1350768,0.1011353
2876.791,0.09838577,0.07443911,0.1345212,0.1002876
2877.272,0.09754336,0.07373829,0.1340474,0.09955535
2877.755,0.09683441,0.0731556,0.1336513,0.09895246
2878.237,0.09629707,0.07272585,0.1333391,0.09847809
2878.719,0.09595767,0.07247475,0.1331214,0.09812614
2879.201,0.09582891,0.07241788,0.1330098,0.09789275
2879.683,0.09590641,0.07255494,0.1330118,0.09778284
2880.165,0.09617317,0.07286909,0.1331267,0.09780924
2880.647,0.09660135,0.07332696,0.1333488,0.09799022
2881.129,0.09716012,0.07388414,0.1336686,0.09833883
2881.612,0.09782019,0.0744955,0.1340771,0.09885515
2882.094,0.09855278,0.07511763,0.1345669,0.09951949
