absorbance_2.10_1 (2),2.10_1 (2),2.10_2 (2),2.10_3 (2),2.10_4 (2),2.10_5 (2)
1581.343,0.04487122,0.02635794,0.04790853,0.05136628,0.007238353
1581.825,0.0447625,0.02641917,0.04806446,0.05150515,0.007240574
1582.307,0.04472408,0.02647135,0.04819711,0.05168185,0.007237077
1582.789,0.0447542,0.02651512,0.04827386,0.05187141,0.007237592
1583.271,0.04483412,0.02655598,0.04828262,0.05205012,0.007251048
1583.753,0.04493649,0.02660206,0.04823455,0.05220383,0.00727942
1584.236,0.04503784,0.0266609,0.04815411,0.05232945,0.007314046
1584.718,0.04512227,0.0267365,0.04806746,0.05242837,0.007338173
1585.2,0.04518715,0.02682738,0.04798976,0.05250108,0.007332568
1585.682,0.04523964,0.0269276,0.04792074,0.05254295,0.007285559
1586.164,0.04529146,0.02702665,0.0478492,0.05254401,0.007197228
1586.646,0.04535228,0.02711223,0.04776217,0.05249521,0.007082175
1587.128,0.04542429,0.02717018,0.04765616,0.05239349,0.006963175
1587.61,0.04550184,0.02718519,0.04754282,0.05224755,0.00686492
1588.093,0.04557411,0.02714302,0.04744747,0.05207758,0.00680273
1588.575,0.04563,0.02703481,0.04740082,0.05191059,0.006777891
1589.057,0.04566346,0.02686203,0.04742875,0.05177492,0.006776535
1589.539,0.0456775,0.02664017,0.04753968,0.05169092,0.006776881
1590.021,0.04568334,0.02639868,0.04772143,0.05166747,0.006759493
1590.503,0.04569657,0.0261769,0.0479442,0.05170218,0.006716053
1590.985,0.04572869,0.02601158,0.04817374,0.05178646,0.006654653
1591.467,0.04578276,0.02592964,0.04837994,0.05190917,0.006596166
1591.949,0.04585003,0.02594153,0.04854331,0.05205864,0.006567232
1592.432,0.04591237,0.02603946,0.04865751,0.05222275,0.006588311
1592.914,0.04594788,0.02619935,0.04872568,0.05238492,0.006667226
1593.396,0.04593752,0.02638564,0.04875753,0.05252321,0.006794719
1593.878,0.04587407,0.02656251,0.04876544,0.05261482,0.006947845
1594.36,0.04576549,0.02669735,0.04876496,0.0526406,0.007095441
1594.842,0.0456344,0.02676705,0.0487739,0.05259348,0.007208013
1595.324,0.0455093,0.02676114,0.04880893,0.05248199,0.007268813
1595.806,0.04541725,0.02667938,0.04888305,0.05232915,0.007275512
1596.288,0.04537473,0.02653003,0.04899966,0.05216384,0.007240714
1596.771,0.04538386,0.02632688,0.04914925,0.05201054,0.007184152
1597.253,0.04543515,0.026089,0.04930937,0.05188619,0.007127967
1597.735,0.04551264,0.02583945,0.04944886,0.05179893,0.007090974
1598.217,0.04559967,0.02560117,0.04953756,0.05175252,0.007085035
1598.699,0.04568104,0.02539881,0.04955129,0.05175132,0.007116332
1599.181,0.04574452,0.02525194,0.04948045,0.0518029,0.007184975
1599.663,0.04578227,0.02517147,0.0493327,0.05191579,0.007285696
1600.145,0.04578898,0.02515836,0.04913472,0.0520941,0.007408449
1600.627,0.0457649,0.02520258,0.04892451,0.05233043,0.007540003
1601.11,0.04571564,0.02528848,0.04873952,0.05260339,0.007666074
1601.592,0.04565453,0.02539845,0.04860936,0.05287714,0.007772362
1602.074,0.04559964,0.02552054,0.04854439,0.05311309,0.007847803
1602.556,0.04556962,0.02565125,0.04853458,0.05328265,0.007885985
1603.038,0.0455788,0.02579253,0.04855592,0.05337592,0.007885591
1603.52,0.04563002,0.02594776,0.04858212,0.05340577,0.007849973
1604.002,0.04571413,0.02611682,0.04859558,0.05339909,0.007785731
1604.484,0.04581201,0.02629399,0.04859194,0.05338551,0.007701884
1604.967,0.04590204,0.02647012,0.04858008,0.05338218,0.007606374
1605.449,0.04596596,0.02663603,0.04857581,0.05338849,0.007505498
1605.931,0.04599313,0.02678519,0.0485957,0.05338469,0.007403041
1606.413,0.04598314,0.02691635,0.04864797,0.05334049,0.00729917
1606.895,0.04594471,0.02703257,0.04872907,0.05322381,0.007191881
1607.377,0.04589312,0.02713945,0.0488214,0.05301433,0.007078902
1607.859,0.04584397,0.02724124,0.04889901,0.05271484,0.006960941
1608.341,0.04580997,0.02733793,0.04893661,0.05235565,0.006844416
1608.823,0.04579774,0.02742397,0.04892153,0.05198816,0.006742883
1609.306,0.04580934,0.02749021,0.04886095,0.05166586,0.00667253
1609.788,0.04584431,0.02752587,0.04878152,0.05143332,0.006648897
1610.27,0.04590252,0.02752278,0.04872073,0.05131478,0.006680461
1610.752,0.04598371,0.02747876,0.04871159,0.05131154,0.006765562
1611.234,0.04608609,0.02739858,0.04877635,0.05140668,0.006892941
1611.716,0.04620467,0.02729507,0.04891891,0.05157015,0.007044352
1612.198,0.0463319,0.02718563,0.0491272,0.05176831,0.0072018
1612.68,0.04645788,0.02709384,0.04937762,0.0519671,0.00734927
1613.163,0.04657371,0.02704561,0.04964253,0.05213928,0.007475681
1613.645,0.04667289,0.02706592,0.04989738,0.05226852,0.007574822
1614.127,0.04675179,0.02717923,0.05011663,0.05234822,0.007640586
1614.609,0.04680996,0.02740047,0.05027357,0.05238125,0.007663919
1615.091,0.0468499,0.02772401,0.05033625,0.05237601,0.007630759
1615.573,0.04687708,0.02809653,0.05026922,0.05234143,0.007526534
1616.055,0.04689534,0.02840793,0.0500548,0.05228883,0.007354737
1616.537,0.0469057,0.02853344,0.04972279,0.05223817,0.007157835
1617.02,0.04690761,0.02842012,0.04936088,0.05222432,0.007013519
1617.502,0.046906,0.02813916,0.04906379,0.05227796,0.006983017
1617.984,0.04690969,0.02781875,0.04888124,0.05240536,0.00707496
1618.466,0.04692684,0.02756666,0.04881756,0.05258943,0.007258093
1618.948,0.04696162,0.02743343,0.04885355,0.05280188,0.007488939
1619.43,0.04701544,0.02742901,0.04896756,0.05301584,0.007732124
1619.912,0.04708897,0.02754412,0.04913983,0.05321126,0.00796312
1620.394,0.04718195,0.02775981,0.04935221,0.05337669,0.008170985
1620.876,0.04729337,0.02805093,0.04958238,0.05350665,0.008354074
1621.359,0.04741946,0.02837887,0.04979664,0.05359588,0.008515108
1621.841,0.04755042,0.02869173,0.04995121,0.05363932,0.008655672
1622.323,0.04766292,0.02891995,0.04999872,0.05363197,0.008768868
1622.805,0.04771869,0.02899604,0.0499127,0.05357859,0.008836485
1623.287,0.04768325,0.02889528,0.04971514,0.05349944,0.008838904
1623.769,0.04754747,0.02865629,0.04947587,0.05342797,0.00877334
1624.251,0.04733524,0.02836203,0.04927564,0.05339265,0.008658809
1624.733,0.04708444,0.0280889,0.04916498,0.05340491,0.008524723
1625.215,0.04683337,0.0278891,0.04916191,0.05346315,0.008398491
1625.698,0.04661531,0.02778938,0.04926027,0.05355894,0.008298874
1626.18,0.04645662,0.02779655,0.04944123,0.05368264,0.008233123
1626.662,0.04638288,0.02790334,0.04967218,0.05382098,0.00820022
1627.144,0.04640862,0.02808208,0.04990591,0.05395483,0.008191075
1627.626,0.04652825,0.02828621,0.05008874,0.05406178,0.008194328
1628.108,0.04671001,0.02845524,0.05017311,0.0541213,0.008202641
1628.59,0.04690654,0.02853948,0.05014206,0.054128,0.008219231
1629.072,0.0470785,0.02852069,0.05001788,0.05409522,0.008255929
1629.554,0.04720539,0.02841025,0.04985033,0.05404837,0.008326078
1630.037,0.04728886,0.02823748,0.04969536,0.05401306,0.008435027
1630.519,0.04734243,0.02803153,0.04959679,0.05400541,0.008577203
1631.001,0.04738283,0.02781664,0.04958491,0.05403268,0.008737173
1631.483,0.0474238,0.02760644,0.04967061,0.05409222,0.008894751
1631.965,0.04747376,0.02740591,0.04984789,0.05417683,0.009032175
1632.447,0.04753667,0.02721613,0.05009139,0.05427737,0.009137269
1632.929,0.04761502,0.02703674,0.0503592,0.0543889,0.009210849
1633.411,0.04771405,0.02687158,0.05059489,0.05451381,0.009266943
1633.894,0.04784462,0.02673613,0.05071966,0.05465502,0.009332112
1634.376,0.04802214,0.02666408,0.0506436,0.05480254,0.009433985
1634.858,0.04825059,0.02670613,0.05029476,0.05491064,0.009578971
1635.34,0.04848759,0.0269003,0.04970583,0.05489074,0.009722898
1635.822,0.04864366,0.02721481,0.04907863,0.05467907,0.009780467
1636.304,0.04865835,0.02753798,0.04867925,0.05432587,0.009701377
1636.786,0.0485689,0.02776897,0.04861798,0.05396533,0.009523544
1637.268,0.0484603,0.02789168,0.04881207,0.05369355,0.00932257
1637.75,0.04839643,0.02794762,0.04912709,0.0535334,0.009149762
1638.233,0.04840365,0.02799105,0.04946271,0.05346771,0.00902318
1638.715,0.04847927,0.02806317,0.04976735,0.05347184,0.008940637
1639.197,0.0486063,0.02819023,0.05001607,0.05352794,0.008895932
1639.679,0.04875818,0.02838106,0.05019853,0.05362453,0.008885393
1640.161,0.04890715,0.02862598,0.05031555,0.05375227,0.008908954
1640.643,0.04903035,0.02889831,0.05037459,0.05389967,0.008969535
1641.125,0.04911743,0.02915992,0.05039015,0.05405324,0.009070648
1641.607,0.04917392,0.0293761,0.05038046,0.0542001,0.009213058
1642.09,0.04921644,0.02952103,0.05036582,0.05433045,0.009393212
1642.572,0.04926503,0.02958709,0.05036557,0.05443937,0.009602986
1643.054,0.04933305,0.02958548,0.05039439,0.054529,0.009834016
1643.536,0.049422,0.02954604,0.05046388,0.05460785,0.01007597
1644.018,0.04951719,0.02951393,0.05058179,0.05469166,0.01031809
1644.5,0.04958985,0.02954252,0.05075445,0.05480285,0.01054647
1644.982,0.04959635,0.02969195,0.050985,0.05496786,0.01072957
1645.464,0.04948536,0.03000451,0.0512711,0.05520876,0.01080412
1645.947,0.04921854,0.03046513,0.05159519,0.05552638,0.01067426
1646.429,0.04881525,0.03093906,0.05190983,0.05587836,0.01026178
1646.911,0.04839104,0.03121088,0.05214873,0.05618672,0.009629386
1647.393,0.04809681,0.03116604,0.05227443,0.05639712,0.008998951
1647.875,0.04800348,0.03089173,0.05230721,0.05652299,0.008585319
1648.357,0.04807461,0.03055926,0.05228997,0.05660937,0.008447338
1648.839,0.04823956,0.03028648,0.05225229,0.05668835,0.008532498
1649.321,0.04844306,0.03012645,0.05220842,0.05677816,0.008762218
1649.803,0.04865537,0.03008779,0.05216476,0.05689301,0.009068429
1650.286,0.04886269,0.03016483,0.05213142,0.05706329,0.009397604
1650.768,0.04905574,0.03034795,0.0521353,0.05734356,0.009691318
1651.25,0.04922729,0.03062775,0.05223478,0.05781349,0.009879568
1651.732,0.04937189,0.03098402,0.05254175,0.05853191,0.009856489
1652.214,0.04948115,0.03134975,0.05321389,0.0593822,0.009494264
1652.696,0.04952147,0.03158083,0.05429514,0.05989714,0.008783804
1653.178,0.04943707,0.03153253,0.05541215,0.05949163,0.008083085
1653.66,0.04925516,0.03126889,0.05597237,0.05831965,0.007890651
1654.142,0.04909211,0.03099075,0.05587359,0.05713415,0.008221745
1654.625,0.04900968,0.03080196,0.05540912,0.05635016,0.008767284
1655.107,0.04899491,0.03069952,0.05483517,0.05594779,0.009289861
1655.589,0.0490157,0.03065426,0.05427041,0.05577746,0.009698772
1656.071,0.04904763,0.03064586,0.05375936,0.05571732,0.009977914
1656.553,0.04907451,0.03066384,0.05331626,0.05569408,0.01014552
1657.035,0.04908578,0.03070154,0.05294178,0.05567422,0.01023202
1657.517,0.04907635,0.0307504,0.0526342,0.05564816,0.01026891
1657.999,0.04904681,0.03079562,0.05238923,0.05561808,0.01028203
1658.481,0.0490035,0.0308174,0.05219923,0.05558854,0.01028795
1658.964,0.04895718,0.03079229,0.05205643,0.05556222,0.0102932
1659.446,0.04892051,0.03069891,0.05195259,0.05553842,0.01029588
1659.928,0.04890453,0.03052392,0.05188143,0.05551597,0.01028911
1660.41,0.04891716,0.03026772,0.05183849,0.05549514,0.01026362
1660.892,0.04896181,0.0299497,0.05182149,0.05548078,0.01021143
1661.374,0.049036,0.02960895,0.05182894,0.05548081,0.01012863
1661.856,0.04912755,0.02930644,0.05185564,0.05550237,0.01001953
1662.338,0.04921589,0.02910263,0.05189043,0.05554667,0.00990181
1662.821,0.04928109,0.02902513,0.05191676,0.05560657,0.0098041
1663.303,0.04931301,0.02904887,0.05191899,0.05567031,0.00975614
1663.785,0.04931651,0.02911511,0.05189043,0.05572844,0.009773552
1664.267,0.04930124,0.02916978,0.05183344,0.05577552,0.00985392
1664.749,0.04927331,0.02918081,0.05175589,0.05580871,0.009984158
1665.231,0.04923236,0.02914103,0.05166793,0.05582564,0.01014738
1665.713,0.04917284,0.02905771,0.05158124,0.05582407,0.01032683
1666.195,0.04908827,0.02894664,0.05151138,0.05580274,0.01050409
1666.677,0.04897295,0.02882759,0.0514771,0.05576238,0.01066023
1667.16,0.04882675,0.02872586,0.05149917,0.05570468,0.01077224
1667.642,0.0486622,0.0286753,0.05159218,0.05563311,0.01081227
1668.124,0.04851034,0.02871523,0.05175025,0.05555648,0.010755
1668.606,0.04842103,0.02888463,0.05192661,0.05549502,0.01059072
1669.088,0.0484477,0.02920106,0.05202928,0.05548404,0.01034829
1669.57,0.04861086,0.02963952,0.05196713,0.0555589,0.01009932
1670.052,0.048876,0.03013187,0.05171446,0.05572812,0.009933511
1670.534,0.04917073,0.03060167,0.05134042,0.0559579,0.009910628
1671.017,0.04943225,0.03100108,0.05095666,0.05619008,0.01003604
1671.499,0.04962825,0.0313174,0.05066095,0.05637061,0.01028114
1671.981,0.04975507,0.03155773,0.05051216,0.05646661,0.01060845
1672.463,0.04982357,0.03173436,0.05053524,0.0564703,0.01098728
1672.945,0.04985074,0.03185466,0.05074469,0.05639722,0.01138937
1673.427,0.04985702,0.0319194,0.05114854,0.05628761,0.01178209
1673.909,0.04986487,0.031925,0.05174019,0.05620221,0.01212567
1674.391,0.04989935,0.03187133,0.052468,0.05621677,0.01236756
1674.874,0.0499775,0.03177226,0.05321584,0.05638938,0.01247036
1675.356,0.05009913,0.03165807,0.05383756,0.05672441,0.01244555
1675.838,0.05024684,0.03156468,0.05422722,0.05716706,0.012359
1676.32,0.05040015,0.03151395,0.05437601,0.05764076,0.01228643
1676.802,0.05054778,0.03150925,0.05434243,0.05809037,0.01226758
1677.284,0.05068938,0.03154621,0.05419824,0.05848887,0.0123041
1677.766,0.05083281,0.03162092,0.05399735,0.05882967,0.01237237
1678.248,0.0509883,0.03173383,0.05377138,0.05911486,0.01244273
1678.73,0.05116621,0.03188754,0.05354318,0.05934367,0.01248836
1679.213,0.05137104,0.0320821,0.05333105,0.05950914,0.01249521
1679.695,0.05159973,0.0323097,0.05315158,0.05960017,0.01246749
1680.177,0.05183835,0.03255074,0.05301867,0.05960819,0.01242708
1680.659,0.05206964,0.03278122,0.05293789,0.05953729,0.01240311
1681.141,0.05227723,0.03298191,0.05290699,0.05940689,0.0124191
1681.623,0.05244809,0.03314734,0.05292378,0.05925404,0.0124834
1682.105,0.05257049,0.03329241,0.05299911,0.05912675,0.01258765
1682.587,0.05263034,0.03345818,0.05317254,0.05907834,0.01270559
1683.069,0.05261056,0.03371542,0.05351647,0.05914185,0.01278744
1683.552,0.05250414,0.03412741,0.05409204,0.05928649,0.01277104
1684.034,0.05234718,0.03466561,0.05483577,0.05940162,0.0126346
1684.516,0.05223078,0.03517373,0.05552873,0.05940235,0.01245117
1684.998,0.05222663,0.03551478,0.055999,0.05933267,0.01232045
1685.48,0.05233567,0.03567922,0.05624802,0.05928826,0.01227694
1685.962,0.05251987,0.03572791,0.05636186,0.05932045,0.01229979
1686.444,0.05274665,0.03572072,0.05641646,0.05942783,0.01236248
1686.926,0.05300449,0.03569854,0.05645967,0.05959309,0.01245867
1687.408,0.05329673,0.03568832,0.05651883,0.05980238,0.01260552
1687.891,0.0536325,0.03570584,0.05660755,0.06005147,0.01283439
1688.373,0.05401967,0.03575911,0.05673224,0.0603465,0.01318027
1688.855,0.05445792,0.03584563,0.05689234,0.06069739,0.01366022
1689.337,0.05493602,0.03595379,0.05708264,0.06111055,0.01425711
1689.819,0.05543016,0.03606576,0.05729558,0.06158252,0.01491919
1690.301,0.05591024,0.03616466,0.0575243,0.06209622,0.01557887
1690.783,0.0563484,0.0362403,0.05776345,0.06262474,0.01618164
1691.265,0.05672107,0.03628752,0.05800831,0.0631341,0.0166943
1691.748,0.05701227,0.03630461,0.05825322,0.06359059,0.01710834
1692.23,0.05721374,0.03629163,0.05849269,0.0639689,0.01743149
1692.712,0.05732141,0.03624946,0.05871982,0.06425282,0.01767766
1693.194,0.05733814,0.03618553,0.0589307,0.06444514,0.01786426
1693.676,0.05727658,0.03611983,0.05912874,0.06457198,0.01801249
1694.158,0.05717749,0.036103,0.05933051,0.06468654,0.01815436
1694.64,0.0571241,0.03622598,0.05957289,0.06486597,0.01833697
1695.122,0.05724366,0.03660978,0.05991093,0.06519172,0.01862123
1695.604,0.05766102,0.03734267,0.06039365,0.06571256,0.01906043
1696.087,0.05839083,0.03837199,0.06101218,0.06639794,0.01965449
1696.569,0.05929722,0.03949136,0.06168588,0.06714709,0.0203361
1697.051,0.06018886,0.04046782,0.06231609,0.06785893,0.02101674
1697.533,0.06095883,0.04118888,0.06285225,0.06849301,0.02164797
1698.015,0.06161299,0.04166966,0.06330669,0.0690764,0.02223657
1698.497,0.06224609,0.04201638,0.06374473,0.06968567,0.02283461
1698.979,0.06300121,0.04239258,0.06426857,0.07041284,0.0235156
1699.461,0.06402283,0.04299673,0.06499586,0.07131416,0.02433887
1699.944,0.06534424,0.04396683,0.06598535,0.07234134,0.02528823
1700.426,0.06679686,0.04523015,0.06714666,0.0733513,0.02624899
1700.908,0.06812546,0.04654254,0.0682962,0.07422991,0.0270974
1701.39,0.06918914,0.04769226,0.06930533,0.07497624,0.02779938
1701.872,0.07000373,0.04861928,0.07015886,0.07564768,0.02839861
1702.354,0.07065863,0.04936372,0.07090709,0.07630011,0.02896635
1702.836,0.07125363,0.04999955,0.0716156,0.07697025,0.02957216
1703.318,0.07187702,0.05060231,0.07234629,0.0776884,0.03027959
1703.801,0.07260974,0.0512448,0.07315411,0.07848877,0.03114696
1704.283,0.07352123,0.05199493,0.07408328,0.07940354,0.03221299
1704.765,0.07464837,0.05290212,0.0751558,0.08044808,0.03346951
1705.247,0.07596166,0.05397249,0.07635187,0.08159855,0.03483413
1705.729,0.07735578,0.05514965,0.07760864,0.08279359,0.03617364
1706.211,0.07870009,0.05633798,0.07884905,0.0839614,0.03737811
1706.693,0.07990255,0.05745125,0.08002232,0.08505371,0.03841637
1707.175,0.08093597,0.05844146,0.08111259,0.0860495,0.03932722
1707.657,0.08181421,0.05929522,0.08212171,0.08694383,0.04016791
1708.14,0.08256429,0.06001351,0.08304907,0.08773319,0.04098307
1708.622,0.08321173,0.06060666,0.08388446,0.0884141,0.0417881
1709.104,0.08378099,0.06109536,0.0846127,0.0889878,0.04257607
1709.586,0.08429642,0.06151542,0.085218,0.08946327,0.04332503
1710.068,0.08478367,0.06191694,0.08569737,0.08986183,0.0440135
1710.55,0.08526484,0.06235432,0.08606166,0.09021192,0.04463067
1711.032,0.08575252,0.06287349,0.08633149,0.09054161,0.04517462
1711.514,0.08624573,0.06349567,0.08652676,0.0908685,0.04564973
1711.996,0.08673021,0.06421295,0.08665784,0.09119681,0.04605808
1712.479,0.08718129,0.06498381,0.08672296,0.09151633,0.04639149
1712.961,0.08757477,0.06574604,0.0867101,0.0918112,0.04663292
1713.443,0.08789368,0.06642562,0.08660419,0.09206631,0.04676251
1713.925,0.08813704,0.06695183,0.08639856,0.09227537,0.04677094
1714.407,0.08832116,0.06728248,0.08610086,0.09244559,0.04667034
1714.889,0.08847461,0.06742024,0.08573742,0.09259179,0.04650069
1715.371,0.08862196,0.06741814,0.08535381,0.09272105,0.04632002
1715.853,0.08876055,0.06734292,0.0850099,0.09281375,0.0461735
1716.335,0.08885968,0.06724729,0.08479424,0.09282528,0.04607476
1716.818,0.08889125,0.06714331,0.08482977,0.09272806,0.04601059
1717.3,0.08888234,0.06702337,0.08522286,0.09257078,0.04598157
1717.782,0.08893096,0.06690371,0.08598082,0.09248403,0.04603231
1718.264,0.089138,0.06683592,0.08697711,0.09258765,0.0462246
1718.746,0.08952498,0.06686552,0.08803345,0.09289841,0.04657647
1719.228,0.0900466,0.06701198,0.08901885,0.09335789,0.047062
1719.71,0.09063159,0.06727141,0.08987537,0.09388863,0.04763254
1720.192,0.09122495,0.06763601,0.09060575,0.09443964,0.04824534
1720.675,0.09179913,0.06811304,0.09124577,0.09499994,0.04887611
1721.157,0.09236117,0.06873219,0.09185991,0.09560128,0.04952736
1721.639,0.09295053,0.06954291,0.09253041,0.09630831,0.05022904
1722.121,0.09363358,0.07060625,0.09335035,0.09720458,0.05103458
1722.603,0.09448563,0.0719673,0.09439767,0.09836061,0.05200811
1723.085,0.09556194,0.07362502,0.09570424,0.09979866,0.05319902
1723.567,0.09687584,0.07551254,0.0972379,0.1014742,0.05462335
1724.049,0.09838885,0.07751224,0.0989119,0.1032892,0.0562522
1724.531,0.1000374,0.07950526,0.1006305,0.1051409,0.05803087
1725.014,0.1017649,0.08141117,0.1023279,0.1069598,0.05990291
1725.496,0.1035511,0.08321615,0.1039946,0.1087348,0.06183608
1725.978,0.1054166,0.08496414,0.1056688,0.1105008,0.06382723
1726.46,0.1074128,0.08673599,0.1074154,0.1123171,0.06589396
1726.942,0.1096077,0.08862704,0.1093063,0.1142484,0.06806991
1727.424,0.1120734,0.0907312,0.1114085,0.1163558,0.07039832
1727.906,0.1148697,0.09312955,0.1137773,0.1186909,0.07292616
1728.388,0.1180325,0.09587811,0.1164549,0.1212986,0.07570265
1728.871,0.1215525,0.09899241,0.1194608,0.1242082,0.07876565
1729.353,0.125349,0.1024246,0.1227719,0.1274145,0.08211702
1729.835,0.1292843,0.1060738,0.1263188,0.1308704,0.08570889
1730.317,0.1331943,0.1098094,0.1299928,0.134492,0.08944538
