absorbance_2.9_1A (2),2.9_1A (2),2.9_1A,2.9_2,2.9_2A,2.9_3A (2),2.9_3A,2.9_4A (2),2.9_4A,6.4_1A,6.4_1AA,6.8_1A,6.8_2A
611.324,0.04241072,0.02822159,0.03777922,0.02519489,0.04445114,0.05970599,0.01730037,0.07593064,0.04288448,0.02064705,0.08739959,0.04423665
611.8062,0.04481509,0.02954597,0.03847409,0.02417385,0.0420059,0.05966208,0.01531139,0.07726995,0.04210711,0.02176623,0.08824859,0.04286423
612.2883,0.04614478,0.03103415,0.03994005,0.02277143,0.04070764,0.05953646,0.01366482,0.07771068,0.04179372,0.02214885,0.08862504,0.0420462
612.7704,0.04661185,0.0323009,0.04188268,0.02075148,0.04067731,0.05935607,0.01230962,0.07727322,0.04217168,0.02191344,0.08851845,0.04187277
613.2525,0.04651622,0.03295147,0.04400138,0.01824181,0.04179488,0.05906043,0.01120526,0.07620469,0.04338977,0.02128834,0.08799583,0.04220158
613.7346,0.04611121,0.03274115,0.04607132,0.01571887,0.04376617,0.05856048,0.0103655,0.07485015,0.04544856,0.02053135,0.08718948,0.04272465
614.2167,0.04555013,0.03166334,0.04794293,0.01391961,0.04616888,0.05779518,0.009871754,0.07355076,0.04815287,0.01990307,0.08628245,0.04305582
614.6989,0.04485493,0.02998685,0.04952963,0.01353028,0.04856666,0.05678805,0.009844658,0.07250594,0.05112059,0.01960667,0.08544295,0.04290313
615.181,0.04397005,0.02816963,0.05075921,0.01491242,0.05059065,0.05564445,0.01039245,0.07174426,0.05386291,0.01977201,0.08477037,0.04217117
615.6631,0.04283041,0.02676132,0.05153498,0.01793507,0.05196286,0.05452079,0.0115649,0.07116423,0.05584821,0.02045375,0.08426427,0.04099662
616.1452,0.04142658,0.0261889,0.05175342,0.02196003,0.0525527,0.05354965,0.0133082,0.07063296,0.05667691,0.02161742,0.08381952,0.03969411
616.6273,0.03982502,0.02663033,0.05134105,0.02606003,0.05236331,0.05278928,0.01546521,0.07008658,0.05616373,0.0231482,0.08328003,0.03863383
617.1094,0.03815412,0.02794939,0.0503047,0.02927248,0.05149987,0.05220966,0.01778449,0.06958303,0.05437039,0.02485424,0.08250359,0.03812367
617.5916,0.03654475,0.02974417,0.04875858,0.03100526,0.05012765,0.05172148,0.0199944,0.06927954,0.05157138,0.02651494,0.08144487,0.03827789
618.0737,0.03508659,0.03147482,0.04691328,0.03116791,0.0484356,0.05122878,0.02184604,0.06935475,0.04816502,0.02791675,0.08018059,0.03900222
618.5558,0.03380735,0.03260444,0.04504273,0.03017459,0.04662698,0.05067187,0.02315916,0.06992082,0.04460248,0.02889786,0.07889364,0.04004276
619.0379,0.0326779,0.03278552,0.04340561,0.02871567,0.04489074,0.05004788,0.02387055,0.07095502,0.04127724,0.02940084,0.07779002,0.04111483
619.52,0.03164872,0.03190992,0.04221572,0.02750538,0.04341357,0.04938738,0.02403967,0.0722989,0.03852088,0.02948317,0.07702753,0.04199903
620.0021,0.03069024,0.03013038,0.04162731,0.02701947,0.04236696,0.04871908,0.02383339,0.07369281,0.03659901,0.02931612,0.07664756,0.04260416
620.4843,0.02982164,0.02778082,0.04172068,0.02731231,0.04186136,0.04804213,0.02345924,0.07487143,0.03568227,0.02912667,0.07655582,0.04296649
620.9664,0.02912213,0.02529387,0.04252109,0.02805243,0.04194225,0.04732487,0.02311398,0.07560875,0.03585154,0.02914813,0.07655188,0.04318664
621.4485,0.02872087,0.0230808,0.04399189,0.0286652,0.04258165,0.04653063,0.02291591,0.07577054,0.03706617,0.0295439,0.07639735,0.04335836
621.9306,0.02875256,0.02139682,0.04602841,0.02861981,0.0437045,0.04566039,0.02286208,0.07533598,0.03915886,0.03034209,0.07592006,0.04351233
622.4127,0.02933348,0.0203117,0.04843737,0.02758081,0.04521312,0.04478607,0.02283321,0.07438186,0.04183043,0.03142298,0.07506221,0.04362106
622.8948,0.03051262,0.01970016,0.05093535,0.02554273,0.04701007,0.04405983,0.02262565,0.0730759,0.04468766,0.03253625,0.0739125,0.04364282
623.377,0.03224051,0.01932853,0.05320628,0.02279303,0.04900633,0.04366503,0.02204005,0.07164358,0.04734107,0.03339133,0.07265986,0.04358804
623.8591,0.03433722,0.01893627,0.05492145,0.01982354,0.05108704,0.0437733,0.02093963,0.07037565,0.04943496,0.03371732,0.07154299,0.04356644
624.3412,0.03648825,0.01834929,0.05583151,0.01716771,0.05308682,0.04445294,0.01933263,0.06958184,0.05073905,0.03336503,0.0707617,0.04378603
624.8233,0.03831165,0.01754212,0.05583749,0.01522267,0.05479672,0.04561862,0.01738882,0.06950482,0.05119856,0.03236515,0.07040836,0.04446457
625.3054,0.03939937,0.01662995,0.05500505,0.01420842,0.0559733,0.04701233,0.01542952,0.07025763,0.05092686,0.03093008,0.07045727,0.04574857
625.7875,0.03945962,0.01580837,0.05354654,0.01412091,0.05641941,0.04826508,0.01383142,0.07173178,0.0501675,0.02939413,0.07078284,0.04759943
626.2697,0.03842339,0.01524225,0.05173044,0.01480712,0.05607166,0.04902911,0.01289192,0.07361194,0.04918634,0.0280806,0.07122803,0.04978491
626.7518,0.03647342,0.01500361,0.04982526,0.01604436,0.05504701,0.04905559,0.01276203,0.07541673,0.04821584,0.02722844,0.07164779,0.05191271
627.2339,0.03400803,0.01503033,0.04802736,0.01763079,0.05364167,0.04829637,0.01337613,0.07665392,0.04738837,0.02690094,0.0719517,0.05356417
627.716,0.03149696,0.01517192,0.04645088,0.01942807,0.05223381,0.04690489,0.01448843,0.07698151,0.04674286,0.02699336,0.0721005,0.05443412
628.1981,0.02939344,0.0152487,0.04517077,0.02132998,0.05121119,0.04521098,0.01571066,0.07627425,0.04627113,0.02727061,0.0720787,0.05438297
628.6802,0.02797646,0.01514017,0.0442496,0.02323274,0.05082285,0.04362966,0.01662232,0.07468439,0.04596037,0.02745674,0.07187369,0.05349346
629.1624,0.02729427,0.01482656,0.04375112,0.0250084,0.05111074,0.04255063,0.01687691,0.07257059,0.04582024,0.02732814,0.07147259,0.05202207
629.6445,0.02717603,0.01438752,0.04373139,0.02648309,0.05190331,0.04228362,0.01625397,0.07041683,0.04588474,0.02676739,0.07087396,0.05034704
630.1266,0.02730797,0.01395937,0.04419659,0.02748043,0.05287851,0.04295465,0.01474271,0.06865738,0.04618848,0.02581901,0.07011285,0.04884335
630.6087,0.02736458,0.01367014,0.04507648,0.02787195,0.05368877,0.04449243,0.01253633,0.06756091,0.04673683,0.02466539,0.06927028,0.04778744
631.0908,0.02710578,0.01359596,0.04621188,0.02761203,0.05405419,0.04664294,0.01001175,0.06720173,0.04748498,0.02358568,0.0684717,0.04731862
631.5729,0.02647613,0.01373434,0.04739871,0.02676702,0.05387384,0.04905115,0.007620562,0.06747417,0.0483401,0.02284978,0.06784343,0.04740535
632.0551,0.02559597,0.01402435,0.04843987,0.02549409,0.05322746,0.05135072,0.005789105,0.06818703,0.04918687,0.02263757,0.06746911,0.04788773
632.5372,0.02471019,0.01438666,0.04918476,0.02400967,0.05233165,0.05322352,0.004845546,0.06914394,0.04991095,0.02298711,0.06736221,0.04852069
633.0193,0.02406695,0.01476643,0.04957525,0.02251536,0.05143593,0.05448688,0.004914298,0.07022405,0.05044233,0.02377147,0.06746162,0.04906413
633.5014,0.02382888,0.01514528,0.04963382,0.02116425,0.05074005,0.05509451,0.00590388,0.07138927,0.05076699,0.02473324,0.06766871,0.0493377
633.9835,0.02402131,0.01552465,0.04943721,0.02004309,0.05034378,0.05511802,0.007522458,0.07265656,0.05092365,0.02553975,0.06790733,0.04926473
634.4656,0.02454064,0.0158919,0.04907113,0.01917269,0.05022931,0.0546944,0.009388888,0.07405107,0.05097755,0.02590893,0.06818384,0.04889268
634.9478,0.02522169,0.01619415,0.0486085,0.01853777,0.05029549,0.05397757,0.01113247,0.07556634,0.05098894,0.02567565,0.06860642,0.04837003
635.4299,0.02592234,0.01634197,0.04811173,0.01811418,0.05040896,0.05310292,0.01250236,0.07714551,0.05098344,0.02485102,0.06935916,0.04790009
635.912,0.0265966,0.01625683,0.0476484,0.01787983,0.05046497,0.05216364,0.01343915,0.07869773,0.05093976,0.02361061,0.0706062,0.04765763
636.3941,0.02729881,0.01591839,0.04731957,0.01780749,0.05040715,0.0512294,0.01404566,0.08011457,0.05080035,0.02224207,0.07241818,0.04774551
636.8762,0.02814558,0.01540969,0.04725793,0.01784321,0.05023145,0.05036319,0.01451032,0.08128761,0.05049866,0.02106076,0.07470668,0.048158
637.3583,0.0292327,0.01490132,0.04758029,0.01790037,0.04996794,0.04962212,0.01499031,0.08212655,0.04999812,0.02029999,0.07724281,0.04879094
637.8405,0.03057981,0.0146125,0.04834111,0.01786415,0.04966159,0.04905642,0.0155459,0.0825486,0.04931333,0.02008141,0.0796965,0.04947622
638.3226,0.03209427,0.01472434,0.04946781,0.01763123,0.04936143,0.04868234,0.01610712,0.08248775,0.04852204,0.020395,0.08173499,0.05003975
638.8047,0.03360198,0.01529397,0.0507586,0.01716667,0.0491154,0.04846393,0.01652478,0.08191703,0.04774193,0.02113661,0.08313523,0.05036697
639.2868,0.03488515,0.01622499,0.05189829,0.01654505,0.0489757,0.04830783,0.01663602,0.08087416,0.04710937,0.02215239,0.08381674,0.05041771
639.7689,0.03575864,0.01728824,0.05255747,0.01596171,0.04899225,0.04809077,0.01636085,0.07949563,0.04672993,0.02329616,0.08386578,0.05023147
640.251,0.0361314,0.01822904,0.05252695,0.01566543,0.049194,0.04772093,0.01575015,0.07800211,0.04663806,0.02447027,0.08347347,0.04988563
640.7332,0.03601878,0.0188486,0.05178382,0.01589686,0.04957312,0.04718293,0.01498333,0.07668548,0.04678487,0.02561882,0.08287853,0.04945581
641.2153,0.03553977,0.01910564,0.05053341,0.01677028,0.05006967,0.04657802,0.01430252,0.07582079,0.04704972,0.02671215,0.08228197,0.04897556
641.6974,0.03486469,0.0191215,0.04912446,0.01821597,0.05058344,0.04609588,0.01390875,0.07557375,0.04729315,0.02771543,0.08180164,0.04843211
642.1795,0.03418515,0.01913995,0.04797508,0.01997255,0.05098776,0.04598055,0.01390886,0.07596306,0.04739975,0.02855452,0.08149064,0.04779528
642.6616,0.0336572,0.0194196,0.04742125,0.02165687,0.05117459,0.04643406,0.0142717,0.07684101,0.04733462,0.02911354,0.08135699,0.04706924
643.1437,0.03336995,0.02012448,0.04762114,0.02290058,0.05109,0.04753879,0.01486417,0.07796057,0.04715741,0.02926527,0.08139794,0.0463306
643.6259,0.03334493,0.02126719,0.04853172,0.02343011,0.05074846,0.04922225,0.01549834,0.07903097,0.04701,0.02890235,0.08160756,0.04575104
644.108,0.03353375,0.02268603,0.04992231,0.02318454,0.05023079,0.05125965,0.01601198,0.07982634,0.04705667,0.02799767,0.08196317,0.04555927
644.5901,0.03384422,0.02410893,0.05146889,0.02231582,0.0496502,0.05334974,0.01631423,0.08024713,0.0474081,0.02663337,0.08240333,0.04596437
645.0722,0.0341583,0.02521632,0.05281615,0.02114941,0.04912789,0.05517307,0.01638418,0.08032402,0.04806839,0.02501268,0.08280729,0.04709303
645.5543,0.03437389,0.02575721,0.05368977,0.02004976,0.04875236,0.05650035,0.0162473,0.08018411,0.04890277,0.02340956,0.083024,0.04891268
646.0364,0.03442992,0.02560501,0.05393907,0.01929978,0.04857052,0.05722666,0.01593231,0.0799671,0.04967246,0.02210207,0.08292039,0.05123247
646.5186,0.03431868,0.02476615,0.05353425,0.0190443,0.04859833,0.05735574,0.01544928,0.07975832,0.0500826,0.02132555,0.082432,0.05372857
647.0007,0.03408659,0.02336942,0.05256092,0.0192581,0.04883306,0.05696393,0.01479594,0.07953243,0.04989927,0.02119798,0.08161286,0.05605152
647.4828,0.03381119,0.02163012,0.05118832,0.01979968,0.04926714,0.05614913,0.01399121,0.07916977,0.04902674,0.02170637,0.08063307,0.05791075
647.9649,0.03357015,0.01983827,0.04965362,0.02047014,0.04988073,0.05500555,0.01311214,0.07850263,0.04756093,0.02270534,0.07975372,0.05912439
648.447,0.03339865,0.01830168,0.04820297,0.02109378,0.05063109,0.05361092,0.01229463,0.07741176,0.04577826,0.02396212,0.07922496,0.05966161
648.9291,0.03327244,0.0173197,0.04705514,0.02154273,0.05143105,0.05204628,0.01169778,0.07589211,0.04406607,0.02520811,0.0792103,0.059611
649.4113,0.03311254,0.0171438,0.04636255,0.02173131,0.05213842,0.05042235,0.01144125,0.07409318,0.04283189,0.02618837,0.07972485,0.05913433
649.8934,0.03283069,0.01789793,0.0461643,0.02160948,0.05259176,0.04887305,0.01153222,0.07227946,0.04235557,0.02673583,0.08062886,0.05839156
650.3755,0.03237827,0.01954361,0.04639326,0.02114374,0.05264648,0.04754588,0.01184458,0.07077199,0.04274173,0.02678192,0.08167036,0.05750583
650.8576,0.03179427,0.02184644,0.04689686,0.0203305,0.05223166,0.04656776,0.01214611,0.06985817,0.04389565,0.02635351,0.08255485,0.0565504
651.3397,0.03120855,0.02442821,0.04750712,0.01921145,0.05139001,0.04600096,0.01220231,0.06968626,0.04557684,0.02553857,0.08304836,0.05555791
651.8218,0.03081688,0.02681738,0.04808963,0.01789853,0.05028501,0.04583339,0.01186051,0.07023512,0.04745798,0.02444979,0.08300696,0.05455352
652.304,0.03081254,0.02856113,0.04859268,0.01657189,0.04916719,0.04598743,0.0111322,0.07130999,0.04920709,0.02318865,0.08240104,0.05357756
652.7861,0.03129999,0.02937156,0.0490546,0.01542298,0.04827917,0.04636865,0.01019098,0.07262357,0.05058692,0.02182083,0.08129514,0.05268385
653.2682,0.03225875,0.02916727,0.04957226,0.01461237,0.04779837,0.04691234,0.009320287,0.07386526,0.05147076,0.02038762,0.07981526,0.0519308
653.7503,0.03352977,0.02810362,0.05023868,0.01420468,0.0477676,0.04762738,0.008802274,0.07479967,0.05186123,0.01892864,0.07811518,0.05135356
654.2324,0.03487641,0.02649188,0.05108231,0.014148,0.04809245,0.04859152,0.008794596,0.07533383,0.0518573,0.01750499,0.07634105,0.05094525
654.7145,0.03602862,0.0247319,0.05203986,0.01429411,0.04857158,0.04992032,0.00928909,0.07551096,0.05161393,0.01622862,0.07463914,0.05065414
655.1967,0.03676202,0.02319124,0.05296502,0.01446137,0.04897082,0.05169386,0.01011027,0.07547893,0.05129139,0.0152576,0.07314441,0.05039924
655.6788,0.03695669,0.02210382,0.05369313,0.01451802,0.04911669,0.05389273,0.01100945,0.07540751,0.05101141,0.01475168,0.07196616,0.050108
656.1609,0.03659499,0.02156042,0.0540896,0.01442219,0.04893271,0.05636139,0.01174193,0.07543834,0.05085174,0.01483926,0.07119118,0.04973972
656.643,0.03575397,0.0215013,0.05411091,0.01424035,0.04846727,0.05882178,0.01217015,0.07562862,0.05084081,0.01555231,0.07086869,0.04931063
657.1251,0.03455742,0.02177998,0.05381105,0.01410035,0.04785399,0.06095854,0.01229454,0.07594881,0.05096988,0.01680657,0.07101161,0.04888705
657.6072,0.03315545,0.02221327,0.05331618,0.01414222,0.04726823,0.06246862,0.0122253,0.0763079,0.05120851,0.01840151,0.07161062,0.04857127
658.0894,0.03169793,0.02264682,0.0527683,0.01445227,0.04685869,0.06316455,0.01211719,0.07660362,0.05151363,0.0200721,0.07264439,0.04846264
658.5715,0.03032665,0.02299071,0.05226892,0.01503692,0.04670621,0.06302172,0.01208896,0.07676835,0.0518368,0.02157285,0.07408381,0.04862104
659.0536,0.02919415,0.02321545,0.05186425,0.01583446,0.04682509,0.06217992,0.01219126,0.07678534,0.05211711,0.02272082,0.07587492,0.04904898
659.5357,0.02844112,0.02334393,0.05154375,0.01675114,0.04717573,0.0609042,0.01239359,0.07668994,0.05228876,0.02346605,0.07791793,0.04968374
660.0178,0.02816767,0.02342206,0.05127596,0.0177025,0.04770308,0.05949465,0.0126265,0.07654015,0.05229205,0.02388855,0.08005867,0.05042225
660.4999,0.02840973,0.02349724,0.05104366,0.01862653,0.04836158,0.05823272,0.01282651,0.07639287,0.05208251,0.02416901,0.08207918,0.05114574
660.9821,0.02910784,0.02359662,0.05086607,0.01948197,0.04913103,0.05729355,0.01297637,0.07628052,0.0516522,0.02450595,0.08374999,0.05176716
661.4642,0.03011887,0.02372103,0.05078647,0.02022669,0.05000522,0.05673142,0.01310855,0.07621285,0.05103785,0.02503864,0.08488886,0.05225659
661.9463,0.03123374,0.02384895,0.05084767,0.02079554,0.05096581,0.05649861,0.01328292,0.07619368,0.05032446,0.02580418,0.08540618,0.05264702
662.4284,0.03224732,0.0239501,0.05105259,0.02111971,0.05196228,0.05648356,0.01355008,0.07623398,0.04962426,0.02671896,0.08535641,0.05301989
662.9105,0.03301375,0.02400356,0.05135201,0.021161,0.05291014,0.05655988,0.01392778,0.07635589,0.04904787,0.02761932,0.08492588,0.05347254
663.3926,0.03347986,0.02401355,0.05164969,0.02095361,0.05370607,0.0566186,0.01439898,0.07658304,0.04867593,0.02831393,0.08439048,0.05408709
663.8748,0.03369775,0.02401743,0.05184599,0.02062088,0.05427216,0.05660046,0.01493431,0.07692127,0.04852184,0.0286647,0.08400461,0.05489833
664.3569,0.033786,0.02407965,0.05187338,0.02034627,0.05457868,0.05649349,0.01551497,0.07734787,0.04853658,0.02861482,0.08392994,0.05589386
664.839,0.03387979,0.02427438,0.05172405,0.02031589,0.05465058,0.05632435,0.01613781,0.07781415,0.04862971,0.02818816,0.0841983,0.05702237
665.3211,0.03407716,0.02465751,0.05145702,0.02063048,0.05454257,0.05614289,0.01680665,0.07826714,0.04871266,0.02745378,0.08472288,0.05822236
665.8032,0.03442023,0.02524492,0.05120035,0.02124796,0.05431623,0.05601338,0.01750081,0.07866921,0.04873026,0.02650032,0.08533525,0.05942764
666.2853,0.03489462,0.02599571,0.05115575,0.02195461,0.05402096,0.05600436,0.01816432,0.07902126,0.04867108,0.02542889,0.0858252,0.06056371
666.7675,0.03544894,0.02680631,0.05157054,0.02238836,0.05366863,0.05616758,0.01870437,0.07938045,0.0485657,0.02435159,0.08601484,0.06154741
667.2496,0.03603981,0.02754043,0.05268146,0.022195,0.05324161,0.05649667,0.01906745,0.0798524,0.04842967,0.02343393,0.08582905,0.06227785
667.7317,0.03667263,0.02810468,0.05454197,0.02131864,0.05271414,0.05687686,0.0193315,0.08053988,0.04821805,0.0228943,0.0854077,0.06266834
668.2138,0.03736631,0.02854453,0.05685923,0.02024384,0.05218387,0.05708745,0.01973347,0.0814399,0.04786796,0.0229075,0.0850708,0.06270906
668.6959,0.03809747,0.02902782,0.05906905,0.01971567,0.05182645,0.05694534,0.020497,0.08241375,0.04740433,0.02346843,0.08512124,0.06250814
669.178,0.03878799,0.0296596,0.06069974,0.01996899,0.05162975,0.05651512,0.02153281,0.08328208,0.04698702,0.02437253,0.08559336,0.06221779
669.6602,0.03938267,0.03040195,0.06161609,0.02060454,0.05135523,0.05606411,0.02251986,0.08394259,0.04676707,0.02536895,0.08627062,0.06192515
670.1423,0.03987487,0.03118789,0.06191388,0.0211647,0.05085063,0.05584585,0.02322907,0.08437309,0.04679672,0.02626869,0.08684473,0.06163598
670.6244,0.04028572,0.0319736,0.06175345,0.0214598,0.05019574,0.05598824,0.02363658,0.08459452,0.0470441,0.02696544,0.08706,0.06130768
671.1065,0.04063905,0.03271285,0.06125887,0.02147899,0.04957101,0.05652277,0.023809,0.08463908,0.04746152,0.02741369,0.08678938,0.0608979
671.5886,0.04092946,0.03332431,0.060514,0.02125465,0.0491927,0.0574312,0.02380336,0.08453488,0.04803247,0.02759694,0.08601655,0.06038658
672.0707,0.04112811,0.03371557,0.05958442,0.02083533,0.04922927,0.05864526,0.02365067,0.08429833,0.04874549,0.02754052,0.08484879,0.05979553
672.5529,0.04119168,0.03382698,0.05853858,0.0202882,0.04976176,0.06005227,0.02336813,0.08393664,0.04956875,0.02731942,0.08347918,0.05918466
673.035,0.0410734,0.0336614,0.05747323,0.01973239,0.05077566,0.06148069,0.02298842,0.08345923,0.05041976,0.0270673,0.08216602,0.05864806
673.5171,0.04074444,0.03329602,0.05650095,0.0193117,0.05214126,0.06274012,0.02255831,0.08290125,0.0511812,0.0269505,0.08115114,0.0582761
673.9992,0.04021135,0.03284349,0.05572217,0.01915529,0.05365978,0.06367146,0.02212701,0.08233752,0.05174357,0.02711548,0.08059083,0.05811654
674.4813,0.03953176,0.03241289,0.0552144,0.01935635,0.05509011,0.06416795,0.02173835,0.08189598,0.05203708,0.02765542,0.08054178,0.05815164
674.9634,0.03881244,0.03206012,0.05500571,0.01994835,0.05623203,0.06420358,0.02142385,0.08173011,0.05206905,0.02856606,0.0809572,0.0582901
675.4456,0.03818787,0.03178266,0.05507468,0.02091288,0.05697375,0.0638188,0.02120939,0.08197046,0.05191709,0.02975006,0.08173241,0.05839275
675.9277,0.03780372,0.03154603,0.05535379,0.02218452,0.05730005,0.06310527,0.02112689,0.08268236,0.05171186,0.03103391,0.08273299,0.05829524
676.4098,0.03776194,0.03132788,0.05574564,0.02366299,0.05729352,0.06217504,0.0212125,0.08381265,0.05158876,0.03223165,0.0838322,0.05786648
676.8919,0.03808642,0.03115263,0.05614367,0.02521979,0.05709231,0.06113595,0.02149416,0.08518964,0.05164564,0.03320743,0.08492523,0.05704918
677.374,0.03870718,0.03110286,0.05644837,0.02669309,0.0568489,0.06008538,0.02197103,0.08654353,0.05192429,0.03391641,0.08592174,0.0558825
677.8561,0.03948195,0.03128621,0.05660041,0.02792047,0.05666718,0.0590966,0.02259945,0.08760296,0.05239934,0.03442422,0.08675425,0.05450019
678.3383,0.04024709,0.03178597,0.05659631,0.02876514,0.05657785,0.05822694,0.02329649,0.08817073,0.05300007,0.03487171,0.0873751,0.0530973
678.8204,0.04086458,0.0326152,0.0564983,0.0291411,0.05654391,0.0575323,0.02395769,0.08817115,0.0536305,0.03542681,0.08775574,0.05190317
679.3025,0.04127718,0.03369089,0.05642078,0.02904998,0.05649484,0.05706861,0.0245024,0.08767094,0.0542016,0.03620739,0.08789559,0.05111419
679.7846,0.0415149,0.03484982,0.05650635,0.02858374,0.05637518,0.05688993,0.02490359,0.086844,0.05464116,0.03723969,0.08782776,0.05086683
680.2667,0.04167874,0.03588773,0.05689199,0.02791386,0.05618839,0.05703435,0.025207,0.08592606,0.05490077,0.03844028,0.08762155,0.05121386
