absorbance_2.3_1_oilA,2.3_1_oilA,2.3_2_oilA,2.3_3_oilA
2591.859,0.07572962,0.05421186,0.0359099
2592.342,0.0758748,0.05423129,0.03589147
2592.824,0.07608718,0.05420868,0.03591543
2593.306,0.07632464,0.05414946,0.0359841
2593.788,0.07654756,0.05406563,0.03608301
2594.27,0.07672588,0.05397393,0.0361876
2594.752,0.07684325,0.05389433,0.0362711
2595.234,0.07689647,0.05384566,0.03631508
2595.716,0.07689024,0.05384227,0.03631288
2596.198,0.07683222,0.05388995,0.03626991
2596.681,0.07672933,0.05398301,0.03619941
2597.163,0.07658979,0.05410335,0.03611721
2597.645,0.07642554,0.05422489,0.03603685
2598.127,0.07625449,0.05432257,0.03596662
2598.609,0.07610144,0.05437778,0.03591038
2599.091,0.07599419,0.0543862,0.03586864
2599.573,0.07595512,0.05435735,0.03583982
2600.055,0.07599613,0.05431099,0.03582024
2600.538,0.07611275,0.05426908,0.03580366
2601.02,0.07628588,0.05424665,0.03578202
2601.502,0.07648373,0.05424921,0.03574614
2601.984,0.07667161,0.05427262,0.03568945
2602.466,0.07682112,0.0543092,0.03561216
2602.948,0.07691311,0.0543542,0.03552351
2603.43,0.0769428,0.05441063,0.03544173
2603.912,0.07691662,0.0544888,0.03538803
2604.395,0.07684904,0.05460165,0.03538349
2604.876,0.07675676,0.05475558,0.03543905
2605.359,0.07665378,0.0549448,0.03555299
2605.841,0.07655069,0.05514819,0.03571031
2606.323,0.0764527,0.05533495,0.03588728
2606.805,0.07636141,0.05547502,0.0360585
2607.287,0.07627718,0.05554686,0.03620168
2607.769,0.07620115,0.0555472,0.03630308
2608.251,0.07613657,0.0554909,0.03635795
2608.733,0.07608965,0.0554063,0.03636806
2609.216,0.07606776,0.05532265,0.03634008
2609.698,0.07607763,0.05526216,0.03628256
2610.18,0.07612249,0.05523228,0.03620754
2610.662,0.07620037,0.05522531,0.0361289
2611.144,0.07630298,0.05522262,0.03606369
2611.626,0.07641774,0.05520185,0.03602983
2612.108,0.07653151,0.05514696,0.0360411
2612.59,0.07663374,0.05505128,0.03610324
2613.073,0.07671971,0.05491998,0.03621026
2613.555,0.07679129,0.05476731,0.03634454
2614.037,0.07685492,0.05461346,0.03647937
2614.519,0.07691786,0.05447992,0.03658601
2615.001,0.07698426,0.05438438,0.03664232
2615.483,0.07705273,0.05434005,0.03663653
2615.965,0.0771172,0.05435313,0.03656989
2616.447,0.07717064,0.05442218,0.03645501
2616.929,0.0772085,0.05453802,0.03631218
2617.412,0.07723261,0.05468514,0.036164
2617.894,0.07725084,0.05484495,0.03603092
2618.376,0.07727482,0.05499743,0.03593081
2618.858,0.07731415,0.05512603,0.03587609
2619.34,0.07737102,0.0552212,0.0358729
2619.822,0.07743806,0.0552801,0.03592059
2620.304,0.07749913,0.05530625,0.03600984
2620.786,0.07753482,0.05530698,0.03612347
2621.269,0.07752755,0.0552911,0.03623692
2621.751,0.07746834,0.05526678,0.0363254
2622.233,0.07735933,0.05524089,0.0363698
2622.715,0.07721258,0.055221,0.03636213
2623.197,0.07704634,0.05521579,0.0363102
2623.679,0.07687987,0.05523483,0.03623512
2624.161,0.07673077,0.05528759,0.03616736
2624.643,0.07661127,0.0553789,0.03613516
2625.125,0.07652967,0.05550573,0.03615787
2625.608,0.07649099,0.05565434,0.0362399
2626.09,0.07649718,0.05580291,0.03636991
2626.572,0.07654697,0.05592442,0.03652471
2627.054,0.07663542,0.05599352,0.03667567
2627.536,0.07675313,0.05599507,0.03679887
2628.018,0.07688759,0.05592803,0.03687777
2628.5,0.07702449,0.05580673,0.03690717
2628.982,0.07715354,0.0556559,0.0368926
2629.465,0.07726919,0.0555054,0.03684663
2629.947,0.07737268,0.0553809,0.03678573
2630.429,0.07747044,0.05529611,0.03672478
2630.911,0.07757013,0.05525108,0.03667462
2631.393,0.07767666,0.0552324,0.03663997
2631.875,0.07778901,0.05521984,0.03661824
2632.357,0.07789948,0.05519158,0.03660064
2632.839,0.07799654,0.05513247,0.03657591
2633.322,0.07806883,0.05503885,0.03653493
2633.804,0.07810754,0.05491947,0.03647491
2634.286,0.0781095,0.05479219,0.03640323
2634.768,0.07807621,0.05467859,0.03633669
2635.25,0.07801187,0.05459935,0.03629916
2635.732,0.07792187,0.05456702,0.03631259
2636.214,0.07781104,0.05458422,0.03638981
2636.696,0.07768553,0.05464421,0.03652892
2637.178,0.07755398,0.05473357,0.03671015
2637.661,0.07742836,0.05483705,0.0369029
2638.143,0.07732467,0.05494129,0.03706934
2638.625,0.07725859,0.05503803,0.03717834
2639.107,0.07724151,0.05512491,0.03721233
2639.589,0.07727697,0.05520438,0.03716994
2640.071,0.07735772,0.05528088,0.03706522
2640.553,0.07746684,0.05535876,0.03692212
2641.035,0.07758097,0.0554402,0.03676851
2641.518,0.07767867,0.05552478,0.03662824
2642.0,0.07774304,0.05560886,0.03651965
2642.482,0.07776587,0.05568713,0.03645445
2642.964,0.07774749,0.05575304,0.03643876
2643.446,0.07769396,0.05580036,0.03647439
2643.928,0.07761437,0.05582382,0.03655837
2644.41,0.07751725,0.05582089,0.03668388
2644.892,0.07741173,0.05579317,0.03683811
2645.375,0.07730767,0.05574781,0.0370038
2645.856,0.07721634,0.05569555,0.03716355
2646.339,0.07715218,0.05565101,0.037301
2646.821,0.07713,0.05562758,0.03740635
2647.303,0.07715978,0.05563262,0.03747829
2647.785,0.07724519,0.05566547,0.03752249
2648.267,0.07737833,0.05571545,0.03754874
2648.749,0.07754257,0.05576529,0.03756701
2649.231,0.07771403,0.05579536,0.03758414
2649.713,0.07786874,0.05579078,0.03760271
2650.196,0.07798944,0.05574742,0.03762244
2650.678,0.0780675,0.05567354,0.03764248
2651.16,0.07810453,0.05558695,0.03766335
2651.642,0.07810901,0.05550884,0.03768796
2652.124,0.07809227,0.05545814,0.03771898
2652.606,0.0780634,0.05544338,0.03775722
2653.088,0.07802763,0.05546236,0.03779843
2653.57,0.07798646,0.05550303,0.03783372
2654.052,0.07794062,0.05555031,0.03785136
2654.535,0.0778928,0.05559168,0.0378416
2655.017,0.07784994,0.05562126,0.03779987
2655.499,0.07782179,0.05564085,0.03772993
2655.981,0.07781927,0.05565729,0.03764348
2656.463,0.07785017,0.05567768,0.0375578
2656.945,0.07791595,0.05570508,0.03748964
2657.427,0.07801125,0.05573703,0.03745231
2657.909,0.07812385,0.05576684,0.03745263
2658.392,0.07824004,0.05578767,0.03749026
2658.874,0.07834605,0.05579583,0.0375595
2659.356,0.07843275,0.05579384,0.03765091
2659.838,0.078496,0.05578922,0.03775517
2660.32,0.07853638,0.05579152,0.03786322
2660.802,0.07855705,0.05580879,0.03796802
2661.284,0.07856133,0.05584298,0.03806526
2661.766,0.07855155,0.05589024,0.03815326
2662.249,0.07852909,0.05594194,0.03823416
2662.73,0.0784945,0.05598895,0.03831236
2663.213,0.07844948,0.05602458,0.03839408
2663.695,0.07839686,0.05604732,0.03848455
2664.177,0.07834086,0.05606097,0.03858514
2664.659,0.07828631,0.05607287,0.0386912
2665.141,0.07823746,0.05609108,0.038792
2665.623,0.07819729,0.05612168,0.03887388
2666.105,0.07816751,0.05616803,0.03892288
2666.587,0.07814976,0.05622993,0.03893047
2667.07,0.07814627,0.05630534,0.03889725
2667.552,0.07816091,0.05638967,0.03883336
2668.034,0.07819889,0.05647728,0.03875606
2668.516,0.07826506,0.05656118,0.03868483
2668.998,0.07836187,0.0566324,0.03863773
2669.48,0.07848759,0.05668221,0.03862577
2669.962,0.07863396,0.0567036,0.03865215
2670.444,0.07878703,0.05669361,0.03871243
2670.927,0.07892904,0.05665545,0.03879809
2671.409,0.07904188,0.05659856,0.03889802
2671.891,0.07911028,0.05653761,0.03900068
2672.373,0.07912678,0.05648744,0.0390964
2672.855,0.07909308,0.0564602,0.03917643
2673.337,0.0790213,0.05646121,0.03923433
2673.819,0.07893,0.05648853,0.03926646
2674.301,0.0788422,0.05653324,0.03927319
2674.783,0.07877998,0.05658311,0.03925895
2675.266,0.07875843,0.05662699,0.03923094
2675.748,0.07878396,0.05665656,0.03919777
2676.23,0.07885263,0.05666824,0.03916614
2676.712,0.07895286,0.05666222,0.039138
2677.194,0.07906777,0.0566402,0.03911086
2677.676,0.07918002,0.05660357,0.03907807
2678.158,0.07927717,0.05655186,0.03903392
2678.64,0.07935128,0.05648302,0.03897581
2679.123,0.07940048,0.05639556,0.03890771
2679.605,0.0794259,0.05629042,0.03883884
2680.087,0.07942969,0.05617302,0.03878229
2680.569,0.07941215,0.05605394,0.03874942
2681.051,0.079372,0.05594713,0.03874569
2681.533,0.07930714,0.05586877,0.0387696
2682.015,0.07921741,0.055833,0.03881315
2682.497,0.07910658,0.05584819,0.03886522
2682.979,0.07898327,0.05591569,0.03891477
2683.462,0.07885999,0.05602786,0.03895505
2683.944,0.07874932,0.05616995,0.03898349
2684.426,0.07866178,0.05632128,0.0390011
2684.908,0.07860225,0.05646038,0.03900932
2685.39,0.07856919,0.05656858,0.03900848
2685.872,0.07855619,0.05663252,0.03899704
2686.354,0.07855491,0.05664749,0.03897307
2686.836,0.07855783,0.05661668,0.03893604
2687.319,0.07856026,0.05655072,0.03888965
2687.801,0.07856111,0.05646364,0.03884111
2688.283,0.07856166,0.05637147,0.03880085
2688.765,0.07856411,0.05628835,0.03877912
2689.247,0.07856992,0.05622406,0.0387825
2689.729,0.07857868,0.05618347,0.03881201
2690.211,0.07858847,0.05616637,0.03886234
2690.693,0.07859582,0.05616766,0.03892386
2691.176,0.07859622,0.05617925,0.03898447
2691.658,0.07858409,0.05619111,0.03903217
2692.14,0.07855412,0.05619441,0.03905838
2692.622,0.07850096,0.05618307,0.03905803
2693.104,0.07842167,0.05615569,0.03903018
2693.586,0.07831731,0.05611648,0.03897713
2694.068,0.07819558,0.05607402,0.03890461
2694.55,0.07807051,0.05603911,0.03882035
2695.032,0.07795919,0.05602138,0.03873292
2695.515,0.07787947,0.05602578,0.0386515
2695.997,0.07784282,0.05605103,0.03858378
2696.479,0.07785112,0.05608912,0.03853493
2696.961,0.07789464,0.05612771,0.03850751
2697.443,0.07795572,0.0561545,0.03850124
2697.925,0.07801442,0.05616057,0.03851455
2698.407,0.07805364,0.05614331,0.03854496
2698.889,0.07806621,0.0561067,0.03859024
2699.372,0.07805515,0.05606014,0.03864835
2699.854,0.0780311,0.05601462,0.03871626
2700.336,0.07800657,0.0559798,0.03878947
2700.818,0.07798932,0.05596106,0.03886132
2701.3,0.07797959,0.05596052,0.038923
2701.782,0.07797017,0.0559766,0.03896597
2702.264,0.07794973,0.05600745,0.03898371
2702.746,0.07790911,0.05605105,0.03897385
2703.229,0.07784647,0.05610607,0.03893907
2703.71,0.0777691,0.05617005,0.03888714
2704.193,0.07769197,0.05623817,0.0388289
2704.675,0.07763194,0.05630223,0.03877541
2705.157,0.07760379,0.05635074,0.03873686
2705.639,0.07761484,0.05637182,0.03871978
2706.121,0.07766484,0.05635711,0.03872662
2706.603,0.07774612,0.05630483,0.03875598
2707.085,0.07784748,0.05622225,0.03880234
2707.567,0.07795778,0.0561239,0.03885753
2708.05,0.07806726,0.05602969,0.03891088
2708.532,0.07816826,0.05595876,0.03895079
2709.014,0.07825531,0.05592318,0.03896811
2709.496,0.07832366,0.05592606,0.038957
2709.978,0.07837021,0.05595978,0.03891738
2710.46,0.07839449,0.05601,0.03885594
2710.942,0.07839937,0.05605907,0.03878467
2711.424,0.07839181,0.05609272,0.03871819
2711.906,0.07838085,0.05610451,0.03866862
2712.389,0.07837614,0.05609656,0.03864427
2712.871,0.07838463,0.05607846,0.03864561
2713.353,0.0784079,0.05606199,0.03866668
2713.835,0.07844204,0.05605866,0.03869621
2714.317,0.07847891,0.05607417,0.0387227
2714.799,0.07850927,0.05610777,0.03873678
2715.281,0.07852426,0.05615355,0.03873393
2715.763,0.07851918,0.05620385,0.03871465
2716.246,0.07849368,0.05625198,0.0386838
2716.728,0.07845175,0.05629441,0.03864964
2717.21,0.07839993,0.05633111,0.03862089
2717.692,0.07834651,0.05636388,0.03860626
2718.174,0.07830029,0.05639428,0.03861347
2718.656,0.07826938,0.05642145,0.03864811
2719.138,0.07825971,0.05644232,0.03871268
2719.62,0.07827434,0.05645266,0.03880559
2720.103,0.07831298,0.05644974,0.03892052
2720.584,0.07837082,0.05643268,0.03904581
2721.067,0.07844005,0.05640343,0.03916652
2721.549,0.07851221,0.05636429,0.03926807
2722.031,0.07857911,0.05631624,0.03933825
2722.513,0.078635,0.05625703,0.03937108
2722.995,0.07867631,0.0561826,0.03936813
2723.477,0.07870086,0.05608895,0.03933748
2723.959,0.07870581,0.05597746,0.03929237
2724.441,0.0786873,0.05585713,0.03924571
2724.924,0.07864022,0.0557459,0.03920954
2725.406,0.07856183,0.05566718,0.03919179
2725.888,0.07845504,0.05564092,0.03919533
2726.37,0.07833196,0.05567988,0.0392194
2726.852,0.07821412,0.05578146,0.03925999
2727.334,0.07812739,0.05592865,0.03931169
2727.816,0.07809828,0.05609281,0.03936772
2728.298,0.07814375,0.05624322,0.03942154
2728.781,0.07826478,0.05635693,0.03946733
2729.263,0.07844503,0.05642213,0.03950079
2729.745,0.07865343,0.05644193,0.03952051
2730.227,0.07885254,0.05642939,0.03952794
2730.709,0.07900576,0.05640257,0.03952724
2731.191,0.07908864,0.05637565,0.03952321
2731.673,0.07909223,0.05635577,0.03951987
2732.155,0.0790243,0.056342,0.03951823
2732.637,0.0789037,0.05632788,0.03951643
2733.12,0.07875579,0.05630542,0.03951014
2733.602,0.07860544,0.05626874,0.03949491
2734.084,0.07847096,0.05621652,0.03946921
2734.566,0.07836314,0.05615122,0.03943558
2735.048,0.07828525,0.05607927,0.0394008
2735.53,0.07823439,0.05600856,0.03937291
2736.012,0.07820486,0.05594822,0.03935877
2736.494,0.07819028,0.05590819,0.03935957
2736.977,0.07818652,0.05589642,0.03936975
2737.459,0.07819109,0.05591846,0.03937715
2737.941,0.0782044,0.05597314,0.0393664
2738.423,0.07822732,0.0560526,0.03932482
2738.905,0.07825927,0.05614011,0.03924632
2739.387,0.07829695,0.05621497,0.03913535
2739.869,0.0783326,0.05625923,0.03900633
2740.351,0.07835554,0.05626202,0.03888288
2740.833,0.07835458,0.05622627,0.03879137
2741.316,0.07832251,0.05616689,0.03875332
2741.798,0.07825878,0.05610823,0.03878288
2742.28,0.07817166,0.05607422,0.03888059
2742.762,0.07807589,0.05607963,0.0390347
2743.244,0.07799041,0.05612604,0.03922202
2743.726,0.07793157,0.05620108,0.03941415
2744.208,0.07790866,0.05628464,0.03958447
2744.69,0.07792284,0.05635571,0.03971077
2745.173,0.07796767,0.05640115,0.03978188
2745.655,0.07803354,0.05641888,0.03979758
2746.137,0.07811041,0.05641717,0.03976687
2746.619,0.0781922,0.05640841,0.03970385
2747.101,0.07827622,0.05640338,0.03962398
2747.583,0.07836085,0.05640679,0.03954075
2748.065,0.07844281,0.0564161,0.03946332
2748.547,0.07851498,0.05642441,0.03939826
2749.03,0.07856742,0.05642453,0.0393508
2749.512,0.07859053,0.05641329,0.03932625
2749.994,0.07857882,0.05639178,0.0393308
2750.476,0.07853395,0.0563645,0.03936918
2750.958,0.07846401,0.05633535,0.03944206
2751.44,0.07838175,0.05630624,0.0395427
2751.922,0.07829931,0.05627638,0.03965582
2752.404,0.07822321,0.05624469,0.0397615
2752.886,0.07815451,0.05621232,0.03983813
2753.369,0.07808978,0.05618542,0.0398706
2753.851,0.07802536,0.0561726,0.03985577
2754.333,0.0779622,0.05618273,0.03980425
2754.815,0.07790709,0.05621893,0.03973873
2755.297,0.07787116,0.05627597,0.03968447
2755.779,0.07786582,0.05633873,0.03966438
2756.261,0.07789696,0.05638747,0.03968906
2756.743,0.07796192,0.0564054,0.03975544
2757.226,0.0780493,0.05638365,0.03984731
2757.708,0.07814352,0.05632675,0.03994288
2758.19,0.07823121,0.05624986,0.04002399
2758.672,0.07830491,0.05617512,0.04008048
2759.154,0.07836587,0.05612231,0.04011453
2759.636,0.07842084,0.05610254,0.04013745
2760.118,0.078478,0.05611579,0.04016482
2760.6,0.07854115,0.05615254,0.04020825
2761.083,0.07860676,0.0561993,0.04027126
2761.564,0.0786641,0.05624446,0.04034786
2762.047,0.07870105,0.05628309,0.04042465
2762.529,0.07870837,0.05631723,0.04048676
2763.011,0.0786843,0.05635287,0.04052231
2763.493,0.07863618,0.05639533,0.04052717
2763.975,0.07857775,0.05644409,0.04050577
2764.457,0.07852535,0.05649238,0.04046959
2764.939,0.07849101,0.05652867,0.04043335
2765.421,0.07848091,0.05654072,0.04041252
2765.904,0.07849348,0.05652054,0.0404203
2766.386,0.07852203,0.05646763,0.04046499
2766.868,0.0785567,0.05638951,0.04055023
2767.35,0.07858863,0.05629919,0.04067347
2767.832,0.07861148,0.05621014,0.04082601
2768.314,0.07862328,0.05613375,0.04099328
2768.796,0.07862493,0.05607697,0.04115582
2769.278,0.07862061,0.05604199,0.04129395
2769.76,0.07861683,0.05602879,0.04138963
2770.243,0.07862128,0.0560373,0.04143227
2770.725,0.07864155,0.05606925,0.04142133
2771.207,0.07868382,0.0561283,0.04136756
2771.689,0.07875162,0.05621724,0.04129019
2772.171,0.07884485,0.05633654,0.04121162
2772.653,0.0789605,0.05648091,0.04115418
2773.135,0.07909331,0.05663944,0.04113383
2773.617,0.07923862,0.05679672,0.0411578
2774.1,0.07939235,0.05693537,0.04122515
2774.582,0.0795508,0.05704105,0.04132813
2775.064,0.07970984,0.05710616,0.04145526
2775.546,0.07986179,0.05713108,0.04159185
2776.028,0.07999466,0.05712531,0.04172296
2776.51,0.0800934,0.05710346,0.04183377
2776.992,0.08014201,0.05708406,0.04190986
2777.474,0.08012985,0.05708292,0.04194016
2777.957,0.08005562,0.05711062,0.04191963
2778.438,0.07993001,0.05717099,0.0418518
2778.921,0.07977418,0.05726079,0.04174965
2779.403,0.07961468,0.05737168,0.04163529
2779.885,0.07947825,0.05749236,0.04153611
2780.367,0.07938303,0.05761258,0.04147669
2780.849,0.07933614,0.05772391,0.04147431
2781.331,0.07933399,0.05782091,0.04153337
2781.813,0.07936633,0.05790121,0.04164468
2782.295,0.07942102,0.0579641,0.04178767
2782.778,0.07948964,0.05801058,0.04193609
2783.26,0.07957005,0.05804209,0.04206707
2783.742,0.07966611,0.05806158,0.04216537
2784.224,0.07978472,0.05807371,0.0422287
2784.706,0.07993118,0.05808469,0.04226715
2785.188,0.08010682,0.05810284,0.04230079
2785.67,0.08030632,0.05813687,0.0423536
2786.152,0.08051843,0.05819318,0.04244514
2786.635,0.08072663,0.05827535,0.042587
2787.117,0.08091197,0.05838181,0.04277695
2787.599,0.08105704,0.05850638,0.043
2788.081,0.08114667,0.0586388,0.04322975
2788.563,0.08117296,0.05876799,0.04343566
2789.045,0.08113614,0.05888531,0.04359195
2789.527,0.08104745,0.05898605,0.04368191
2790.009,0.08092651,0.05907091,0.04370471
2790.491,0.08079954,0.05914436,0.04367391
2790.974,0.08069557,0.05921323,0.04361495
2791.456,0.08063871,0.05928268,0.04355494
2791.938,0.08064242,0.0593538,0.04351515
2792.42,0.08070682,0.0594231,0.04350538
2792.902,0.08081837,0.05948363,0.04352158
2793.384,0.08095308,0.05952777,0.0435496
2793.866,0.08108201,0.05955087,0.04357144
2794.348,0.08118106,0.05955447,0.04357502
2794.831,0.08123592,0.05954647,0.0435579
2795.313,0.08124572,0.05954024,0.04352896
2795.795,0.08122287,0.05954953,0.04350418
2796.277,0.08118965,0.05958478,0.04350001
2796.759,0.08117235,0.05964975,0.04352789
2797.241,0.08119194,0.05974039,0.04358961
2797.723,0.08126052,0.05984727,0.04367941
2798.205,0.08137637,0.05995984,0.04378803
2798.688,0.08152518,0.06007174,0.04390875
2799.17,0.08168268,0.06018277,0.0440404
2799.652,0.08182091,0.06029966,0.04418773
2800.134,0.08191845,0.06043101,0.04435692
2800.616,0.08196431,0.06058369,0.0445507
2801.098,0.08196367,0.06075625,0.04476257
2801.58,0.08193618,0.06093833,0.04497773
2802.062,0.08191301,0.06111066,0.04517423
2802.544,0.08192803,0.06125116,0.04533109
2803.027,0.08200745,0.06134306,0.04543592
2803.509,0.08216476,0.0613786,0.04548839
2803.991,0.08239546,0.06136261,0.045502
2804.473,0.08267945,0.06130977,0.04549816
2804.955,0.08298396,0.06124061,0.04550189
2805.437,0.08327375,0.06117396,0.0455336
2805.919,0.08351906,0.06112169,0.0456039
2806.401,0.08369987,0.06108877,0.04571395
2806.884,0.08381166,0.06107515,0.04585662
2807.366,0.08386396,0.06108071,0.04602054
2807.848,0.08387943,0.06110995,0.04619337
2808.33,0.08388697,0.06117333,0.04636548
2808.812,0.08391683,0.06128468,0.04653113
2809.294,0.08399629,0.06145671,0.04668866
2809.776,0.08414228,0.06169284,0.04684056
2810.258,0.08435987,0.06198388,0.04699329
2810.74,0.08463992,0.06230707,0.04715654
2811.223,0.08496267,0.06263319,0.04734088
2811.705,0.08530032,0.06293319,0.04755567
2812.187,0.08562423,0.06318706,0.04780551
2812.669,0.08591302,0.06339077,0.04808781
2813.151,0.08615712,0.06355564,0.04839196
2813.633,0.0863612,0.06370427,0.048701
2814.115,0.08654182,0.06385984,0.04899797
2814.597,0.08672272,0.06404025,0.04926932
2815.08,0.08692668,0.06425046,0.04951071
2815.562,0.08716666,0.06448261,0.04972771
2816.044,0.08744298,0.0647196,0.04993371
2816.526,0.08774118,0.06494202,0.05014443
2817.008,0.08803856,0.06513666,0.05037043
2817.49,0.08830748,0.06529976,0.0506141
2817.972,0.0885258,0.06543902,0.0508677
2818.454,0.08868279,0.06556982,0.05111784
2818.937,0.08878247,0.06571244,0.05135005
2819.418,0.08884282,0.06588514,0.05155645
2819.901,0.08889083,0.06610039,0.05173908
2820.383,0.08895873,0.0663646,0.05191051
2820.865,0.0890751,0.0666769,0.05208956
2821.347,0.08925906,0.067031,0.05229497
