absorbance_1.1_1A,1.1_1A,1.1_2A,1.1_3A,1.1_4A,1.3_1,1.3_1A,1.3_2,1.3_2A,1.3_3,1.3_3A,1.3_4,1.3_4A,1.3_5,3.11_1,3.11_2,3.11_3,3.11_4,3.11_5,3.11_6,3.11_7,3.3_1A,3.3_2A,3.3_3A,3.3_4A,3.3_5A,6.6_1A (2),6.6_1A,6.6_2A (2),6.6_2A,6.6_3A (2),6.6_3A,6.6_4A (2),6.6_4A,6.6_5A,6.7_1A,6.7_2A,6.7_3A,6.7_4A,6.7_5A
551.5416,0.06675242,0.05672095,0.01816726,0.05962624,0.08973889,0.0472126,0.03140049,0.03221314,0.03309908,0.01921733,0.03486545,0.01339544,0.01653261,0.01442454,0.06473246,0.04079131,0.0198319,0.0522986,0.03491748,0.05169329,0.05658733,0.05476575,0.04720049,0.0517939,0.01583867,0.08384273,0.07279767,0.01878747,0.07893252,0.02639962,0.08642794,0.008741543,0.06899033,0.01779752,0.03466074,0.06122571,0.02844175,0.001236647,0.04781647
552.0237,0.06254318,0.0519473,0.01945593,0.06282178,0.09265031,0.04809499,0.03538984,0.02641898,0.02869755,0.02312388,0.03618064,0.01171272,0.01277903,0.01924616,0.05862326,0.04720451,0.02106576,0.05553808,0.03364729,0.04824471,0.05427708,0.05320945,0.04929361,0.05419461,0.01111797,0.08517161,0.07493425,0.01687693,0.07969637,0.02521335,0.08679423,0.006055489,0.06633319,0.01925045,0.03398561,0.06168992,0.03151323,0.003706358,0.04068989
552.5058,0.05857562,0.05048759,0.02105369,0.0653654,0.09323395,0.04552272,0.04145127,0.01989688,0.02487868,0.02957455,0.03697392,0.01411383,0.01072828,0.0217286,0.05389006,0.05234988,0.0226449,0.05925966,0.03099121,0.04398014,0.05011196,0.05236865,0.05134209,0.05580945,0.008985557,0.08426291,0.07650752,0.01443401,0.07920578,0.02558669,0.08685854,0.005799487,0.05917237,0.02105423,0.03014754,0.06333543,0.03233721,0.006287366,0.03526764
552.9879,0.05355595,0.05222646,0.02144252,0.06715432,0.09512419,0.04573829,0.0486982,0.01671483,0.02203612,0.03806706,0.0394235,0.01675826,0.01138902,0.02563842,0.05127534,0.05462956,0.02326291,0.06258939,0.02396633,0.03979179,0.04344062,0.0504983,0.04935672,0.0577376,0.004338168,0.08128808,0.07541386,0.01229252,0.07725547,0.02699676,0.08607966,0.005772766,0.0507216,0.02341873,0.02433767,0.06377316,0.03502705,0.01304551,0.02812975
553.47,0.0477447,0.0565335,0.02147222,0.06814604,0.09728318,0.04697267,0.05585293,0.01528149,0.02048604,0.04722559,0.04036792,0.01682428,0.01284171,0.0279313,0.05111041,0.0531407,0.02260441,0.06370016,0.01650046,0.03650173,0.03717116,0.05214708,0.04720133,0.06032874,0.001432352,0.07712181,0.07194282,0.01253443,0.07473359,0.02749422,0.08663428,0.008477531,0.04295468,0.02518427,0.01870809,0.06460644,0.03810369,0.02072312,0.02304711
553.9521,0.04298197,0.06243613,0.02328501,0.0682927,0.09602161,0.04899631,0.06156946,0.01635392,0.02034619,0.0554934,0.04327673,0.02066877,0.01598686,0.02739028,0.05328017,0.0480082,0.0225409,0.0635801,0.008655883,0.03468955,0.03153077,0.05429044,0.0442788,0.06234954,0.0,0.06990299,0.06664146,0.01321838,0.07156847,0.0284717,0.08660451,0.01117841,0.03564183,0.02718666,0.01349541,0.06459989,0.04148976,0.02745678,0.0209326
554.4343,0.03928166,0.06895059,0.02686446,0.0675396,0.09288926,0.05178042,0.06490426,0.01966639,0.02141744,0.06176553,0.04689437,0.02513202,0.01972367,0.02541554,0.05725524,0.0403572,0.02279908,0.0617852,0.002623487,0.0344446,0.02747952,0.05762178,0.04156711,0.0633394,0.0005548149,0.06154645,0.05959045,0.01555966,0.06820621,0.02852301,0.08608127,0.01358157,0.03068013,0.02889543,0.0102597,0.0636874,0.04563607,0.03328968,0.02146548
554.9164,0.03666401,0.07525602,0.03188156,0.06587033,0.08920915,0.05468555,0.06542611,0.0244299,0.02322047,0.06555866,0.05009275,0.02822391,0.0232524,0.02345632,0.06224959,0.03181558,0.02346911,0.0584501,0.0,0.03537024,0.02539388,0.06180283,0.03962629,0.06256661,0.003521159,0.05361021,0.05142973,0.02002024,0.06501496,0.02682389,0.08472651,0.01522945,0.02894133,0.02988211,0.009564747,0.06193789,0.05054345,0.03837536,0.02370587
555.3985,0.03522406,0.08071618,0.03782788,0.06339376,0.08532818,0.0566593,0.06317464,0.02951441,0.02509255,0.06701592,0.05249529,0.03035471,0.02635991,0.02229942,0.06732262,0.02401112,0.02518551,0.05440967,0.001282964,0.03667507,0.02499971,0.06521067,0.03837554,0.05923192,0.009022724,0.04664094,0.04331864,0.0257711,0.06223015,0.02360518,0.08177455,0.01550244,0.03002463,0.03000446,0.01085067,0.05948555,0.05569746,0.04259719,0.02634159
555.8806,0.0346494,0.08492202,0.04360607,0.06039721,0.08184178,0.05704381,0.05856581,0.03373749,0.02645392,0.06676996,0.05337819,0.03146267,0.02884308,0.02228869,0.07161431,0.01795487,0.0281318,0.05032855,0.006233789,0.03748427,0.02597851,0.06684947,0.0377156,0.05334766,0.01714693,0.0409591,0.03623394,0.03182263,0.05996534,0.01912924,0.07721964,0.01470449,0.03331808,0.02918328,0.01331228,0.05681629,0.0603488,0.04587889,0.02810161
556.3627,0.03377034,0.08759787,0.047376,0.05735956,0.08080834,0.05609392,0.05225526,0.03606733,0.0269689,0.06564681,0.0506941,0.02827661,0.02992104,0.02384441,0.07442841,0.01389515,0.03124218,0.04600406,0.01460233,0.03709089,0.02839291,0.06795791,0.03815982,0.04618629,0.02779769,0.03780071,0.03041896,0.03822672,0.05841262,0.0129253,0.07257074,0.01470185,0.03905532,0.02705729,0.01686702,0.05486846,0.06402649,0.04856443,0.0280305
556.8448,0.0327993,0.08854401,0.04927588,0.05488479,0.08008981,0.05398541,0.04506087,0.03634703,0.02664855,0.06428844,0.04648079,0.0254022,0.03055541,0.02558196,0.07531065,0.01139161,0.03476427,0.04253931,0.02396662,0.03519005,0.03140198,0.06696241,0.03890346,0.03863718,0.03955097,0.03567793,0.02638077,0.04239708,0.05724272,0.007187538,0.06780042,0.01538187,0.04519767,0.02458279,0.02018692,0.05368384,0.06575726,0.04986159,0.02631824
557.327,0.03164553,0.08767405,0.04955897,0.05349121,0.07891516,0.05156479,0.03778607,0.03483061,0.02582461,0.06311607,0.04177564,0.02426129,0.03111332,0.02679207,0.07416012,0.009653207,0.03784308,0.04007111,0.03246475,0.03201931,0.03456134,0.064336,0.03981903,0.03205202,0.05080318,0.03428565,0.02386122,0.04354334,0.05628717,0.002997294,0.06370491,0.017152,0.05063912,0.02237833,0.02292405,0.05336021,0.06517507,0.04965996,0.02374094
557.8091,0.03055555,0.08504461,0.04907714,0.05349034,0.07664746,0.04974187,0.0311939,0.03213517,0.02501623,0.06234824,0.0377352,0.02579691,0.03194304,0.02715708,0.0712034,0.007914316,0.03943715,0.03840803,0.03849942,0.02829229,0.03749447,0.06086072,0.04084455,0.02750275,0.0598615,0.03354942,0.0223214,0.04181731,0.05542523,0.0009546541,0.06089089,0.01983093,0.05436447,0.02096672,0.02499549,0.0537149,0.06227402,0.04811448,0.02155582
558.2912,0.0300201,0.08090867,0.04893913,0.05491156,0.07305683,0.04918355,0.02596816,0.02899919,0.02474904,0.06214385,0.03529728,0.03022423,0.03330266,0.02672733,0.06694122,0.0057621,0.03869597,0.0371355,0.04108867,0.0250041,0.03987436,0.05727648,0.04187416,0.02557592,0.06524672,0.03359184,0.02113563,0.03828618,0.05462904,0.001021694,0.05961933,0.02267342,0.05562998,0.02058915,0.02644379,0.05432518,0.0574731,0.04554693,0.02103316
558.7733,0.02857274,0.07570039,0.04874936,0.05751975,0.07309457,0.05094781,0.02261857,0.02516417,0.02534432,0.06295148,0.03125966,0.02866061,0.03352276,0.02712179,0.06197334,0.003299113,0.03322557,0.03459194,0.04202383,0.02303549,0.04243166,0.05789297,0.04398061,0.02703222,0.06725478,0.03735809,0.01934306,0.03704218,0.05418221,0.0,0.06200579,0.02731893,0.05631497,0.0201981,0.02857882,0.05638983,0.05174471,0.04398526,0.02186682
559.2554,0.02833065,0.0700224,0.05081927,0.06087797,0.07269593,0.05683812,0.02150179,0.02404731,0.02687198,0.06483389,0.03422998,0.03318199,0.03652357,0.0289292,0.0569214,0.001093805,0.02638033,0.03381941,0.03649103,0.02294931,0.04185382,0.0537206,0.04121234,0.02977964,0.06047184,0.04025564,0.01709716,0.03403531,0.05301146,0.001867242,0.06279583,0.02705274,0.05348179,0.02191026,0.02844557,0.05642512,0.04736035,0.04463715,0.02157639
559.7375,0.03047028,0.06455864,0.05486298,0.06438591,0.06878178,0.06031856,0.02273224,0.02277754,0.02914242,0.06655839,0.03734006,0.04108812,0.03977687,0.02750218,0.0523337,0.0,0.0195257,0.032143,0.03087073,0.0247824,0.04155474,0.05078284,0.04005191,0.03372607,0.05225323,0.04366998,0.01534799,0.03273977,0.0529238,0.004317749,0.06379785,0.02584965,0.04823184,0.02288615,0.02750162,0.05623689,0.04210018,0.04145319,0.02688426
560.2197,0.03285167,0.05988151,0.05929419,0.0673974,0.06655881,0.06441884,0.02611429,0.02276824,0.03181928,0.06831348,0.04108039,0.04783452,0.04331085,0.0257043,0.04861247,0.0007960387,0.0128368,0.03032999,0.02476326,0.02806138,0.04058743,0.04791631,0.03780119,0.03806801,0.0416487,0.04794651,0.01346073,0.0330955,0.05290876,0.00612478,0.06431948,0.02363301,0.04277364,0.02346464,0.02542106,0.05596584,0.03833342,0.03827286,0.03246912
560.7018,0.03481607,0.05637996,0.06291009,0.06922974,0.06669112,0.06880332,0.03109383,0.02429668,0.03452042,0.06916764,0.04476912,0.05285683,0.04687472,0.02369935,0.04606949,0.00398647,0.007633175,0.02864459,0.01917479,0.03195799,0.03927097,0.04514245,0.03472394,0.04182041,0.03079375,0.05264073,0.01149203,0.03423657,0.05254978,0.007142968,0.06366652,0.02148101,0.03833147,0.02353452,0.02223031,0.05587,0.03654554,0.03528759,0.03694783
561.1839,0.0360195,0.05416583,0.06492785,0.06929512,0.06868719,0.07215375,0.03681142,0.02676083,0.03693987,0.06790126,0.04729071,0.05641124,0.04990767,0.02117314,0.04493696,0.00959076,0.004827932,0.02717905,0.01554684,0.0356093,0.03842434,0.04349888,0.03239868,0.04398663,0.02294745,0.05732174,0.009737734,0.0350646,0.05153992,0.007603347,0.06161992,0.02110042,0.03544062,0.0230501,0.01833613,0.05664443,0.03609445,0.03206464,0.04019877
561.666,0.03812475,0.05312505,0.06475949,0.06726128,0.06812739,0.07338968,0.04235324,0.03160972,0.03892983,0.06261194,0.05004039,0.06408463,0.05346004,0.01884188,0.0453671,0.01716902,0.005871141,0.02581918,0.01298926,0.03849708,0.03807438,0.04088307,0.03117717,0.04400408,0.01771521,0.06058902,0.007880606,0.0336822,0.0502447,0.01005743,0.05603646,0.02093803,0.03341663,0.02212092,0.01438855,0.05578163,0.03751222,0.0276048,0.0439367
562.1481,0.0378602,0.05304378,0.06214239,0.06309929,0.07299735,0.07632672,0.04686834,0.03738816,0.0404891,0.0548638,0.05287606,0.06773832,0.05618337,0.02057841,0.04744134,0.02590752,0.007270398,0.0257387,0.01117078,0.04057746,0.03771771,0.03898646,0.02955585,0.04149096,0.01570109,0.06362352,0.005780097,0.03009738,0.04688218,0.01226846,0.04923902,0.02257687,0.03305766,0.02237506,0.01061904,0.05624391,0.04000044,0.02826669,0.0416504
562.6302,0.03668882,0.0537475,0.05652206,0.05716799,0.08029421,0.07847054,0.04978664,0.0432028,0.0417228,0.0441369,0.05257344,0.06604914,0.05694691,0.02614744,0.05108457,0.03478471,0.007902914,0.02467043,0.01198147,0.04231498,0.03910815,0.04026344,0.03069073,0.03776835,0.01786187,0.06756063,0.003259871,0.02650374,0.04319981,0.014072,0.0426918,0.02639408,0.03439085,0.02250149,0.009309519,0.05701339,0.04232723,0.03185017,0.03804803
563.1124,0.03605914,0.05517229,0.04944238,0.05013872,0.08691035,0.07930827,0.05090183,0.04841992,0.04275758,0.03172919,0.05113572,0.06304626,0.05634246,0.03449535,0.05599324,0.04279573,0.007782641,0.02321292,0.01424355,0.0444246,0.04175562,0.04228499,0.03361528,0.03313508,0.02281989,0.07068233,0.001134161,0.02209105,0.03961933,0.01669062,0.03646119,0.03015734,0.03539635,0.02331464,0.009961439,0.05736388,0.04293977,0.03752696,0.03429373
563.5945,0.03645655,0.05729956,0.04172757,0.04298355,0.09176739,0.07903966,0.05031164,0.05235443,0.04368041,0.01958513,0.04880685,0.05859465,0.05421092,0.04440704,0.06151783,0.04897169,0.006412121,0.02121243,0.01744378,0.04763575,0.04544323,0.04405148,0.0374158,0.02874934,0.02895609,0.07266157,0.0,0.01764197,0.03698804,0.01986776,0.0317485,0.03287199,0.03566166,0.02492863,0.01246086,0.05701561,0.04097142,0.0444625,0.03123722
564.0766,0.03787783,0.06002944,0.03414463,0.03675094,0.09401061,0.07818413,0.04834732,0.05462795,0.04448877,0.009627897,0.04599563,0.05269203,0.05055227,0.05395347,0.06666571,0.05261655,0.004041668,0.01864127,0.02094532,0.05230767,0.04971347,0.04450334,0.04082698,0.02572188,0.03450105,0.07333028,0.0004982539,0.01378934,0.03611289,0.02324776,0.02938268,0.03412811,0.03535673,0.02730445,0.01630599,0.05583442,0.03627894,0.05131135,0.02935121
564.5587,0.03974191,0.0630803,0.02726989,0.03225558,0.09316549,0.07737459,0.04542173,0.05521622,0.04509252,0.003056601,0.04320643,0.04567797,0.04558766,0.06118845,0.0703318,0.05349541,0.001520933,0.01559562,0.02424118,0.05822007,0.05400177,0.04300728,0.04267075,0.02471763,0.03793865,0.07284497,0.003123619,0.01080443,0.03752105,0.02664511,0.02939769,0.03418239,0.03508851,0.03021533,0.02088134,0.05388533,0.02950849,0.05674182,0.02862803
565.0408,0.04117799,0.06591946,0.02151613,0.02993217,0.08922882,0.07721373,0.04196251,0.05433794,0.04534095,0.0001045465,0.04092631,0.03838084,0.0397319,0.06468666,0.07145967,0.0518983,0.0,0.01223858,0.02695349,0.06452969,0.05773376,0.03965643,0.04229006,0.02582016,0.03846409,0.0717105,0.008116961,0.008724988,0.04126241,0.02985378,0.03102565,0.03383024,0.0354683,0.03331561,0.02549932,0.05148361,0.02179691,0.05967984,0.02879264
565.5229,0.04136337,0.06785905,0.01703141,0.02967333,0.08271279,0.07796582,0.0383039,0.05232251,0.04507958,0.0,0.03945468,0.03207924,0.03353457,0.06409976,0.06946981,0.04860983,0.0004695021,0.00875517,0.02901621,0.07001662,0.06048016,0.0353264,0.03980835,0.02850282,0.03619511,0.07056817,0.01527493,0.007452765,0.04680707,0.03272851,0.03294503,0.03398488,0.03675236,0.03616936,0.02960864,0.04908106,0.0144148,0.0596823,0.02947471
566.0051,0.03980277,0.06825191,0.01374985,0.03097745,0.07446773,0.07944758,0.03466452,0.04944142,0.04420835,0.001476144,0.03880291,0.02815992,0.02756817,0.0600867,0.06446102,0.04462989,0.003459,0.00536494,0.03073552,0.07353096,0.06205266,0.0312845,0.03600018,0.03190674,0.03193993,0.06990895,0.02395821,0.006915152,0.05321902,0.03521488,0.03387399,0.03526647,0.03869886,0.03832041,0.03285996,0.04708684,0.008392146,0.05694147,0.03041822
566.4872,0.03642901,0.06659351,0.01146467,0.0331406,0.06562548,0.0810082,0.03121525,0.04588693,0.04270704,0.003236575,0.03866265,0.02785303,0.02238591,0.05400149,0.05725459,0.0410284,0.00897594,0.002415404,0.03272269,0.07423161,0.06245658,0.02887329,0.03210301,0.03507152,0.02695142,0.06987137,0.03313146,0.007113435,0.05930395,0.03728633,0.0329922,0.03782608,0.0405805,0.03929923,0.0350067,0.04579573,0.004425442,0.0521344,0.03149802
566.9693,0.03169933,0.0627414,0.009970706,0.0355735,0.05734829,0.08173189,0.02812406,0.04182877,0.04065504,0.004545305,0.03843795,0.03168553,0.01837227,0.04728008,0.04920517,0.03862616,0.01645869,0.0004349276,0.03561001,0.0719083,0.06185695,0.02897046,0.02942352,0.0372891,0.02256255,0.07011542,0.04163556,0.008019823,0.06393965,0.03884023,0.03038516,0.04128055,0.04142915,0.03880487,0.03581441,0.0453119,0.002659533,0.04614754,0.03266428
567.4514,0.02646524,0.05699392,0.009156678,0.03798651,0.05062785,0.08080321,0.02559643,0.03752945,0.0382063,0.005389906,0.03742817,0.03924864,0.0156683,0.04094075,0.04181779,0.03785145,0.02494309,0.0,0.03974448,0.066993,0.06055168,0.03172683,0.02902954,0.03834939,0.01994617,0.06999326,0.04842547,0.009505357,0.06626755,0.03963363,0.02709657,0.0449752,0.04040545,0.0368684,0.03502791,0.04555563,0.002723288,0.03972852,0.03395756
567.9335,0.02175372,0.05013395,0.009098612,0.04041566,0.04624746,0.07768242,0.02388267,0.03349853,0.03557855,0.006318133,0.03498643,0.04911885,0.01415708,0.03540057,0.03652999,0.03870354,0.03311937,0.001612514,0.0450265,0.06052676,0.05887616,0.03658064,0.0315441,0.03847176,0.01976778,0.06890133,0.05274536,0.01119878,0.06588188,0.03946672,0.02477296,0.0481821,0.03709151,0.03386002,0.03243598,0.04633589,0.003941588,0.03354429,0.03537889
568.4156,0.01722629,0.04322505,0.008557599,0.04312991,0.04815835,0.07653176,0.02318511,0.03316639,0.03299874,0.008144747,0.03263598,0.05641764,0.01440509,0.03477358,0.03422844,0.0407629,0.03875427,0.005526531,0.04827501,0.0538569,0.05556234,0.0401751,0.03338701,0.03861728,0.01703437,0.0675967,0.05295732,0.01277878,0.06267615,0.03843112,0.02382505,0.0484082,0.03320697,0.03075949,0.02838692,0.0454999,0.008894099,0.03233669,0.03299135
568.8978,0.01543334,0.03731089,0.01096608,0.04640897,0.04909956,0.06908251,0.02356453,0.03116298,0.03067885,0.0111499,0.0268351,0.06488483,0.01402741,0.02978284,0.03508025,0.04336078,0.04287629,0.01112638,0.05401986,0.04826035,0.05378366,0.04625376,0.04099337,0.03820189,0.0207746,0.06496876,0.05259823,0.01332047,0.05821944,0.03681419,0.02701965,0.04989177,0.02653294,0.02744878,0.02256852,0.04727359,0.01042786,0.02846216,0.03440931
569.3799,0.01417355,0.03320986,0.01402511,0.05034637,0.05491446,0.06110211,0.02488225,0.03062078,0.02883871,0.01540578,0.01805723,0.06530231,0.01264995,0.02578809,0.03856188,0.04573167,0.04288172,0.01678609,0.05944666,0.04469085,0.05245968,0.05355732,0.05016693,0.03859785,0.02495619,0.06466873,0.05059404,0.01441514,0.05364645,0.03377824,0.03389145,0.05204192,0.0211413,0.02419109,0.01698563,0.05018999,0.01227348,0.02799381,0.03502086
569.862,0.0151592,0.03129867,0.02010991,0.05471437,0.05942828,0.05227954,0.02681929,0.03181483,0.02770278,0.02032384,0.01237099,0.06839454,0.01233489,0.02053902,0.04371098,0.04725906,0.04169779,0.02376325,0.06150424,0.04348134,0.05018559,0.05666763,0.05779196,0.03833794,0.02796799,0.06381204,0.04923228,0.01214722,0.04952113,0.03320049,0.04033002,0.05232733,0.01482086,0.02281387,0.01031068,0.05347036,0.01337734,0.02966931,0.03529952
570.3441,0.01682308,0.0315817,0.02797723,0.05901284,0.06473868,0.04396874,0.02897325,0.03405041,0.02752093,0.0250882,0.008131692,0.06914286,0.01209158,0.01553254,0.0494665,0.04755589,0.03872499,0.02994564,0.06124701,0.04440926,0.04774437,0.05825519,0.06369799,0.03788469,0.03004573,0.06490487,0.04895189,0.008945131,0.04705554,0.03369473,0.04605298,0.052651,0.009900388,0.02237659,0.004549108,0.05798079,0.01426717,0.03458392,0.03503166
570.8262,0.01796887,0.03381142,0.03647334,0.06256931,0.07207521,0.03736356,0.03095823,0.0365198,0.02856512,0.02891129,0.00435346,0.06491888,0.01156005,0.0120082,0.05485356,0.0464506,0.03418358,0.03374194,0.05981584,0.04685897,0.04579294,0.06049979,0.0676076,0.03740323,0.03176384,0.06903407,0.04995315,0.006915105,0.04686366,0.03410646,0.05054816,0.05416449,0.007882113,0.02192691,0.001196641,0.06411327,0.01532384,0.04285484,0.03415756
571.3083,0.01884257,0.03760712,0.04562244,0.06480129,0.07937203,0.03288392,0.03254988,0.03880893,0.0310397,0.03129286,0.002802368,0.05997378,0.01187899,0.009703949,0.05918932,0.04400488,0.02992692,0.03534173,0.05722856,0.05009842,0.04423876,0.06249649,0.06838077,0.03626601,0.03338324,0.07414925,0.05252642,0.005733897,0.04856717,0.03505329,0.0523228,0.05582694,0.00799823,0.02141865,0.0,0.07114656,0.01625906,0.0528358,0.03295508
571.7905,0.01942462,0.04252291,0.05481376,0.06537227,0.08597382,0.03105876,0.03373391,0.04062947,0.03500713,0.03217474,0.00352609,0.05557866,0.01354037,0.008589271,0.06202956,0.04048494,0.02689928,0.03481529,0.05412201,0.05345857,0.04336132,0.06450674,0.06579023,0.03436223,0.03543166,0.07874539,0.0561901,0.005856157,0.05141858,0.03603583,0.05138948,0.05723787,0.009985329,0.02058035,0.0007574931,0.07827675,0.01687062,0.06277172,0.03159672
572.2726,0.01993135,0.04806255,0.0635274,0.06430106,0.09124558,0.03205671,0.03472189,0.04194821,0.04032458,0.03188286,0.006154044,0.05250763,0.01677803,0.008311583,0.0630954,0.03638496,0.02557043,0.03267884,0.05095599,0.05643277,0.04327567,0.06667677,0.06011185,0.0316617,0.03810742,0.08144619,0.06023127,0.007418371,0.05442578,0.03645576,0.04829892,0.05792649,0.01326172,0.01936299,0.002750162,0.08449613,0.01690178,0.07086207,0.03019938
572.7547,0.01977342,0.05375782,0.07042011,0.06194579,0.09723282,0.03605906,0.03587225,0.04267319,0.04665631,0.03099053,0.00770412,0.04584584,0.020438,0.009404436,0.06225794,0.03234079,0.02457774,0.02862964,0.04894616,0.05877496,0.04448031,0.07134447,0.05297638,0.02886706,0.04159974,0.08335251,0.06352061,0.01207863,0.0570066,0.03431919,0.0450669,0.0589224,0.01853411,0.01723198,0.006005213,0.08947061,0.01661662,0.07678242,0.0285751
573.2368,0.02113548,0.05916843,0.07718906,0.05888174,0.09895517,0.04138396,0.03759807,0.04337662,0.05352579,0.03008858,0.01194572,0.04480282,0.02606286,0.009574801,0.05951294,0.02908478,0.02558405,0.0253402,0.04585264,0.06044349,0.04533765,0.07393737,0.04372619,0.02489302,0.04443573,0.08120069,0.06661676,0.01610293,0.05806032,0.0324074,0.03991631,0.05727133,0.02228175,0.01588556,0.007656742,0.09161381,0.01529648,0.07885113,0.02704093
573.7189,0.02346476,0.06389572,0.08252329,0.05574913,0.09894583,0.04732584,0.04024718,0.04388733,0.06037234,0.02981482,0.0159913,0.04401764,0.03205723,0.00961973,0.05503207,0.02733928,0.02648255,0.02233522,0.0424499,0.06154601,0.04585573,0.07635635,0.03436329,0.02069378,0.04630187,0.077383,0.06895198,0.02084338,0.05772311,0.02941298,0.03451414,0.05427295,0.02523801,0.01497039,0.008019911,0.09133336,0.01370631,0.07866024,0.02514342
574.201,0.02690654,0.06763285,0.08587203,0.05304989,0.09774648,0.05269857,0.04396632,0.04414526,0.06667006,0.03058398,0.01928147,0.04283034,0.03782102,0.009717254,0.04918912,0.02759893,0.0263689,0.0198051,0.03869383,0.06224639,0.0455788,0.07821491,0.02592655,0.01682801,0.04685053,0.07286122,0.07060987,0.02598621,0.05623422,0.0256894,0.02921922,0.0502333,0.02711395,0.01466176,0.007081041,0.08899768,0.01241118,0.07754135,0.02263346
574.6832,0.03144272,0.07016309,0.08651508,0.05110855,0.09605563,0.05644431,0.04863112,0.04405644,0.07191598,0.032697,0.02149925,0.04102385,0.04287143,0.01010736,0.042618,0.03001211,0.02474788,0.01784872,0.03478402,0.06270449,0.04419801,0.07889995,0.01929636,0.01410269,0.04620945,0.06837114,0.07169866,0.03106242,0.05405066,0.02176864,0.02450993,0.0457882,0.02785991,0.01501102,0.005395593,0.08527224,0.01213429,0.07669684,0.019281
575.1653,0.03675117,0.07142659,0.08386593,0.0500356,0.09451163,0.05800076,0.05380762,0.04367132,0.07568598,0.03614627,0.02260084,0.03891866,0.04696162,0.01100058,0.03617322,0.03420388,0.02176951,0.01661075,0.03132869,0.06302544,0.04176946,0.07766985,0.01505778,0.01340158,0.04498703,0.06424733,0.07218522,0.03541047,0.05173495,0.01831166,0.0211099,0.04181866,0.02765741,0.01588042,0.004021794,0.08088684,0.01364787,0.07665785,0.01509771
