absorbance_1.10_1A,1.10_1A,1.10_2A,1.10_3A,1.9_1A (2),1.9_1A,1.9_2A (2),1.9_2A,1.9_3A (2),1.9_3A,1.9_4A (2),1.9_4A,2.5_1A,2.5_2A,2.5_3A,2.5_4A,4.2_1A,4.2_2A
1526.382,0.03256245,0.06811702,0.06194767,0.01912959,0.01381872,0.01904176,0.01710969,0.03176125,0.01686539,0.03669547,0.05019319,0.05688707,0.03668833,0.03968657,0.025923,0.0336537,0.07900321
1526.864,0.03262302,0.06791166,0.06159386,0.01934243,0.01338431,0.01909618,0.01754629,0.03189395,0.01665085,0.03658804,0.05027183,0.05680511,0.03652278,0.03967857,0.02585867,0.03415534,0.07884604
1527.346,0.0327292,0.06777227,0.0612829,0.01964643,0.01317717,0.01926312,0.01798392,0.03204912,0.01653943,0.03636201,0.05037984,0.05657684,0.03613633,0.0398472,0.02568579,0.03461892,0.07862575
1527.828,0.03286609,0.06769419,0.06107004,0.01998127,0.01320843,0.019448,0.01832316,0.03214671,0.01655368,0.03603645,0.0504904,0.05624397,0.03561242,0.04019965,0.02544568,0.0349263,0.07837931
1528.31,0.03303902,0.06764904,0.06097915,0.02029354,0.01344323,0.01958202,0.01850586,0.03214547,0.01667762,0.03565349,0.05058245,0.05585895,0.0350428,0.04069117,0.02519144,0.03502765,0.07811737
1528.792,0.0332642,0.06760306,0.06100654,0.02054683,0.01382053,0.01963814,0.01851849,0.0320465,0.01686649,0.03527292,0.05064978,0.05547365,0.03450594,0.041248,0.02497722,0.03493882,0.07783271
1529.274,0.03355201,0.06753487,0.06112742,0.02072614,0.01427576,0.01962819,0.01838216,0.03188061,0.0170634,0.03495269,0.05070065,0.05512888,0.03405046,0.04179642,0.02484198,0.03471785,0.07751383
1529.756,0.03389809,0.06743902,0.06130634,0.02083112,0.01474657,0.01958669,0.01813345,0.03168799,0.01720937,0.03473998,0.05075109,0.05485542,0.03369882,0.04227473,0.02480754,0.0344351,0.0771532
1530.239,0.03427786,0.06732276,0.06150292,0.02087039,0.01517246,0.01955593,0.01781195,0.03150276,0.01724765,0.03466187,0.0508174,0.05467618,0.03345022,0.04263812,0.02487734,0.03415436,0.07674962
1530.721,0.03465242,0.0671972,0.06168164,0.02085419,0.01549689,0.01957028,0.0174487,0.0313402,0.01713187,0.03471911,0.05090741,0.05460453,0.03328425,0.04286364,0.02503915,0.03391462,0.0763056
1531.203,0.03496721,0.06707199,0.06181186,0.0207878,0.01565199,0.01965278,0.01707489,0.03119817,0.0168239,0.03488857,0.0510134,0.05464972,0.03316824,0.04294015,0.02526806,0.03373221,0.07583507
1531.685,0.03515577,0.06694947,0.06187196,0.02066682,0.01555759,0.01980569,0.0167339,0.03106032,0.01630712,0.03511976,0.05110461,0.05481525,0.03306435,0.04286975,0.02552857,0.03359978,0.07537825
1532.167,0.03515578,0.06682353,0.06185543,0.02047646,0.01514397,0.02000377,0.01649114,0.03090828,0.01560692,0.03534314,0.05112695,0.05509491,0.03294572,0.04267194,0.02578239,0.03349249,0.07501794
1532.649,0.0349369,0.06668714,0.06177648,0.0201977,0.01441924,0.0201829,0.01643543,0.03074153,0.01483243,0.0354742,0.05101313,0.05545576,0.03281728,0.04240615,0.02599248,0.03337613,0.07489395
1533.131,0.0345507,0.066544,0.06167772,0.01983174,0.01355742,0.02025498,0.01663142,0.03059645,0.01418301,0.03546112,0.05073005,0.05582297,0.0327365,0.04217443,0.02614577,0.03322951,0.07513446
1533.613,0.03412618,0.06641743,0.06161718,0.01942575,0.01285232,0.02016698,0.0170556,0.03053256,0.01384925,0.0353361,0.05032722,0.05610193,0.0327798,0.04206738,0.02626342,0.03306614,0.07572491
1534.095,0.03380059,0.06633972,0.06163744,0.01905918,0.01254273,0.01994228,0.01759012,0.0305904,0.01388272,0.03520415,0.04991888,0.05623477,0.03297777,0.04209708,0.02638557,0.03291926,0.07647602
1534.578,0.03362891,0.0663309,0.06173681,0.01879334,0.01265764,0.01965532,0.01810526,0.03076003,0.01417039,0.03515268,0.04960065,0.05623746,0.03328607,0.04219629,0.02653251,0.03280787,0.07717223
1535.06,0.0335835,0.06639181,0.06187749,0.01864353,0.01308365,0.01936607,0.01852588,0.03100165,0.01454885,0.03519174,0.04940253,0.05616774,0.03362986,0.04228877,0.02669656,0.03272415,0.07770763
1535.542,0.03360979,0.0665143,0.06201509,0.01860105,0.01368505,0.01910347,0.01882435,0.031274,0.01488191,0.03527488,0.04931583,0.05608398,0.03393751,0.04232194,0.02685856,0.03264622,0.07806724
1536.024,0.03366533,0.06668956,0.06212054,0.01865574,0.01436157,0.0188733,0.01899693,0.03154732,0.01508466,0.03533448,0.0493255,0.0560227,0.03414946,0.04227445,0.02700348,0.03255297,0.07827621
1536.506,0.03373397,0.06691306,0.06218872,0.01880479,0.01505295,0.01867444,0.01904112,0.03180448,0.01510395,0.03530861,0.04943193,0.05599556,0.034212,0.04214539,0.02712786,0.0324322,0.07835326
1536.988,0.0338219,0.06718134,0.06223992,0.01905533,0.01569838,0.01851498,0.01894354,0.03202852,0.01488773,0.03514392,0.04966136,0.05599358,0.03405727,0.04195179,0.0272403,0.03228726,0.0782899
1537.47,0.0339539,0.06748755,0.0623165,0.0194227,0.01622345,0.01841543,0.01867686,0.03220028,0.0143711,0.03480351,0.0500711,0.05599443,0.03360198,0.0417331,0.02736446,0.03214532,0.07804513
1537.952,0.03416365,0.06781289,0.0624733,0.01993535,0.01651751,0.01840952,0.01820329,0.03229052,0.01346606,0.0342696,0.050753,0.05597333,0.03274151,0.04155478,0.02753476,0.03206509,0.07754155
1538.434,0.0344759,0.06810176,0.06274187,0.0206188,0.01641379,0.01853129,0.01749785,0.03225397,0.01208612,0.03356342,0.05181019,0.05593621,0.03138851,0.04152107,0.02777991,0.03215836,0.0766899
1538.917,0.03487305,0.06823988,0.06306097,0.0214496,0.01571711,0.01877498,0.01658865,0.03203611,0.0102272,0.0327646,0.05328296,0.05596649,0.02956256,0.04174272,0.02807352,0.03257938,0.07542864
1539.399,0.03526292,0.06806211,0.06320554,0.02225148,0.01432556,0.01903211,0.01561999,0.03160547,0.008140973,0.03202728,0.05498913,0.05626164,0.0275794,0.0422416,0.02825329,0.03344767,0.07382745
1539.881,0.03549613,0.0674575,0.06282415,0.022608,0.01251158,0.01906141,0.01488611,0.03103198,0.006518804,0.03154697,0.0563518,0.05703767,0.02624803,0.04275028,0.02798102,0.03461409,0.07224255
1540.363,0.03550121,0.06653938,0.06177143,0.02213274,0.01096067,0.01867789,0.01467242,0.03050078,0.006169476,0.03142606,0.05668515,0.05818942,0.0264082,0.04275793,0.02701466,0.03554258,0.07122195
1540.845,0.03537727,0.06561941,0.06034174,0.02091024,0.01025245,0.01798202,0.01499248,0.03017405,0.007269902,0.03158955,0.05584635,0.05919459,0.0279822,0.04203493,0.0255781,0.03574449,0.07101303
1541.327,0.03530308,0.06497356,0.05902416,0.01942283,0.01039738,0.01727916,0.01558577,0.03005972,0.009234032,0.03188305,0.0543217,0.05959028,0.03003023,0.04091867,0.02416734,0.03526548,0.07133894
1541.809,0.0353721,0.06468961,0.05811579,0.0180732,0.01105191,0.01680579,0.01617668,0.03005921,0.01136276,0.03221878,0.0526409,0.05932099,0.03180658,0.03991032,0.02307588,0.03446962,0.07182043
1542.291,0.03556614,0.06472877,0.05766968,0.01702703,0.01189669,0.01664638,0.01660418,0.03007455,0.01323863,0.03258051,0.05106407,0.05855201,0.03309394,0.0393277,0.02233462,0.03365646,0.07225519
1542.773,0.03579565,0.06501219,0.05761887,0.01632636,0.01273523,0.01679482,0.01679965,0.03004627,0.01467875,0.03297614,0.0496541,0.05748048,0.0339587,0.03931475,0.02186893,0.03299243,0.0725916
1543.256,0.03594807,0.06545371,0.05785528,0.01597403,0.01346635,0.01719537,0.01676376,0.02996212,0.01564308,0.03340002,0.04840669,0.05629671,0.0345419,0.03986827,0.0215983,0.03254764,0.07285598
1543.738,0.0359233,0.06595999,0.0582704,0.0159686,0.01402811,0.01776727,0.01654777,0.02984785,0.01616464,0.03381994,0.04734383,0.05519544,0.03496134,0.04085851,0.02147526,0.03234223,0.07309754
1544.22,0.03566858,0.06643084,0.05875999,0.01628271,0.01438075,0.01840906,0.01625189,0.02975904,0.01633655,0.03418293,0.04654088,0.05436475,0.03528219,0.04202675,0.0214841,0.0323531,0.07336433
1544.702,0.03521528,0.06678461,0.05924359,0.01683503,0.01452462,0.01902363,0.01599374,0.02975336,0.01629967,0.03444423,0.04607982,0.05390532,0.03551608,0.04307528,0.02162107,0.03251258,0.07368104
1545.184,0.0346648,0.06697927,0.05967116,0.01750044,0.0145018,0.01954354,0.01586631,0.02986802,0.01619727,0.03458946,0.04599778,0.05379969,0.03564321,0.04378704,0.02187576,0.03273197,0.07404617
1545.666,0.03414535,0.06702214,0.06002636,0.01814746,0.01438291,0.01994607,0.01590385,0.03010758,0.01612497,0.03463997,0.04625947,0.05393904,0.03563971,0.04409586,0.02222196,0.03293323,0.07444347
1546.148,0.0337517,0.06695507,0.06031533,0.01868401,0.01423845,0.02024475,0.01608207,0.03045227,0.01610495,0.03463407,0.04677639,0.0541962,0.03549778,0.044064,0.02262594,0.03307155,0.07485738
1546.63,0.03353592,0.06682724,0.06054942,0.01905974,0.01412657,0.02046286,0.01635052,0.03087692,0.01611168,0.0346082,0.04744548,0.05446991,0.03522189,0.04379556,0.02305299,0.03312498,0.07528305
1547.113,0.03351368,0.06667969,0.06073653,0.01925806,0.01408958,0.02061514,0.01665786,0.03135981,0.0161001,0.0345891,0.04816572,0.05469273,0.03482975,0.04338502,0.02346915,0.03308306,0.07572378
1547.595,0.03367642,0.06653707,0.06087934,0.0192863,0.01415438,0.02070024,0.0169669,0.03188502,0.01603259,0.0345926,0.0488494,0.05482745,0.03435244,0.04289204,0.02384289,0.03293992,0.07618581
1548.077,0.03399803,0.06641246,0.06097628,0.01917076,0.01433586,0.0206996,0.01725201,0.03242747,0.01589468,0.03462933,0.0494004,0.05484908,0.03384787,0.04235491,0.02413431,0.0326935,0.07666184
1548.559,0.03442393,0.06630969,0.06102175,0.01896635,0.01462799,0.02058738,0.01749566,0.03294009,0.01570712,0.03470247,0.0497208,0.05475339,0.03341092,0.04180353,0.02429939,0.03235964,0.07711709
1549.041,0.03487014,0.06622646,0.06100806,0.01875386,0.01499593,0.02035116,0.01768939,0.03335674,0.01552691,0.0348054,0.04974426,0.05456748,0.03315205,0.04127281,0.02430652,0.03198392,0.07748935
1549.523,0.03522482,0.06615783,0.06092693,0.01863486,0.01536936,0.02001574,0.01783314,0.03360355,0.01543392,0.03491662,0.04948144,0.0543637,0.03315888,0.04081517,0.02415918,0.03165256,0.07769883
1550.005,0.03539434,0.06610183,0.06077543,0.01869085,0.01566657,0.01965324,0.017943,0.03364384,0.01549063,0.03500763,0.04904873,0.05423606,0.03342776,0.04048639,0.02391315,0.03146412,0.07769614
1550.487,0.03534984,0.06606311,0.06055758,0.01894713,0.01583629,0.01935157,0.01804673,0.03350121,0.01570763,0.03505736,0.04861252,0.05425218,0.03385964,0.04031994,0.02364927,0.03148193,0.07749757
1550.969,0.03513204,0.06605318,0.06027994,0.0193728,0.01587446,0.01918513,0.01817505,0.03324771,0.01604254,0.03505871,0.04832174,0.05443259,0.03431106,0.04031894,0.02344133,0.03171955,0.0771766
1551.452,0.03482312,0.06608722,0.05994926,0.01990578,0.01581458,0.01919106,0.01834529,0.03296294,0.01642782,0.03501885,0.04824748,0.05475439,0.03467088,0.04046537,0.02332831,0.03215067,0.07682392
1551.934,0.0345058,0.06617855,0.05957524,0.02048035,0.01569862,0.01937397,0.01855612,0.03270382,0.01679888,0.03495205,0.04838847,0.05517629,0.03488848,0.04073642,0.02331771,0.03273565,0.07650976
1552.416,0.03425281,0.06633454,0.05918398,0.02102992,0.01556094,0.0197157,0.01878801,0.03250363,0.01709978,0.03487978,0.04869761,0.05564147,0.03495656,0.04110782,0.02339835,0.03341972,0.07628462
1552.898,0.03410984,0.06654884,0.05882092,0.02149193,0.01541655,0.02017434,0.01900529,0.03237025,0.0172871,0.03482711,0.04909993,0.05608416,0.03489664,0.04155051,0.02354342,0.0341266,0.0761734
1553.38,0.03408678,0.06679976,0.05854185,0.02181543,0.01525968,0.02068403,0.01916741,0.0322919,0.01733309,0.03481661,0.04951358,0.05643757,0.03474001,0.0420283,0.0237111,0.0347591,0.07617623
1553.862,0.03415326,0.06705056,0.05839601,0.021971,0.01506844,0.02115003,0.01924023,0.03224389,0.01722976,0.03486035,0.0498583,0.05664387,0.03451804,0.04249419,0.02384011,0.03520392,0.07626471
1554.344,0.03424721,0.06726809,0.05839549,0.02197115,0.01481344,0.02147884,0.01922116,0.03220139,0.01699806,0.03495204,0.05008634,0.05668076,0.03425029,0.04290633,0.02386646,0.03538392,0.0763886
1554.826,0.03430412,0.0674415,0.05850774,0.02186615,0.0144698,0.02160816,0.01914754,0.03215269,0.01668118,0.03507025,0.05019284,0.05656781,0.03393983,0.04324388,0.02374476,0.03529544,0.07649808
1555.309,0.03427528,0.06759251,0.05866515,0.02172742,0.01402019,0.0215156,0.01909276,0.0321045,0.01633645,0.03518531,0.05020661,0.05635204,0.03357976,0.0435082,0.02345956,0.03501763,0.07655965
1555.791,0.03414319,0.06777401,0.05879482,0.02161572,0.01345077,0.02120927,0.01914555,0.0320801,0.0160189,0.0352728,0.05016438,0.05607169,0.03316338,0.04371376,0.02302587,0.03467932,0.07657135
1556.273,0.03391072,0.06806293,0.05884093,0.02156315,0.01274002,0.02069891,0.01939948,0.03211009,0.01578083,0.03531703,0.05008728,0.0557276,0.03269418,0.04387071,0.02247597,0.03442786,0.07655262
1556.755,0.03359326,0.06856016,0.05877332,0.0215735,0.0118598,0.01998487,0.01996039,0.03222636,0.01569421,0.03530795,0.04997162,0.05526558,0.03220622,0.04397066,0.02187555,0.03443879,0.07654537
1557.237,0.03321276,0.0693699,0.0586028,0.02162002,0.0107974,0.01905168,0.02093568,0.03244663,0.01586596,0.0352295,0.04978488,0.05457629,0.03179047,0.04397123,0.02135112,0.03491757,0.07662101
1557.719,0.03281761,0.07052528,0.05839656,0.02163829,0.00966033,0.01791897,0.02234229,0.03273972,0.01642163,0.03503961,0.04948406,0.05357565,0.03165045,0.04378863,0.02116952,0.036064,0.07690857
1558.201,0.03253167,0.07174619,0.05828971,0.02148015,0.008914273,0.01678996,0.02375075,0.03294963,0.01730138,0.03465766,0.04909904,0.0525066,0.03209698,0.04335247,0.02175274,0.03773864,0.07752679
1558.683,0.03252795,0.07232736,0.05840402,0.02098786,0.00925252,0.01611723,0.02413639,0.03284475,0.01798433,0.03408126,0.04883626,0.05215109,0.03315494,0.04279551,0.02317044,0.03899302,0.07825366
1559.166,0.03283062,0.07181158,0.05872065,0.02030027,0.01062452,0.01617485,0.0230291,0.03242297,0.01794845,0.03354952,0.04891226,0.05292369,0.03418169,0.04244649,0.02459823,0.03887306,0.07852517
1559.648,0.0332549,0.07064279,0.05912781,0.01979331,0.01209928,0.01667353,0.02134726,0.03197005,0.01745883,0.03332648,0.04924127,0.05414315,0.0346545,0.04239024,0.02530393,0.03778723,0.07819943
1560.13,0.0336443,0.06947071,0.05954422,0.01959231,0.01310467,0.01722315,0.01998779,0.03167384,0.01701651,0.03341625,0.0496087,0.05513882,0.03469073,0.04246288,0.02539125,0.0365835,0.07756029
1560.612,0.03396073,0.06856059,0.05991789,0.01957387,0.01364695,0.01765807,0.01911908,0.03153924,0.01678071,0.03368644,0.04990368,0.05577622,0.03454655,0.04253516,0.02518191,0.03561192,0.07680963
1561.094,0.03421478,0.06792061,0.06021167,0.01960673,0.01389666,0.01795841,0.01860416,0.03151044,0.01670689,0.03401925,0.05010114,0.05614759,0.03436764,0.04256196,0.02487174,0.03489241,0.07602602
1561.576,0.03442064,0.06748387,0.06040517,0.01962799,0.01399386,0.01814887,0.01829385,0.03153432,0.01671533,0.03434375,0.05021057,0.05636565,0.03420557,0.04254212,0.02454118,0.03434984,0.07524548
1562.058,0.0345833,0.06719059,0.06049399,0.01962345,0.01401954,0.01825392,0.01809884,0.03157135,0.01674839,0.03462012,0.05024694,0.05650317,0.03406964,0.04248902,0.0242191,0.0339102,0.07449614
1562.54,0.03470178,0.06700006,0.06048544,0.01959808,0.01401339,0.01829069,0.01797003,0.0315921,0.01676509,0.03482374,0.05022855,0.05659566,0.03395188,0.04242161,0.02391733,0.03351631,0.07381117
1563.022,0.03477491,0.066888,0.06039787,0.01956091,0.01398957,0.0182709,0.01787937,0.03157737,0.01673597,0.03494077,0.05017572,0.05665473,0.03383923,0.04235721,0.02364383,0.03313363,0.07322885
1563.505,0.0348039,0.06684323,0.06026175,0.0195216,0.01394639,0.01820708,0.0178091,0.03151653,0.01664089,0.0349649,0.05011079,0.05667754,0.03372329,0.04230909,0.02341549,0.03275491,0.07280886
1563.987,0.03479606,0.06685922,0.060119,0.01948929,0.01387528,0.01811882,0.01774537,0.03141217,0.01647552,0.03490309,0.05005382,0.05666177,0.03360672,0.04227889,0.02325608,0.03240413,0.07261896
1564.469,0.03476347,0.06692619,0.06001227,0.01947128,0.01376798,0.01803245,0.01767569,0.03128101,0.01625727,0.03477888,0.05001418,0.05661501,0.03350507,0.04225344,0.02318478,0.03212376,0.07270022
1564.951,0.03471807,0.06702451,0.05997513,0.0194686,0.0136229,0.01797758,0.01758665,0.03115059,0.01602234,0.03462872,0.04998571,0.05656021,0.03344201,0.04220866,0.02320579,0.03195871,0.07304131
1565.433,0.03466429,0.06712445,0.06001863,0.01947537,0.01344898,0.01797478,0.01746716,0.03104962,0.01581272,0.03448734,0.04994851,0.05652838,0.03343683,0.04212134,0.02330006,0.03192947,0.07356631
1565.915,0.0345961,0.06719594,0.06013086,0.01948077,0.01326177,0.01802773,0.01731077,0.03099776,0.0156564,0.03437218,0.04987995,0.0565459,0.03349523,0.04198171,0.02343462,0.03202483,0.07417322
1566.397,0.03450004,0.06721137,0.06028508,0.01947346,0.01308276,0.01812581,0.01711784,0.03100714,0.01556518,0.03428175,0.04976309,0.05662866,0.03360818,0.04179742,0.02357071,0.03221197,0.0747617
1566.879,0.03436201,0.06715217,0.06045078,0.01944587,0.01293699,0.01824811,0.01689716,0.03108529,0.01553651,0.03420014,0.04959426,0.056776,0.0337567,0.04159424,0.02367509,0.03245438,0.07526184
1567.361,0.03417543,0.06700942,0.06060119,0.01939596,0.01285135,0.01837149,0.01666669,0.03123995,0.01556443,0.03410829,0.04938389,0.05696887,0.03391837,0.04141078,0.02372269,0.03272437,0.07563603
1567.844,0.03394977,0.06678995,0.06070845,0.01933166,0.01286111,0.01847003,0.01646147,0.03147656,0.01564401,0.03399346,0.04916129,0.05716205,0.03406473,0.04130609,0.02369216,0.03300185,0.07586914
1568.326,0.03371934,0.0665249,0.06073967,0.01926993,0.01300213,0.01851807,0.01632895,0.03178669,0.01576814,0.03385855,0.04897486,0.05728444,0.03416609,0.0413495,0.02357098,0.03327153,0.07597407
1568.808,0.03353943,0.06627423,0.06066173,0.0192317,0.01329141,0.01849826,0.0163115,0.03213152,0.01591889,0.03372607,0.04888067,0.0572585,0.03420039,0.04159216,0.02336539,0.03351702,0.07599465
1569.29,0.03346942,0.06612055,0.06045423,0.01923078,0.01369579,0.01841164,0.01641719,0.03243117,0.0160576,0.03363599,0.04891938,0.05704215,0.03416877,0.042016,0.0231149,0.03371454,0.0760074
1569.772,0.03352818,0.0661227,0.06014071,0.01926772,0.01412183,0.01828561,0.01660421,0.03259895,0.01614775,0.03362514,0.0490799,0.05667622,0.0341052,0.04250726,0.02288212,0.03384113,0.07608011
1570.254,0.03367782,0.06627905,0.05978533,0.01933574,0.01446399,0.01815952,0.01681217,0.03259554,0.01618167,0.03370478,0.04930633,0.05626262,0.03405407,0.04292254,0.02271684,0.03388645,0.07623142
1570.736,0.03384898,0.0665381,0.05945654,0.01942875,0.01466175,0.01806064,0.01699925,0.03244321,0.01617988,0.03385713,0.04953839,0.05589989,0.03404281,0.04317032,0.02263309,0.03385571,0.07643595
1571.218,0.0339858,0.06683906,0.05919013,0.01954475,0.01471604,0.01799266,0.01715749,0.03219682,0.0161664,0.03405175,0.04974806,0.05563536,0.03407015,0.04324137,0.02261605,0.03376137,0.07665747
1571.7,0.03406369,0.06714042,0.05898754,0.01968487,0.0146598,0.01794494,0.01729712,0.03190622,0.01615355,0.03426197,0.04993745,0.05547625,0.03411909,0.04316907,0.02264581,0.03361476,0.07687781
1572.183,0.03408063,0.06741928,0.05883767,0.01985386,0.01452948,0.01790467,0.01743383,0.03160621,0.01614671,0.03447252,0.050122,0.05541108,0.03416645,0.04299447,0.02270764,0.03342512,0.07709508
1572.665,0.03404775,0.06766465,0.05872922,0.02005478,0.0143527,0.01786353,0.01757691,0.03131489,0.01614711,0.0346788,0.05031597,0.05542172,0.03418948,0.04275165,0.02279401,0.03320101,0.07731779
1573.147,0.03398106,0.06786697,0.05866125,0.02028434,0.01414902,0.0178201,0.01772545,0.03104191,0.0161574,0.03488253,0.05052513,0.05548701,0.03416622,0.04246795,0.02290261,0.03295266,0.07755344
1573.629,0.03390066,0.06800818,0.05864882,0.02052605,0.01393919,0.01778037,0.01786465,0.03079733,0.01618334,0.03508459,0.05074001,0.05558021,0.03407414,0.04217423,0.02303473,0.03269892,0.07780193
1574.111,0.03383071,0.06805994,0.05872275,0.0207492,0.01375091,0.01775698,0.01796762,0.03059423,0.01623423,0.03527957,0.05093347,0.05567117,0.03389541,0.04190529,0.0231957,0.03246728,0.07805379
