absorbance_1,2.6_4A.CSV_1,absorbance_3,2.6_4A.CSV_2,absorbance_5,2.6_4A.CSV_3,absorbance_7,2.6_4A.CSV_4
673.9992,0.04707751,673.9992,0.07050669,673.9992,0.06819858,673.9992,0.08389288
674.4813,0.0466098,674.4813,0.06876836,674.4813,0.06679228,674.4813,0.08441109
674.9634,0.04601269,674.9634,0.06741653,674.9634,0.06574175,674.9634,0.08437716
675.4456,0.04542677,675.4456,0.06676991,675.4456,0.06519769,675.4456,0.08378991
675.9277,0.04501244,675.9277,0.06704716,675.9277,0.06520013,675.9277,0.08275813
676.4098,0.04489044,676.4098,0.06827474,676.4098,0.0656774,676.4098,0.08146664
676.8919,0.04511211,676.8919,0.07027873,676.8919,0.06648828,676.8919,0.08012129
677.374,0.04565167,677.374,0.07270002,677.374,0.06745174,677.374,0.07891566
677.8561,0.04642039,677.8561,0.07511345,677.8561,0.06840221,677.8561,0.07797088
678.3383,0.04730546,678.3383,0.07714369,678.3383,0.06921226,678.3383,0.07732631
678.8204,0.04819826,678.8204,0.07854402,678.8204,0.06979671,678.8204,0.07694831
679.3025,0.0490326,679.3025,0.07927255,679.3025,0.07012213,679.3025,0.07676052
679.7846,0.04978989,679.7846,0.07947084,679.7846,0.0701959,679.7846,0.07667824
680.2667,0.05049258,680.2667,0.07941146,680.2667,0.07005952,680.2667,0.07663842
680.7488,0.05117914,680.7488,0.07937462,680.7488,0.06977049,680.7488,0.07662599
681.231,0.05187748,681.231,0.07956466,681.231,0.06938685,681.231,0.07667521
681.7131,0.05257884,681.7131,0.08004004,681.7131,0.06895077,681.7131,0.0768625
682.1952,0.05323073,682.1952,0.08070825,682.1952,0.06847747,682.1952,0.07727458
682.6773,0.05374406,682.6773,0.08137514,682.6773,0.06796099,682.6773,0.07798153
683.1594,0.05401706,683.1594,0.08182718,683.1594,0.06739251,683.1594,0.07900071
683.6415,0.05397883,683.6415,0.08193242,683.6415,0.06678484,683.6415,0.080275
684.1237,0.0536137,684.1237,0.0816862,684.1237,0.06619313,684.1237,0.08166347
684.6058,0.05298177,684.6058,0.08122668,684.6058,0.06572274,684.6058,0.08296047
685.0879,0.05219843,685.0879,0.0807679,685.0879,0.06550261,685.0879,0.0839567
685.57,0.05141613,685.57,0.08053811,685.57,0.06566566,685.57,0.08446886
686.0521,0.05078311,686.0521,0.08068437,686.0521,0.06630433,686.0521,0.08439647
686.5342,0.05040907,686.5342,0.08121721,686.5342,0.06743988,686.5342,0.08374728
687.0164,0.05036901,687.0164,0.08200216,687.0164,0.06901045,687.0164,0.08264066
687.4985,0.05069849,687.4985,0.08279123,687.4985,0.07087593,687.4985,0.08128783
687.9806,0.05140286,687.9806,0.08331396,687.9806,0.07285842,687.9806,0.07992749
688.4627,0.05246378,688.4627,0.08334157,688.4627,0.07476625,688.4627,0.07879107
688.9448,0.05383797,688.9448,0.08278593,688.9448,0.07644901,688.9448,0.07802752
689.4269,0.05545157,689.4269,0.08172181,689.4269,0.07782469,689.4269,0.07767789
689.9091,0.0571854,689.9091,0.0803653,689.9091,0.07886579,689.9091,0.07768925
690.3912,0.05887801,690.3912,0.07899433,690.3912,0.07957958,690.3912,0.07795271
690.8733,0.06034762,690.8733,0.07785588,690.8733,0.07997759,690.8733,0.07835646
691.3554,0.06140577,691.3554,0.0771274,691.3554,0.08006012,691.3554,0.0788134
691.8375,0.06191985,691.8375,0.07686652,691.8375,0.07982293,691.8375,0.07928655
692.3196,0.06184941,692.3196,0.07702708,692.3196,0.0792799,692.3196,0.07978134
692.8018,0.061264,692.8018,0.07749222,692.8018,0.07849059,692.8018,0.08032551
693.2839,0.06032587,693.2839,0.07813098,693.2839,0.07756622,693.2839,0.08094101
693.766,0.05924038,693.766,0.07884213,693.766,0.07665656,693.766,0.08162753
694.2481,0.0582132,694.2481,0.07957131,694.2481,0.07592519,694.2481,0.08235385
694.7302,0.05738468,694.7302,0.08031136,694.7302,0.07549065,694.7302,0.08306971
695.2123,0.05681712,695.2123,0.08107303,695.2123,0.07539559,695.2123,0.08372059
695.6945,0.0565002,695.6945,0.08185498,695.6945,0.07558551,695.6945,0.08426318
696.1766,0.05637853,696.1766,0.08262619,696.1766,0.07592539,696.1766,0.0846802
696.6587,0.05638519,696.6587,0.08332991,696.6587,0.07623531,696.6587,0.08497898
697.1408,0.05646994,697.1408,0.08390765,697.1408,0.0763423,697.1408,0.08518466
697.6229,0.05661445,697.6229,0.08433232,697.6229,0.07614516,697.6229,0.08532618
698.105,0.05682597,698.105,0.08462505,698.105,0.07563565,698.105,0.08542944
698.5872,0.05712513,698.5872,0.08485463,698.5872,0.07490492,698.5872,0.08551303
699.0693,0.05753319,699.0693,0.08510543,699.0693,0.07410187,699.0693,0.08559026
699.5514,0.05806819,699.5514,0.08545153,699.5514,0.07339955,699.5514,0.08567508
700.0335,0.05874658,700.0335,0.08592679,700.0335,0.07294209,700.0335,0.08578348
700.5156,0.0595835,700.5156,0.08652111,700.5156,0.07280421,700.5156,0.08592977
700.9977,0.06058785,700.9977,0.08719631,700.9977,0.07299533,700.9977,0.08612228
701.4799,0.06174809,701.4799,0.08791443,701.4799,0.07346828,701.4799,0.08635543
701.962,0.06301873,701.962,0.08865973,701.962,0.07415279,701.962,0.08661148
702.4441,0.06430241,702.4441,0.08943909,702.4441,0.07497686,702.4441,0.0868659
702.9262,0.06545831,702.9262,0.09026317,702.9262,0.07589023,702.9262,0.08710286
703.4083,0.06634103,703.4083,0.0911189,703.4083,0.07686958,703.4083,0.08733089
703.8904,0.06682807,703.8904,0.09194334,703.8904,0.07791115,703.8904,0.08759347
704.3726,0.06687885,704.3726,0.09262723,704.3726,0.07901652,704.3726,0.0879641
704.8547,0.06655513,704.8547,0.09305443,704.8547,0.08017883,704.8547,0.08852208
705.3368,0.0660255,705.3368,0.09313872,705.3368,0.08137325,705.3368,0.08933252
705.8189,0.06552193,705.8189,0.09288006,705.8189,0.08255716,705.8189,0.09041118
706.301,0.06527642,706.301,0.09237487,706.301,0.08368012,706.301,0.09171338
706.7831,0.06548318,706.7831,0.09180897,706.7831,0.08469146,706.7831,0.09313352
707.2653,0.06623401,707.2653,0.09139274,707.2653,0.08555728,707.2653,0.09453547
707.7474,0.06750502,707.7474,0.09129357,707.7474,0.08626765,707.7474,0.0957943
708.2295,0.06916112,708.2295,0.09159347,708.2295,0.08684078,708.2295,0.0968247
708.7116,0.0709967,708.7116,0.09226172,708.7116,0.0873186,708.7116,0.09761269
709.1937,0.07278592,709.1937,0.09318777,709.1937,0.08775838,709.1937,0.09821086
709.6758,0.07431428,709.6758,0.09422868,709.6758,0.08822816,709.6758,0.09872139
710.158,0.07543935,710.158,0.09528055,710.158,0.08878969,710.158,0.09925465
710.6401,0.0761073,710.6401,0.09631027,710.6401,0.08949102,710.6401,0.09990144
711.1222,0.07636353,711.1222,0.09736021,711.1222,0.09035961,711.1222,0.1007122
711.6043,0.07633553,711.6043,0.09851463,711.6043,0.09139542,711.6043,0.1016879
712.0864,0.07620767,712.0864,0.0998572,712.0864,0.09257127,712.0864,0.1027932
712.5685,0.0761832,712.5685,0.1014279,712.5685,0.09383968,712.5685,0.1039751
713.0507,0.07642472,713.0507,0.1032007,713.0507,0.09514906,713.0507,0.1051867
713.5328,0.0770361,713.5328,0.1050888,713.5328,0.09645525,713.5328,0.106397
714.0149,0.07804174,714.0149,0.106965,714.0149,0.09773817,714.0149,0.1075962
714.497,0.07939303,714.497,0.1087049,714.497,0.09901081,714.497,0.1087911
714.9791,0.080989,714.9791,0.1102049,714.9791,0.1003178,714.9791,0.1099979
715.4612,0.08270694,715.4612,0.1114055,715.4612,0.1017275,715.4612,0.1112357
715.9434,0.08444253,715.9434,0.1123004,715.9434,0.1033055,715.9434,0.1125212
716.4255,0.08611742,716.4255,0.1129331,716.4255,0.1051017,716.4255,0.1138684
716.9076,0.08768865,716.9076,0.1133948,716.9076,0.1071295,716.9076,0.1152866
717.3897,0.08914205,717.3897,0.1138039,717.3897,0.1093585,717.3897,0.1167765
717.8718,0.09047635,717.8718,0.1143057,717.8718,0.1117072,717.8718,0.1183252
718.3539,0.09169482,718.3539,0.1150385,718.3539,0.1140484,718.3539,0.1198998
718.8361,0.09279819,718.8361,0.1160952,718.8361,0.1162327,718.8361,0.1214506
719.3182,0.09378213,719.3182,0.1174952,719.3182,0.1180903,719.3182,0.1229093
719.8003,0.09463504,719.8003,0.1191572,719.8003,0.1194711,719.8003,0.1242042
720.2824,0.09533438,720.2824,0.1209185,720.2824,0.1202756,720.2824,0.1252762
720.7645,0.09584413,720.7645,0.1225536,720.7645,0.1204713,720.7645,0.1260844
721.2466,0.09611793,721.2466,0.1238503,721.2466,0.1201116,721.2466,0.126614
721.7288,0.09611423,721.7288,0.1246658,721.7288,0.1193214,721.7288,0.1268699
722.2109,0.09581065,722.2109,0.1249443,722.2109,0.1182865,722.2109,0.1268671
722.693,0.09522469,722.693,0.1247162,722.693,0.1171977,722.693,0.1266181
723.1751,0.09441485,723.1751,0.1240518,723.1751,0.1162012,723.1751,0.1261261
723.6572,0.09347303,723.6572,0.1230223,723.6572,0.1153643,723.6572,0.1253823
724.1393,0.09248984,724.1393,0.1216651,724.1393,0.1146459,724.1393,0.1243718
724.6215,0.09152342,724.6215,0.1199907,724.6215,0.1139151,724.6215,0.1230825
725.1036,0.09058142,725.1036,0.1180135,725.1036,0.1129839,725.1036,0.1215172
725.5857,0.08961681,725.5857,0.1157881,725.5857,0.1116873,725.5857,0.1196998
726.0678,0.0885475,726.0678,0.1134271,726.0678,0.1099361,726.0678,0.1176794
726.5499,0.08728549,726.5499,0.1110962,726.5499,0.1077582,726.5499,0.1155284
727.032,0.08577578,727.032,0.1089569,727.032,0.1052938,727.032,0.1133255
727.5142,0.08401108,727.5142,0.1071246,727.5142,0.1027585,727.5142,0.1111502
727.9963,0.0820379,727.9963,0.1056287,727.9963,0.1003862,727.9963,0.1090752
728.4784,0.07993758,728.4784,0.1044113,728.4784,0.09834637,728.4784,0.1071547
728.9605,0.07781118,728.9605,0.1033574,728.9605,0.09672096,728.9605,0.1054296
729.4426,0.07576352,729.4426,0.1023507,729.4426,0.09549343,729.4426,0.1039232
729.9247,0.07388352,729.9247,0.1013349,729.9247,0.0945796,729.9247,0.1026357
730.4069,0.07224751,730.4069,0.1003337,730.4069,0.09386608,730.4069,0.10154
730.889,0.07091084,730.889,0.09944388,730.889,0.09324966,730.889,0.1005765
731.3711,0.06989677,731.3711,0.0987802,731.3711,0.09266357,731.3711,0.09966794
731.8532,0.0691831,731.8532,0.09842797,731.8532,0.0920639,731.8532,0.09872813
732.3353,0.06868648,732.3353,0.09839308,732.3353,0.09141448,732.3353,0.09769127
732.8174,0.06827287,732.8174,0.09859721,732.8174,0.09067203,732.8174,0.09653713
733.2996,0.06776169,733.2996,0.09889075,733.2996,0.08978157,733.2996,0.09530123
733.7817,0.06697915,733.7817,0.0990997,733.7817,0.08870079,733.7817,0.09407022
734.2638,0.06582151,734.2638,0.09908048,734.2638,0.08743163,734.2638,0.09294748
734.7459,0.06428894,734.7459,0.0987321,734.7459,0.08604543,734.7459,0.09202451
735.228,0.06251065,735.228,0.09801673,735.228,0.08468223,735.228,0.09133758
735.7101,0.06070278,735.7101,0.09694748,735.7101,0.08350886,735.7101,0.0908524
736.1923,0.05913099,736.1923,0.09557629,736.1923,0.08268592,736.1923,0.09047222
736.6744,0.05801504,736.6744,0.09398228,736.6744,0.08230063,736.6744,0.09007372
737.1565,0.05746503,737.1565,0.09226348,737.1565,0.08233688,737.1565,0.08955503
737.6386,0.05745922,737.6386,0.09053937,737.6386,0.08266934,737.6386,0.08886622
738.1207,0.05784926,738.1207,0.08892794,738.1207,0.08309761,738.1207,0.08803701
738.6028,0.05842131,738.6028,0.08752258,738.6028,0.08340617,738.6028,0.08716437
739.085,0.05894782,739.085,0.08637534,739.085,0.08340183,739.085,0.08639269
739.5671,0.05927061,739.5671,0.08547525,739.5671,0.0829749,739.5671,0.0858598
740.0492,0.05932711,740.0492,0.08475793,740.0492,0.08210523,740.0492,0.08565546
740.5313,0.05914401,740.5313,0.08412414,740.5313,0.08085344,740.5313,0.08579621
741.0134,0.0588022,741.0134,0.08348402,741.0134,0.07932927,741.0134,0.08621383
741.4955,0.05838901,741.4955,0.08278593,741.4955,0.07766043,741.4955,0.08677255
741.9777,0.05795887,741.9777,0.08203264,741.9777,0.07597406,741.9777,0.08729501
742.4598,0.05751053,742.4598,0.081272,742.4598,0.07436989,742.4598,0.08762076
742.9419,0.05699644,742.9419,0.08057258,742.9419,0.07292476,742.9419,0.08763237
743.424,0.05634537,743.424,0.07999285,743.424,0.07169499,743.424,0.08727854
743.9061,0.05550103,743.9061,0.07955724,743.9061,0.07071238,743.9061,0.0865787
744.3882,0.05444118,744.3882,0.07925688,744.3882,0.0699853,744.3882,0.08560649
744.8704,0.05319138,744.8704,0.07906076,744.8704,0.06949336,744.8704,0.08446712
745.3525,0.051813,745.3525,0.07893719,745.3525,0.06919163,745.3525,0.08326133
745.8346,0.05039058,745.8346,0.07886453,745.8346,0.0690175,745.8346,0.08207304
746.3167,0.04900769,746.3167,0.07883166,746.3167,0.06891251,746.3167,0.08095498
746.7988,0.0477258,746.7988,0.07882763,746.7988,0.06884637,746.7988,0.07992845
747.2809,0.04658595,747.2809,0.07882701,747.2809,0.0688253,747.2809,0.07899772
747.7631,0.04561041,747.7631,0.07878394,747.7631,0.06888925,747.7631,0.0781623
748.2452,0.04481139,748.2452,0.07864299,748.2452,0.06908467,748.2452,0.0774253
748.7273,0.04420488,748.7273,0.07835193,748.7273,0.069436,748.7273,0.07679379
749.2094,0.04381408,749.2094,0.07788398,749.2094,0.06991358,749.2094,0.07627203
749.6915,0.04366422,749.6915,0.07724854,749.6915,0.07043137,749.6915,0.07585221
750.1736,0.04377637,750.1736,0.07648829,750.1736,0.07085411,750.1736,0.07551137
750.6558,0.04415058,750.6558,0.07566497,750.6558,0.07104394,750.6558,0.07522
751.1379,0.04475383,751.1379,0.07483725,751.1379,0.07091106,751.1379,0.07496035
751.62,0.04550837,751.62,0.07405726,751.62,0.07044017,751.62,0.07474432
752.1021,0.0462962,752.1021,0.07336579,752.1021,0.06970798,752.1021,0.07462493
752.5842,0.04697929,752.5842,0.0727999,752.5842,0.06885576,752.5842,0.07468401
753.0663,0.04741541,753.0663,0.07240482,753.0663,0.06805867,753.0663,0.07501411
753.5485,0.04750518,753.5485,0.07222876,753.5485,0.06745989,753.5485,0.07567097
754.0306,0.04721989,754.0306,0.07230845,754.0306,0.06712987,754.0306,0.07663914
754.5127,0.04661447,754.5127,0.07265311,754.5127,0.06705508,754.5127,0.07781015
754.9948,0.04581647,754.9948,0.07322444,754.9948,0.06715006,754.9948,0.07900044
755.4769,0.04499041,755.4769,0.0739366,755.4769,0.06729987,755.4769,0.07999308
755.959,0.04430736,755.959,0.07466268,755.959,0.06739534,755.959,0.08057813
756.4412,0.04388827,756.4412,0.07527351,756.4412,0.06737692,756.4412,0.08062732
756.9233,0.04378496,756.9233,0.07566607,756.9233,0.06724274,756.9233,0.08011896
757.4054,0.04397529,757.4054,0.07578651,757.4054,0.06703975,757.4054,0.07914888
757.8875,0.04438269,757.8875,0.0756448,757.8875,0.0668327,757.8875,0.07789546
758.3696,0.04490476,758.3696,0.07530199,758.3696,0.0666763,758.3696,0.07657769
758.8517,0.04544643,758.8517,0.0748528,758.8517,0.06659117,758.8517,0.07540451
759.3339,0.04594894,759.3339,0.07439153,759.3339,0.06655817,759.3339,0.07451439
759.816,0.04638792,759.816,0.07399938,759.816,0.06653011,759.816,0.07397277
760.2981,0.04676555,760.2981,0.07372483,760.2981,0.06645136,760.2981,0.07377028
760.7802,0.04709001,760.7802,0.07359827,760.7802,0.06628372,760.7802,0.07384869
761.2623,0.04735678,761.2623,0.07361226,761.2623,0.06601653,761.2623,0.07412368
761.7444,0.04753912,761.7444,0.0737267,761.7444,0.06567026,761.7444,0.07450576
762.2266,0.04759379,762.2266,0.0738812,762.2266,0.06528395,762.2266,0.07491817
762.7087,0.04747152,762.7087,0.07400365,762.7087,0.06490454,762.7087,0.07529025
763.1908,0.04713672,763.1908,0.07403415,763.1908,0.0645721,763.1908,0.07555969
763.6729,0.04658664,763.6729,0.07394879,763.6729,0.0643105,763.6729,0.07567894
764.155,0.04585924,764.155,0.07377115,764.155,0.0641317,764.155,0.07561684
764.6371,0.04503471,764.6371,0.0735736,764.6371,0.06403892,764.6371,0.07537279
765.1193,0.04421516,765.1193,0.0734507,765.1193,0.06403139,765.1193,0.07498011
765.6014,0.04351251,765.6014,0.07349314,765.6014,0.06410854,765.6014,0.07450631
766.0835,0.04301348,766.0835,0.07374245,766.0835,0.06426927,766.0835,0.07403393
766.5656,0.04275669,766.5656,0.07417055,766.5656,0.06450841,766.5656,0.07363349
767.0477,0.04272398,767.0477,0.07467553,767.0477,0.06481099,767.0477,0.07334862
767.5298,0.04284211,767.5298,0.07511291,767.5298,0.06514931,767.5298,0.07317851
768.012,0.04300762,768.012,0.07534457,768.012,0.06548263,768.012,0.07308578
768.4941,0.04310508,768.4941,0.07526773,768.4941,0.06575594,768.4941,0.07300945
768.9762,0.04304841,768.9762,0.0748533,768.9762,0.06590963,768.9762,0.07289407
769.4583,0.04280198,769.4583,0.07413995,769.4583,0.06588892,769.4583,0.0727109
769.9404,0.04238866,769.9404,0.073212,769.9404,0.06564853,769.9404,0.07246723
770.4225,0.04187949,770.4225,0.07215871,770.4225,0.0651682,770.4225,0.07220262
770.9047,0.04136862,770.9047,0.07104664,770.9047,0.06445686,770.9047,0.07197092
771.3868,0.0409514,771.3868,0.06991467,771.3868,0.06356043,771.3868,0.07182239
771.8689,0.04069204,771.8689,0.0687819,771.8689,0.06255619,771.8689,0.07178088
772.351,0.0406189,772.351,0.06767683,772.351,0.06154596,772.351,0.07183851
772.8331,0.04072537,772.8331,0.06666118,772.8331,0.06064548,772.8331,0.07195815
773.3152,0.04098266,773.3152,0.06582826,773.3152,0.05995239,773.3152,0.0720913
773.7974,0.04135134,773.7974,0.0652905,773.7974,0.05953136,773.7974,0.07219155
774.2795,0.04178675,774.2795,0.06514526,774.2795,0.05939783,774.2795,0.07222855
774.7616,0.04224235,774.7616,0.06543061,774.7616,0.05951321,774.7616,0.07219477
775.2437,0.04266207,775.2437,0.06610527,775.2437,0.05978936,775.2437,0.07210125
775.7258,0.04297778,775.7258,0.06703955,775.7258,0.06010365,775.7258,0.07196885
776.2079,0.04312518,776.2079,0.0680539,776.2079,0.06033541,776.2079,0.07181659
776.6901,0.04305695,776.6901,0.06894577,776.6901,0.06038161,776.6901,0.07165493
777.1722,0.04276852,777.1722,0.06954436,777.1722,0.0601887,777.1722,0.07148308
777.6543,0.04230808,777.6543,0.06975964,777.6543,0.0597664,777.6543,0.07129192
778.1364,0.04177709,778.1364,0.06959154,778.1364,0.05918759,778.1364,0.07106911
778.6185,0.04130472,778.6185,0.06913119,778.6185,0.05857432,778.6185,0.07080574
779.1006,0.04100223,779.1006,0.06852268,779.1006,0.05805739,779.1006,0.07050063
779.5828,0.04094037,779.5828,0.06793964,779.5828,0.05775706,779.5828,0.07016081
780.0649,0.04111936,780.0649,0.06753485,780.0649,0.05774083,780.0649,0.06979929
780.547,0.04147489,780.547,0.0673999,780.547,0.05800559,780.547,0.06942998
781.0291,0.0418956,781.0291,0.06755608,781.0291,0.05847503,781.0291,0.06906527
781.5112,0.0422639,781.5112,0.06794508,781.5112,0.05902087,781.5112,0.06871158
781.9933,0.04249483,781.9933,0.06845547,781.9933,0.05950677,781.9933,0.06836926
782.4755,0.04254711,782.4755,0.06894103,782.4755,0.05981239,782.4755,0.06803345
782.9576,0.04243095,782.9576,0.06926754,782.9576,0.05987734,782.9576,0.06769778
783.4397,0.04218797,783.4397,0.06934692,783.4397,0.05970986,783.4397,0.06735805
783.9218,0.04187623,783.9218,0.06915087,783.9218,0.05938036,783.9218,0.06701626
784.4039,0.04154989,784.4039,0.06871947,784.4039,0.05899356,784.4039,0.0666834
784.886,0.04125167,784.886,0.06814083,784.886,0.0586522,784.886,0.06638004
785.3682,0.04101956,785.3682,0.06753122,785.3682,0.05843576,785.3682,0.06613656
785.8503,0.04088649,785.8503,0.06699545,785.8503,0.05837723,785.8503,0.06598662
786.3324,0.04088023,786.3324,0.06660508,786.3324,0.05846948,786.3324,0.06596018
786.8145,0.04101661,786.8145,0.06639297,786.8145,0.0586793,786.8145,0.0660761
787.2966,0.04128609,787.2966,0.06635121,787.2966,0.05896825,787.2966,0.06633304
787.7787,0.04164654,787.7787,0.06644486,787.7787,0.05930421,787.7787,0.06670582
788.2609,0.04202326,788.2609,0.0666228,788.2609,0.05966141,788.2609,0.0671441
788.743,0.04233407,788.743,0.06683417,788.743,0.06001583,788.743,0.0675859
789.2251,0.04251012,789.2251,0.06703162,789.2251,0.06033293,789.2251,0.06796675
789.7072,0.04252096,789.7072,0.06717284,789.7072,0.06056251,789.7072,0.0682332
790.1893,0.04238448,790.1893,0.06722434,790.1893,0.06065055,790.1893,0.06835665
790.6714,0.04215673,790.6714,0.0671581,790.6714,0.06055401,790.6714,0.06833475
791.1536,0.04190632,791.1536,0.06695174,791.1536,0.06026454,791.1536,0.06818981
791.6357,0.04167992,791.6357,0.06659266,791.6357,0.05982099,791.6357,0.06795806
792.1178,0.04148467,792.1178,0.06607825,792.1178,0.05931138,792.1178,0.0676824
792.5999,0.04128261,792.5999,0.06542069,792.5999,0.05885153,792.5999,0.06740363
793.082,0.04101311,793.082,0.06464847,793.082,0.0585409,793.082,0.06715374
793.5641,0.04061725,793.5641,0.06381483,793.5641,0.05843841,793.5641,0.06695976
794.0463,0.04007047,794.0463,0.06300098,794.0463,0.05853413,794.0463,0.06684551
794.5284,0.03939745,794.5284,0.0623079,794.5284,0.05875668,794.5284,0.06683142
795.0105,0.03867043,795.0105,0.06185611,795.0105,0.05899112,795.0105,0.06693429
795.4926,0.03798941,795.4926,0.06175819,795.4926,0.05912035,795.4926,0.06715826
795.9747,0.03744606,795.9747,0.06208473,795.9747,0.05906818,795.9747,0.067488
796.4568,0.03710575,796.4568,0.06284413,796.4568,0.05881479,796.4568,0.06788212
796.939,0.03698406,796.939,0.063962,796.939,0.05840479,796.939,0.06827676
797.4211,0.03704796,797.4211,0.06529834,797.4211,0.05792376,797.4211,0.06860247
797.9032,0.03721952,797.9032,0.06665842,797.9032,0.05747757,797.9032,0.06879351
798.3853,0.03739643,798.3853,0.06784801,798.3853,0.0571562,798.3853,0.06881243
798.8674,0.03747594,798.8674,0.06872,798.8674,0.05701404,798.8674,0.0686606
799.3495,0.0373664,799.3495,0.06919354,799.3495,0.05706666,799.3495,0.06838226
799.8317,0.03701928,799.8317,0.0692763,799.8317,0.05729064,799.8317,0.06805374
