absorbance_6.4_1A,6.4_1A,6.4_2A,6.4_3A,6.8_1A,6.8_2A,6.8_3A
2204.72,0.07163079,0.01901952,0.08324025,0.0499907,0.03415968,0.0658523
2205.202,0.07179625,0.01932029,0.08377333,0.05043398,0.03472394,0.06595335
2205.684,0.07175693,0.01950116,0.08419035,0.05070473,0.03538138,0.0659897
2206.166,0.07151025,0.01954365,0.08442207,0.05078464,0.03604581,0.06596334
2206.648,0.07110868,0.01946848,0.08443775,0.05069517,0.03661389,0.06591066
2207.13,0.0706367,0.01932984,0.08424559,0.0504896,0.03698594,0.06588282
2207.612,0.07018588,0.01920301,0.08389228,0.05024363,0.0370859,0.0659218
2208.094,0.06982193,0.01915195,0.08345182,0.05003118,0.03688972,0.06603675
2208.577,0.06957755,0.01920981,0.08301937,0.04991075,0.03643036,0.0662003
2209.059,0.06945194,0.01936386,0.08269703,0.04990964,0.0357925,0.0663599
2209.541,0.06942143,0.01956072,0.08256611,0.05001737,0.03507983,0.06646791
2210.023,0.06945415,0.01972377,0.08267826,0.05018912,0.03439259,0.06650147
2210.505,0.06951807,0.01978104,0.08303849,0.05035952,0.03379957,0.06647854
2210.987,0.06958749,0.01969554,0.08360347,0.05046522,0.03332643,0.06644849
2211.469,0.06963949,0.01947578,0.08428695,0.0504581,0.03296617,0.06647424
2211.951,0.06965244,0.01917592,0.08497497,0.05031992,0.03269718,0.06660418
2212.434,0.06960868,0.01887317,0.08556049,0.0500666,0.03250289,0.06684824
2212.916,0.06949832,0.01864893,0.0859604,0.04974432,0.03238487,0.06717024
2213.398,0.06932425,0.01856163,0.08614199,0.0494197,0.03236182,0.06749533
2213.88,0.06910117,0.01862836,0.08612728,0.049158,0.03245655,0.06773874
2214.362,0.06885051,0.01882631,0.08598408,0.04901569,0.03268134,0.06782112
2214.844,0.06858872,0.01909876,0.0858007,0.04902334,0.03302266,0.06769329
2215.326,0.06831624,0.01937578,0.08565055,0.04917953,0.03343825,0.06734816
2215.808,0.06801612,0.0195834,0.08557598,0.04944877,0.03386171,0.06681754
2216.291,0.06766221,0.01966404,0.08557151,0.04976919,0.03421892,0.06616809
2216.773,0.06723676,0.01958797,0.08559219,0.05006881,0.03445162,0.06548452
2217.255,0.06674932,0.01935565,0.08556775,0.05027903,0.0345269,0.0648636
2217.737,0.06624878,0.0189975,0.08543423,0.05035843,0.03444885,0.06439049
2218.219,0.06581409,0.01856265,0.08515656,0.0503055,0.0342517,0.06412317
2218.701,0.06554281,0.01811027,0.08473795,0.05016007,0.0339939,0.06408411
2219.183,0.06551253,0.01769043,0.08422006,0.0499923,0.033739,0.06424946
2219.665,0.06575332,0.01733197,0.08366439,0.04987929,0.03354222,0.06455679
2220.147,0.06623356,0.01703893,0.0831375,0.0498868,0.03344534,0.06491037
2220.63,0.06686549,0.01679246,0.08268662,0.05004263,0.03346853,0.06521308
2221.112,0.06753372,0.01656496,0.08233035,0.05033167,0.03361159,0.0653925
2221.594,0.06812396,0.01633495,0.08205996,0.05069993,0.03386015,0.06541932
2222.076,0.0685643,0.01610385,0.08184934,0.05107731,0.03419187,0.06531958
2222.558,0.0688327,0.01589852,0.0816703,0.05139828,0.03458284,0.06516272
2223.04,0.068951,0.01576514,0.08150458,0.05161912,0.03500652,0.06504096
2223.522,0.06896236,0.01574604,0.08135325,0.05172877,0.03543511,0.06503017
2224.004,0.06890521,0.01586166,0.08123495,0.05174514,0.03583123,0.06516935
2224.487,0.06879921,0.01609428,0.08118034,0.05170311,0.03614397,0.06544624
2224.969,0.06864357,0.01639259,0.08121984,0.05163663,0.03631658,0.06580596
2225.451,0.06843108,0.01668483,0.08137253,0.05156916,0.03629146,0.06616769
2225.933,0.06816754,0.01690644,0.08164046,0.0515066,0.03602895,0.06645014
2226.415,0.06788325,0.01702788,0.08200549,0.05144038,0.03552765,0.06659822
2226.897,0.06763072,0.01706385,0.08243065,0.05135434,0.03483563,0.06658913
2227.379,0.06746887,0.01707128,0.08286751,0.05123375,0.03405535,0.0664331
2227.861,0.06743392,0.01712199,0.08327001,0.05107326,0.03331629,0.06616274
2228.344,0.06752384,0.01727957,0.08360072,0.05087851,0.03275683,0.06582378
2228.826,0.0676921,0.0175685,0.08384231,0.05066723,0.03248269,0.0654643
2229.308,0.0678681,0.01796446,0.08400098,0.05046394,0.03253315,0.06512552
2229.79,0.0679772,0.01839555,0.08410189,0.05029831,0.0328746,0.06484643
2230.272,0.0679727,0.01876543,0.08418202,0.05019765,0.03340516,0.0646595
2230.754,0.06785256,0.01898708,0.08427288,0.05018506,0.03400349,0.06458553
2231.236,0.06765549,0.01899757,0.08439478,0.05027158,0.03454205,0.06463136
2231.718,0.06744373,0.01878146,0.08454924,0.05045033,0.03493217,0.06478237
2232.2,0.06727466,0.01836987,0.08472043,0.05069644,0.03514101,0.06500389
2232.683,0.06718472,0.01783227,0.08488069,0.05096639,0.03518576,0.06524485
2233.165,0.06717815,0.01725327,0.08499993,0.05120805,0.03511745,0.06545361
2233.647,0.06723578,0.01670771,0.08505753,0.05137439,0.03499298,0.06559218
2234.129,0.06732786,0.01625268,0.08504214,0.05142844,0.03485924,0.06564566
2234.611,0.06743018,0.01591322,0.08495407,0.05135574,0.03473872,0.06562631
2235.093,0.06752999,0.01568737,0.08480072,0.05116517,0.03463398,0.06556474
2235.575,0.06762137,0.01555434,0.08459187,0.05088729,0.03453586,0.0655022
2236.057,0.06769912,0.01548728,0.08433564,0.05056441,0.03443491,0.06547268
2236.54,0.06775396,0.01546574,0.08403789,0.05024191,0.03432565,0.06549569
2237.021,0.06777515,0.01547981,0.08370399,0.04996227,0.03420637,0.06557497
2237.504,0.06776038,0.0155324,0.08334023,0.04975599,0.03407528,0.0657021
2237.986,0.06772634,0.01563269,0.08295736,0.04964079,0.0339277,0.06586403
2238.468,0.06771285,0.01578777,0.08257219,0.04962102,0.03375922,0.06604819
2238.95,0.06776882,0.01599471,0.08220626,0.04968672,0.03357432,0.0662457
2239.432,0.06793384,0.01623722,0.08188714,0.049816,0.03339183,0.06644738
2239.914,0.06821271,0.01648754,0.08164682,0.049974,0.03325228,0.06663947
2240.396,0.06856444,0.01671623,0.08151471,0.05012254,0.03320596,0.06680288
2240.878,0.06890537,0.01690095,0.081516,0.05022557,0.03330339,0.06691345
2241.361,0.06913396,0.01703275,0.08166292,0.05025843,0.03357437,0.06694728
2241.843,0.06917389,0.01711548,0.08194754,0.05021711,0.03401291,0.06688969
2242.325,0.06899798,0.01716168,0.08233736,0.05011982,0.03457142,0.06673934
2242.807,0.0686456,0.01718262,0.08277418,0.05000481,0.03516564,0.06651075
2243.289,0.06820372,0.0171816,0.08318929,0.04991675,0.03570267,0.06622926
2243.771,0.06778252,0.01715395,0.08351337,0.04989771,0.03609461,0.06592707
2244.253,0.06747202,0.0170922,0.08369881,0.04997171,0.03628511,0.06563378
2244.735,0.06731057,0.01699621,0.08373521,0.05013636,0.03626197,0.06537049
2245.218,0.06728505,0.01688008,0.0836521,0.05036423,0.03605207,0.06515157
2245.7,0.06734464,0.01677466,0.0835095,0.05060897,0.03571049,0.06498466
2246.182,0.06743616,0.01671594,0.08337189,0.05082261,0.03529881,0.06487693
2246.664,0.06752666,0.01673609,0.08329146,0.05096413,0.0348757,0.06483544
2247.146,0.06761933,0.01684598,0.08328448,0.05101422,0.03448328,0.06486772
2247.628,0.06774342,0.01702894,0.08332919,0.05097848,0.03414312,0.06497881
2248.11,0.06793322,0.01724363,0.0833747,0.0508857,0.03386104,0.06516553
2248.592,0.0682011,0.01743937,0.08336581,0.05077785,0.03363177,0.06541473
2249.074,0.06852612,0.01757766,0.083267,0.05069624,0.03344504,0.06570397
2249.557,0.06885584,0.01764296,0.08307455,0.05067435,0.03329016,0.06600367
2250.039,0.06912852,0.01765046,0.08281841,0.05072773,0.03315939,0.06628449
2250.521,0.06929816,0.01763556,0.08254582,0.05085323,0.03305013,0.06652475
2251.003,0.06934787,0.01764006,0.08230463,0.05103149,0.03296391,0.06671263
2251.485,0.06929464,0.01769144,0.08212019,0.05123406,0.03290586,0.0668488
2251.967,0.06917495,0.01779335,0.08198961,0.05142957,0.03288207,0.06694314
2252.449,0.06902776,0.01792545,0.08188801,0.05158685,0.03289701,0.06700844
2252.931,0.06887573,0.01805637,0.081788,0.05167935,0.03295017,0.06705311
2253.414,0.06872276,0.01815748,0.08167735,0.05168442,0.03303471,0.06707578
2253.896,0.06856266,0.01821484,0.081572,0.05158279,0.0331373,0.06706315
2254.378,0.0683937,0.01823318,0.08151251,0.05136279,0.03324237,0.06699448
2254.86,0.06822894,0.01822956,0.08154935,0.05102382,0.03333548,0.0668494
2255.342,0.06809794,0.01822222,0.08172219,0.05058252,0.03340803,0.06661894
2255.824,0.06803347,0.01822007,0.08203932,0.05007247,0.03345953,0.06631423
2256.306,0.06805649,0.0182205,0.08247154,0.04954444,0.03349686,0.06597213
2256.788,0.06816326,0.01821312,0.08295833,0.04905948,0.03353094,0.06565308
2257.271,0.06832566,0.01819034,0.08343197,0.04867247,0.03357148,0.06542439
2257.752,0.06850037,0.01815362,0.08383333,0.04842642,0.03362427,0.06534992
2258.235,0.06864737,0.01811651,0.08412974,0.04834304,0.03368952,0.06546941
2258.717,0.06874736,0.01809829,0.08432212,0.048421,0.03376367,0.06578252
2259.199,0.06880464,0.01811365,0.08443577,0.04864133,0.03384077,0.06624519
2259.681,0.06884193,0.0181638,0.08450765,0.04897521,0.03391496,0.06677312
2260.163,0.06888276,0.01823292,0.0845672,0.04939465,0.03398137,0.06726827
2260.645,0.0689384,0.01829227,0.08462607,0.04987307,0.03403449,0.06763188
2261.127,0.06899891,0.01831106,0.08467429,0.05038524,0.03406759,0.06779629
2261.609,0.06903965,0.0182705,0.08468698,0.05090297,0.03407418,0.0677416
2262.092,0.06903169,0.01816957,0.08463312,0.05138768,0.03404899,0.06750043
2262.574,0.06895802,0.01802777,0.08449023,0.05179295,0.03399305,0.0671511
2263.056,0.068822,0.01787617,0.0842527,0.05207647,0.03391682,0.06678981
2263.538,0.06864477,0.0177519,0.08393459,0.052207,0.03384113,0.06651431
2264.02,0.06845386,0.01768554,0.08356745,0.05218132,0.03379252,0.06638838
2264.502,0.06826974,0.01769603,0.08319175,0.05202526,0.03379497,0.06642488
2264.984,0.06809904,0.01779066,0.08285341,0.05179017,0.03386259,0.06658307
2265.466,0.06793477,0.01796587,0.08259447,0.05153445,0.03399172,0.0667799
2265.948,0.06776615,0.01820847,0.08244773,0.05130363,0.03416117,0.06691867
2266.431,0.06758986,0.01849431,0.08243677,0.05111855,0.03433593,0.06691167
2266.913,0.06741614,0.01878869,0.08256875,0.05096991,0.03447986,0.0667177
2267.395,0.06726785,0.01904791,0.08283389,0.05082873,0.03456665,0.066355
2267.877,0.0671724,0.01921932,0.08319975,0.05066114,0.03458505,0.06590249
2268.359,0.06714822,0.01925621,0.08361491,0.05044907,0.03454199,0.06547441
2268.841,0.06719861,0.01912644,0.08401255,0.05019854,0.03445562,0.06518785
2269.323,0.06731173,0.01882187,0.08431709,0.04993978,0.03434835,0.06513175
2269.805,0.06746756,0.01836495,0.08446708,0.04971327,0.0342362,0.0653322
2270.288,0.06764768,0.0178061,0.0844288,0.04955665,0.03412624,0.06574591
2270.77,0.0678406,0.01721743,0.08421165,0.04949109,0.03401673,0.06626859
2271.252,0.06804135,0.01667298,0.08386945,0.04951579,0.03390214,0.0667757
2271.734,0.06824488,0.01624121,0.08349323,0.04961158,0.03377876,0.06715283
2272.216,0.06843809,0.01597467,0.08318909,0.04974816,0.03365009,0.06733204
2272.698,0.0685977,0.01590096,0.0830409,0.04989496,0.03352574,0.0673124
2273.18,0.0686943,0.01602589,0.08309203,0.05002265,0.03342012,0.06715223
2273.662,0.06870367,0.0163306,0.08332717,0.05010471,0.03334664,0.06694929
2274.145,0.06862132,0.01677583,0.0836809,0.05011795,0.03331323,0.06679902
2274.627,0.06846769,0.01730041,0.08405475,0.05004341,0.03332222,0.06677338
2275.109,0.06828658,0.01782618,0.08435283,0.04987386,0.03337019,0.0668975
2275.591,0.06812613,0.01827416,0.08451745,0.04962251,0.0334518,0.0671509
2276.073,0.06802596,0.01856882,0.08454067,0.04933117,0.03356216,0.06748037
2276.555,0.06799835,0.01865864,0.08446661,0.04906839,0.03369811,0.06782176
2277.037,0.06802497,0.01852951,0.08436342,0.04890964,0.03385687,0.06812418
2277.519,0.06806352,0.01820799,0.08430076,0.04892487,0.03403398,0.06835366
2278.001,0.06806613,0.01775888,0.08431686,0.04914656,0.0342214,0.06849689
2278.484,0.06799906,0.01726553,0.08440596,0.04955644,0.03440776,0.06855378
2278.966,0.06785266,0.01681846,0.0845246,0.05008282,0.03457935,0.06852681
2279.448,0.06764531,0.01648987,0.08461364,0.05062035,0.03472383,0.06841616
2279.93,0.06741247,0.01631956,0.08462858,0.0510642,0.03483292,0.06822141
2280.412,0.06719656,0.01631611,0.08455544,0.05133152,0.03490328,0.06794668
2280.894,0.06703155,0.01645885,0.08442076,0.05139237,0.03493694,0.06760795
2281.376,0.06693628,0.01670935,0.08427727,0.0512717,0.03493933,0.06723455
2281.858,0.06691677,0.01701972,0.08418737,0.0510403,0.03491905,0.06686763
2282.341,0.06696893,0.01734351,0.08419454,0.05078673,0.03488485,0.06654796
2282.823,0.06708387,0.01764077,0.08431047,0.05059022,0.03484586,0.06630494
2283.305,0.06725153,0.01787628,0.08451401,0.05050403,0.03481008,0.06614965
2283.787,0.06745967,0.01802411,0.08476261,0.05054039,0.03478317,0.06607146
2284.269,0.06769222,0.01806821,0.08500988,0.0506763,0.03476589,0.06604472
2284.751,0.06792761,0.01800314,0.08521905,0.05086259,0.03475373,0.066037
2285.233,0.0681424,0.01783797,0.08537462,0.05104456,0.034737,0.06602238
2285.715,0.06831495,0.0175967,0.08547924,0.05117259,0.03470403,0.06598692
2286.198,0.06843153,0.0173174,0.08554638,0.05121236,0.03464489,0.06593078
2286.68,0.06849027,0.0170424,0.08558931,0.05115233,0.03455766,0.06586462
2287.162,0.0685007,0.01681348,0.08561441,0.05100197,0.03445087,0.06580394
2287.644,0.06848005,0.01666215,0.08561836,0.05078887,0.03434394,0.06576377
2288.126,0.06844574,0.01660226,0.08559187,0.05054954,0.0342593,0.06575358
2288.608,0.06841118,0.01662874,0.08552392,0.05032279,0.03421698,0.06577913
2289.09,0.06838296,0.01671992,0.08540699,0.05014049,0.03422523,0.06584287
2289.572,0.06836076,0.01684477,0.08524195,0.05001777,0.0342764,0.06594659
2290.054,0.06834022,0.01696889,0.08503679,0.04995181,0.03434785,0.06609233
2290.537,0.06831544,0.01706361,0.08480862,0.04992108,0.03440856,0.06628157
2291.019,0.06828062,0.01711271,0.08458029,0.04989597,0.03443038,0.06651444
2291.501,0.06823027,0.01711408,0.08438068,0.0498452,0.03439477,0.06678571
2291.983,0.06815928,0.01707958,0.08424075,0.04974806,0.03429881,0.06708476
2292.465,0.06806577,0.01703043,0.08418494,0.04960074,0.03415352,0.06739505
2292.947,0.06795316,0.01699409,0.08422691,0.04941659,0.03397918,0.0676945
2293.429,0.06783471,0.01699608,0.08435985,0.04922086,0.03379777,0.06795746
2293.911,0.06773166,0.01705458,0.08455578,0.04904116,0.03362685,0.0681605
2294.394,0.0676724,0.01717858,0.08476541,0.04890085,0.03347938,0.06828241
2294.875,0.06768251,0.01736461,0.08493236,0.04881233,0.0333636,0.06831121
2295.358,0.06777467,0.0175992,0.08501075,0.04877707,0.03328671,0.0682468
2295.84,0.06794077,0.01785916,0.08497509,0.04878915,0.03325705,0.06810338
2296.322,0.06815074,0.01811696,0.08483308,0.04884055,0.03328268,0.06790816
2296.804,0.0683606,0.01834506,0.08462135,0.04892508,0.03336754,0.06769559
2297.286,0.06852163,0.0185179,0.08439728,0.04903935,0.03350782,0.06750331
2297.768,0.0686009,0.0186179,0.08421616,0.04918075,0.03368941,0.06735981
2298.25,0.06859081,0.01863739,0.08411571,0.04934512,0.03389145,0.06727866
2298.732,0.06851255,0.0185798,0.084107,0.049523,0.03408955,0.06725535
2299.215,0.06840736,0.01845838,0.08417265,0.04969973,0.03426515,0.06727066
2299.697,0.06832176,0.01829485,0.08427841,0.04985824,0.03440944,0.06729934
2300.179,0.06829344,0.01811566,0.08438512,0.04998157,0.0345233,0.06731842
2300.661,0.0683357,0.01794522,0.08446598,0.05005952,0.03461511,0.06731883
2301.143,0.06843694,0.01780332,0.08451334,0.05009152,0.03469249,0.06730627
2301.625,0.06856492,0.01770188,0.08453862,0.05008812,0.03475882,0.06729919
2302.107,0.06868301,0.01764294,0.08456523,0.05006856,0.03481114,0.06731807
2302.589,0.0687607,0.01762097,0.08461947,0.05005758,0.03484356,0.067376
2303.072,0.06878398,0.01762471,0.08472133,0.05007907,0.03485458,0.06747068
2303.554,0.06875718,0.01764169,0.08487837,0.05014771,0.03484984,0.06758494
2304.036,0.06869747,0.01765937,0.08508513,0.05026542,0.0348451,0.06769031
2304.518,0.06862626,0.01766761,0.08532427,0.05041695,0.03486045,0.06775846
2305.0,0.06855827,0.01765919,0.08557178,0.0505737,0.0349111,0.06777264
2305.482,0.06849878,0.01762938,0.08579709,0.05069667,0.03500021,0.06773274
2305.964,0.06844192,0.01757768,0.08596953,0.05074845,0.03511453,0.06765535
2306.446,0.06837726,0.01750773,0.08606403,0.05070567,0.03523016,0.06756502
2306.928,0.0682952,0.01742876,0.08606371,0.05056597,0.03532041,0.06748661
2307.411,0.06819396,0.01735531,0.08596723,0.05035285,0.03536939,0.06743477
2307.893,0.0680828,0.01730398,0.08578897,0.05010829,0.03538015,0.06740995
2308.375,0.06798072,0.01729094,0.08556025,0.04988606,0.03537687,0.06740108
2308.857,0.067913,0.01732788,0.08532105,0.04973343,0.0353965,0.06739106
2309.339,0.06790183,0.01741822,0.08510794,0.04967581,0.03547382,0.06736636
2309.821,0.06796316,0.01755622,0.08494774,0.04971281,0.03563166,0.06732044
2310.303,0.06809924,0.01772914,0.08484811,0.04981692,0.03586967,0.06725501
2310.785,0.06829819,0.01792094,0.08479833,0.04994647,0.0361669,0.06717758
2311.268,0.06853356,0.01811477,0.08477484,0.05005668,0.03648661,0.06709675
2311.75,0.06877124,0.01829722,0.08475162,0.05011724,0.03679032,0.06701854
2312.232,0.06897599,0.01845901,0.08471143,0.05012052,0.03704749,0.06694691
2312.714,0.06911618,0.01859391,0.0846503,0.05008231,0.03723881,0.06688481
2313.196,0.06917276,0.01869788,0.08457982,0.0500336,0.03735658,0.06683744
2313.678,0.0691408,0.01876798,0.08451976,0.0500084,0.03740028,0.06681208
2314.16,0.0690289,0.01880323,0.08449331,0.05003361,0.03737111,0.06681609
2314.642,0.06885542,0.01880548,0.08451725,0.05011899,0.03727162,0.06685189
2315.125,0.06864365,0.01878119,0.08459945,0.05025603,0.03710672,0.06691337
2315.606,0.06841824,0.01874119,0.08473911,0.05042071,0.03688802,0.06698398
2316.089,0.06820069,0.01869684,0.08492876,0.05058353,0.03663614,0.06704345
2316.571,0.06800879,0.01865751,0.08515617,0.05071491,0.03637881,0.06707476
2317.053,0.06785659,0.01862673,0.08540399,0.05079148,0.03614739,0.067073
2317.535,0.0677535,0.01860109,0.08565126,0.05080184,0.03596686,0.06705132
2318.017,0.06770438,0.01857201,0.08587062,0.05074495,0.03585089,0.06703974
2318.499,0.06770928,0.0185301,0.0860293,0.05063025,0.03579956,0.06707713
2318.981,0.06776294,0.01847149,0.08609774,0.05047279,0.03580214,0.06719424
2319.463,0.06785622,0.0184018,0.08605297,0.05029284,0.03584282,0.06740414
2319.946,0.06797764,0.01833575,0.08588941,0.0501118,0.03590617,0.06769291
2320.428,0.06811745,0.01829149,0.08562171,0.04995032,0.03598239,0.06802458
2320.91,0.06826778,0.01828598,0.08528575,0.04982796,0.03606481,0.06835
2321.392,0.06842338,0.01832666,0.08493102,0.04976106,0.03614715,0.06862321
2321.874,0.06857966,0.01840903,0.08460505,0.04975883,0.03622098,0.0688165
2322.356,0.06872901,0.01851895,0.08434668,0.0498212,0.0362744,0.06892254
2322.838,0.0688591,0.01863806,0.08417509,0.04993489,0.03629706,0.06895283
2323.32,0.06895564,0.01875307,0.08408927,0.05007478,0.03628498,0.06892601
2323.802,0.06900481,0.01885738,0.08407347,0.05020528,0.03624323,0.06885918
2324.285,0.06899982,0.01895393,0.08410542,0.05029079,0.03618582,0.06876133
2324.767,0.06894578,0.01905009,0.08416745,0.05030574,0.0361291,0.06863344
2325.249,0.06886023,0.01915474,0.08424775,0.05024245,0.03608602,0.06847409
2325.731,0.06876884,0.01927315,0.08434466,0.05011743,0.03605943,0.06828599
2326.213,0.06869813,0.01940448,0.08446307,0.0499674,0.03604137,0.06807866
2326.695,0.06866881,0.01954226,0.08460906,0.04984313,0.0360161,0.06787015
2327.177,0.06868715,0.01967608,0.08478442,0.04979163,0.03596849,0.06768128
2327.659,0.06874382,0.01979678,0.08498038,0.04983908,0.03589341,0.06752928
2328.142,0.06881512,0.0198976,0.08517557,0.04997995,0.03579953,0.06742518
2328.624,0.06887174,0.01997894,0.08533964,0.05017435,0.03570913,0.06737113
2329.106,0.06888884,0.02004693,0.0854433,0.05036052,0.03564952,0.06736431
2329.588,0.06885165,0.0201121,0.08546726,0.05047112,0.03564547,0.06740113
2330.07,0.06876023,0.02018683,0.08541246,0.05046264,0.03570732,0.06748022
2330.552,0.06862704,0.02028311,0.08530365,0.05032868,0.03583071,0.06760308
2331.034,0.06847227,0.02041226,0.08518432,0.05010408,0.03599743,0.06776767
2331.516,0.06831641,0.02057986,0.08510236,0.04984864,0.03618597,0.06796359
2331.999,0.06817738,0.02078461,0.08509646,0.04962586,0.03637699,0.06816934
2332.481,0.06807107,0.02101425,0.08518365,0.0494813,0.03655514,0.06835414
2332.963,0.06800989,0.02124609,0.0853524,0.04942722,0.03670878,0.06848875
2333.445,0.06800596,0.02144649,0.08556862,0.04944523,0.03682281,0.06855334
2333.927,0.06806937,0.0215745,0.08578595,0.04949823,0.03687557,0.06854562
2334.409,0.06820507,0.02159435,0.0859631,0.04955226,0.03684285,0.0684814
2334.891,0.06840984,0.02148232,0.08607101,0.04958641,0.03670443,0.06838943
2335.373,0.06867014,0.02123993,0.08609693,0.04960198,0.03645574,0.06830144
2335.855,0.06896407,0.02089579,0.08604245,0.04961611,0.03611501,0.0682403
2336.338,0.0692634,0.02050487,0.08591989,0.04965129,0.03572456,0.06821623
2336.82,0.06953904,0.02013374,0.08574795,0.0497221,0.03534019,0.06822725
2337.302,0.06976745,0.0198387,0.08554816,0.04982632,0.03501104,0.06826641
2337.784,0.06992834,0.01965294,0.08534824,0.04994642,0.03476875,0.06833092
2338.266,0.07000578,0.01957582,0.08517785,0.05005707,0.03461609,0.06842687
2338.748,0.06998666,0.01958126,0.08506127,0.05013824,0.03453154,0.06856766
2339.23,0.06986023,0.01962846,0.08501227,0.05018335,0.03448265,0.06876501
2339.712,0.06962285,0.01967936,0.08502726,0.05020277,0.0344418,0.06901813
2340.195,0.06928316,0.01970938,0.08508482,0.05021681,0.03439987,0.06930622
2340.677,0.06886832,0.01971462,0.08514714,0.05024587,0.03436695,0.06958789
2341.159,0.06842408,0.01971261,0.08517157,0.05029767,0.03436461,0.06981326
2341.641,0.06800531,0.01973163,0.08512983,0.05036447,0.0344101,0.06994208
2342.123,0.06767035,0.01979041,0.08503052,0.05042366,0.03450092,0.06995409
2342.605,0.06746312,0.01988421,0.08491861,0.05044914,0.03461269,0.06985907
2343.087,0.06740291,0.01998967,0.08485068,0.0504214,0.03471214,0.06968974
2343.569,0.06748319,0.02008241,0.08486447,0.05033598,0.03477523,0.06949016
2344.052,0.06767387,0.02014978,0.08496256,0.05021214,0.03480458,0.06929517
2344.534,0.06793244,0.02019523,0.08511498,0.05009001,0.03482723,0.06911842
2345.016,0.06821438,0.02023342,0.08527323,0.05001498,0.03487672,0.06895047
2345.498,0.06848609,0.02027924,0.08539033,0.05001109,0.03497019,0.06876878
2345.98,0.06872827,0.02033494,0.0854407,0.05006657,0.03509788,0.06855394
2346.462,0.06893466,0.02038664,0.08542475,0.05014222,0.03523069,0.06830131
2346.944,0.06910809,0.02041393,0.08536584,0.05019445,0.03533786,0.06802613
2347.426,0.06925573,0.02040201,0.08529235,0.05019856,0.03540165,0.06775764
2347.908,0.0693865,0.02035184,0.08522572,0.05015399,0.03542452,0.06753162
2348.391,0.06950979,0.02027963,0.08517706,0.05008107,0.03542252,0.06737777
2348.873,0.0696352,0.02021351,0.08514941,0.05000836,0.03542098,0.06731632
2349.355,0.06977019,0.02018434,0.0851421,0.04996223,0.03544601,0.06735341
2349.837,0.06991784,0.02021548,0.08515162,0.04996029,0.0355152,0.06747957
2350.319,0.07007135,0.02031339,0.08517589,0.05000522,0.03563379,0.06766906
2350.801,0.07020992,0.0204589,0.08521479,0.05008237,0.03578871,0.06788276
2351.283,0.07030237,0.02060967,0.08526966,0.05016406,0.03595454,0.06807978
2351.765,0.07031162,0.02070837,0.08534355,0.05021428,0.03609453,0.06822597
2352.248,0.07021158,0.02070731,0.08543604,0.05020149,0.03617513,0.06830917
2352.729,0.07000237,0.02059191,0.08553912,0.05010955,0.03617877,0.06834371
2353.212,0.06972115,0.02038896,0.08563171,0.04994923,0.03610657,0.06836966
2353.694,0.06943932,0.02014567,0.08569212,0.04975903,0.03597866,0.06843623
2354.176,0.06923999,0.01989561,0.08571485,0.04959271,0.03582515,0.06857944
2354.658,0.0692,0.01964669,0.08571507,0.04950574,0.03568477,0.06880631
2355.14,0.06935976,0.01939009,0.0857178,0.04953036,0.0355934,0.06908354
2355.622,0.06971006,0.01912337,0.08573693,0.04966338,0.03557377,0.06934758
2356.104,0.07019041,0.01888072,0.08575671,0.04986373,0.03562946,0.06951818
2356.586,0.07070988,0.01873219,0.08573116,0.05006919,0.03574004,0.06953254
2357.069,0.07117812,0.0187496,0.08561619,0.05022515,0.03586715,0.06936826
2357.551,0.07152182,0.01894376,0.08541396,0.05030165,0.03596407,0.06905598
2358.033,0.07170622,0.01922855,0.08519154,0.0503055,0.03599819,0.06867222
2358.515,0.07173446,0.01945762,0.08504619,0.05026859,0.03596561,0.06831312
2358.997,0.07163997,0.01951076,0.08503967,0.0502292,0.03589315,0.06807073
2359.479,0.07147182,0.01939354,0.08514225,0.05020682,0.03582254,0.06799554
2359.961,0.07127999,0.01923616,0.08525587,0.05019926,0.03578741,0.06808338
2360.443,0.07110974,0.01917492,0.08532094,0.05019357,0.03579988,0.06827855
2360.926,0.07099018,0.01924151,0.08536489,0.05018251,0.03584763,0.06850022
2361.408,0.07093273,0.01937041,0.08544931,0.05017013,0.03590435,0.06867091
2361.89,0.0709269,0.01948347,0.08558884,0.05016882,0.03594013,0.06873958
2362.372,0.07094019,0.0195354,0.08574776,0.05019362,0.03593156,0.06869786
2362.854,0.07092278,0.01952732,0.08586348,0.05025787,0.03586653,0.06857343
2363.336,0.07081719,0.01949046,0.08587776,0.05036706,0.03574461,0.06841516
2363.818,0.07058313,0.01945234,0.08577461,0.05051581,0.035577,0.06826783
2364.3,0.07021473,0.01940393,0.08559144,0.05069033,0.03538722,0.06815894
2364.782,0.06975421,0.01930982,0.08539379,0.05086847,0.03521009,0.06809221
2365.265,0.06928273,0.01914711,0.08522893,0.05102647,0.03508479,0.0680551
2365.747,0.068905,0.01893315,0.08511463,0.05114081,0.03504995,0.06802996
2366.229,0.06871501,0.01872042,0.08504303,0.05119548,0.03512872,0.06800676
2366.711,0.0687573,0.01856834,0.08499765,0.05118635,0.03531865,0.06798841
2367.193,0.06901404,0.01852022,0.08496936,0.05112041,0.03558586,0.06798778
2367.675,0.06940428,0.01858134,0.0849618,0.0510134,0.0358698,0.06802078
2368.157,0.06981777,0.01872001,0.08498851,0.05088388,0.03610346,0.06809619
