absorbance_2.9_1A,2.9_1A,2.9_2,2.9_3A,2.9_4A
2387.924,0.02596106,0.05357912,0.05619523,0.01811067
2388.406,0.02595285,0.05353541,0.05624067,0.01820221
2388.888,0.02598463,0.0535243,0.05624685,0.01829228
2389.37,0.0260474,0.05354648,0.05620776,0.01836933
2389.853,0.02611931,0.05359792,0.05612149,0.01842804
2390.335,0.02617707,0.05367175,0.05599196,0.01847021
2390.817,0.02620536,0.05376,0.05582913,0.0185027
2391.299,0.02620246,0.05385524,0.05564814,0.01853429
2391.781,0.02617933,0.05395236,0.05546492,0.01857168
2392.263,0.02615257,0.05404754,0.05529335,0.0186185
2392.745,0.02613503,0.05413838,0.05514104,0.01867366
2393.227,0.02612886,0.05422265,0.05500938,0.01873277
2393.709,0.02612406,0.0542983,0.05489419,0.01878916
2394.192,0.02610295,0.05436342,0.05479041,0.01883603
2394.674,0.02605053,0.05441644,0.05469736,0.0188675
2395.156,0.02596162,0.05445736,0.0546217,0.01888018
2395.638,0.02584606,0.05448687,0.05457872,0.01887303
2396.12,0.02572495,0.05450611,0.05458643,0.01884709
2396.602,0.02562508,0.05451513,0.0546602,0.01880462
2397.084,0.02556879,0.05451152,0.05480411,0.01874841
2397.566,0.02556548,0.05448948,0.05500712,0.01868042
2398.049,0.02561014,0.0544409,0.05524172,0.01860232
2398.531,0.02568512,0.05435671,0.05546984,0.01851625
2399.013,0.0257686,0.0542307,0.05565693,0.01842567
2399.495,0.02583949,0.05406192,0.05577734,0.01833658
2399.977,0.02588433,0.05385705,0.05582473,0.01825788
2400.459,0.02590306,0.05362987,0.05581527,0.01819726
2400.941,0.02589861,0.05340082,0.05576921,0.01816611
2401.423,0.02588367,0.05319275,0.05571435,0.01817066
2401.906,0.02587364,0.05302574,0.05566969,0.01821135
2402.388,0.02588467,0.05291546,0.05564195,0.01828343
2402.87,0.02592921,0.05286935,0.05562389,0.01837844
2403.352,0.02601312,0.05288611,0.05560172,0.0184871
2403.834,0.02613367,0.05295696,0.05556395,0.01860086
2404.316,0.0262788,0.05306835,0.05550994,0.01871209
2404.798,0.02642877,0.0532041,0.05545285,0.01881293
2405.28,0.02655878,0.05334763,0.05541718,0.01889257
2405.762,0.02664647,0.05348502,0.05542887,0.01893772
2406.245,0.02667778,0.05360643,0.05550461,0.0189347
2406.727,0.02665039,0.05370718,0.05564504,0.01887469
2407.209,0.02657383,0.05378741,0.05583268,0.01875947
2407.691,0.02646564,0.05385055,0.0560373,0.01860542
2408.173,0.02634645,0.05390184,0.05622358,0.01844423
2408.655,0.0262325,0.05394473,0.05636427,0.01831274
2409.137,0.02613329,0.05397928,0.05644565,0.01824473
2409.619,0.02605298,0.05400109,0.05647026,0.01826037
2410.102,0.02599251,0.05400256,0.05645376,0.0183575
2410.583,0.02595422,0.05397517,0.05641912,0.01851296
2411.066,0.02594436,0.05391308,0.05639118,0.01868845
2411.548,0.02597089,0.05381633,0.05638828,0.01884658
2412.03,0.02604083,0.05369232,0.0564219,0.01895858
2412.512,0.02615491,0.05355584,0.05649436,0.01901348
2412.994,0.0263055,0.05342514,0.05659957,0.01901764
2413.476,0.02647643,0.05331908,0.05672336,0.01898929
2413.958,0.02664713,0.05325257,0.05684413,0.01894896
2414.44,0.02679887,0.05323229,0.05693784,0.01891009
2414.923,0.02691806,0.05325603,0.05697882,0.01887832
2415.405,0.02699735,0.0533129,0.05694548,0.01885094
2415.887,0.02703451,0.05338722,0.05682627,0.01882353
2416.369,0.02702792,0.05346032,0.0566213,0.01879468
2416.851,0.0269743,0.05351705,0.05634408,0.01876866
2417.333,0.02686917,0.05354896,0.05601719,0.01875283
2417.815,0.02671032,0.05355589,0.05567063,0.01875373
2418.297,0.0265027,0.05354636,0.05533441,0.01877198
2418.78,0.02626148,0.05353315,0.05503418,0.01880035
2419.262,0.02601327,0.05353005,0.05479184,0.01882564
2419.744,0.02579015,0.05354574,0.05462395,0.01883466
2420.226,0.02562094,0.05357983,0.05454222,0.01881994
2420.708,0.02552626,0.05362279,0.05455389,0.01878383
2421.19,0.0255118,0.05365901,0.05465911,0.01873775
2421.672,0.02557,0.05367333,0.05484907,0.01869825
2422.154,0.02568402,0.05365645,0.05510268,0.01868139
2422.636,0.02583675,0.05361091,0.05539011,0.018696
2423.119,0.02601465,0.05355081,0.05567557,0.01874205
2423.601,0.02620914,0.05349911,0.05592256,0.01881109
2424.083,0.02641472,0.05347826,0.05610368,0.01889077
2424.565,0.02662353,0.05350384,0.05620285,0.01896876
2425.047,0.02682053,0.05357846,0.05621762,0.01903598
2425.529,0.02698618,0.05369188,0.05615623,0.01908899
2426.011,0.02709728,0.05382397,0.05603348,0.01912865
2426.493,0.02713494,0.05395089,0.05586695,0.01915912
2426.976,0.02709045,0.05405314,0.05567241,0.01918523
2427.458,0.026968,0.05411751,0.05546578,0.01921207
2427.94,0.02678267,0.0541373,0.05526409,0.01924347
2428.422,0.02655487,0.05411123,0.05508509,0.01928058
2428.904,0.02630582,0.05404005,0.05494857,0.01932085
2429.386,0.02605272,0.05392652,0.05487206,0.01935673
2429.868,0.02580828,0.05377647,0.05486547,0.01937713
2430.35,0.02558373,0.05360282,0.05492843,0.01936742
2430.833,0.02539296,0.05342693,0.05504818,0.01931479
2431.314,0.0252523,0.05327507,0.05520274,0.01921296
2431.797,0.02517996,0.05317559,0.05536414,0.01906512
2432.279,0.02518894,0.05314824,0.05550606,0.0188858
2432.761,0.02528067,0.05319764,0.05560961,0.0186967
2433.243,0.02544023,0.0533101,0.05566442,0.01852404
2433.725,0.02563736,0.05345751,0.05567144,0.01838927
2434.207,0.02583543,0.05360851,0.05563851,0.01830383
2434.689,0.02599723,0.05373617,0.05558049,0.01826729
2435.171,0.02609853,0.05382911,0.05551507,0.0182684
2435.654,0.02613301,0.05389228,0.05546008,0.01828987
2436.136,0.02611264,0.05394176,0.05543451,0.01831296
2436.618,0.0260615,0.05399429,0.05545303,0.01832414
2437.1,0.02600656,0.05405679,0.05552442,0.0183177
2437.582,0.02597075,0.05412099,0.0556482,0.018296
2438.064,0.02596461,0.05416547,0.05581357,0.01826813
2438.546,0.02598695,0.05416378,0.05600103,0.01824604
2439.028,0.02602745,0.05409487,0.05618494,0.01824217
2439.51,0.02607265,0.05395348,0.05634202,0.01826495
2439.993,0.02611137,0.05375448,0.05645661,0.01831686
2440.475,0.02613742,0.05352989,0.05652453,0.01839427
2440.957,0.02615114,0.05331825,0.05655302,0.01848814
2441.439,0.02615797,0.05315678,0.05655768,0.01858594
2441.921,0.02616502,0.05307216,0.05655656,0.01867517
2442.403,0.02617798,0.05307448,0.05656207,0.0187471
2442.885,0.02619904,0.05315897,0.05657952,0.01879876
2443.367,0.02622521,0.05330717,0.05660536,0.0188326
2443.85,0.02624976,0.05349449,0.0566314,0.01885414
2444.332,0.02626348,0.05369137,0.05664858,0.01886863
2444.814,0.02625837,0.05386865,0.05665133,0.01887679
2445.296,0.02623199,0.05400321,0.05663946,0.01887383
2445.778,0.0261896,0.0540787,0.0566178,0.01884942
2446.26,0.02614634,0.05409,0.05659401,0.01879277
2446.742,0.02612287,0.05404367,0.05657441,0.0186976
2447.224,0.02614282,0.05395753,0.05656329,0.0185663
2447.707,0.02622413,0.05385485,0.05656126,0.01841168
2448.189,0.02637201,0.05375741,0.05656556,0.01825233
2448.671,0.02657616,0.05368045,0.05657109,0.0181096
2449.153,0.0268104,0.05362818,0.05657171,0.01799902
2449.635,0.02704056,0.05359437,0.05656075,0.01792671
2450.117,0.02723035,0.05356728,0.05653159,0.01788914
2450.599,0.0273528,0.05353644,0.05647873,0.01787681
2451.081,0.02739686,0.05349888,0.05639899,0.01788042
2451.563,0.02736807,0.05346013,0.05629259,0.01789553
2452.046,0.02728671,0.05343176,0.05616444,0.01792505
2452.528,0.02717944,0.05342609,0.05602335,0.01797814
2453.01,0.02707465,0.05345029,0.05588191,0.01806376
2453.492,0.02699274,0.05350265,0.05575234,0.01818495
2453.974,0.02694479,0.05357335,0.055645,0.01833398
2454.456,0.02693177,0.0536479,0.0555667,0.01849095
2454.938,0.02694703,0.05371394,0.05552014,0.01862959
2455.42,0.02697803,0.053764,0.0555057,0.01872452
2455.903,0.02700901,0.0537973,0.05552297,0.01875846
2456.385,0.0270238,0.0538177,0.05557254,0.01872995
2456.867,0.02700724,0.05382996,0.05565543,0.01865439
2457.349,0.02694733,0.05383656,0.05577235,0.01856145
2457.831,0.02683921,0.05383568,0.05592121,0.01848369
2458.313,0.02668622,0.05382236,0.0560937,0.01845076
2458.795,0.0265016,0.05379026,0.05627458,0.01847863
2459.277,0.02630434,0.05373392,0.056444,0.01856446
2459.76,0.0261168,0.05365011,0.05657849,0.01868703
2460.242,0.02595889,0.05353761,0.05665604,0.01881095
2460.724,0.02584138,0.0533981,0.0566625,0.01889943
2461.206,0.02576592,0.05323632,0.056592,0.01892058
2461.688,0.02572627,0.05306302,0.05645,0.0188593
2462.17,0.0257138,0.05289392,0.05625033,0.0187222
2462.652,0.02572111,0.05275183,0.05601423,0.01853758
2463.134,0.02574743,0.0526618,0.05576605,0.01834957
2463.616,0.02579723,0.05264311,0.05552958,0.0182051
2464.099,0.02587745,0.05270302,0.0553274,0.01814637
2464.581,0.02599172,0.05283088,0.05517845,0.01819637
2465.063,0.02613592,0.05299941,0.05509686,0.01835315
2465.545,0.02629582,0.05316975,0.05509252,0.01858862
2466.027,0.02645103,0.05330537,0.0551695,0.01885499
2466.509,0.02658053,0.0533847,0.0553249,0.0190976
2466.991,0.02666863,0.05340777,0.05554782,0.01926276
2467.473,0.02671048,0.05339677,0.05581986,0.0193156
2467.956,0.02671241,0.05338609,0.05611724,0.01924572
2468.438,0.02668858,0.05341038,0.0564115,0.01906973
2468.92,0.02665364,0.05348714,0.05667674,0.01882474
2469.402,0.02661726,0.0536103,0.05689134,0.01855718
2469.884,0.02658153,0.05375002,0.05704122,0.01831426
2470.366,0.02654221,0.05386548,0.05712125,0.01812773
2470.848,0.02649323,0.05391826,0.05713379,0.01801174
2471.33,0.02643327,0.05388649,0.05708715,0.0179615
2471.813,0.02636905,0.05377295,0.0569908,0.01796092
2472.294,0.02631583,0.0536031,0.05685497,0.01798992
2472.777,0.02629231,0.05341556,0.0566884,0.01803351
2473.259,0.02631149,0.05324651,0.0564994,0.01808612
2473.741,0.02637447,0.0531202,0.05629795,0.0181504
2474.223,0.02646523,0.05304222,0.05609799,0.01823111
2474.705,0.02655516,0.05300174,0.05591623,0.01832874
2475.187,0.02660855,0.05297894,0.05577203,0.01843348
2475.669,0.02659554,0.05295452,0.05568296,0.01852475
2476.151,0.02650399,0.05291931,0.05566007,0.0185789
2476.634,0.02634498,0.05287655,0.05570445,0.01857407
2477.116,0.02615321,0.05284108,0.05580608,0.0185016
2477.598,0.02597506,0.05283185,0.05594702,0.01836909
2478.08,0.02586025,0.05286711,0.05610271,0.01820088
2478.562,0.02584379,0.05295576,0.05625,0.01803018
2479.044,0.02593572,0.05309562,0.05637123,0.01788775
2479.526,0.02611804,0.05327124,0.05645584,0.01779659
2480.008,0.02634927,0.05345945,0.05650172,0.0177643
2480.49,0.02657937,0.05363401,0.05651183,0.01778607
2480.973,0.02675848,0.05377007,0.05649225,0.01784929
2481.455,0.02685429,0.05385115,0.05644905,0.01794174
2481.937,0.02685799,0.05387191,0.05638719,0.01805614
2482.419,0.02678366,0.05383889,0.05631179,0.01819106
2482.901,0.02666265,0.05376863,0.05622783,0.018348
2483.383,0.02653105,0.05368317,0.05614157,0.01852564
2483.865,0.02642229,0.0536063,0.05606032,0.01871559
2484.347,0.02635639,0.05355719,0.05599074,0.01890157
2484.83,0.02633815,0.05354749,0.05593706,0.0190631
2485.312,0.02635898,0.05358145,0.05590012,0.01917943
2485.794,0.02640263,0.05365663,0.05587772,0.01923814
2486.276,0.02645173,0.05376547,0.0558659,0.01923816
2486.758,0.02649175,0.05389716,0.05586067,0.01919105
2487.24,0.02651589,0.05403921,0.0558604,0.019117
2487.722,0.02652307,0.05417509,0.05586576,0.01903974
2488.204,0.02651654,0.05428409,0.05587872,0.01898137
2488.687,0.02650053,0.05434402,0.05590036,0.01895576
2489.168,0.02647784,0.0543325,0.05592855,0.01896781
2489.651,0.02644865,0.05423393,0.05595643,0.01901248
2490.133,0.02641057,0.05404614,0.0559746,0.0190773
2490.615,0.02636051,0.0537845,0.05597273,0.01914512
2491.097,0.02629635,0.05348236,0.05594415,0.01919764
2491.579,0.02621979,0.05318093,0.0558903,0.0192215
2492.061,0.02613663,0.05292359,0.05582202,0.01920965
2492.543,0.02605802,0.0527417,0.05575998,0.01916493
2493.025,0.02599733,0.05264491,0.05572863,0.0190976
2493.508,0.02597014,0.05262149,0.05575438,0.01902491
2493.99,0.02599046,0.05264121,0.05585559,0.01896421
2494.472,0.02606735,0.05266968,0.05603815,0.01892797
2494.954,0.02620274,0.05267775,0.05629075,0.01892152
2495.436,0.02638979,0.05265317,0.05658459,0.01894218
2495.918,0.0266131,0.05260491,0.05687945,0.01898195
2496.4,0.02684782,0.05255831,0.05712613,0.01903208
2496.882,0.02706444,0.05254468,0.05727962,0.01908649
2497.365,0.02723349,0.05258925,0.05730972,0.01914357
2497.847,0.02732749,0.05270265,0.05720679,0.01920397
2498.329,0.02732906,0.05287596,0.05698786,0.01926676
2498.811,0.02723459,0.05308473,0.05669294,0.01932681
2499.293,0.02705472,0.05329449,0.05637996,0.01937248
2499.775,0.02681361,0.05347347,0.05610782,0.01939052
2500.257,0.02654332,0.0536007,0.05592304,0.01936964
2500.739,0.02627951,0.05366979,0.05585048,0.01930751
2501.221,0.0260511,0.05369022,0.05588492,0.01921236
2501.704,0.02587674,0.05368267,0.0559953,0.01910239
2502.186,0.0257622,0.05367409,0.05613222,0.01900118
2502.668,0.02570186,0.05368888,0.05624703,0.01892809
2503.15,0.02568297,0.05374458,0.05630195,0.01889465
2503.632,0.02569208,0.05384833,0.05628077,0.01890215
2504.114,0.02571997,0.05399477,0.05619159,0.01894359
2504.596,0.02576357,0.0541678,0.05606112,0.01900805
2505.078,0.02582497,0.05434239,0.05592486,0.01908536
2505.561,0.0259072,0.05449237,0.05581223,0.01916903
2506.043,0.02601046,0.0545929,0.05574127,0.01925428
2506.525,0.02612965,0.05462757,0.05571369,0.01933664
2507.007,0.02625494,0.05459304,0.05571907,0.01941049
2507.489,0.02637439,0.05449869,0.05574121,0.01946907
2507.971,0.02647778,0.05436559,0.05576725,0.01950835
2508.453,0.02656019,0.05421926,0.05579358,0.01952973
2508.935,0.02662079,0.05408571,0.05582633,0.01954217
2509.417,0.02666188,0.05398507,0.05587804,0.01955933
2509.9,0.02668509,0.05392625,0.0559598,0.01959247
2510.382,0.026689,0.05390929,0.05607715,0.01964431
2510.864,0.02667005,0.05392561,0.05622455,0.01970341
2511.346,0.02662545,0.05396341,0.0563878,0.01974759
2511.828,0.02655694,0.05400972,0.0565466,0.01974866
2512.31,0.02647456,0.05405385,0.05668133,0.01968622
2512.792,0.02639547,0.05408896,0.0567788,0.01955694
2513.274,0.02634129,0.05411153,0.05683339,0.01937858
2513.757,0.02632957,0.05412208,0.05684781,0.01918529
2514.239,0.02636797,0.0541256,0.05682969,0.01901575
2514.721,0.02645034,0.05413228,0.05678851,0.01890272
2515.203,0.02655828,0.0541557,0.05673261,0.01885994
2515.685,0.02666773,0.05421036,0.05666836,0.0188809
2516.167,0.02675517,0.05430833,0.05660168,0.01894253
2516.649,0.02680695,0.05445174,0.05653911,0.01901691
2517.131,0.02682076,0.05463067,0.05648943,0.01907982
2517.614,0.02680465,0.0548219,0.05646262,0.01911649
2518.096,0.0267706,0.05499632,0.05646807,0.01912308
2518.578,0.02672921,0.05512561,0.05651078,0.01910247
2519.06,0.02668545,0.05519221,0.05658967,0.01905955
2519.542,0.02663798,0.05519668,0.05669651,0.01899926
2520.024,0.02658339,0.05515786,0.05681702,0.01892706
2520.506,0.026521,0.05510765,0.056933,0.01885252
2520.988,0.02645658,0.05507664,0.05702784,0.01878989
2521.47,0.02640323,0.0550861,0.05708731,0.01875774
2521.953,0.02637798,0.05513742,0.05710211,0.01877212
2522.435,0.0263945,0.05521342,0.05706867,0.01883896
2522.917,0.02645841,0.05528354,0.05698798,0.01894839
2523.399,0.02656252,0.05531658,0.05686537,0.01907531
2523.881,0.02668847,0.05529403,0.05670958,0.01918815
2524.363,0.02680906,0.05521431,0.05653438,0.01925691
2524.845,0.02689683,0.05509453,0.05635809,0.01926741
2525.327,0.0269319,0.05496056,0.05620163,0.01922529
2525.81,0.02690591,0.05483982,0.05608811,0.01915513
2526.292,0.02682615,0.05474889,0.05603721,0.01908943
2526.774,0.02671121,0.05469092,0.05605984,0.01905506
2527.256,0.02658806,0.054657,0.05615563,0.01906551
2527.738,0.02648295,0.05463385,0.05630984,0.01911572
2528.22,0.02641297,0.05461156,0.05649675,0.01918796
2528.702,0.02638275,0.05458795,0.05668097,0.01925996
2529.184,0.02638215,0.05456878,0.05682806,0.01931639
2529.667,0.02639019,0.05456293,0.0569124,0.01935506
2530.148,0.02638278,0.05457617,0.05692147,0.0193865
2530.631,0.02634272,0.05460685,0.05686161,0.01942813
2531.113,0.02626806,0.05464444,0.05675503,0.01949696
2531.595,0.02617471,0.05467412,0.05663738,0.01960248
2532.077,0.02609124,0.0546842,0.05654537,0.01974338
2532.559,0.02605037,0.05467106,0.05651004,0.01990819
2533.041,0.02607619,0.05464185,0.05654823,0.02007808
2533.523,0.02617275,0.05461076,0.05665779,0.0202315
2534.005,0.02632043,0.05459373,0.05681798,0.0203463
2534.488,0.02648078,0.05460116,0.05699411,0.02040089
2534.97,0.02661168,0.05463338,0.05714977,0.0203793
2535.452,0.0266798,0.05468098,0.05725287,0.02027167
2535.934,0.02667452,0.05472965,0.05728478,0.02008038
2536.416,0.02661099,0.05476756,0.05724463,0.0198221
2536.898,0.02652607,0.05479003,0.057147,0.0195292
2537.38,0.02646445,0.05480276,0.05701787,0.01924479
2537.862,0.02645988,0.05481751,0.0568837,0.01900977
2538.344,0.02652791,0.05484851,0.05676766,0.01885667
2538.827,0.02665881,0.0549039,0.05668392,0.01879772
2539.309,0.02682617,0.05498253,0.05663651,0.01882336
2539.791,0.02699517,0.0550719,0.05662312,0.018906
2540.273,0.02713739,0.05515292,0.05663828,0.01901055
2540.755,0.02723951,0.05520604,0.05667782,0.01910898
2541.237,0.02730355,0.05521515,0.0567384,0.0191858
2541.719,0.02734287,0.05517361,0.05681735,0.01924268
2542.201,0.02737303,0.0550847,0.05691034,0.01929349
2542.684,0.02740468,0.05496036,0.05700824,0.01935527
2543.166,0.02743964,0.05481817,0.05709781,0.0194379
2543.648,0.02747175,0.05467736,0.05716475,0.01953784
2544.13,0.02749132,0.05455788,0.05719521,0.01963771
2544.612,0.02749073,0.05447617,0.05718181,0.01971252
2545.094,0.02746783,0.05444329,0.05712494,0.01973852
2545.576,0.02742567,0.05446369,0.0570332,0.01970023
2546.058,0.02737078,0.05453279,0.05692053,0.01959799
2546.541,0.02730874,0.05463716,0.05680279,0.01944697
2547.022,0.02724231,0.0547545,0.05669581,0.01927558
2547.505,0.02717093,0.05486041,0.05661168,0.0191164
2547.987,0.02709096,0.05493182,0.05655938,0.01900017
2548.469,0.02699871,0.05495373,0.05654429,0.01894897
2548.951,0.0268923,0.05492439,0.05656863,0.01897034
2549.433,0.02677325,0.0548554,0.05663089,0.01905733
2549.915,0.02664598,0.05477026,0.05672579,0.01918959
2550.397,0.02651753,0.05469511,0.05684391,0.01934117
2550.879,0.02639673,0.05465338,0.05697306,0.01948583
2551.362,0.02629258,0.05465779,0.05709877,0.01960466
2551.844,0.02621303,0.05470737,0.05720889,0.01969113
2552.326,0.02616286,0.05478778,0.05729329,0.01975037
2552.808,0.02614259,0.05487644,0.05734503,0.01979576
2553.29,0.02614772,0.05495209,0.05735991,0.01983992
2553.772,0.02616866,0.0549991,0.05733299,0.019889
2554.254,0.02619302,0.05501315,0.0572582,0.01993826
2554.736,0.0262103,0.05500167,0.05712931,0.01997455
2555.219,0.02621371,0.05498036,0.05694269,0.01998142
2555.701,0.02620454,0.05496666,0.05670285,0.01995003
2556.183,0.02619066,0.0549727,0.05642414,0.01988507
2556.665,0.02618545,0.05500116,0.0561337,0.01980732
2557.147,0.02620262,0.05504282,0.05586505,0.0197481
2557.629,0.02625074,0.05508119,0.055649,0.01973659
2558.111,0.02633022,0.05509556,0.05550798,0.01979126
2558.593,0.02643233,0.05507032,0.0554459,0.01990925
2559.075,0.02654159,0.05500114,0.05544971,0.0200675
2559.558,0.02663836,0.05489703,0.05549211,0.02022787
2560.04,0.0267064,0.05477969,0.05554378,0.0203518
2560.522,0.02673662,0.05467779,0.05558397,0.0204131
2561.004,0.02672981,0.0546215,0.05560714,0.02040452
2561.486,0.02669776,0.0546314,0.05562663,0.02034031
2561.968,0.02665946,0.05471471,0.05566739,0.02024953
2562.45,0.02663908,0.05486207,0.05575833,0.02016725
2562.932,0.02665703,0.05505075,0.05591816,0.02012166
2563.415,0.02672665,0.05524928,0.05614946,0.02012854
2563.897,0.02684866,0.05542389,0.05643457,0.02018784
2564.379,0.0270108,0.05554793,0.05674212,0.02028546
2564.861,0.02719032,0.05560451,0.05703333,0.020397
2565.343,0.02735814,0.05558907,0.05727267,0.020492
2565.825,0.02748988,0.05550772,0.05743778,0.02054242
2566.307,0.02756952,0.05537435,0.05752188,0.0205249
2566.789,0.02759518,0.05520714,0.05753427,0.02042636
2567.271,0.02757827,0.05502417,0.05749441,0.02024876
2567.754,0.02753925,0.05484239,0.05742727,0.02001037
2568.236,0.02750142,0.05467681,0.05735609,0.01974447
2568.718,0.02748206,0.05453918,0.05729551,0.01948971
2569.2,0.02748988,0.05443984,0.05725111,0.01928426
2569.682,0.02752376,0.05438668,0.05721813,0.01915285
