absorbance_6.10_1 (1),6.10_1 (1),6.10_2,6.10_3,6.10_4
2251.003,0.07858057,0.0271002,0.01721187,0.06662133
2251.485,0.07897317,0.02704618,0.0164218,0.06668701
2251.967,0.07935667,0.0269626,0.01586795,0.06691641
2252.449,0.07969423,0.0268364,0.01565145,0.06727079
2252.931,0.07997796,0.02666653,0.01580976,0.06769211
2253.414,0.08022454,0.02646622,0.01631745,0.06811768
2253.896,0.08046586,0.02625945,0.01709279,0.06849045
2254.378,0.08073197,0.02606815,0.01802535,0.06877172
2254.86,0.08103842,0.02590516,0.01899245,0.06894198
2255.342,0.08137773,0.02576805,0.01987603,0.06899786
2255.824,0.08172145,0.02564303,0.02058575,0.06894894
2256.306,0.08202635,0.02551295,0.02105852,0.06881311
2256.788,0.08224611,0.02536856,0.02126543,0.06861505
2257.271,0.08234692,0.02521453,0.02121343,0.06838092
2257.752,0.08231176,0.02506819,0.020945,0.06813956
2258.235,0.08214694,0.02495206,0.02053276,0.0679187
2258.717,0.08187839,0.02488038,0.02006159,0.06773917
2259.199,0.0815486,0.02485259,0.01961946,0.06761498
2259.681,0.08120665,0.02485181,0.01927478,0.06755207
2260.163,0.0808946,0.02485364,0.01906027,0.06754961
2260.645,0.08064231,0.02483846,0.01897367,0.06760518
2261.127,0.08045813,0.02480347,0.01898271,0.06771631
2261.609,0.08032854,0.02476594,0.01904452,0.06788046
2262.092,0.08022093,0.0247601,0.01911819,0.06809062
2262.574,0.08009537,0.02482146,0.01918075,0.06832922
2263.056,0.0799194,0.02497027,0.01922967,0.06856758
2263.538,0.07967936,0.02520346,0.01927809,0.0687645
2264.02,0.07939094,0.02549175,0.01934381,0.06887896
2264.502,0.07909564,0.02579265,0.01943811,0.06888412
2264.984,0.07885571,0.02606149,0.01956004,0.06877737
2265.466,0.07873241,0.02627097,0.01969503,0.06858801
2265.948,0.07876854,0.0264179,0.01982022,0.06836919
2266.431,0.07897714,0.02652076,0.01990837,0.06818774
2266.913,0.07933483,0.02660869,0.01993735,0.06809716
2267.395,0.07979086,0.02670559,0.01989313,0.06812119
2267.877,0.08027701,0.02682005,0.01977236,0.06824449
2268.359,0.08073021,0.02694025,0.01958369,0.06841797
2268.841,0.08110375,0.02703924,0.01934771,0.0685753
2269.323,0.081372,0.02708611,0.01909581,0.06865209
2269.805,0.08153306,0.02706152,0.01886275,0.06861259
2270.288,0.08160061,0.0269657,0.01868142,0.0684576
2270.77,0.08159748,0.0268217,0.01857346,0.0682262
2271.252,0.0815464,0.02666714,0.01854145,0.06797871
2271.734,0.08146795,0.02654349,0.01856881,0.06777976
2272.216,0.08137859,0.02648311,0.01862305,0.06767793
2272.698,0.0812903,0.0264966,0.01867023,0.0676886
2273.18,0.0812121,0.02657101,0.01868409,0.06779376
2273.662,0.08114985,0.02667172,0.01865428,0.06794677
2274.145,0.08110555,0.0267572,0.01858892,0.06809279
2274.627,0.08107705,0.0267874,0.01850555,0.0681805
2275.109,0.08105904,0.02673881,0.01842189,0.06818102
2275.591,0.08104437,0.02661226,0.0183437,0.06809551
2276.073,0.08102638,0.02643368,0.01826381,0.06795261
2276.555,0.08099999,0.02624742,0.0181649,0.06779965
2277.037,0.08096229,0.02610131,0.01803265,0.06768347
2277.519,0.08091075,0.02603767,0.01786432,0.0676415
2278.001,0.08084016,0.02607765,0.01767483,0.06768658
2278.484,0.0807432,0.02621598,0.0174918,0.06780545
2278.966,0.08060858,0.02642168,0.01734765,0.06796198
2279.448,0.08042558,0.02664683,0.0172656,0.06810921
2279.93,0.08018906,0.02684211,0.01725178,0.06820486
2280.412,0.07990324,0.02696475,0.01729601,0.06821891
2280.894,0.07958569,0.0269923,0.01737996,0.06814396
2281.376,0.07926486,0.02692596,0.01748659,0.06799369
2281.858,0.07897741,0.02678833,0.01760805,0.06779915
2282.341,0.07875723,0.02661547,0.01774634,0.06759764
2282.823,0.07862725,0.02644693,0.01790664,0.06742292
2283.305,0.07859408,0.0263181,0.0180869,0.06729922
2283.787,0.07864624,0.02625051,0.0182722,0.06723534
2284.269,0.07875927,0.02625025,0.01843443,0.0672268
2284.751,0.07890275,0.02630874,0.01854018,0.06725858
2285.233,0.07905269,0.02640839,0.0185668,0.06731274
2285.715,0.07919769,0.02652889,0.01851247,0.06737383
2286.198,0.07934164,0.02665275,0.01840153,0.06743287
2286.68,0.0794995,0.02677239,0.01827548,0.06748963
2287.162,0.07969012,0.02689051,0.01818081,0.06755024
2287.644,0.07992581,0.02701814,0.0181519,0.06762248
2288.126,0.0802043,0.02716817,0.01819862,0.06771088
2288.608,0.08050622,0.02734757,0.0183066,0.06781177
2289.09,0.08079817,0.02754973,0.01844552,0.06791223
2289.572,0.08104476,0.0277533,0.01858683,0.06799471
2290.054,0.08121441,0.02792289,0.01871478,0.06804141
2290.537,0.08129045,0.02801868,0.01883308,0.06804292
2291.019,0.08127394,0.02801131,0.01896034,0.06800311
2291.501,0.08118245,0.02788961,0.01911772,0.06793917
2291.983,0.08104409,0.02767009,0.01931558,0.0678765
2292.465,0.08088951,0.02739128,0.01954437,0.06783731
2292.947,0.08074925,0.02710883,0.0197749,0.06783397
2293.429,0.08064811,0.02687873,0.01996863,0.06786156
2293.911,0.08060256,0.02673945,0.02009329,0.06790084
2294.394,0.08062185,0.0267073,0.02013169,0.06792482
2294.875,0.08070374,0.02677043,0.02008882,0.0679122
2295.358,0.0808351,0.02689829,0.01998535,0.06785774
2295.84,0.08098879,0.0270499,0.0198491,0.06777662
2296.322,0.08112859,0.02718939,0.01970126,0.06770032
2296.804,0.08121654,0.027294,0.01955015,0.06766355
2297.286,0.08121973,0.02735637,0.01939178,0.06769434
2297.768,0.08112364,0.02738166,0.01921734,0.0677995
2298.25,0.08093745,0.02738069,0.01902367,0.06796373
2298.732,0.08069444,0.02736402,0.01882079,0.06815375
2299.215,0.08044206,0.02733669,0.01863246,0.06833257
2299.697,0.08022891,0.02729891,0.01848999,0.06847183
2300.179,0.0800928,0.02724808,0.01842226,0.06855955
2300.661,0.08004611,0.02718273,0.01844253,0.06860325
2301.143,0.08007555,0.02710431,0.01854246,0.06862343
2301.625,0.08014467,0.02701699,0.01869169,0.06864417
2302.107,0.08020918,0.0269255,0.0188496,0.06868237
2302.589,0.08022564,0.02683311,0.01897391,0.06874381
2303.072,0.08016344,0.02674033,0.0190344,0.06882297
2303.554,0.08001211,0.02664619,0.01902118,0.06890821
2304.036,0.07978103,0.02655074,0.01894473,0.06898819
2304.518,0.07949743,0.02645816,0.01883057,0.06905595
2305.0,0.07919765,0.02637679,0.01870863,0.06911099
2305.482,0.07892494,0.02631908,0.01860433,0.0691565
2305.964,0.07872055,0.02629777,0.01853098,0.06919632
2306.446,0.07861403,0.02632192,0.01848667,0.06923263
2306.928,0.07861955,0.02639489,0.0184576,0.06926554
2307.411,0.07872875,0.02651331,0.01842437,0.06929503
2307.893,0.07891324,0.02667024,0.01837105,0.06932299
2308.375,0.07912726,0.0268565,0.01829034,0.06935404
2308.857,0.07932101,0.02706409,0.01818696,0.06939374
2309.339,0.07945751,0.02728738,0.01807514,0.06944466
2309.821,0.07951947,0.02752074,0.01797521,0.06950229
2310.303,0.07951738,0.02775648,0.01790497,0.06955327
2310.785,0.07948065,0.02798301,0.01787445,0.06957834
2311.268,0.07944724,0.02818295,0.01788255,0.06955538
2311.75,0.07944541,0.02833666,0.01791804,0.06946836
2312.232,0.07948184,0.0284275,0.01796437,0.06931415
2312.714,0.07954048,0.02844648,0.01800465,0.06910541
2313.196,0.0795913,0.02839775,0.01802833,0.06886857
2313.678,0.07960633,0.02829727,0.01803378,0.06863753
2314.16,0.07957181,0.02817143,0.01802771,0.06844757
2314.642,0.07949671,0.02804806,0.01802098,0.06832375
2315.125,0.0794072,0.02794879,0.01802464,0.06827784
2315.606,0.07933576,0.02788519,0.01804611,0.06830582
2316.089,0.07930339,0.02785635,0.01808768,0.06839175
2316.571,0.07931245,0.02785138,0.01814758,0.06851164
2317.053,0.07934388,0.02785271,0.01822205,0.0686391
2317.535,0.07936939,0.02784381,0.01830827,0.06875284
2318.017,0.07936323,0.02781235,0.01840481,0.06883878
2318.499,0.07931677,0.02775295,0.01851049,0.06889103
2318.981,0.079243,0.02766753,0.01862287,0.06891097
2319.463,0.07917238,0.02756452,0.01873531,0.0689033
2319.946,0.07913999,0.02745705,0.0188369,0.06887415
2320.428,0.07916861,0.02735913,0.01891442,0.06882804
2320.91,0.07926176,0.02728782,0.01895678,0.06876964
2321.392,0.07940062,0.02725958,0.01895908,0.06870551
2321.874,0.07955535,0.02728665,0.01892683,0.0686457
2322.356,0.07969426,0.02737435,0.0188758,0.06860498
2322.838,0.07979474,0.02751568,0.01882914,0.0685991
2323.32,0.07984897,0.02768924,0.01880974,0.06863903
2323.802,0.07985923,0.02785897,0.01883607,0.06872652
2324.285,0.07983349,0.02798194,0.01891616,0.06885063
2324.767,0.07978026,0.02802068,0.01904587,0.0689896
2325.249,0.07970781,0.02794821,0.01920964,0.06911457
2325.731,0.07962606,0.02776131,0.01938423,0.069198
2326.213,0.07954793,0.02748246,0.01954411,0.06922191
2326.695,0.0794914,0.02715872,0.01966362,0.06917997
2327.177,0.07947576,0.02685215,0.01972356,0.06907951
2327.659,0.07951574,0.02662292,0.01971465,0.06893704
2328.142,0.07961649,0.0265183,0.01963859,0.06877374
2328.624,0.07976884,0.02655707,0.01950871,0.06860817
2329.106,0.07995129,0.02672571,0.01934569,0.06845272
2329.588,0.08013429,0.02698562,0.0191736,0.0683151
2330.07,0.08029105,0.02728612,0.01901184,0.0682011
2330.552,0.08040635,0.02757879,0.01887143,0.06811772
2331.034,0.08048092,0.02782627,0.01875442,0.06807595
2331.516,0.08052915,0.02801055,0.01865595,0.06808674
2331.999,0.08057338,0.0281296,0.01856963,0.06815646
2332.481,0.08063581,0.02819286,0.01849155,0.06828215
2332.963,0.08072913,0.0282151,0.01842278,0.06845
2333.445,0.08085208,0.0282117,0.01836852,0.0686373
2333.927,0.08098646,0.02819759,0.01833596,0.06881905
2334.409,0.0811019,0.02818595,0.01832915,0.06897628
2334.891,0.08115916,0.02818557,0.0183474,0.0690999
2335.373,0.08112191,0.02819609,0.01838379,0.06919316
2335.855,0.08096823,0.02820529,0.01842953,0.06926769
2336.338,0.08069804,0.02819005,0.01847382,0.06933814
2336.82,0.08033707,0.02812135,0.01850876,0.06941529
2337.302,0.07992934,0.02797773,0.01853091,0.06950092
2337.784,0.07953008,0.02775352,0.01853912,0.06958673
2338.266,0.07919122,0.02746652,0.01853403,0.06965613
2338.748,0.07894789,0.02715228,0.01851729,0.06969131
2339.23,0.07881821,0.02685902,0.01849254,0.06967593
2339.712,0.07879996,0.0266331,0.01846697,0.06960226
2340.195,0.07887702,0.02650319,0.01845151,0.06947403
2340.677,0.07902834,0.02647652,0.01845961,0.06930817
2341.159,0.07923549,0.02653323,0.01850217,0.06913203
2341.641,0.07948145,0.02664039,0.01858281,0.06897742
2342.123,0.07973426,0.02675893,0.01869463,0.06887588
2342.605,0.07994623,0.02685311,0.01881957,0.06884785
2343.087,0.08006636,0.02689021,0.0189327,0.06889746
2343.569,0.08005899,0.02684322,0.0190054,0.06900921
2344.052,0.07992066,0.0267148,0.0190185,0.06915313
2344.534,0.07968484,0.02654415,0.01896993,0.06929424
2345.016,0.07941437,0.02639456,0.0188788,0.06940266
2345.498,0.07917883,0.0263138,0.01877713,0.06946579
2345.98,0.07902934,0.02631092,0.01869599,0.0694889
2346.462,0.07898521,0.02635872,0.01865556,0.06948927
2346.944,0.0790288,0.02641549,0.0186558,0.06948515
2347.426,0.07912202,0.02644939,0.01868217,0.06948905
2347.908,0.0792204,0.0264484,0.01871121,0.06950527
2348.391,0.07928845,0.0264229,0.01872008,0.06953243
2348.873,0.07930304,0.02639737,0.0186922,0.0695702
2349.355,0.07925663,0.02640094,0.01862075,0.06962469
2349.837,0.07915896,0.02645552,0.01851439,0.06971155
2350.319,0.07903397,0.02656537,0.01839494,0.06985597
2350.801,0.07891655,0.02670821,0.01829692,0.07008438
2351.283,0.07883985,0.02683817,0.01825909,0.07041096
2351.765,0.07882991,0.02690131,0.01831606,0.07082235
2352.248,0.07889727,0.02685938,0.01848295,0.07126774
2352.729,0.07903621,0.02671043,0.01874629,0.07167041
2353.212,0.07922598,0.02648476,0.01906258,0.0719424
2353.694,0.07943051,0.02623402,0.01936798,0.07201672
2354.176,0.0796045,0.02601451,0.0195968,0.07187018
2354.658,0.07969885,0.02588477,0.01969001,0.07153182
2355.14,0.07967917,0.02588815,0.01961391,0.07107166
2355.622,0.07953832,0.02603677,0.01937008,0.07056884
2356.104,0.07930637,0.02629632,0.01900323,0.07008918
2356.586,0.0790447,0.02658237,0.01859359,0.06965941
2357.069,0.07882089,0.02679482,0.01823413,0.06926826
2357.551,0.07868347,0.0268643,0.01800868,0.06888206
2358.033,0.07864507,0.02680138,0.01795422,0.06847318
2358.515,0.07869285,0.02668858,0.01805203,0.0680403
2358.997,0.07881253,0.02661655,0.01823804,0.06761414
2359.479,0.07900072,0.02660231,0.01844325,0.06724547
2359.961,0.07924802,0.02657313,0.01862662,0.06698238
2360.443,0.07949016,0.02647128,0.01877356,0.06685352
2360.926,0.07962295,0.0263271,0.01888106,0.06685804
2361.408,0.07956562,0.02622945,0.01894179,0.06697402
2361.89,0.07932332,0.02624026,0.018947,0.06717069
2362.372,0.07898065,0.02636825,0.0188907,0.06742512
2362.854,0.07866262,0.02657675,0.01877668,0.06772472
2363.336,0.07848336,0.02679742,0.01862468,0.0680645
2363.818,0.07848912,0.02697199,0.01846627,0.06843741
2364.3,0.0786494,0.02707916,0.01833562,0.0688272
2364.782,0.07888032,0.02713424,0.01825635,0.06920598
2365.265,0.07909961,0.02715961,0.01823351,0.06954394
2365.747,0.07925251,0.02716804,0.01825574,0.06981675
2366.229,0.07932275,0.02716019,0.0182994,0.0700148
2366.711,0.07932343,0.02713126,0.01833956,0.07014531
2367.193,0.07927699,0.02707617,0.0183576,0.07022641
2367.675,0.07920093,0.02699606,0.01834647,0.0702765
2368.157,0.07910045,0.02689765,0.01831068,0.07030465
2368.639,0.07897658,0.02679346,0.01825983,0.07030702
2369.122,0.07883593,0.02669516,0.01820335,0.07026964
2369.604,0.07869611,0.02661261,0.01814624,0.07017742
2370.086,0.07858578,0.02655421,0.01808996,0.07002074
2370.568,0.07853476,0.02653004,0.01803515,0.06980304
2371.05,0.07856192,0.0265501,0.01798427,0.06953953
2371.532,0.07867061,0.02662327,0.01794477,0.06925556
2372.014,0.07884682,0.02674987,0.01792645,0.06897938
2372.496,0.0790664,0.02691838,0.01793809,0.0687363
2372.979,0.07930264,0.0271022,0.01798457,0.06854828
2373.46,0.07953452,0.0272674,0.01806392,0.06842902
2373.943,0.07975028,0.02738223,0.01816952,0.06838335
2374.425,0.0799434,0.02742776,0.01829288,0.06840521
2374.907,0.08011039,0.02740758,0.01842816,0.06847715
2375.389,0.08024614,0.02734716,0.01857494,0.06857242
2375.871,0.08034282,0.02728619,0.01873727,0.06865871
2376.353,0.0803921,0.0272615,0.01891864,0.068709
2376.835,0.08038827,0.02729112,0.01911721,0.06870887
2377.317,0.08033126,0.02736824,0.01932117,0.06866162
2377.8,0.08022815,0.02746278,0.01950843,0.06858764
2378.282,0.08009237,0.02753166,0.01965069,0.06851839
2378.764,0.07994089,0.02753535,0.01972015,0.06848551
2379.246,0.07978981,0.02745454,0.01970025,0.06850728
2379.728,0.07965275,0.02729604,0.01959119,0.06858285
2380.21,0.0795396,0.02709183,0.01941324,0.06868991
2380.692,0.07945555,0.02688391,0.01920175,0.06879359
2381.174,0.07940252,0.0267135,0.01900187,0.06885523
2381.656,0.07937937,0.02660659,0.01885953,0.06884523
2382.139,0.07938285,0.02656819,0.01880687,0.06875374
2382.621,0.07940745,0.02658487,0.01886002,0.06859197
2383.103,0.07944665,0.02663344,0.01901178,0.0683898
2383.585,0.07949436,0.02669274,0.01923574,0.06818417
2384.067,0.07954572,0.02674923,0.01948842,0.06801308
2384.549,0.07959776,0.02680029,0.01971921,0.06790303
2385.031,0.07964926,0.02684977,0.01988378,0.06786419
2385.513,0.07969981,0.0269021,0.01994882,0.06789034
2385.996,0.07974814,0.02695655,0.01990258,0.0679621
2386.478,0.07979214,0.02700541,0.01975589,0.06805466
2386.96,0.07982968,0.02703678,0.01954065,0.06814244
2387.442,0.07986073,0.02704057,0.01930093,0.068208
2387.924,0.07988923,0.02701375,0.01907898,0.06824572
2388.406,0.07992437,0.02696244,0.01891042,0.0682616
2388.888,0.07997841,0.02689981,0.01881299,0.06827192
2389.37,0.08006256,0.02683937,0.0187861,0.06829595
2389.853,0.08018237,0.02679001,0.01881507,0.06835242
2390.335,0.08033307,0.02675144,0.0188798,0.06845108
2390.817,0.08049971,0.02671562,0.0189618,0.06859023
2391.299,0.08065879,0.02667126,0.01904887,0.0687556
2391.781,0.08078783,0.02661119,0.01913666,0.068925
2392.263,0.08087186,0.02653741,0.01922528,0.06907286
2392.745,0.080909,0.02646256,0.01931342,0.06917615
2393.227,0.0809119,0.02640654,0.01939507,0.0692202
2393.709,0.08090354,0.02639014,0.01945944,0.06919985
2394.192,0.0809094,0.02642862,0.01949314,0.06911962
2394.674,0.08094684,0.02652658,0.01948675,0.06899048
2395.156,0.08102013,0.0266754,0.01943826,0.06882793
2395.638,0.08111753,0.02685484,0.01935499,0.06865035
2396.12,0.08121758,0.02703908,0.01924993,0.06847613
2396.602,0.08129478,0.02719848,0.01913862,0.06832469
2397.084,0.08132911,0.02730475,0.01903315,0.06821525
2397.566,0.08131306,0.02733773,0.01893978,0.06816255
2398.049,0.08125311,0.02728663,0.01885958,0.0681743
2398.531,0.08116754,0.02715542,0.01879136,0.06824695
2399.013,0.08107862,0.02696259,0.01873524,0.06836524
2399.495,0.08100757,0.02674112,0.01869357,0.06850317
2399.977,0.08096838,0.02653305,0.01867023,0.06863046
2400.459,0.08096588,0.02638008,0.01866705,0.06872226
2400.941,0.08099358,0.02630758,0.0186819,0.06876329
2401.423,0.08104064,0.02632444,0.018707,0.06875455
2401.906,0.08109567,0.02641959,0.01873352,0.0687106
2402.388,0.08114891,0.02656411,0.01875577,0.06865656
2402.87,0.08119451,0.02672192,0.0187765,0.06861895
2403.352,0.08122986,0.02686279,0.01880715,0.06861724
2403.834,0.08125401,0.02696822,0.01886553,0.06866104
2404.316,0.08126646,0.02703783,0.01896722,0.06874735
2404.798,0.08126707,0.02708495,0.01911718,0.06886398
2405.28,0.08125532,0.02712968,0.0193044,0.06899329
2405.762,0.08123109,0.02718831,0.01950213,0.06911778
2406.245,0.08119481,0.02726623,0.01967495,0.06922388
2406.727,0.08114693,0.02735693,0.01978642,0.06930196
2407.209,0.08108717,0.02744569,0.01981225,0.06934743
2407.691,0.08101415,0.02751678,0.01974595,0.06935915
2408.173,0.08092609,0.02756019,0.01959969,0.06933793
2408.655,0.08082207,0.02757647,0.01939895,0.069286
2409.137,0.08070458,0.02757589,0.01917512,0.06920709
2409.619,0.08058122,0.02757439,0.018959,0.06910653
2410.102,0.08046494,0.02758592,0.01877273,0.0689911
2410.583,0.08037193,0.02761845,0.01862981,0.06886943
2411.066,0.08031786,0.02767158,0.01853585,0.0687518
2411.548,0.08031216,0.02773745,0.0184907,0.06864791
2412.03,0.08035363,0.02780397,0.01849119,0.06856713
2412.512,0.08042822,0.02785881,0.01853203,0.06851592
2412.994,0.08051229,0.02789324,0.01860689,0.06849616
2413.476,0.08057649,0.02790234,0.01870783,0.06850393
2413.958,0.08059446,0.02788582,0.01882488,0.06852973
2414.44,0.08055164,0.02784616,0.01894768,0.06856196
2414.923,0.0804493,0.02778865,0.0190642,0.06858879
2415.405,0.08030595,0.02771977,0.01916193,0.06860342
2415.887,0.08015085,0.02764646,0.01922898,0.06860674
2416.369,0.0800187,0.02757594,0.01925417,0.06860712
2416.851,0.07993846,0.02751372,0.0192301,0.06861687
2417.333,0.07992573,0.02746279,0.01915712,0.06864698
2417.815,0.07998079,0.0274237,0.01904633,0.06870277
2418.297,0.08008907,0.02739409,0.01892109,0.06878059
2418.78,0.08022915,0.02737158,0.01881314,0.06886971
2419.262,0.08037756,0.02735493,0.01875906,0.06895793
2419.744,0.08051793,0.02734488,0.01878788,0.06903794
2420.226,0.08064432,0.02734355,0.01891213,0.06911215
2420.708,0.08076052,0.02735216,0.01912152,0.06919354
2421.19,0.08087589,0.02736747,0.01938309,0.06929927
2421.672,0.08099949,0.02738085,0.0196498,0.06944231
2422.154,0.08113462,0.02737802,0.01986967,0.06962259
2422.636,0.08127539,0.02734379,0.02000393,0.06982272
2423.119,0.0814084,0.02726844,0.02003603,0.07001023
2423.601,0.08151583,0.02715178,0.01997556,0.07014515
2424.083,0.08158408,0.02700618,0.01985365,0.07019551
2424.565,0.08160814,0.02685436,0.01971413,0.07014744
2425.047,0.08159552,0.02672384,0.01960229,0.07001087
2425.529,0.08156332,0.02663513,0.01954936,0.06981605
2426.011,0.08153328,0.02659712,0.01956841,0.06960529
2426.493,0.08152369,0.0266024,0.01965022,0.06942032
2426.976,0.08154027,0.02663186,0.01976768,0.0692879
2427.458,0.08157483,0.02666126,0.01988056,0.06921762
2427.94,0.08160516,0.02667159,0.0199445,0.06920111
2428.422,0.08160533,0.02665647,0.01992355,0.06922163
2428.904,0.08155355,0.02662362,0.01979642,0.06926037
2429.386,0.08144154,0.0265908,0.01956433,0.06930462
2429.868,0.08127823,0.02657595,0.01925219,0.0693498
2430.35,0.08108864,0.02658939,0.01890594,0.06939555
2430.833,0.080905,0.02662761,0.01858275,0.06944077
2431.314,0.08075524,0.02667526,0.01833267,0.06947935
2431.797,0.08065755,0.02671053,0.01819053,0.06949817
2432.279,0.08061474,0.02671586,0.01816227,0.06948108
