absorbance_1.7_1A,1.7_1A,1.7_2A,1.7_3A,1.7_4A,1.7_5
2339.23,0.07442519,0.07641484,0.057066,0.066527,0.07817679
2339.712,0.07428816,0.07639138,0.05704229,0.06672899,0.07814585
2340.195,0.07407022,0.07635518,0.05702534,0.06695239,0.07816434
2340.677,0.07383443,0.07630808,0.05704291,0.06716754,0.07823704
2341.159,0.07363389,0.07624806,0.05711093,0.06735585,0.07837284
2341.641,0.07349414,0.07617139,0.05722065,0.06750531,0.07857121
2342.123,0.07341678,0.07607922,0.05733718,0.06759545,0.07879855
2342.605,0.07339568,0.0759885,0.05741791,0.06760484,0.07899395
2343.087,0.07343607,0.07593627,0.05743646,0.06752452,0.07910232
2343.569,0.07355338,0.07596803,0.05739257,0.06737421,0.07911205
2344.052,0.07374264,0.07609911,0.05730453,0.06719712,0.0790562
2344.534,0.07396142,0.07629577,0.05719296,0.06704205,0.07899414
2345.016,0.07414178,0.07648486,0.05707429,0.06694692,0.07898133
2345.498,0.07423407,0.07659918,0.05695933,0.06691995,0.0790444
2345.98,0.07423744,0.07661247,0.05685932,0.06694344,0.07916809
2346.462,0.07419629,0.07654748,0.05678746,0.06698756,0.07930358
2346.944,0.07417123,0.07645682,0.05675307,0.06702554,0.0793983
2347.426,0.07420598,0.07639439,0.05676023,0.06704344,0.07942388
2347.908,0.07431355,0.07639551,0.05680447,0.06703888,0.07938876
2348.391,0.07447795,0.07646387,0.05687635,0.06701741,0.07932711
2348.873,0.0746654,0.07657764,0.05695818,0.06698416,0.07928102
2349.355,0.07483712,0.07669748,0.05702689,0.06693899,0.07928317
2349.837,0.07496197,0.07678351,0.05705933,0.06687694,0.07934628
2350.319,0.0750297,0.07680933,0.05703774,0.06679052,0.07945888
2350.801,0.07505843,0.07677706,0.05695867,0.0666786,0.07958566
2351.283,0.07509081,0.07672285,0.0568372,0.06655485,0.07967418
2351.765,0.0751751,0.07670315,0.05670471,0.06645459,0.07966901
2352.248,0.07533298,0.07676838,0.05659645,0.0664284,0.07953876
2352.729,0.07553969,0.07693167,0.05653396,0.06652126,0.07929885
2353.212,0.07573389,0.07716522,0.05652544,0.06674794,0.07901578
2353.694,0.07585141,0.07740927,0.05656705,0.06707545,0.07877213
2354.176,0.07585546,0.07759817,0.05664801,0.06743003,0.07862765
2354.658,0.07574201,0.07767362,0.05674937,0.06771673,0.07860799
2355.14,0.07553655,0.0776059,0.0568443,0.06785491,0.07871089
2355.622,0.07528234,0.07740506,0.0569068,0.06781089,0.07892574
2356.104,0.07503918,0.07712492,0.05691812,0.0676127,0.07923901
2356.586,0.07487783,0.07685155,0.05688098,0.06734188,0.07962666
2357.069,0.07485924,0.07666758,0.05681657,0.06709313,0.0800295
2357.551,0.07500099,0.07661743,0.05675285,0.06694129,0.08033803
2358.033,0.07524594,0.07667948,0.05670855,0.06690979,0.08044498
2358.515,0.07547633,0.07678239,0.05668487,0.06697576,0.08031944
2358.997,0.07558557,0.07686036,0.05668217,0.06709241,0.08005459
2359.479,0.07557099,0.07691106,0.05671373,0.06721392,0.07981596
2359.961,0.07555199,0.07699806,0.05680624,0.06730621,0.07972125
2360.443,0.07564355,0.07715524,0.05695777,0.06732257,0.07971787
2360.926,0.07584601,0.07733447,0.05712502,0.06722493,0.0796406
2361.408,0.07606003,0.07744535,0.05725255,0.06702523,0.07937229
2361.89,0.07618344,0.07742759,0.05730754,0.06680746,0.07893625
2362.372,0.07616301,0.07727456,0.05728302,0.06667987,0.07846092
2362.854,0.07600802,0.07702662,0.05718778,0.06672569,0.07810554
2363.336,0.07579498,0.07676253,0.05704923,0.06696598,0.07798556
2363.818,0.07562048,0.07655771,0.05690349,0.06734677,0.0781118
2364.3,0.07555139,0.07645591,0.05678993,0.0677596,0.07840789
2364.782,0.0755977,0.07645737,0.05674605,0.06808428,0.07876868
2365.265,0.07572622,0.07653536,0.05679742,0.06824376,0.07912817
2365.747,0.07588056,0.07664935,0.0569438,0.06821036,0.07945704
2366.229,0.07600513,0.07676034,0.05714844,0.06800761,0.07974802
2366.711,0.07606502,0.07684405,0.05734935,0.06769135,0.07999799
2367.193,0.07605351,0.0768941,0.05747542,0.06733239,0.08018291
2367.675,0.0759863,0.07691513,0.05747828,0.06699799,0.08026469
2368.157,0.07588379,0.07691003,0.05735529,0.06673563,0.08020785
2368.639,0.0757556,0.07687154,0.05715236,0.06657761,0.08000332
2369.122,0.07559717,0.07678359,0.05695076,0.06653814,0.07968335
2369.604,0.07539864,0.07663316,0.05683035,0.06661481,0.07931086
2370.086,0.07516038,0.07642323,0.05684515,0.06679135,0.07896455
2370.568,0.07490551,0.07618296,0.05699558,0.06703892,0.07870755
2371.05,0.07467904,0.07596098,0.05723172,0.06732249,0.07856701
2371.532,0.07453878,0.07581551,0.05747061,0.0676048,0.07853206
2372.014,0.07453162,0.07578797,0.05763388,0.0678557,0.07856238
2372.496,0.07467139,0.07588449,0.05767957,0.06805614,0.07860881
2372.979,0.07493136,0.07607337,0.05761406,0.06819799,0.07863118
2373.46,0.07524975,0.07629473,0.05749004,0.068281,0.07861155
2373.943,0.07555203,0.07648444,0.05737812,0.06830858,0.07855483
2374.425,0.07576986,0.07659376,0.05734433,0.06828358,0.07848048
2374.907,0.07586823,0.07660875,0.05741804,0.06820809,0.07840902
2375.389,0.07585104,0.07654893,0.05758568,0.06808437,0.07835212
2375.871,0.07575487,0.07645659,0.05779685,0.06792157,0.0783079
2376.353,0.07562917,0.07637451,0.05798811,0.0677366,0.07826563
2376.835,0.07552023,0.07633168,0.0581064,0.06755468,0.0782115
2377.317,0.0754555,0.07633566,0.05812352,0.0674088,0.07813883
2377.8,0.07543798,0.07637544,0.05804525,0.06732796,0.07805312
2378.282,0.07545391,0.07643152,0.05790253,0.06733183,0.07797076
2378.764,0.0754821,0.0764883,0.05773884,0.06742302,0.07791445
2379.246,0.07550643,0.07654104,0.05759124,0.0675855,0.07790311
2379.728,0.07552004,0.07659498,0.05748291,0.06778753,0.07794761
2380.21,0.07552427,0.07665946,0.05741832,0.06799002,0.07804634
2380.692,0.07552385,0.07673952,0.05738755,0.06816007,0.0781875
2381.174,0.07552063,0.0768318,0.05737263,0.06827708,0.07835242
2381.656,0.07551061,0.07692549,0.05735475,0.06833819,0.07851981
2382.139,0.07548607,0.07700826,0.05732005,0.0683584,0.07867145
2382.621,0.07543985,0.07707305,0.05726071,0.06836358,0.07879139
2383.103,0.07537143,0.07712226,0.05717532,0.06838087,0.07886767
2383.585,0.07528906,0.07716651,0.05706853,0.06842713,0.07889272
2384.067,0.07520878,0.07721881,0.05695084,0.06850502,0.07886373
2384.549,0.07514847,0.07728625,0.05683863,0.06859984,0.07878584
2385.031,0.0751202,0.07736432,0.05674975,0.06868687,0.07867199
2385.513,0.07512601,0.07743637,0.05670276,0.06873778,0.07854583
2385.996,0.075156,0.07747951,0.05670929,0.06873205,0.07843635
2386.478,0.07519317,0.07747556,0.05676915,0.06866411,0.07837161
2386.96,0.07521817,0.0774179,0.05686779,0.06854434,0.0783737
2387.442,0.07521795,0.07731688,0.05697837,0.06839535,0.0784506
2387.924,0.07518976,0.0771957,0.05706975,0.06824187,0.07859455
2388.406,0.07514179,0.0770832,0.05711398,0.06810482,0.07878415
2388.888,0.07508983,0.07700208,0.05709736,0.06799368,0.07899038
2389.37,0.07505087,0.07696089,0.05702496,0.06790616,0.07918564
2389.853,0.07503981,0.07695219,0.05691976,0.06783288,0.07934669
2390.335,0.0750641,0.07695582,0.05681376,0.06776429,0.07946018
2390.817,0.0751233,0.076949,0.05673719,0.06769766,0.07952254
2391.299,0.0752096,0.07691278,0.0567102,0.06763947,0.07953762
2391.781,0.07531051,0.07684016,0.05673524,0.06760276,0.07951517
2392.263,0.07541141,0.07673652,0.0567988,0.06760131,0.07946835
2392.745,0.07549796,0.07661677,0.05687559,0.06764258,0.079415
2393.227,0.075559,0.07649898,0.05693934,0.06772278,0.07937445
2393.709,0.07558941,0.07640021,0.05696863,0.06782649,0.0793656
2394.192,0.07559093,0.07633436,0.05695121,0.06793086,0.07940314
2394.674,0.07557158,0.0763097,0.05688613,0.06801523,0.07949173
2395.156,0.0755434,0.0763319,0.0567808,0.06806699,0.07962362
2395.638,0.0755181,0.07640326,0.05664916,0.06808638,0.07977856
2396.12,0.07550141,0.07652348,0.05650724,0.06808511,0.0799311
2396.602,0.0754912,0.07668803,0.05637409,0.06808231,0.0800552
2397.084,0.07547782,0.07688674,0.05626932,0.06809761,0.08013226
2397.566,0.07544944,0.07710538,0.05621044,0.0681433,0.08015532
2398.049,0.07539769,0.07732537,0.05621051,0.0682224,0.08012681
2398.531,0.07532356,0.07752784,0.05627332,0.0683278,0.08005406
2399.013,0.07523892,0.07769775,0.05639131,0.06844599,0.07994381
2399.495,0.07516392,0.0778243,0.05654394,0.06856041,0.0797988
2399.977,0.07511894,0.07790245,0.05670173,0.0686559,0.07961965
2400.459,0.07511076,0.07792907,0.05683519,0.06872375,0.0794154
2400.941,0.07514481,0.07790853,0.05692108,0.06875837,0.07918996
2401.423,0.07520996,0.07784479,0.05695051,0.06876163,0.07896498
2401.906,0.07528844,0.07774237,0.05693123,0.06874081,0.07876789
2402.388,0.07536297,0.07760895,0.05688572,0.06870763,0.07862572
2402.87,0.07542699,0.07745581,0.05684453,0.06867374,0.0785531
2403.352,0.07548647,0.07729797,0.05683536,0.06864708,0.078546
2403.834,0.07555721,0.07715385,0.05687836,0.06862876,0.07858273
2404.316,0.07565487,0.0770403,0.05697823,0.06861147,0.07863332
2404.798,0.07578425,0.07696768,0.05712499,0.06858274,0.07867316
2405.28,0.07593418,0.07693748,0.05729549,0.06852795,0.07869183
2405.762,0.07607847,0.07694101,0.05746127,0.06843822,0.07869902
2406.245,0.07618595,0.07696278,0.05759602,0.06831497,0.07871769
2406.727,0.07623094,0.07698439,0.05767991,0.06817297,0.07877358
2407.209,0.07620455,0.0769936,0.05770529,0.06803596,0.07887958
2407.691,0.07611731,0.07698705,0.05767668,0.06793116,0.07902928
2408.173,0.07599533,0.0769725,0.05760844,0.0678808,0.07919542
2408.655,0.07586718,0.07696472,0.05751928,0.06789383,0.07934228
2409.137,0.07575462,0.07697938,0.05742797,0.06796306,0.07943664
2409.619,0.07566553,0.07702731,0.05734804,0.06806681,0.07946043
2410.102,0.07559381,0.07710768,0.0572845,0.06817746,0.07941599
2410.583,0.07552585,0.07720768,0.05723463,0.06826767,0.07932321
2411.066,0.07544893,0.07730463,0.0571894,0.06831834,0.07921111
2411.548,0.07535826,0.07737494,0.05713961,0.0683223,0.07910477
2412.03,0.07525734,0.07739871,0.05707925,0.06828338,0.07902069
2412.512,0.07515529,0.07736661,0.05700965,0.06821228,0.07896332
2412.994,0.07505926,0.07728205,0.05693936,0.06812087,0.07892767
2413.476,0.07497089,0.07715988,0.05688258,0.06802092,0.07890465
2413.958,0.07488569,0.07702137,0.05685428,0.06792182,0.07888453
2414.44,0.07479768,0.07688761,0.05686361,0.0678317,0.07886069
2414.923,0.0747048,0.07677659,0.05691013,0.06776018,0.07882749
2415.405,0.07461411,0.07669992,0.05698175,0.06771743,0.07878125
2415.887,0.07454014,0.07666288,0.0570572,0.06771196,0.07872107
2416.369,0.0745014,0.07666696,0.05710915,0.06774705,0.07865106
2416.851,0.07451155,0.07671038,0.05711223,0.06781724,0.07858276
2417.333,0.0745725,0.07678964,0.05705085,0.06790752,0.07853387
2417.815,0.07467285,0.07689722,0.0569229,0.06799496,0.07852599
2418.297,0.07479082,0.07702053,0.05674314,0.06805516,0.07857584
2418.78,0.07490382,0.07714213,0.05653853,0.06807045,0.07868726
2419.262,0.07499365,0.07723965,0.05634592,0.0680337,0.07884617
2419.744,0.07505438,0.07729142,0.05620022,0.06795144,0.07902229
2420.226,0.07509035,0.07728249,0.05612556,0.06783994,0.07917785
2420.708,0.07511261,0.07720899,0.05613122,0.06772221,0.07927684
2421.19,0.07513106,0.07708196,0.05620737,0.06761882,0.07930071
2421.672,0.07514802,0.07692473,0.05632951,0.06754404,0.07925312
2422.154,0.07515631,0.07676991,0.05646406,0.06750491,0.0791611
2422.636,0.07514092,0.07664809,0.05658098,0.06750128,0.07906464
2423.119,0.0750851,0.07658194,0.056662,0.06752934,0.07900503
2423.601,0.07497605,0.07658115,0.05670486,0.06758273,0.07901427
2424.083,0.07481264,0.07664025,0.05672292,0.06765429,0.07910402
2424.565,0.07460738,0.07674285,0.0567385,0.06773396,0.07926578
2425.047,0.07438795,0.0768659,0.05677367,0.06780763,0.07947236
2425.529,0.07419013,0.07698842,0.05683936,0.06785935,0.07968755
2426.011,0.0740535,0.07709499,0.05693117,0.06787329,0.07987148
2426.493,0.0740125,0.07717814,0.05702987,0.06783952,0.07998786
2426.976,0.07408668,0.07723867,0.0571105,0.06775948,0.08001174
2427.458,0.07427613,0.07728212,0.05715087,0.06764796,0.07993103
2427.94,0.07455837,0.07731632,0.05714208,0.06753259,0.0797508
2428.422,0.07489538,0.0773477,0.05709279,0.06744389,0.0794915
2428.904,0.07523819,0.07738035,0.05702705,0.06741009,0.0791892
2429.386,0.07554156,0.07741539,0.05697575,0.0674474,0.07888872
2429.868,0.07577682,0.07745147,0.05696295,0.06755677,0.07863241
2430.35,0.07593581,0.07748601,0.05699862,0.06772552,0.07845467
2430.833,0.07603247,0.07751686,0.05707366,0.06793395,0.07837284
2431.314,0.07609224,0.07754286,0.05716547,0.06816351,0.0783845
2431.797,0.07614368,0.07756408,0.05724461,0.06840023,0.07847067
2432.279,0.07620483,0.07758262,0.05728856,0.06863601,0.07860247
2432.761,0.07627786,0.0776009,0.05729025,0.06886519,0.07875211
2433.243,0.0763504,0.07762184,0.05725934,0.06907807,0.0788964
2433.725,0.07640376,0.0776477,0.05721806,0.06925859,0.0790221
2434.207,0.07642322,0.07767919,0.05719067,0.06938582,0.0791245
2434.689,0.07640539,0.07771634,0.05719551,0.06943981,0.07920278
2435.171,0.07636112,0.07775781,0.05723742,0.06941144,0.07925668
2435.654,0.07631037,0.07780125,0.05730863,0.06930912,0.07928523
2436.136,0.07627659,0.0778431,0.05739283,0.06916132,0.07928777
2436.618,0.07627572,0.07787822,0.05747462,0.06900717,0.07926693
2437.1,0.07631183,0.0778999,0.05754543,0.06888428,0.07923188
2437.582,0.07637748,0.07789937,0.05760548,0.06881528,0.07919858
2438.064,0.07645731,0.07786968,0.05766102,0.06879739,0.07918593
2438.546,0.07653435,0.07780724,0.05771813,0.0688032,0.07921053
2439.028,0.07659344,0.0777168,0.05777694,0.06878913,0.0792822
2439.51,0.07662388,0.07761259,0.05782953,0.06871593,0.07940007
2439.993,0.07661941,0.07751803,0.05786238,0.06856335,0.0795523
2440.475,0.07657637,0.07746193,0.05786242,0.06834142,0.07971989
2440.957,0.07649425,0.07746799,0.05782487,0.06808864,0.0798826
2441.439,0.07637773,0.07754813,0.0577569,0.06786123,0.08002391
2441.921,0.07623922,0.0776941,0.05767639,0.06771575,0.08013348
2442.403,0.0760982,0.07787942,0.05760466,0.06768613,0.08020893
2442.885,0.07598065,0.07806209,0.05755881,0.06777656,0.08025389
2443.367,0.0759128,0.07819603,0.0575446,0.06795756,0.08027519
2443.85,0.07591132,0.07824718,0.0575546,0.06817988,0.08027963
2444.332,0.07597915,0.0782004,0.05757131,0.06838573,0.08027293
2444.814,0.07610089,0.07806518,0.05757573,0.06852767,0.08025816
2445.296,0.0762481,0.07787012,0.05755657,0.06858265,0.08023608
2445.778,0.07638461,0.07765505,0.05751361,0.06855259,0.08020685
2446.26,0.07647745,0.07745686,0.05745795,0.06846159,0.08017161
2446.742,0.0765062,0.07729731,0.05740511,0.06834269,0.08013441
2447.224,0.0764653,0.07718095,0.05736902,0.0682292,0.08010412
2447.707,0.07636447,0.07709565,0.05735447,0.06814341,0.08009323
2448.189,0.07622338,0.07702143,0.05735699,0.06809125,0.08011468
2448.671,0.07606708,0.07693882,0.05736445,0.06806444,0.08017813
2449.153,0.07591934,0.07683846,0.05736471,0.06804566,0.08028419
2449.635,0.07579806,0.07672355,0.05735056,0.06801766,0.08042128
2450.117,0.07571419,0.0766096,0.05732243,0.06796916,0.08056572
2450.599,0.07567034,0.07651785,0.0572868,0.06790193,0.08068778
2451.081,0.07566149,0.07646867,0.05725134,0.0678304,0.08076047
2451.563,0.07567494,0.07647695,0.05722132,0.06778035,0.08076663
2452.046,0.07569414,0.07654734,0.05719715,0.06778018,0.08070613
2452.528,0.07570254,0.07667488,0.0571762,0.06785179,0.08059482
2453.01,0.07568761,0.07684557,0.057157,0.06800542,0.08045907
2453.492,0.07564598,0.07704062,0.05714249,0.0682329,0.08032454
2453.974,0.07558499,0.07723827,0.05714072,0.06850985,0.08020703
2454.456,0.07552176,0.07741593,0.05716193,0.06879872,0.08010902
2454.938,0.07547713,0.07755518,0.0572116,0.06906094,0.08002137
2455.42,0.07546967,0.07764228,0.05728612,0.06926291,0.07993216
2455.903,0.07550982,0.07767149,0.05736992,0.06938371,0.07983591
2456.385,0.07559651,0.07764591,0.05744138,0.06941882,0.07974054
2456.867,0.07571857,0.0775774,0.05747991,0.06937745,0.07966686
2457.349,0.07585852,0.07748357,0.05747524,0.06927934,0.07964106
2457.831,0.07600038,0.07738341,0.05743274,0.06914689,0.07968063
2458.313,0.07613195,0.07729355,0.05737266,0.06900242,0.07978585
2458.795,0.07624707,0.07722609,0.05732181,0.06886528,0.07993349
2459.277,0.07634482,0.07718549,0.0573007,0.06874944,0.08008476
2459.76,0.0764256,0.07717227,0.05731514,0.06866493,0.08019471
2460.242,0.07648848,0.07718442,0.05735163,0.06861639,0.08022869
2460.724,0.0765306,0.07722004,0.05738439,0.06860363,0.08017498
2461.206,0.07654894,0.07727782,0.05738383,0.06861966,0.08004677
2461.688,0.07654251,0.0773562,0.05733171,0.06865217,0.07987657
2462.17,0.07651445,0.0774503,0.05722985,0.06868636,0.0797006
2462.652,0.07647379,0.07754953,0.05710112,0.06870668,0.07954991
2463.134,0.07643227,0.07763631,0.05698177,0.0687024,0.07943951
2463.616,0.07640064,0.07769081,0.05690589,0.06867059,0.07936776
2464.099,0.07638626,0.07769305,0.05689608,0.06861585,0.07932426
2464.581,0.07638986,0.07763172,0.05695251,0.06854848,0.0793
2465.063,0.07640639,0.07750861,0.05705552,0.0684801,0.07929484
2465.545,0.07642742,0.07734091,0.05717172,0.06842019,0.07931989
2466.027,0.07644485,0.07715789,0.05726838,0.06837393,0.07939236
2466.509,0.0764538,0.07699288,0.05732466,0.06834204,0.07952537
2466.991,0.0764549,0.07687727,0.05733583,0.06832462,0.07972077
2467.473,0.07645272,0.07682866,0.05731371,0.0683228,0.07996361
2467.956,0.07645541,0.07684787,0.05727829,0.06834136,0.08022583
2468.438,0.07647131,0.07691786,0.0572501,0.06838775,0.08047187
2468.92,0.07650673,0.07701153,0.0572406,0.06846905,0.08067123
2469.402,0.07656446,0.07709835,0.05724855,0.06858813,0.08080504
2469.884,0.07664293,0.07715261,0.05726087,0.06874046,0.08086737
2470.366,0.07673697,0.07716182,0.05725857,0.06891327,0.08086273
2470.848,0.07683856,0.07712743,0.05722268,0.06908666,0.08079963
2471.33,0.07693857,0.07706327,0.05714111,0.06923556,0.08068445
2471.813,0.07702907,0.07698964,0.05701312,0.06933627,0.08051885
2472.294,0.07710385,0.07692826,0.05685021,0.06936885,0.08030166
2472.777,0.07715905,0.07689726,0.05667571,0.06932087,0.08003508
2473.259,0.07719271,0.07690802,0.05651733,0.06919052,0.0797292
2473.741,0.07720365,0.07696566,0.05640466,0.06898887,0.07940755
2474.223,0.07719006,0.07707052,0.05636086,0.06874104,0.0791061
2474.705,0.07715018,0.07721853,0.05639585,0.06848154,0.07886476
2475.187,0.07708347,0.07740182,0.05650435,0.06825271,0.078723
2475.669,0.0769928,0.07760808,0.05666488,0.06809445,0.07870937
2476.151,0.07688662,0.07782078,0.05684713,0.06803235,0.07883305
2476.634,0.07677979,0.07801803,0.05701726,0.06807216,0.07908237
2477.116,0.07669145,0.07817636,0.05714864,0.06819408,0.07942431
2477.598,0.07663981,0.07827583,0.05722991,0.0683605,0.07981257
2478.08,0.0766375,0.07830356,0.05726485,0.0685215,0.08018996
2478.562,0.07668605,0.07825896,0.05727039,0.06863309,0.08050089
2479.044,0.07677425,0.07815451,0.05726488,0.06867157,0.08070274
2479.526,0.07687921,0.07801541,0.05726136,0.06863906,0.08077005
2480.008,0.07697228,0.07787317,0.05725817,0.06856403,0.08070138
2480.49,0.07702794,0.0777579,0.05724041,0.06848851,0.08051815
2480.973,0.07702795,0.07769488,0.0571854,0.06845774,0.08026055
2481.455,0.07696711,0.07769722,0.05707637,0.06850224,0.07997724
2481.937,0.07685267,0.07776518,0.05691462,0.06862954,0.07971223
2482.419,0.07670227,0.0778863,0.05672675,0.06882402,0.07950033
2482.901,0.07653727,0.07803886,0.05656053,0.06905379,0.07935787
2483.383,0.07637761,0.07819553,0.05647213,0.06928161,0.0792848
2483.865,0.07623878,0.07832629,0.0565103,0.06947367,0.07926919
2484.347,0.07612896,0.07840502,0.05669461,0.06960869,0.07929536
2484.83,0.07604958,0.07841336,0.05700636,0.06967858,0.07935055
2485.312,0.07599769,0.07834433,0.05738842,0.06968664,0.07942731
2485.794,0.07596887,0.07820554,0.05776363,0.06964331,0.07952288
2486.276,0.07595925,0.07801914,0.05805363,0.06956283,0.07963505
2486.758,0.07596786,0.07781982,0.0582006,0.06946124,0.07975756
2487.24,0.07599652,0.07764416,0.05818728,0.06935386,0.07987896
2487.722,0.07604866,0.07752404,0.0580368,0.06925415,0.07998396
2488.204,0.07612661,0.07747848,0.05780576,0.06917198,0.0800574
2488.687,0.0762276,0.07750721,0.05755921,0.06911046,0.08009057
2489.168,0.07634117,0.07759313,0.05735626,0.06906539,0.08008409
2489.651,0.07644741,0.07770729,0.05723272,0.06902549,0.08004669
