absorbance_2.4_1A,2.4_1A,2.4_2A,2.4_3A
3230.182,0.05817903,0.0409376,0.06033164
3230.664,0.05788355,0.04116357,0.06045344
3231.146,0.05753396,0.04147527,0.06060099
3231.628,0.05719772,0.04181876,0.0607664
3232.11,0.05695271,0.04214639,0.06094398
3232.593,0.05687502,0.04242196,0.06112881
3233.075,0.05701164,0.04262874,0.06131498
3233.557,0.05736319,0.04276649,0.0614938
3234.039,0.05787735,0.04284452,0.06165281
3234.521,0.05845686,0.04287319,0.06177854
3235.003,0.05898851,0.04285936,0.06186139
3235.485,0.05936081,0.0428055,0.0618995
3235.967,0.05950146,0.04271323,0.06190011
3236.449,0.05939279,0.04258958,0.06187656
3236.932,0.05907139,0.04245176,0.06184283
3237.414,0.05861501,0.04232821,0.06180612
3237.896,0.05811419,0.04225281,0.06176361
3238.378,0.0576573,0.04225993,0.06170452
3238.86,0.05730577,0.04237144,0.06161697
3239.342,0.05708992,0.04259109,0.06149739
3239.824,0.05701524,0.0429003,0.06135657
3240.306,0.05706713,0.04326306,0.06121891
3240.789,0.05722164,0.04363359,0.06111543
3241.271,0.05744743,0.04396412,0.06107411
3241.753,0.0577126,0.04421838,0.06110708
3242.235,0.05798497,0.04437455,0.06120816
3242.717,0.05823503,0.04442573,0.06135467
3243.199,0.05844308,0.0443772,0.06151937
3243.681,0.05860085,0.04424255,0.06168067
3244.163,0.05871247,0.04403987,0.06183199
3244.646,0.05878723,0.04378796,0.06198093
3245.127,0.05883021,0.04350879,0.06214357
3245.61,0.05883425,0.04322715,0.06233043
3246.092,0.05877893,0.04296836,0.0625367
3246.574,0.05863795,0.04275911,0.06273962
3247.056,0.05839403,0.04262188,0.06290512
3247.538,0.05805425,0.04256957,0.06300297
3248.02,0.05765827,0.04260312,0.06301625
3248.502,0.05727436,0.042709,0.06295156
3248.984,0.05697423,0.04286231,0.06283491
3249.467,0.05681696,0.04302984,0.06270327
3249.949,0.05681972,0.04317836,0.06258956
3250.431,0.05695213,0.04328205,0.06250728
3250.913,0.05714299,0.0433245,0.06244996
3251.395,0.05730921,0.04330054,0.06239338
3251.877,0.05738966,0.04321367,0.06230994
3252.359,0.05736424,0.04307307,0.06217943
3252.841,0.05726524,0.0428886,0.06200008
3253.323,0.05716,0.04267014,0.06178729
3253.806,0.0571283,0.04242681,0.06156814
3254.288,0.05722311,0.04216775,0.06136758
3254.77,0.05745078,0.04190543,0.06119979
3255.252,0.05776608,0.04165854,0.06106374
3255.734,0.05809199,0.04145264,0.0609481
3256.216,0.05834531,0.04131887,0.0608382
3256.698,0.05846106,0.04129231,0.06072503
3257.18,0.05841546,0.04140154,0.06061016
3257.663,0.0582264,0.04166034,0.06050438
3258.145,0.05794611,0.04205999,0.06042286
3258.627,0.05763956,0.04256526,0.06037783
3259.109,0.05736846,0.0431144,0.06037379
3259.591,0.05717748,0.04362782,0.0604056
3260.073,0.05708448,0.04402998,0.06046145
3260.555,0.05708337,0.04425978,0.06052514
3261.037,0.0571496,0.04428913,0.06057981
3261.52,0.05725202,0.04412976,0.06061213
3262.002,0.05736031,0.04382957,0.06061106
3262.484,0.05745615,0.04346113,0.06056977
3262.966,0.05753825,0.04309582,0.06048591
3263.448,0.05762359,0.04279525,0.06036274
3263.93,0.05774125,0.04259522,0.06021105
3264.412,0.05791916,0.04250284,0.06004783
3264.894,0.05817388,0.04250437,0.0598956
3265.376,0.0584953,0.04257523,0.05977863
3265.859,0.05884649,0.04269141,0.05971676
3266.341,0.0591649,0.04283319,0.05972525
3266.823,0.05938207,0.0429864,0.05981139
3267.305,0.05944661,0.04313901,0.0599751
3267.787,0.05933611,0.0432735,0.06021009
3268.269,0.05907112,0.04336732,0.06050345
3268.751,0.05870722,0.04339517,0.06083544
3269.233,0.05832374,0.04333426,0.06117643
3269.716,0.05799681,0.0431738,0.06149111
3270.198,0.05777872,0.0429189,0.06174342
3270.68,0.05768841,0.04259226,0.06190221
3271.162,0.05770877,0.0422279,0.06195275
3271.644,0.05779934,0.04186573,0.06190189
3272.126,0.05791072,0.04154569,0.06177913
3272.608,0.05800467,0.04129922,0.06162703
3273.09,0.05806208,0.04114752,0.06149063
3273.573,0.05808404,0.04109883,0.06140392
3274.055,0.0580855,0.0411478,0.06137936
3274.537,0.05808445,0.04127423,0.06140915
3275.019,0.05809167,0.04144302,0.06147192
3275.501,0.05810635,0.04161091,0.06154761
3275.983,0.05811643,0.04173111,0.06162491
3276.465,0.05810388,0.04176484,0.06170497
3276.947,0.05805271,0.04169679,0.06179446
3277.429,0.05795497,0.04154055,0.06189524
3277.912,0.05781265,0.041344,0.06199372
3278.394,0.05763887,0.04117252,0.06206084
3278.876,0.05745503,0.0410996,0.06205703
3279.358,0.05728641,0.04117983,0.06194857
3279.84,0.05715671,0.0414311,0.06172443
3280.322,0.05708778,0.04182637,0.06140542
3280.804,0.05709506,0.04229842,0.06104349
3281.286,0.05718568,0.04276168,0.06070488
3281.769,0.05735844,0.04312727,0.06045553
3282.25,0.05760152,0.04333259,0.0603369
3282.733,0.05789465,0.04335314,0.06035461
3283.215,0.05820599,0.04320153,0.06047951
3283.697,0.05849788,0.0429174,0.06066022
3284.179,0.05873192,0.04254838,0.06084424
3284.661,0.0588728,0.04214013,0.06099095
3285.143,0.05890027,0.04172443,0.06108547
3285.625,0.0588138,0.04132164,0.06113707
3286.107,0.05863481,0.04095103,0.06117129
3286.59,0.05840218,0.04063756,0.06121694
3287.072,0.05816272,0.0404154,0.06129584
3287.554,0.05796156,0.04032695,0.06141725
3288.036,0.05782503,0.04040605,0.06157617
3288.518,0.0577578,0.04066592,0.06175692
3289.0,0.05774024,0.04108658,0.06193775
3289.482,0.05774071,0.04161561,0.06209924
3289.964,0.05772546,0.04217464,0.06222647
3290.447,0.05767253,0.0426752,0.06231302
3290.929,0.05757775,0.0430459,0.06236099
3291.411,0.05745417,0.0432432,0.0623795
3291.893,0.05732314,0.0432624,0.06238104
3292.375,0.05720313,0.04313426,0.06237574
3292.857,0.05710389,0.04291417,0.06236722
3293.339,0.05702581,0.04266487,0.06234903
3293.821,0.05696617,0.04243513,0.06230715
3294.303,0.05692783,0.04225587,0.06222273
3294.786,0.0569249,0.0421345,0.06207986
3295.268,0.05697991,0.04206065,0.0618731
3295.75,0.05711658,0.042013,0.06161004
3296.232,0.05734543,0.04196941,0.06131174
3296.714,0.05765178,0.04191459,0.06100686
3297.196,0.05799209,0.04184246,0.06072851
3297.678,0.05830002,0.0417573,0.06050587
3298.16,0.05850847,0.04167067,0.06036175
3298.643,0.05856064,0.0415961,0.06031444
3299.125,0.05843256,0.04154399,0.06037662
3299.607,0.05813728,0.04151738,0.06055519
3300.089,0.05772355,0.0415107,0.06084616
3300.571,0.05726106,0.04151184,0.06123018
3301.053,0.05682303,0.04150725,0.06167018
3301.535,0.05647627,0.0414865,0.06210995
3302.017,0.05626247,0.04144781,0.06248874
3302.5,0.05619545,0.0413994,0.06275451
3302.981,0.0562593,0.04135728,0.06287768
3303.464,0.05641383,0.04133687,0.06286095
3303.946,0.05660198,0.04134817,0.06273713
3304.428,0.05675972,0.04138957,0.06255751
3304.91,0.05683677,0.04144889,0.06236804
3305.392,0.05680501,0.0415091,0.06219654
3305.874,0.05667256,0.04155609,0.06204404
3306.356,0.05648075,0.04158901,0.06189054
3306.838,0.05630094,0.04162303,0.06170898
3307.321,0.05621544,0.04168809,0.06148433
3307.803,0.05628699,0.04181489,0.06122504
3308.285,0.05654343,0.04202563,0.06096659
3308.767,0.05696115,0.04231915,0.06075942
3309.249,0.05747507,0.04266913,0.06064833
3309.731,0.0579932,0.04302753,0.06065977
3310.213,0.05842587,0.04333846,0.06079196
3310.695,0.05871501,0.04355707,0.06101845
3311.177,0.05883708,0.04365627,0.06129498
3311.66,0.05880824,0.04363534,0.06157428
3312.142,0.05866736,0.04351686,0.06181457
3312.624,0.05846318,0.04334098,0.06198211
3313.106,0.05823607,0.04315405,0.06205449
3313.588,0.05800946,0.04299731,0.06202155
3314.07,0.05779356,0.04290552,0.06188744
3314.552,0.05759189,0.04289879,0.06167418
3315.034,0.05741015,0.04298243,0.06142092
3315.517,0.05726402,0.04314475,0.06118334
3315.999,0.05717656,0.04335671,0.06101765
3316.481,0.05717212,0.04357461,0.06096407
3316.963,0.0572667,0.04374225,0.06103434
3317.445,0.05745732,0.04380747,0.06120277
3317.927,0.05771898,0.04373481,0.06141567
3318.409,0.05800188,0.04351865,0.06160631
3318.891,0.05824505,0.04319004,0.0617249
3319.374,0.05838526,0.04281178,0.06175204
3319.856,0.05836923,0.04246567,0.06170592
3320.338,0.05817013,0.04222305,0.06162706
3320.82,0.05779211,0.04212748,0.06155786
3321.302,0.05727446,0.04218104,0.06151912
3321.784,0.05668136,0.04234694,0.06149776
3322.266,0.05609566,0.04256181,0.0614517
3322.748,0.05560014,0.0427589,0.06132878
3323.23,0.05525699,0.04289627,0.06109633
3323.713,0.05509862,0.04296506,0.06075744
3324.195,0.05512167,0.04299457,0.06035736
3324.677,0.0552935,0.04303355,0.05996547
3325.159,0.05556176,0.04313462,0.05965603
3325.641,0.05587214,0.04332809,0.05947924
3326.123,0.05618343,0.04361023,0.05944581
3326.605,0.05647093,0.04394194,0.05952967
3327.087,0.0567276,0.04426122,0.05968191
3327.57,0.05695744,0.04450604,0.05985457
3328.052,0.05716739,0.04462835,0.06001004
3328.534,0.05736035,0.04461175,0.06013105
3329.016,0.05753392,0.04447196,0.0602149
3329.498,0.0576813,0.04425191,0.06026262
3329.98,0.05779594,0.04400379,0.06027194
3330.462,0.05787487,0.04377279,0.06023722
3330.944,0.05792014,0.04358676,0.06015518
3331.427,0.05793776,0.0434478,0.0600329
3331.909,0.05793748,0.04333668,0.0598909
3332.391,0.05792959,0.04322039,0.05975877
3332.873,0.05792439,0.04306844,0.05966161
3333.355,0.05793163,0.04286367,0.05960714
3333.837,0.05795817,0.0426119,0.05957699
3334.319,0.05800609,0.04234096,0.05953259
3334.801,0.05806815,0.04209626,0.05942944
3335.283,0.05812589,0.04192997,0.0592382
3335.766,0.0581537,0.0418824,0.0589643
3336.248,0.05812349,0.04197289,0.05865507
3336.73,0.05801589,0.04219157,0.05839003
3337.212,0.05783202,0.04250278,0.0582523
3337.694,0.05759728,0.04284988,0.05830926
3338.176,0.05736069,0.04316749,0.05859051
3338.658,0.05717851,0.0433986,0.05908119
3339.14,0.05710534,0.04350022,0.05972993
3339.623,0.05717557,0.04345382,0.06046209
3340.104,0.05739275,0.0432694,0.06120397
3340.587,0.05772804,0.04298449,0.0618869
3341.069,0.05812519,0.04266061,0.06245922
3341.551,0.05851824,0.04236554,0.06289027
3342.033,0.05883801,0.04216816,0.06316503
3342.515,0.05902885,0.04211822,0.06328495
3342.997,0.05905918,0.04223418,0.06326552
3343.479,0.05892028,0.04250097,0.0631357
3343.961,0.05862908,0.04287222,0.06293295
3344.444,0.0582219,0.04328438,0.0626952
3344.926,0.0577549,0.04366485,0.0624579
3345.408,0.05729354,0.04395164,0.06224496
3345.89,0.05690135,0.04410327,0.06206588
3346.372,0.05663416,0.04409843,0.06191942
3346.854,0.05652309,0.04393924,0.06179799
3347.336,0.05656789,0.0436439,0.06169268
3347.818,0.05673467,0.0432448,0.06159758
3348.301,0.05696641,0.0427825,0.06150928
3348.783,0.05719643,0.04230413,0.06142398
3349.265,0.05736325,0.04186302,0.06133303
3349.747,0.05743116,0.0415083,0.06122334
3350.229,0.05739629,0.04127889,0.06108005
3350.711,0.05728776,0.04119348,0.06089351
3351.193,0.05715571,0.04124362,0.06066691
3351.675,0.05705906,0.04139258,0.06042057
3352.157,0.05705188,0.04158217,0.06019081
3352.64,0.05716587,0.04175143,0.06001877
3353.122,0.05740908,0.04184787,0.05994205
3353.604,0.05776244,0.04184106,0.05998259
3354.086,0.05818725,0.04172908,0.06014001
3354.568,0.05863054,0.04153387,0.06039133
3355.05,0.05903669,0.04129295,0.06069645
3355.532,0.05936191,0.04104557,0.06101231
3356.014,0.05957858,0.04082802,0.06129661
3356.497,0.05968275,0.04066823,0.06151875
3356.979,0.05969037,0.0405849,0.0616626
3357.461,0.05963394,0.04058963,0.0617229
3357.943,0.05954993,0.0406857,0.06170378
3358.425,0.05946679,0.04086695,0.06161309
3358.907,0.05939962,0.0411143,0.06146121
3359.389,0.05934435,0.04139735,0.0612594
3359.871,0.05928236,0.04168185,0.06102038
3360.354,0.05918629,0.04193398,0.06076153
3360.835,0.05903158,0.04213182,0.060506
3361.318,0.05880588,0.04226843,0.06028326
3361.8,0.05851308,0.04234773,0.06012966
3362.282,0.05817532,0.04237485,0.06008043
3362.764,0.05782669,0.04234744,0.06016216
3363.246,0.05751095,0.04225141,0.06038354
3363.728,0.05727066,0.04206923,0.06072576
3364.21,0.05714129,0.04179512,0.06114127
3364.692,0.05714724,0.04145247,0.0615548
3365.175,0.05729322,0.04109938,0.0618851
3365.657,0.05756191,0.0408213,0.06206377
3366.139,0.0579121,0.04070946,0.06205563
3366.621,0.05828861,0.0408202,0.06187328
3367.103,0.05862895,0.04115495,0.06157356
3367.585,0.05887662,0.04164895,0.06124233
3368.067,0.05899705,0.0421962,0.06096061
3368.549,0.05898254,0.04267629,0.06078576
3369.031,0.05885381,0.04299532,0.06073442
3369.514,0.05865039,0.0431184,0.06078276
3369.996,0.05842044,0.04307091,0.06088102
3370.478,0.05820592,0.04292393,0.06097599
3370.96,0.05802913,0.04275645,0.06103349
3371.442,0.05789388,0.04263297,0.06104524
3371.924,0.05778877,0.04258014,0.06102742
3372.406,0.05769779,0.04258879,0.06100472
3372.888,0.05761059,0.04263125,0.0609952
3373.371,0.05752955,0.04268352,0.06099721
3373.853,0.05746914,0.04274224,0.06098858
3374.335,0.05745121,0.04282574,0.06093565
3374.817,0.05749512,0.04296178,0.06081089
3375.299,0.05760907,0.04316759,0.06060753
3375.781,0.05778722,0.04343527,0.06034646
3376.263,0.05801053,0.04372759,0.06007228
3376.745,0.05825226,0.04399006,0.05983706
3377.228,0.05848299,0.04416451,0.05969029
3377.71,0.05867885,0.0442129,0.05966106
3378.192,0.05882409,0.04412652,0.05975545
3378.674,0.05891091,0.04392533,0.05995997
3379.156,0.05893886,0.04364829,0.06025128
3379.638,0.05891274,0.0433408,0.06060351
3380.12,0.05884041,0.04304728,0.06099107
3380.602,0.05873122,0.04280152,0.06139085
3381.084,0.05859473,0.04262675,0.06177751
3381.567,0.05844079,0.04253461,0.0621203
3382.049,0.05827728,0.04252157,0.06238788
3382.531,0.05811154,0.04256576,0.06255051
3383.013,0.05795208,0.04262498,0.06258906
3383.495,0.05780758,0.04264802,0.06250289
3383.977,0.05768907,0.04258391,0.06231182
3384.459,0.05760772,0.04240376,0.06205635
3384.941,0.05757095,0.04211601,0.06178564
3385.424,0.05757916,0.0417697,0.061552
3385.906,0.05762233,0.04144243,0.06140052
3386.388,0.05768274,0.04121007,0.06136092
3386.87,0.05773466,0.04112845,0.06144874
3387.352,0.05775179,0.04121078,0.06166215
3387.834,0.05771428,0.04142956,0.06198497
3388.316,0.05761153,0.04172638,0.06238219
3388.798,0.05744557,0.04203623,0.06280565
3389.281,0.05722909,0.04230992,0.06320132
3389.763,0.05698225,0.04251946,0.06351247
3390.245,0.05672903,0.04265854,0.06369483
3390.727,0.056492,0.04272976,0.0637278
3391.209,0.05629695,0.04273171,0.06361945
3391.691,0.05616939,0.04265364,0.0634072
3392.173,0.05613197,0.042483,0.0631459
3392.655,0.05620469,0.04221882,0.06289616
3393.137,0.05639673,0.04188532,0.06270013
3393.62,0.05670575,0.0415323,0.06257347
3394.102,0.05711345,0.04122776,0.06250301
3394.584,0.05758983,0.0410309,0.06245583
3395.066,0.0580934,0.0409758,0.06239239
3395.548,0.05857183,0.04105871,0.0622756
3396.03,0.05897232,0.04124002,0.06208277
3396.512,0.05924625,0.04145847,0.06180844
3396.994,0.05935647,0.04165113,0.06146502
3397.477,0.05928592,0.0417806,0.06107818
3397.958,0.05903717,0.04184099,0.06068356
3398.441,0.0586306,0.04185415,0.06032292
3398.923,0.0580992,0.04185043,0.06003452
3399.405,0.05748596,0.04185458,0.05985363
3399.887,0.05684178,0.04187302,0.05980349
3400.369,0.05621788,0.04189655,0.05988938
3400.851,0.05566766,0.04190901,0.06009463
3401.333,0.05523577,0.04190023,0.06038152
3401.815,0.05494765,0.04187315,0.06070288
3402.298,0.05480587,0.0418427,0.06101198
3402.78,0.05478721,0.0418276,0.06127859
3403.262,0.05485056,0.04183798,0.06149737
3403.744,0.05494555,0.04186989,0.06168531
3404.226,0.05502825,0.0419055,0.06186853
3404.708,0.05507611,0.04192261,0.06206386
3405.19,0.05509028,0.04190378,0.06226498
3405.672,0.05509634,0.04184458,0.0624355
3406.155,0.05513177,0.04175331,0.06251989
3406.637,0.05523629,0.0416451,0.06245755
3407.119,0.05543422,0.04153331,0.06221017
3407.601,0.05572815,0.04142274,0.06177915
3408.083,0.05609927,0.04131116,0.0612141
3408.565,0.05651576,0.04119507,0.06060197
3409.047,0.05694589,0.04107789,0.06004241
3409.529,0.05736705,0.04097527,0.05962864
3410.011,0.05777256,0.04091269,0.05941441
3410.494,0.0581537,0.04091636,0.05940477
3410.976,0.0585179,0.04100354,0.0595578
3411.458,0.0588497,0.04117166,0.0598002
3411.94,0.05910914,0.04139875,0.06004617
3412.422,0.05923356,0.04165021,0.06021798
3412.904,0.05916078,0.04189529,0.06026905
3413.386,0.05885013,0.04211736,0.06018773
3413.868,0.05830778,0.04232178,0.05999952
3414.351,0.057594,0.04252885,0.05975528
3414.833,0.05681819,0.0427619,0.05952071
3415.315,0.05611552,0.04303018,0.05936185
3415.797,0.0556013,0.04331911,0.05932568
3416.279,0.05535311,0.04358784,0.05943381
3416.761,0.0553866,0.04377961,0.05967389
3417.243,0.05566138,0.04384306,0.06000392
3417.725,0.05609443,0.04374501,0.0603551
3418.208,0.05658757,0.04348809,0.06064737
3418.689,0.05705902,0.04311015,0.06081308
3419.172,0.05745132,0.04268247,0.06080898
3419.654,0.05774326,0.04228873,0.06063752
3420.136,0.05794315,0.04199761,0.0603467
3420.618,0.0580778,0.04185002,0.06002116
3421.1,0.05817877,0.04184476,0.05975115
3421.582,0.0582714,0.04194967,0.05959836
3422.064,0.05837524,0.04211367,0.05958166
3422.546,0.05850191,0.0422899,0.05966805
3423.029,0.05865509,0.04244778,0.05979138
3423.511,0.05882911,0.04257437,0.05987005
3423.993,0.05900247,0.04267231,0.05984068
3424.475,0.05913761,0.04275047,0.0596768
3424.957,0.05918031,0.0428161,0.05939727
3425.439,0.059073,0.04286802,0.05906082
3425.921,0.05877033,0.04289651,0.05874904
3426.403,0.05825516,0.04288477,0.05854646
3426.885,0.05755274,0.0428171,0.05851096
3427.368,0.05673143,0.04268441,0.05866403
3427.85,0.05589681,0.04248903,0.0589878
3428.332,0.05515886,0.04224589,0.05943715
3428.814,0.05461458,0.04198038,0.05995541
3429.296,0.05432276,0.04172511,0.06048938
3429.778,0.05428925,0.04151015,0.06100207
3430.26,0.05447089,0.04135987,0.06147046
3430.742,0.05478592,0.04128464,0.06188105
3431.225,0.05514516,0.04127735,0.06222161
3431.707,0.05546816,0.04131183,0.06247799
3432.189,0.05570635,0.04134587,0.06263517
3432.671,0.05585166,0.04133389,0.0626848
3433.153,0.05592819,0.04123212,0.06263281
3433.635,0.05597609,0.04101419,0.06250503
3434.117,0.05602856,0.04067688,0.06233976
3434.599,0.05609788,0.04024345,0.06218404
3435.082,0.05616777,0.03975824,0.06207516
3435.564,0.05620052,0.03927253,0.06202671
3436.046,0.05615158,0.03883761,0.06202406
3436.528,0.05599415,0.03848968,0.06202713
3437.01,0.05573451,0.03824567,0.0619874
3437.492,0.05541952,0.03810792,0.06186272
3437.974,0.0551238,0.03807054,0.06163929
3438.456,0.05492654,0.03812813,0.06133812
3438.938,0.05489142,0.03827876,0.06101631
3439.421,0.05504221,0.03852082,0.06074947
3439.903,0.05535774,0.03884489,0.06061279
3440.385,0.05577787,0.03922189,0.06066555
3440.867,0.05622726,0.03960145,0.0609316
3441.349,0.05663911,0.03991669,0.06139485
3441.831,0.05697246,0.04009998,0.06200079
3442.313,0.05722511,0.04011124,0.06267444
3442.795,0.05742263,0.03995456,0.06333522
3443.278,0.05760119,0.0396866,0.06391347
3443.76,0.05778392,0.039397,0.06436647
3444.242,0.05796894,0.03918808,0.06467441
3444.724,0.05812939,0.03914813,0.06483805
3445.206,0.05822824,0.039321,0.06487112
3445.688,0.0582367,0.03969396,0.06479504
3446.17,0.05815842,0.04019165,0.06463558
3446.652,0.05803737,0.0407022,0.06441467
3447.135,0.05794998,0.04110399,0.0641482
3447.617,0.05797395,0.04131095,0.06383847
3448.099,0.05814801,0.04129742,0.06347709
3448.581,0.05845969,0.04108981,0.06304692
3449.063,0.05884209,0.0407493,0.06253294
3449.545,0.05920058,0.04034447,0.06193191
3450.027,0.05942702,0.03994485,0.06125751
3450.509,0.05943457,0.03961026,0.0605445
3450.991,0.05918334,0.03938595,0.05984217
3451.474,0.05868937,0.03930682,0.05921046
3451.956,0.05802803,0.0393891,0.05870475
3452.438,0.05730822,0.03963057,0.05836323
3452.92,0.05665655,0.04000809,0.05820447
3453.402,0.05617804,0.04048363,0.05822569
3453.884,0.05593733,0.04101076,0.05840926
3454.366,0.05595536,0.0415414,0.0587271
3454.848,0.05620962,0.04203765,0.0591481
3455.331,0.05664951,0.04247708,0.05964046
3455.813,0.057206,0.04285009,0.06016821
3456.295,0.05781063,0.04315636,0.06069285
3456.777,0.05840168,0.04339578,0.0611729
3457.259,0.05892225,0.04356157,0.06156223
3457.741,0.05932936,0.0436396,0.06182172
3458.223,0.059591,0.043614,0.06192543
3458.705,0.05969078,0.04347508,0.06186969
3459.188,0.05963301,0.04322847,0.06167782
3459.669,0.05944353,0.04289943,0.06139956
3460.152,0.05916809,0.04253041,0.06110374
3460.634,0.05885731,0.04216798,0.06085626
3461.116,0.05855985,0.04185513,0.06071039
3461.598,0.05830758,0.04161986,0.06069006
3462.08,0.05811045,0.04146946,0.06078513
3462.562,0.05795952,0.04139569,0.06095848
3463.044,0.0578371,0.0413841,0.06116204
3463.526,0.05772765,0.04142534,0.06135825
3464.009,0.05762474,0.0415209,0.06152958
3464.491,0.05752981,0.0416849,0.06168262
3464.973,0.05744647,0.04193525,0.0618376
3465.455,0.05737183,0.04228598,0.06201648
3465.937,0.05729294,0.04273311,0.06222534
3466.419,0.05719046,0.04325171,0.06244966
3466.901,0.05704708,0.04379237,0.0626571
3467.383,0.05686059,0.044293,0.06281359
3467.865,0.05664938,0.04469419,0.06290322
3468.348,0.05645229,0.04494484,0.06293961
3468.83,0.05631471,0.04501571,0.06296611
3469.312,0.05627303,0.04490017,0.06303959
3469.794,0.05634425,0.04461269,0.06320987
3470.276,0.05651915,0.04418423,0.06349073
3470.758,0.05676728,0.04365408,0.06384747
3471.24,0.05704723,0.04306792,0.06419302
3471.722,0.05732217,0.04246823,0.06441418
3472.205,0.05756766,0.04189444,0.06440011
3472.687,0.05776992,0.041388,0.06407232
3473.169,0.05792194,0.04099016,0.06341499
3473.651,0.05801678,0.0407429,0.06248243
3474.133,0.05804417,0.04068339,0.06139512
3474.615,0.05799702,0.04083015,0.06030003
3475.097,0.05787833,0.04117347,0.05934284
3475.579,0.05770794,0.04166698,0.0586344
3476.062,0.05751678,0.04223857,0.05822747
3476.543,0.05734033,0.04279496,0.05812469
3477.026,0.05720256,0.04324126,0.05829065
3477.508,0.05710702,0.04350564,0.05867329
3477.99,0.05703792,0.04354708,0.0592123
3478.472,0.05697175,0.04337031,0.05984759
3478.954,0.0568967,0.04302386,0.06052827
3479.436,0.05682963,0.04259816,0.06120522
3479.918,0.0568221,0.04220759,0.06183673
3480.4,0.05694095,0.04195698,0.06239384
3480.883,0.05724281,0.04192438,0.06285924
3481.365,0.05772822,0.04212911,0.06323127
3481.847,0.05832813,0.04252936,0.06351896
3482.329,0.05890952,0.04303208,0.06373599
3482.811,0.05932787,0.04352762,0.06389059
3483.293,0.05948289,0.04392707,0.06397968
3483.775,0.05934442,0.04417528,0.06398662
3484.257,0.05896558,0.04426539,0.06388565
3484.74,0.05845669,0.04422962,0.06364974
3485.222,0.05796232,0.04412926,0.06325842
3485.704,0.05761059,0.04403214,0.06271018
3486.186,0.05748186,0.0439911,0.06203103
3486.668,0.05759374,0.04402801,0.06128103
3487.15,0.05790037,0.04412015,0.06054434
3487.632,0.05831803,0.04420898,0.05991353
3488.114,0.05875297,0.04421684,0.05947359
3488.596,0.05913411,0.04408227,0.05927202
3489.079,0.05941966,0.04378165,0.05931208
3489.561,0.05959032,0.04334072,0.05954889
3490.043,0.05964185,0.04282529,0.05990655
3490.525,0.05957532,0.04232422,0.06029487
3491.007,0.05939979,0.04192363,0.06063268
3491.489,0.05913591,0.04167645,0.06087189
3491.971,0.05882448,0.04159478,0.0610022
3492.453,0.05852598,0.0416462,0.06105085
3492.936,0.05830363,0.04177085,0.0610624
3493.418,0.05821334,0.04189902,0.06108091
3493.9,0.05828043,0.04197572,0.06112465
3494.382,0.05849081,0.0419796,0.06117506
3494.864,0.05879102,0.0419234,0.06117955
3495.346,0.05910444,0.04184697,0.06107385
3495.828,0.05936009,0.0417937,0.06081459
3496.31,0.05950678,0.04179469,0.06040397
3496.792,0.05952967,0.0418528,0.05990272
3497.275,0.05944412,0.0419458,0.05940923
3497.757,0.05928791,0.04203416,0.05904201
3498.239,0.05910664,0.04208007,0.05889769
3498.721,0.05894423,0.04205964,0.05902476
3499.203,0.05884919,0.04196486,0.05941903
3499.685,0.05886952,0.04180133,0.06002115
3500.167,0.0590513,0.04157834,0.06073511
3500.649,0.05942967,0.04130036,0.06143677
3501.132,0.06000642,0.04096107,0.06201209
3501.614,0.06073213,0.04054711,0.06238468
3502.096,0.06149422,0.04005218,0.06253976
3502.578,0.06214579,0.0394966,0.06253183
3503.06,0.06254946,0.03893609,0.06246026
3503.542,0.06262448,0.03845862,0.06243213
3504.024,0.06238016,0.03815284,0.06250975
3504.506,0.06190037,0.03808199,0.06269307
3504.989,0.06131271,0.03826727,0.0629263
3505.471,0.06073727,0.03868408,0.06312703
3505.953,0.06026962,0.0392733,0.06321084
3506.435,0.05996937,0.03995419,0.06311702
3506.917,0.0598571,0.04064744,0.06283168
3507.399,0.05992359,0.04128059,0.06239501
3507.881,0.06013434,0.04180226,0.06190605
3508.363,0.0604412,0.04219253,0.06149084
3508.845,0.06078422,0.04245997,0.06127287
3509.328,0.06110428,0.04263318,0.06131639
3509.81,0.06135552,0.04274052,0.0615989
3510.292,0.06150412,0.04280068,0.06201868
3510.774,0.06153081,0.04281753,0.0624375
3511.256,0.06142746,0.0427884,0.06274103
3511.738,0.06119325,0.04271462,0.06285731
3512.22,0.06083504,0.04260851,0.06277796
3512.702,0.06036959,0.04249188,0.06254397
3513.185,0.05982644,0.04238947,0.0622262
3513.667,0.05924815,0.04231727,0.06189762
3514.149,0.05868405,0.04227613,0.06160936
3514.631,0.05818835,0.04225188,0.06138573
3515.113,0.05780562,0.04222364,0.06122319
3515.595,0.05756203,0.04217553,0.06110222
3516.077,0.05745835,0.04210382,0.06099904
3516.559,0.05746719,0.04201705,0.0608979
3517.042,0.05754131,0.04192713,0.06079653
3517.523,0.05762234,0.04183528,0.06070673
3518.006,0.05766549,0.04172267,0.06065288
3518.488,0.05765182,0.04155172,0.06066828
3518.97,0.05759392,0.04128077,0.06079342
3519.452,0.05752788,0.04089002,0.06106667
3519.934,0.05749739,0.04040262,0.06151709
3520.416,0.05753421,0.039901,0.06214988
3520.898,0.05764335,0.03951293,0.06293403
3521.38,0.0577966,0.03939513,0.0637885
3521.863,0.05793808,0.03969002,0.06457935
3522.345,0.0580084,0.04046437,0.06515618
3522.827,0.0579669,0.04167445,0.06538774
