absorbance_5.10_1A,5.10_1A,5.10_2A,5.10_3A,5.10_4A,5.9_1A,5.9_2A
2483.383,0.05133797,0.05099977,0.09813143,0.03766036,0.01465748,0.02985147
2483.865,0.05141696,0.05093173,0.09807212,0.03765918,0.0144251,0.02983556
2484.347,0.05145162,0.05078899,0.09803782,0.03769547,0.01420926,0.02981915
2484.83,0.05144994,0.05058372,0.09804313,0.03775987,0.01403742,0.02981389
2485.312,0.05142089,0.05034506,0.09808939,0.03783914,0.01393977,0.0298251
2485.794,0.05136883,0.05011095,0.09816238,0.03792118,0.01394023,0.02984821
2486.276,0.05129417,0.04992099,0.09823602,0.03799719,0.0140513,0.02987088
2486.758,0.05119812,0.04980785,0.09828054,0.0380658,0.01426496,0.02987557
2487.24,0.05108678,0.04978704,0.09827555,0.03813295,0.01455347,0.02984722
2487.722,0.05097631,0.04985541,0.0982186,0.0382091,0.01487208,0.02977736
2488.204,0.05089108,0.0499911,0.09812856,0.03830405,0.01516904,0.0296683
2488.687,0.05085637,0.05016148,0.09803984,0.03842124,0.01540296,0.0295333
2489.168,0.05089042,0.05032874,0.09799241,0.03855333,0.01554975,0.0293951
2489.651,0.05099624,0.05045829,0.09801689,0.03868292,0.01560836,0.02928112
2490.133,0.05115823,0.05052796,0.09812199,0.03878895,0.01559626,0.0292156
2490.615,0.05134436,0.05052945,0.09829167,0.03885175,0.015541,0.02921578
2491.097,0.05151479,0.05047006,0.09848936,0.03886193,0.01546837,0.02928607
2491.579,0.05163387,0.05036808,0.09867419,0.0388222,0.01539304,0.02941762
2492.061,0.05167662,0.05025061,0.09881051,0.03874617,0.01531831,0.0295889
2492.543,0.05163462,0.05014554,0.09888082,0.03865084,0.0152401,0.02977049
2493.025,0.05151581,0.05007466,0.09888813,0.03854831,0.0151545,0.02993357
2493.508,0.05134133,0.05005273,0.09884968,0.03844206,0.01506442,0.0300521
2493.99,0.05114083,0.05008405,0.09878631,0.03832621,0.014982,0.03010994
2494.472,0.05094562,0.05016413,0.09871195,0.03819318,0.01492402,0.03010215
2494.954,0.05078708,0.05028208,0.09863059,0.0380406,0.01490645,0.03003535
2495.436,0.0506907,0.05042493,0.09853722,0.03787987,0.01493651,0.02992528
2495.918,0.05067084,0.05058128,0.09842722,0.03773502,0.0150101,0.02979488
2496.4,0.05072754,0.05074148,0.09830391,0.03763839,0.01511293,0.02967218
2496.882,0.05084415,0.05089966,0.09818395,0.03761736,0.01522654,0.02958639
2497.365,0.05098888,0.05105197,0.0980929,0.03768193,0.01533523,0.02956341
2497.847,0.05111902,0.05119471,0.09805921,0.03781864,0.01542891,0.02962213
2498.329,0.0511949,0.05132426,0.09810024,0.03799281,0.01550551,0.02976727
2498.811,0.05119107,0.05143631,0.09821456,0.03816128,0.01556787,0.02998651
2499.293,0.05110561,0.05152639,0.09838036,0.03828438,0.01562016,0.03024814
2499.775,0.05096296,0.05159186,0.09856216,0.0383434,0.01566497,0.03050805
2500.257,0.05080735,0.0516321,0.09872326,0.03834499,0.01570193,0.03071839
2500.739,0.05069248,0.05164989,0.0988355,0.03831821,0.01572843,0.03083673
2501.221,0.05066117,0.05165017,0.09888992,0.03829892,0.01574099,0.03084008
2501.704,0.05073468,0.05163859,0.09889578,0.03831621,0.01573571,0.0307288
2502.186,0.05090595,0.05162102,0.09887495,0.03837957,0.01570646,0.03052745
2502.668,0.05114447,0.05160166,0.0988502,0.03847547,0.01564623,0.03027386
2503.15,0.05140521,0.05158284,0.09883711,0.03857419,0.01554607,0.03001192
2503.632,0.05164264,0.05156557,0.09883772,0.03864279,0.01540011,0.02977998
2504.114,0.05182569,0.05155032,0.09884205,0.03866172,0.01520928,0.02960174
2504.596,0.05194063,0.05153878,0.09883274,0.03863225,0.01498634,0.02948866
2505.078,0.05199186,0.05153367,0.09879309,0.03857874,0.01475799,0.02944108
2505.561,0.0519942,0.05153845,0.09871519,0.03853704,0.01455762,0.02945436
2506.043,0.05196647,0.05155578,0.09860126,0.03854531,0.01441955,0.02952208
2506.525,0.05192332,0.0515857,0.098465,0.03862879,0.01436639,0.02963609
2507.007,0.05187214,0.05162419,0.09832513,0.03879143,0.01440113,0.02978602
2507.489,0.05181431,0.05166249,0.09820192,0.03901586,0.01450546,0.02995479
2507.971,0.0517492,0.05168887,0.09811136,0.03926893,0.01464388,0.03012011
2508.453,0.05167703,0.0516927,0.09806122,0.03951304,0.01477832,0.03025805
2508.935,0.0516021,0.05166722,0.09805239,0.03971256,0.01487543,0.03034797
2509.417,0.05153251,0.05161337,0.09808043,0.03984243,0.01491824,0.03038118
2509.9,0.05147724,0.05153973,0.09813969,0.03989158,0.01490773,0.03036401
2510.382,0.05144433,0.05146117,0.09822682,0.03986134,0.01485912,0.03031909
2510.864,0.05143716,0.05139324,0.09834327,0.03976511,0.01479314,0.03027789
2511.346,0.05145456,0.05134588,0.09849393,0.03962325,0.01472856,0.03027025
2511.828,0.05149044,0.05131997,0.09868317,0.03946307,0.01467854,0.03031838
2512.31,0.05153688,0.05130607,0.0989075,0.03931228,0.0146502,0.03042826
2512.792,0.05158665,0.05128836,0.09915116,0.03919361,0.01464679,0.03058933
2513.274,0.05163453,0.05124982,0.09938183,0.03912209,0.0146719,0.03077777
2513.757,0.05167821,0.05118151,0.09955613,0.0390988,0.01473002,0.0309623
2514.239,0.05171821,0.05108748,0.09963104,0.03911097,0.01482457,0.03111229
2514.721,0.05175563,0.05098666,0.09957493,0.03913443,0.01495516,0.03119973
2515.203,0.05179046,0.05090689,0.0993837,0.03914271,0.01511423,0.03120605
2515.685,0.05182036,0.05087701,0.09908578,0.03911564,0.01528815,0.03112216
2516.167,0.05183994,0.05091793,0.0987418,0.03904575,0.01545778,0.03095104
2516.649,0.05184339,0.05103365,0.098425,0.03894198,0.01560592,0.03070742
2517.131,0.05182525,0.05120952,0.09820434,0.0388263,0.01571989,0.03041795
2517.614,0.05178418,0.05141478,0.09812373,0.03872733,0.01579394,0.0301199
2518.096,0.05172389,0.05161362,0.09818678,0.03866825,0.01582885,0.02985218
2518.578,0.05165404,0.05177372,0.09835801,0.03866172,0.01582951,0.02965138
2519.06,0.05158896,0.05187518,0.09857396,0.03870607,0.0158023,0.0295432
2519.542,0.05154347,0.05191507,0.09877051,0.03878823,0.01575346,0.02953595
2520.024,0.05153108,0.05190646,0.09889933,0.03888803,0.01569102,0.02961972
2520.506,0.05156025,0.05187118,0.09894458,0.03898419,0.01562612,0.02976879
2520.988,0.05163259,0.051831,0.09892411,0.03906002,0.0155724,0.02995009
2521.47,0.05174155,0.0518008,0.09887992,0.03910287,0.0155459,0.03012788
2521.953,0.05187341,0.05178335,0.09885948,0.0391044,0.01555959,0.03027252
2522.435,0.05200985,0.05177101,0.09889469,0.03906095,0.01561836,0.03036556
2522.917,0.05212905,0.05174972,0.09899352,0.03897426,0.0157165,0.03039999
2523.399,0.05221009,0.05170661,0.0991365,0.03885421,0.01583751,0.03038019
2523.881,0.05223906,0.05163742,0.09928881,0.03871927,0.0159608,0.03031858
2524.363,0.05220985,0.05154944,0.0994098,0.03859727,0.01606611,0.03023462
2524.845,0.05212932,0.05146071,0.09946992,0.03851757,0.01614103,0.0301499
2525.327,0.05201422,0.05139335,0.0994582,0.03850053,0.0161837,0.03008442
2525.81,0.05189011,0.05136703,0.09938271,0.03854904,0.01620086,0.03005444
2526.292,0.051782,0.05138947,0.0992651,0.03864156,0.0162031,0.03006822
2526.774,0.05170643,0.05145375,0.09913117,0.03873924,0.01619827,0.03012412
2527.256,0.05166687,0.05153792,0.09900505,0.03879382,0.01618934,0.03021201
2527.738,0.05165111,0.05161348,0.09890271,0.03876942,0.01617397,0.03031624
2528.22,0.05163789,0.05165603,0.09883103,0.03865888,0.01614909,0.03042065
2528.702,0.05160331,0.05165353,0.09878989,0.03849028,0.01611597,0.03051194
2529.184,0.05153415,0.05161386,0.09877385,0.03832056,0.01608319,0.03058331
2529.667,0.05143382,0.05156184,0.09877473,0.03821526,0.0160655,0.03063316
2530.148,0.05132387,0.05153399,0.0987826,0.03822882,0.01608001,0.03066301
2530.631,0.05123586,0.05156283,0.09878729,0.03837848,0.01613742,0.03067335
2531.113,0.05119939,0.05166577,0.09877995,0.03863885,0.01623708,0.03066246
2531.595,0.05123069,0.05183814,0.09875375,0.03894531,0.01636322,0.03062655
2532.077,0.05132343,0.05205327,0.09870616,0.03922008,0.01648984,0.0305638
2532.559,0.05145022,0.05227051,0.09863877,0.03939372,0.01658641,0.03047764
2533.041,0.05157016,0.05244607,0.09855694,0.03942553,0.01662597,0.03037991
2533.523,0.0516464,0.05254925,0.09846841,0.03931566,0.0165948,0.03028783
2534.005,0.05165745,0.05256838,0.09838158,0.03909875,0.01649356,0.03022056
2534.488,0.05160607,0.05251293,0.09830558,0.03883033,0.01633858,0.03019295
2534.97,0.05151653,0.05240665,0.09824971,0.03856376,0.01615497,0.0302083
2535.452,0.05142719,0.05227932,0.09822538,0.03834113,0.01597251,0.03025898
2535.934,0.05137679,0.05215782,0.09824593,0.03818666,0.01581938,0.03032741
2536.416,0.05138915,0.05205819,0.0983236,0.03810867,0.01571602,0.03039481
2536.898,0.05146942,0.05198655,0.09846684,0.03810912,0.01567519,0.03044554
2537.38,0.0516019,0.05194069,0.09867486,0.03818915,0.01569972,0.0304731
2537.862,0.0517595,0.05191575,0.09893309,0.03835,0.01578432,0.03048
2538.344,0.05190972,0.05190713,0.09921334,0.03858889,0.01591616,0.03047372
2538.827,0.05202472,0.05191345,0.09947678,0.0388912,0.01607659,0.03046142
2539.309,0.05208706,0.05193617,0.099686,0.0392286,0.01624554,0.03044534
2539.791,0.05208912,0.05197893,0.09981079,0.03955735,0.01640102,0.03042237
2540.273,0.0520332,0.05204575,0.09984009,0.03982914,0.01652314,0.03038653
2540.755,0.05192835,0.05213952,0.09978387,0.04000606,0.01659725,0.03033321
2541.237,0.05179119,0.05226016,0.09967238,0.04006833,0.01661408,0.03026373
2541.719,0.05164398,0.05240236,0.09954563,0.04002336,0.01657239,0.03018644
2542.201,0.05151128,0.05255322,0.09944024,0.03990003,0.0164776,0.03011383
2542.684,0.05142023,0.05268918,0.09938218,0.03974224,0.01634373,0.03005899
2543.166,0.05139203,0.0527794,0.09937772,0.03959227,0.01618979,0.03002985
2543.648,0.05143679,0.05279177,0.09941527,0.03947943,0.01603796,0.03002664
2544.13,0.05154903,0.05270118,0.09947073,0.03941588,0.01591143,0.03004135
2544.612,0.05170771,0.05250246,0.09951866,0.0393954,0.01582875,0.03006247
2545.094,0.05188138,0.05221723,0.09954192,0.03939961,0.01580064,0.0300785
2545.576,0.05203593,0.05189569,0.09953701,0.03940558,0.01582728,0.03008127
2546.058,0.05214613,0.05160408,0.09951514,0.03939494,0.0158973,0.03006856
2546.541,0.05220213,0.05140846,0.09949721,0.03935911,0.01599029,0.03004199
2547.022,0.05221124,0.05135892,0.09950671,0.03930262,0.0160794,0.03000536
2547.505,0.05219318,0.05147012,0.09956065,0.03924203,0.01613983,0.02996243
2547.987,0.05217228,0.0517195,0.09966291,0.03920261,0.01615312,0.02991566
2548.469,0.05216818,0.05205241,0.09980385,0.03921412,0.01611165,0.02986837
2548.951,0.05218859,0.0524048,0.09996291,0.03929925,0.01602044,0.02982564
2549.433,0.0522287,0.05271785,0.1001147,0.03946795,0.0158955,0.02979705
2549.915,0.05227455,0.05295483,0.1002351,0.03970899,0.0157604,0.02979657
2550.397,0.05231158,0.05310715,0.1003097,0.03999112,0.01563885,0.02983931
2550.879,0.05233103,0.05318736,0.1003356,0.04026491,0.0155521,0.02993803
2551.362,0.05233578,0.0532166,0.1003218,0.04047378,0.01551444,0.03009812
2551.844,0.05233875,0.05320973,0.100285,0.04057343,0.0155308,0.03031329
2552.326,0.05235998,0.05316915,0.1002461,0.04053974,0.01559755,0.03056414
2552.808,0.05241831,0.0530844,0.1002231,0.04037999,0.01570413,0.03081959
2553.29,0.0525226,0.05294147,0.1002268,0.04012834,0.01583704,0.03104601
2553.772,0.05266838,0.05273249,0.1002575,0.03983983,0.01598199,0.03120993
2554.254,0.05283654,0.05246582,0.1003057,0.03957316,0.01612813,0.03128782
2554.736,0.0529993,0.05216544,0.1003547,0.03937357,0.01627065,0.03127199
2555.219,0.05312515,0.05186892,0.1003847,0.03926803,0.01641081,0.03117177
2555.701,0.05318899,0.05161599,0.1003785,0.03925956,0.01655546,0.03101115
2556.183,0.05318037,0.05143645,0.1003281,0.03933392,0.01671318,0.03082242
2556.665,0.0531054,0.05134716,0.1002372,0.03946581,0.01688998,0.03064077
2557.147,0.05298695,0.05134811,0.1001215,0.03962826,0.01708427,0.03049491
2557.629,0.05285697,0.05142659,0.1000034,0.03979864,0.01728392,0.03040195
2558.111,0.05275141,0.05156041,0.09990778,0.03995723,0.01746465,0.03036741
2558.593,0.05269828,0.05172405,0.09985159,0.04008892,0.01759463,0.03038628
2559.075,0.05271015,0.05189164,0.09983768,0.0401818,0.01764208,0.03044752
2559.558,0.05278126,0.05203623,0.09985287,0.04022746,0.0175821,0.03053641
2560.04,0.05288757,0.05213487,0.09987058,0.04022391,0.01740763,0.03063852
2560.522,0.05299344,0.05217101,0.09986015,0.04017686,0.01713402,0.03074066
2561.004,0.05305771,0.05213896,0.09979564,0.04010141,0.01680067,0.03082926
2561.486,0.05304739,0.05204778,0.09966763,0.04001635,0.01646281,0.03089118
2561.968,0.05294446,0.05192109,0.09948732,0.0399402,0.01618076,0.03091629
2562.45,0.05275155,0.05179391,0.0992868,0.03988609,0.01600983,0.03089773
2562.932,0.05249096,0.05170089,0.09910708,0.03985771,0.01598259,0.03083703
2563.415,0.05220066,0.05166815,0.09898842,0.03985101,0.01610335,0.03074505
2563.897,0.05192613,0.05170459,0.09895818,0.03985849,0.01634437,0.03064122
2564.379,0.05170678,0.05180015,0.09902181,0.03987458,0.01665491,0.03054665
2564.861,0.05156865,0.05192928,0.09916317,0.03989974,0.01696984,0.03047954
2565.343,0.05151933,0.05205987,0.09934887,0.0399409,0.01722395,0.03044759
2565.825,0.05154739,0.05216624,0.09954251,0.04000719,0.01737127,0.03044618
2566.307,0.05162716,0.05223274,0.09971043,0.04010535,0.01738901,0.0304601
2566.789,0.05172721,0.05225729,0.09983084,0.04023442,0.0172829,0.03047067
2567.271,0.05182138,0.05224599,0.09989643,0.04038464,0.01708094,0.03046427
2567.754,0.05189282,0.05220818,0.09991107,0.04053906,0.01682713,0.03043853
2568.236,0.05193815,0.05215007,0.09988487,0.04067908,0.01656888,0.0304034
2568.718,0.05196499,0.05207311,0.09982938,0.04079166,0.01634476,0.03037508
2569.2,0.05198683,0.05197793,0.09975505,0.04087196,0.0161819,0.03036913
2569.682,0.05201633,0.05186859,0.09967082,0.04092588,0.01609069,0.03039018
2570.164,0.0520603,0.05175617,0.09958373,0.04096654,0.01606742,0.03042858
2570.646,0.05211824,0.05165984,0.09950165,0.04101178,0.0160975,0.03046085
2571.128,0.05218371,0.05160091,0.09943239,0.0410771,0.01616034,0.03045893
2571.611,0.05224928,0.05159344,0.09938283,0.04117111,0.01623548,0.03040221
2572.093,0.05230926,0.05163961,0.09935764,0.04129348,0.0163036,0.03028517
2572.575,0.05236328,0.05172474,0.09935807,0.04143352,0.01635178,0.03012243
2573.057,0.05241501,0.05182408,0.09938256,0.04157307,0.0163747,0.02994309
2573.539,0.05246999,0.05191007,0.09942783,0.04168886,0.01637523,0.0297853
2574.021,0.05253162,0.05196491,0.09948986,0.04176043,0.01636346,0.02968158
2574.503,0.0525986,0.05198877,0.09956523,0.04177564,0.01635439,0.02965059
2574.985,0.05266393,0.05199993,0.099649,0.04173566,0.01636394,0.02969478
2575.468,0.05271764,0.05202657,0.09973434,0.04165522,0.01640395,0.02980215
2575.95,0.05274962,0.05209418,0.0998128,0.04155955,0.01647815,0.02995236
2576.432,0.05275302,0.05221379,0.09987368,0.04147742,0.01658093,0.03012331
2576.914,0.05272641,0.05237442,0.0999085,0.04142981,0.01669834,0.03029695
2577.396,0.05267485,0.05254556,0.099914,0.04142283,0.01681241,0.03045953
2577.878,0.05260856,0.05268621,0.09989452,0.04144477,0.01690559,0.03059922
2578.36,0.05254032,0.05276341,0.09986103,0.04147125,0.01696666,0.03070389
2578.842,0.05248364,0.05276299,0.09982841,0.04147287,0.01699286,0.03075956
2579.324,0.0524512,0.05269706,0.0998099,0.04142606,0.01698936,0.03075172
2579.807,0.05245197,0.05259791,0.09981111,0.0413233,0.01696662,0.03067092
2580.289,0.05249055,0.05250761,0.09982834,0.04117383,0.01693596,0.0305167
2580.771,0.05256514,0.05246207,0.09984896,0.04100082,0.01690684,0.03030217
2581.253,0.0526679,0.05247632,0.09985799,0.04083095,0.01688336,0.03005151
2581.735,0.05278457,0.05254187,0.09984278,0.04068807,0.01686575,0.02979747
2582.217,0.05289651,0.05263066,0.09979908,0.04058668,0.01685105,0.02957488
2582.699,0.0529863,0.05271004,0.09973244,0.04053111,0.01683497,0.02941063
2583.181,0.05303917,0.05275334,0.09965644,0.04051955,0.01681325,0.02932147
2583.664,0.05304783,0.05275144,0.09958816,0.04054818,0.0167807,0.0293108
2584.146,0.05301315,0.05271441,0.09954204,0.04061333,0.01673141,0.02937081
2584.628,0.05294308,0.05266462,0.09952847,0.04071132,0.01665872,0.0294845
2585.11,0.0528499,0.05262567,0.09955207,0.04083457,0.01655613,0.02963
2585.592,0.052746,0.05261064,0.0996141,0.04097084,0.01642105,0.02978522
2586.074,0.05264302,0.05261799,0.09971375,0.04110253,0.0162577,0.02992675
2586.556,0.05255057,0.05263263,0.09985,0.04121248,0.01608055,0.03003436
2587.038,0.05247649,0.05263528,0.1000202,0.04129115,0.01591293,0.03009326
2587.521,0.05242889,0.0526107,0.1002186,0.04134113,0.01578574,0.03009702
2588.002,0.05241491,0.05255598,0.1004341,0.04137804,0.0157291,0.0300509
2588.485,0.05243911,0.05248185,0.1006519,0.04142268,0.01576395,0.029973
2588.967,0.05250092,0.05240843,0.1008537,0.04149355,0.01589624,0.02989275
2589.449,0.05259203,0.05235689,0.1010218,0.04159478,0.01611163,0.02984388
2589.931,0.05269792,0.05234088,0.1011436,0.04171345,0.01637804,0.0298541
2590.413,0.05279846,0.05236437,0.1012109,0.04182151,0.01664834,0.02993864
2590.895,0.05287588,0.05242097,0.1012207,0.04188889,0.01687371,0.03009214
2591.377,0.05291909,0.05249939,0.1011717,0.04189615,0.01701433,0.03029156
2591.859,0.05292713,0.05258718,0.1010638,0.04184379,0.01704637,0.0304996
2592.342,0.05290885,0.05267547,0.1008969,0.04175378,0.01696987,0.03067997
2592.824,0.05287811,0.05275769,0.1006737,0.0416626,0.01680666,0.03080738
2593.306,0.05284927,0.05282748,0.1004037,0.04160926,0.01659681,0.03087514
2593.788,0.05283016,0.05287654,0.1001049,0.04161855,0.01638496,0.03089576
2594.27,0.05282127,0.05289432,0.09980483,0.0416948,0.01621224,0.03089509
2594.752,0.05281702,0.0528704,0.09953701,0.04181919,0.01610734,0.0309009
2595.234,0.05281098,0.05280137,0.09933185,0.04195946,0.01608018,0.03093001
2595.716,0.05279946,0.05269391,0.09921064,0.04207818,0.01612279,0.03098217
2596.198,0.05278506,0.05256766,0.09917995,0.04214358,0.01621343,0.0310389
2596.681,0.05277457,0.05244962,0.0992298,0.04213843,0.01632604,0.03107238
2597.163,0.05277526,0.05236854,0.09933744,0.04206068,0.01643598,0.03105397
2597.645,0.05279086,0.05234584,0.09947314,0.04192244,0.01652624,0.03096625
2598.127,0.0528181,0.05238807,0.09961073,0.04174561,0.01659136,0.03080971
2598.609,0.05284827,0.05248614,0.09973049,0.04156004,0.01663471,0.03060312
2599.091,0.05287087,0.05261765,0.09982359,0.04139832,0.0166663,0.03037909
2599.573,0.05287919,0.05275617,0.09989148,0.0412887,0.01669606,0.03017241
2600.055,0.0528729,0.05287658,0.09994236,0.04125223,0.01673201,0.03001596
2600.538,0.05285852,0.05296192,0.09998781,0.04129425,0.01677688,0.02993225
2601.02,0.05284546,0.05300633,0.1000378,0.0414026,0.01682898,0.02993128
2601.502,0.05284157,0.05301254,0.100099,0.04154652,0.01688369,0.03001137
2601.984,0.05284932,0.05298966,0.1001722,0.04168555,0.01693687,0.03016113
2602.466,0.05286553,0.05294922,0.1002523,0.04178284,0.01698689,0.03036196
2602.948,0.05288397,0.05290411,0.1003285,0.04181379,0.0170351,0.03058829
2603.43,0.05290068,0.0528665,0.1003873,0.04177727,0.01708553,0.03081146
2603.912,0.05291706,0.05284625,0.1004163,0.04169376,0.01714246,0.03100475
2604.395,0.05293978,0.05285147,0.1004074,0.04159943,0.01720785,0.031145
2604.876,0.05297684,0.05288502,0.1003615,0.04153056,0.01727999,0.03122039
2605.359,0.0530309,0.05294465,0.1002895,0.04151037,0.01735274,0.03123257
2605.841,0.05309437,0.05302231,0.100211,0.04154329,0.01741665,0.03119735
2606.323,0.05314858,0.05310708,0.1001483,0.04161418,0.01746283,0.03113923
2606.805,0.05316977,0.05318885,0.1001196,0.04169806,0.01748607,0.0310836
2607.287,0.05313706,0.0532613,0.1001345,0.0417685,0.01748813,0.03104988
2607.769,0.05304375,0.05332397,0.10019,0.04180931,0.01747884,0.03104415
2608.251,0.05290276,0.0533811,0.1002727,0.04181643,0.01747416,0.03105914
2608.733,0.05274751,0.05343778,0.1003631,0.0417953,0.01749395,0.03107773
2609.216,0.05262091,0.05349562,0.1004431,0.04175489,0.01755406,0.03108234
2609.698,0.05256436,0.05354916,0.1005016,0.04170188,0.01766262,0.03106146
2610.18,0.05260609,0.05358675,0.1005354,0.04163878,0.01781574,0.03101485
2610.662,0.05275083,0.05359475,0.1005484,0.0415661,0.01799802,0.03095353
2611.144,0.05297996,0.05356227,0.1005468,0.04148565,0.01818446,0.03089493
2611.626,0.05325712,0.05348665,0.1005356,0.04140432,0.01834631,0.03085625
2612.108,0.05354192,0.05337464,0.1005155,0.04133274,0.01845999,0.03084717
2612.59,0.05379724,0.05324159,0.1004845,0.04128163,0.01851048,0.03086802
2613.073,0.05399766,0.05310589,0.1004408,0.04125566,0.01849595,0.03090998
2613.555,0.0541332,0.05298328,0.100387,0.04125022,0.0184266,0.03096028
2614.037,0.05420481,0.05288438,0.1003329,0.04125144,0.01832282,0.03100602
2614.519,0.05422104,0.05281369,0.1002943,0.04124163,0.01820984,0.03103873
2615.001,0.05419163,0.05277227,0.1002877,0.04120742,0.01811049,0.03105651
2615.483,0.05412663,0.05275996,0.1003265,0.04114503,0.01804363,0.03106136
2615.965,0.05403505,0.05277727,0.1004146,0.04106255,0.01802016,0.03105776
2616.447,0.05392566,0.05282446,0.100545,0.0409759,0.01804159,0.03104953
2616.929,0.05380932,0.05289865,0.1006995,0.04090335,0.01810219,0.0310384
2617.412,0.05369806,0.05299086,0.1008539,0.04085784,0.01818975,0.03102397
2617.894,0.05360354,0.05308688,0.100985,0.04084411,0.01828915,0.03100446
2618.376,0.05353511,0.05316846,0.1010736,0.04085979,0.01838357,0.03097784
2618.858,0.05349753,0.05321953,0.1011112,0.04090056,0.01845863,0.03094233
2619.34,0.05348986,0.05323291,0.1011002,0.04096461,0.01850418,0.03089752
2619.822,0.05350618,0.0532124,0.1010534,0.04105537,0.01851518,0.03084447
2620.304,0.05353753,0.0531721,0.1009901,0.04117887,0.01849213,0.03078622
2620.786,0.05357466,0.05313012,0.1009297,0.04133841,0.01844007,0.03072828
2621.269,0.0536089,0.05310265,0.1008892,0.04152887,0.01836639,0.0306783
2621.751,0.05363433,0.05309675,0.1008766,0.04173307,0.01827923,0.03064456
2622.233,0.05364776,0.05310806,0.1008903,0.04192567,0.01818611,0.03063314
2622.715,0.05364822,0.05312383,0.1009194,0.04207619,0.01809474,0.03064587
2623.197,0.05363755,0.05312984,0.1009487,0.04216122,0.01801332,0.03067823
2623.679,0.05361969,0.05311723,0.1009639,0.04217059,0.01795111,0.03072013
2624.161,0.05360097,0.05308644,0.1009567,0.04211031,0.01791852,0.03075815
2624.643,0.05358833,0.0530471,0.1009288,0.04200062,0.01792374,0.03078075
2625.125,0.05358849,0.05301344,0.1008906,0.04187094,0.01796932,0.03078269
2625.608,0.053606,0.05299762,0.1008573,0.04175264,0.0180484,0.03076678
2626.09,0.05364169,0.05300304,0.1008416,0.04167023,0.01814406,0.03074319
2626.572,0.05369188,0.05302312,0.1008489,0.04163769,0.01823056,0.03072602
2627.054,0.05374952,0.0530431,0.1008734,0.04165688,0.018279,0.03072745
2627.536,0.05380627,0.05304729,0.1009022,0.04171801,0.01826786,0.03075219
2628.018,0.05385481,0.05302554,0.1009192,0.04180179,0.01818814,0.03079703
2628.5,0.05389107,0.05297864,0.1009133,0.04188292,0.0180496,0.030851
2628.982,0.05391498,0.05291872,0.1008845,0.04193739,0.01787725,0.03090194
2629.465,0.05392922,0.05286667,0.1008442,0.04194544,0.01770717,0.03094012
2629.947,0.05393689,0.05284516,0.1008119,0.04189809,0.01757547,0.03096308
2630.429,0.05393849,0.05286948,0.1008057,0.04179966,0.01750628,0.0309751
2630.911,0.05393102,0.05294289,0.1008372,0.04166862,0.01750821,0.03098504
2631.393,0.05390741,0.05305347,0.1009046,0.04153337,0.01757129,0.03100076
2631.875,0.05386085,0.05317855,0.1009944,0.04142298,0.0176743,0.03102428
2632.357,0.05378744,0.05328739,0.1010858,0.04136229,0.01779004,0.0310501
2632.839,0.05369082,0.05335227,0.1011587,0.04136299,0.01789584,0.03106656
2633.322,0.0535836,0.05335687,0.1012019,0.04142205,0.01798004,0.03106091
2633.804,0.05348669,0.05329966,0.101215,0.04152363,0.01804117,0.03102347
2634.286,0.05342334,0.05319729,0.1012082,0.0416458,0.01808609,0.03095241
2634.768,0.05341211,0.05307835,0.1011961,0.04176845,0.0181243,0.0308545
2635.25,0.05346125,0.05297842,0.1011927,0.04187711,0.01816243,0.03074327
2635.732,0.0535642,0.0529276,0.1012053,0.04196693,0.01820171,0.03063383
2636.214,0.05370081,0.05294192,0.1012328,0.04204055,0.01823801,0.03053801
2636.696,0.05384048,0.05301879,0.1012674,0.042104,0.01826451,0.03046331
2637.178,0.05395336,0.05313692,0.1012987,0.04216221,0.01827529,0.03041155
2637.661,0.05401839,0.05326352,0.1013182,0.04221659,0.0182689,0.03038193
2638.143,0.05402849,0.05336073,0.1013224,0.04226422,0.01824863,0.03037519
2638.625,0.05399269,0.05340036,0.1013133,0.04229971,0.01822126,0.03039461
2639.107,0.05393231,0.05336947,0.1012971,0.04231775,0.01819503,0.03044681
2639.589,0.05387293,0.05327397,0.1012819,0.04231476,0.01817773,0.03053825
2640.071,0.05383484,0.05313552,0.1012746,0.04229025,0.01817438,0.03067109
2640.553,0.05382675,0.05298531,0.101278,0.0422459,0.01818793,0.03083799
2641.035,0.05384433,0.05285627,0.1012918,0.0421856,0.01821969,0.03101983
2641.518,0.0538737,0.05277239,0.1013104,0.04211378,0.01827016,0.03119021
2642.0,0.0538981,0.05274617,0.1013262,0.04203538,0.01833824,0.03131863
2642.482,0.05390543,0.05277713,0.1013301,0.04195551,0.01842068,0.03137861
2642.964,0.05389424,0.05285388,0.1013153,0.04187913,0.0185111,0.03135668
2643.446,0.05387446,0.05295886,0.1012791,0.04181027,0.01859859,0.03125532
2643.928,0.05386397,0.05307187,0.1012245,0.04175239,0.01866865,0.03109417
2644.41,0.05387994,0.05317657,0.1011603,0.04170726,0.01870741,0.03090344
2644.892,0.05393313,0.05326099,0.1010988,0.0416762,0.01870354,0.03071862
2645.375,0.05402271,0.05332007,0.1010526,0.04166082,0.01865359,0.0305721
2645.856,0.05413663,0.05335575,0.1010298,0.04166285,0.01856374,0.03048483
2646.339,0.05425384,0.05337634,0.1010315,0.04168455,0.01844921,0.03046579
2646.821,0.05435277,0.05339386,0.1010506,0.04172754,0.01833189,0.03051083
